s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1506305E-001,-3.7108338E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5884937E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6079454E+001,-4.3574758E-002,-2.9838568E-002,-3.5049702E-002, 0.0000000E+000, 0.0000000E+000,-4.2203070E+000, 2.2290335E+001, 3.1750684E+001,-7.7473820E-009, 1.4548099E-005, 8.7846884E-009, 2.8026944E-004
 3.8729835E-001, 3.6205259E+001,-1.1189628E-001,-1.2259522E-001,-1.7766712E-001, 0.0000000E+000, 0.0000000E+000,-1.1514737E+001, 2.6105256E+001, 2.4278363E+001,-1.1536904E-008, 1.4600084E-005, 1.3081594E-008, 2.8100426E-004
 5.8094752E-001, 3.6238945E+001,-2.3756546E-001,-2.5197286E-001,-2.8028230E-001, 0.0000000E+000, 0.0000000E+000,-1.5140545E+001, 2.1725205E+001, 2.0328579E+001,-1.1644241E-008, 1.4771172E-005, 1.3203303E-008, 2.8319921E-004
 7.7459669E-001, 3.6250872E+001,-3.6187989E-001,-3.3919232E-001,-2.8370891E-001, 0.0000000E+000, 0.0000000E+000,-1.8215149E+001, 1.8454486E+001, 1.7050942E+001,-1.2237650E-008, 1.5166854E-005, 1.3876164E-008, 2.8755606E-004
 9.4778609E-001, 3.6265200E+001,-4.7496260E-001,-3.2733439E-001,-2.4413020E-001, 0.0000000E+000, 0.0000000E+000,-2.0933130E+001, 1.5343124E+001, 1.4285642E+001,-1.3712118E-008, 1.5971812E-005, 1.5548051E-008, 2.9505551E-004
 1.1049433E+000, 3.6279442E+001,-5.6719685E-001,-2.1469861E-001,-2.1738020E-001, 0.0000000E+000, 0.0000000E+000,-2.2078366E+001, 1.3489210E+001, 1.3201800E+001,-1.6530496E-008, 1.7286169E-005, 1.8743785E-008, 3.0556168E-004
 1.2990133E+000, 3.6303861E+001,-6.3066347E-001,-3.3286579E-002,-2.1409177E-001, 0.0000000E+000, 0.0000000E+000,-2.2208762E+001, 1.3144321E+001, 1.3217057E+001,-2.1785393E-008, 1.9448635E-005, 2.4702265E-008, 3.2071794E-004
 1.4445658E+000, 3.6337964E+001,-6.6472910E-001, 9.5322096E-002,-2.2821674E-001, 0.0000000E+000, 0.0000000E+000,-2.2399012E+001, 1.3011373E+001, 1.3141329E+001,-2.9257200E-008, 2.2318346E-005, 3.3174482E-008, 3.3888034E-004
 1.6521717E+000, 3.6396960E+001,-6.9978109E-001, 5.4751580E-002,-2.4838781E-001, 0.0000000E+000, 0.0000000E+000,-2.2745672E+001, 1.2663997E+001, 1.2757870E+001,-4.1150853E-008, 2.6633636E-005, 4.6660590E-008, 3.6344804E-004
 1.8035365E+000, 3.6474685E+001,-7.4081391E-001,-7.3788414E-002,-2.6246469E-001, 0.0000000E+000, 0.0000000E+000,-2.2600499E+001, 1.2666766E+001, 1.2797119E+001,-5.9202770E-008, 3.2697908E-005, 6.7129501E-008, 3.9473822E-004
 1.9979572E+000, 3.6586327E+001,-7.4869406E-001,-1.0771894E-001,-2.6622433E-001, 0.0000000E+000, 0.0000000E+000,-2.1855111E+001, 1.3479409E+001, 1.3608579E+001,-8.6413927E-008, 4.0974039E-005, 9.7983993E-008, 4.3321965E-004
 2.1777396E+000, 3.6744507E+001,-7.4249334E-001,-2.6686555E-002,-2.6492307E-001, 0.0000000E+000, 0.0000000E+000,-2.1334930E+001, 1.4267430E+001, 1.4375474E+001,-1.2807995E-007, 5.2573143E-005, 1.4522873E-007, 4.8271468E-004
 2.3635149E+000, 3.6939744E+001,-7.6345364E-001, 7.5902297E-003,-2.6281604E-001, 0.0000000E+000, 0.0000000E+000,-2.1404591E+001, 1.4466505E+001, 1.4516473E+001,-1.8136141E-007, 6.6342921E-005, 2.0564411E-007, 5.3746101E-004
 2.5283155E+000, 3.7164993E+001,-8.3264504E-001,-2.2638192E-002,-2.5988580E-001, 0.0000000E+000, 0.0000000E+000,-2.1895061E+001, 1.4219595E+001, 1.4154763E+001,-2.4184440E-007, 8.1352217E-005, 2.7422524E-007, 5.9436197E-004
 2.7260761E+000, 3.7436663E+001,-9.0998527E-001,-6.4052200E-003,-2.5868231E-001, 0.0000000E+000, 0.0000000E+000,-2.2701479E+001, 1.3650842E+001, 1.3560112E+001,-3.1254479E-007, 9.8816014E-005, 3.5439180E-007, 6.5794951E-004
 2.8908768E+000, 3.7738793E+001,-9.9005486E-001, 4.6714197E-002,-2.6013644E-001, 0.0000000E+000, 0.0000000E+000,-2.3264104E+001, 1.3247998E+001, 1.3271212E+001,-3.9346887E-007, 1.1844469E-004, 4.4615089E-007, 7.2625678E-004
 3.0886374E+000, 3.8081487E+001,-1.0598610E+000, 7.3462889E-002,-2.6391655E-001, 0.0000000E+000, 0.0000000E+000,-2.3631872E+001, 1.3135510E+001, 1.3199300E+001,-4.8748195E-007, 1.4041234E-004, 5.5275150E-007, 7.9883439E-004
 3.2534380E+000, 3.8464070E+001,-1.1692557E+000, 7.6728188E-002,-2.6990992E-001, 0.0000000E+000, 0.0000000E+000,-2.3980291E+001, 1.3062686E+001, 1.3121341E+001,-5.9537169E-007, 1.6475715E-004, 6.7508673E-007, 8.7554436E-004
 3.4511988E+000, 3.8887326E+001,-1.2683122E+000, 8.6294984E-002,-2.7395124E-001, 0.0000000E+000, 0.0000000E+000,-2.4444732E+001, 1.2960527E+001, 1.2986625E+001,-7.1920465E-007, 1.9202019E-004, 8.1549983E-007, 9.5737019E-004
 3.6159992E+000, 3.9359162E+001,-1.3368591E+000, 1.1663180E-001,-2.7395081E-001, 0.0000000E+000, 0.0000000E+000,-2.4946665E+001, 1.2889679E+001, 1.2918319E+001,-8.5869102E-007, 2.2239758E-004, 9.7366220E-007, 1.0445504E-003
