s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4848960E+001
 3.8729833E-001, 1.4848900E+001
 5.8094750E-001, 1.4848839E+001
 7.7459667E-001, 1.4848778E+001
 9.5197234E-001, 1.4848717E+001
 1.1154717E+000, 1.4848660E+001
 1.2674921E+000, 1.4848604E+001
 1.4701859E+000, 1.4848538E+001
 1.6468161E+000, 1.4848460E+001
 1.8368953E+000, 1.4848377E+001
 2.0068400E+000, 1.4848287E+001
 2.1628907E+000, 1.4848198E+001
 2.3520864E+000, 1.4848093E+001
 2.5534883E+000, 1.4847962E+001
 2.7213232E+000, 1.4847822E+001
 2.8891581E+000, 1.4847681E+001
 3.0905600E+000, 1.4847510E+001
 3.2583950E+000, 1.4847323E+001
 3.4262299E+000, 1.4847137E+001
 3.6276318E+000, 1.4846914E+001
 3.7988234E+000, 1.4846671E+001
 3.9834418E+000, 1.4846419E+001
 4.1680602E+000, 1.4846136E+001
 4.3526786E+000, 1.4845830E+001
 4.5003733E+000, 1.4845535E+001
 4.6849917E+000, 1.4845221E+001
 4.8696101E+000, 1.4844848E+001
 5.0504438E+000, 1.4844455E+001
 5.2492771E+000, 1.4844016E+001
 5.4149716E+000, 1.4843572E+001
 5.6033282E+000, 1.4843111E+001
 5.7812081E+000, 1.4842605E+001
 5.9590881E+000, 1.4842087E+001
 6.1369680E+000, 1.4841541E+001
 6.3042160E+000, 1.4840979E+001
 6.4869347E+000, 1.4840375E+001
 6.6696535E+000, 1.4839710E+001
 6.8523722E+000, 1.4839000E+001
 7.0350910E+000, 1.4838243E+001
 7.2178097E+000, 1.4837435E+001
 7.4005285E+000, 1.4836571E+001
 7.5832472E+000, 1.4835639E+001
 7.7659660E+000, 1.4834622E+001
 7.9225821E+000, 1.4833583E+001
 8.1053008E+000, 1.4832417E+001
 8.2880196E+000, 1.4830977E+001
 8.4796147E+000, 1.4829202E+001
 8.6608741E+000, 1.4827052E+001
 8.8421335E+000, 1.4824560E+001
 9.0078738E+000, 1.4821718E+001
 9.1927166E+000, 1.4818326E+001
 9.3707595E+000, 1.4814272E+001
 9.5488025E+000, 1.4809704E+001
 9.7327159E+000, 1.4804511E+001
 9.9066844E+000, 1.4798753E+001
 1.0093052E+001, 1.4792071E+001
 1.0262336E+001, 1.4784396E+001
 1.0445728E+001, 1.4775732E+001
 1.0631109E+001, 1.4765534E+001
 1.0807174E+001, 1.4754432E+001
 1.0985860E+001, 1.4742453E+001
 1.1163151E+001, 1.4728943E+001
 1.1340527E+001, 1.4713655E+001
 1.1523522E+001, 1.4696127E+001
 1.1702906E+001, 1.4676375E+001
 1.1882289E+001, 1.4654698E+001
 1.2062453E+001, 1.4630625E+001
 1.2241415E+001, 1.4604221E+001
 1.2423590E+001, 1.4575772E+001
 1.2602324E+001, 1.4545705E+001
 1.2784142E+001, 1.4514712E+001
 1.2960023E+001, 1.4483694E+001
 1.3143547E+001, 1.4451372E+001
 1.3323694E+001, 1.4417046E+001
 1.3500102E+001, 1.4381595E+001
 1.3680820E+001, 1.4343565E+001
 1.3861401E+001, 1.4301977E+001
 1.4041795E+001, 1.4257959E+001
 1.4221931E+001, 1.4211623E+001
 1.4404674E+001, 1.4162449E+001
 1.4580565E+001, 1.4110119E+001
 1.4763326E+001, 1.4056925E+001
 1.4944685E+001, 1.4001782E+001
 1.5122255E+001, 1.3943812E+001
 1.5304107E+001, 1.3882018E+001
 1.5481427E+001, 1.3820634E+001
 1.5660107E+001, 1.3757156E+001
 1.5841332E+001, 1.3689430E+001
 1.6022158E+001, 1.3619086E+001
 1.6203067E+001, 1.3545952E+001
 1.6383447E+001, 1.3473347E+001
 1.6564447E+001, 1.3401005E+001
 1.6742795E+001, 1.3328148E+001
 1.6923805E+001, 1.3260975E+001
 1.7101251E+001, 1.3190464E+001
 1.7281736E+001, 1.3120358E+001
 1.7461221E+001, 1.3054772E+001
 1.7641081E+001, 1.2989761E+001
 1.7823936E+001, 1.2923954E+001
 1.8000172E+001, 1.2855155E+001
 1.8185285E+001, 1.2791168E+001
 1.8362681E+001, 1.2730314E+001
 1.8544073E+001, 1.2667224E+001
 1.8723808E+001, 1.2611680E+001
 1.8901637E+001, 1.2559584E+001
 1.9083683E+001, 1.2505957E+001
 1.9262114E+001, 1.2456279E+001
 1.9440070E+001, 1.2412010E+001
 1.9623228E+001, 1.2363141E+001
 1.9803025E+001, 1.2317140E+001
 1.9983290E+001, 1.2272643E+001
 2.0163555E+001, 1.2227212E+001
 2.0343820E+001, 1.2185666E+001
 2.0524085E+001, 1.2146029E+001
 2.0701636E+001, 1.2105713E+001
 2.0881423E+001, 1.2064906E+001
 2.1065112E+001, 1.2021936E+001
 2.1241070E+001, 1.1980961E+001
 2.1423499E+001, 1.1937695E+001
 2.1603413E+001, 1.1894074E+001
 2.1784122E+001, 1.1852476E+001
 2.1964334E+001, 1.1810511E+001
 2.2141292E+001, 1.1765750E+001
 2.2322964E+001, 1.1721190E+001
 2.2504152E+001, 1.1677413E+001
 2.2682773E+001, 1.1633694E+001
 2.2864607E+001, 1.1591678E+001
 2.3043973E+001, 1.1551665E+001
 2.3225051E+001, 1.1511222E+001
 2.3402071E+001, 1.1472382E+001
 2.3583193E+001, 1.1431869E+001
 2.3761837E+001, 1.1393422E+001
