s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2055351E-001,-8.8330888E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5879446E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6090057E+001,-4.4512865E-002,-7.2611108E-002,-4.4548097E-002, 0.0000000E+000, 0.0000000E+000,-4.3602646E+000, 2.2098126E+001, 3.1568121E+001,-8.9840851E-009, 1.6489437E-005, 1.0186975E-008, 2.7483049E-004
 3.8729835E-001, 3.6232659E+001,-1.1808984E-001,-2.8707330E-001,-2.2918564E-001, 0.0000000E+000, 0.0000000E+000,-1.1533092E+001, 2.5852711E+001, 2.4065218E+001,-1.3376049E-008, 1.6551323E-005, 1.5166984E-008, 2.7558672E-004
 5.8094752E-001, 3.6270893E+001,-2.5253796E-001,-5.5527245E-001,-4.0014824E-001, 0.0000000E+000, 0.0000000E+000,-1.4774786E+001, 2.1782924E+001, 2.0288149E+001,-1.3489421E-008, 1.6748613E-005, 1.5295536E-008, 2.7777357E-004
 7.7459669E-001, 3.6284460E+001,-3.8838930E-001,-7.1108335E-001,-4.9039261E-001, 0.0000000E+000, 0.0000000E+000,-1.7622110E+001, 1.8762927E+001, 1.7072485E+001,-1.4160938E-008, 1.7199958E-005, 1.6056963E-008, 2.8204183E-004
 9.5371151E-001, 3.6299509E+001,-5.1487915E-001,-6.5576152E-001,-5.1035979E-001, 0.0000000E+000, 0.0000000E+000,-2.0968491E+001, 1.5302619E+001, 1.3650017E+001,-1.5944883E-008, 1.8160763E-005, 1.8079763E-008, 2.8964205E-004
 1.1255592E+000, 3.6316486E+001,-6.2771589E-001,-4.1799231E-001,-4.7700138E-001, 0.0000000E+000, 0.0000000E+000,-2.3453589E+001, 1.2183382E+001, 1.1340187E+001,-1.9924440E-008, 1.9965630E-005, 2.2592147E-008, 3.0165839E-004
 1.2767586E+000, 3.6351616E+001,-7.1087129E-001,-1.0081919E-001,-4.1866434E-001, 0.0000000E+000, 0.0000000E+000,-2.4064906E+001, 1.0952926E+001, 1.1056355E+001,-2.7550211E-008, 2.2913319E-005, 3.1238942E-008, 3.1839269E-004
 1.4731197E+000, 3.6407379E+001,-7.6021219E-001, 1.7935783E-001,-3.7762047E-001, 0.0000000E+000, 0.0000000E+000,-2.3666088E+001, 1.1243399E+001, 1.1782817E+001,-4.2650222E-008, 2.7814480E-005, 4.8360712E-008, 3.4234229E-004
 1.6537676E+000, 3.6501495E+001,-7.9591222E-001, 1.4059510E-001,-3.7820522E-001, 0.0000000E+000, 0.0000000E+000,-2.3361310E+001, 1.1799255E+001, 1.2106663E+001,-6.7497288E-008, 3.5131285E-005, 7.6534581E-008, 3.7430711E-004
 1.8085468E+000, 3.6621079E+001,-8.2346989E-001,-8.8016015E-002,-3.9516942E-001, 0.0000000E+000, 0.0000000E+000,-2.3113093E+001, 1.2020378E+001, 1.2201331E+001,-9.8358057E-008, 4.3756269E-005, 1.1152734E-007, 4.0874319E-004
 1.9845439E+000, 3.6772416E+001,-8.4076467E-001,-2.2614391E-001,-4.0646297E-001, 0.0000000E+000, 0.0000000E+000,-2.2468180E+001, 1.2755140E+001, 1.2830865E+001,-1.4053165E-007, 5.4831778E-005, 1.5934760E-007, 4.4939959E-004
 2.1723340E+000, 3.6992108E+001,-8.3707414E-001,-1.3623004E-001,-4.0824783E-001, 0.0000000E+000, 0.0000000E+000,-2.2063794E+001, 1.3485228E+001, 1.3546762E+001,-2.0478083E-007, 7.0593389E-005, 2.3219919E-007, 5.0263756E-004
 2.3656993E+000, 3.7277804E+001,-8.7254504E-001, 1.0487297E-002,-4.0219930E-001, 0.0000000E+000, 0.0000000E+000,-2.2182690E+001, 1.3702566E+001, 1.3830856E+001,-2.9451521E-007, 9.1108521E-005, 3.3394821E-007, 5.6657070E-004
 2.5345101E+000, 3.7618239E+001,-9.5976642E-001,-2.1176016E-002,-3.9512597E-001, 0.0000000E+000, 0.0000000E+000,-2.2600660E+001, 1.3606477E+001, 1.3641511E+001,-4.0129313E-007, 1.1426150E-004, 4.5502276E-007, 6.3391476E-004
 2.7033210E+000, 3.7993516E+001,-1.0528543E+000,-8.5943666E-002,-3.9110769E-001, 0.0000000E+000, 0.0000000E+000,-2.3229558E+001, 1.3334578E+001, 1.3234052E+001,-5.1935481E-007, 1.3889977E-004, 5.8889186E-007, 7.0144519E-004
 2.9160228E+000, 3.8464602E+001,-1.1582478E+000,-3.1359299E-002,-3.9069972E-001, 0.0000000E+000, 0.0000000E+000,-2.4090840E+001, 1.2845681E+001, 1.2793455E+001,-6.7145149E-007, 1.6980794E-004, 7.6135294E-007, 7.8154279E-004
 3.0645764E+000, 3.8966836E+001,-1.2961499E+000, 7.7771654E-002,-3.9239634E-001, 0.0000000E+000, 0.0000000E+000,-2.4688535E+001, 1.2561351E+001, 1.2667526E+001,-8.3355452E-007, 2.0224196E-004, 9.4516015E-007, 8.6139220E-004
