s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.3175162E-001, 1.5908263E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5868248E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6075004E+001,-4.6370015E-002,-6.1502015E-002,-4.4833104E-002, 0.0000000E+000, 0.0000000E+000,-4.2068956E+000, 2.2173887E+001, 3.1715404E+001,-7.4439116E-009, 1.3733217E-005, 8.4405860E-009, 3.2235010E-004
 3.8729835E-001, 3.6193762E+001,-1.1221611E-001,-2.4499863E-001,-2.3572882E-001, 0.0000000E+000, 0.0000000E+000,-1.1080610E+001, 2.6263982E+001, 2.4520209E+001,-1.1090154E-008, 1.3782893E-005, 1.2575028E-008, 3.2320826E-004
 5.8094752E-001, 3.6225550E+001,-2.3266541E-001,-4.7661206E-001,-4.2245656E-001, 0.0000000E+000, 0.0000000E+000,-1.4326366E+001, 2.2256235E+001, 2.0767450E+001,-1.1165385E-008, 1.3938656E-005, 1.2660332E-008, 3.2567141E-004
 7.7459669E-001, 3.6236627E+001,-3.5730778E-001,-6.1186306E-001,-5.2898983E-001, 0.0000000E+000, 0.0000000E+000,-1.7692251E+001, 1.8899591E+001, 1.7046215E+001,-1.1670153E-008, 1.4283871E-005, 1.3232684E-008, 3.3040609E-004
 9.0369612E-001, 3.6243934E+001,-4.7693755E-001,-5.8527867E-001,-5.5028850E-001, 0.0000000E+000, 0.0000000E+000,-2.1343878E+001, 1.5331232E+001, 1.3287551E+001,-1.2656511E-008, 1.4851832E-005, 1.4351107E-008, 3.3719462E-004
 1.1293844E+000, 3.6261476E+001,-5.6445231E-001,-3.8818537E-001,-4.9615469E-001, 0.0000000E+000, 0.0000000E+000,-2.4007444E+001, 1.1652376E+001, 1.0805240E+001,-1.5449588E-008, 1.6237376E-005, 1.7518152E-008, 3.5099202E-004
 1.2986505E+000, 3.6289061E+001,-6.6564858E-001,-4.9935648E-002,-3.8660909E-001, 0.0000000E+000, 0.0000000E+000,-2.4789285E+001, 1.0085252E+001, 1.0397583E+001,-2.3167217E-008, 1.9269927E-005, 2.6269103E-008, 3.7562899E-004
 1.4593410E+000, 3.6340303E+001,-7.2495697E-001, 1.8366913E-001,-3.4285664E-001, 0.0000000E+000, 0.0000000E+000,-2.3529869E+001, 1.1000165E+001, 1.1926289E+001,-3.7984255E-008, 2.3713677E-005, 4.3070013E-008, 4.0537762E-004
