s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 7.1024340E+000
 3.8729833E-001, 7.1024198E+000
 5.8094750E-001, 7.1024056E+000
 7.7459667E-001, 7.1023909E+000
 9.5033972E-001, 7.1023759E+000
 1.1171297E+000, 7.1023609E+000
 1.2724024E+000, 7.1023448E+000
 1.4654356E+000, 7.1023239E+000
 1.6303597E+000, 7.1022972E+000
 1.8082811E+000, 7.1022657E+000
 1.9820043E+000, 7.1022271E+000
 2.1707920E+000, 7.1021779E+000
 2.3556438E+000, 7.1021157E+000
 2.5404955E+000, 7.1020405E+000
 2.7253472E+000, 7.1019504E+000
 2.9101989E+000, 7.1018447E+000
 3.0642420E+000, 7.1017338E+000
 3.2490937E+000, 7.1016083E+000
 3.4339454E+000, 7.1014537E+000
 3.6280397E+000, 7.1012745E+000
 3.7974871E+000, 7.1010807E+000
 3.9669345E+000, 7.1008778E+000
 4.1702714E+000, 7.1006293E+000
 4.3397188E+000, 7.1003548E+000
 4.5091663E+000, 7.1000803E+000
 4.7010693E+000, 7.0997576E+000
 4.8815385E+000, 7.0993914E+000
 5.0620078E+000, 7.0990026E+000
 5.2301561E+000, 7.0985894E+000
 5.4119549E+000, 7.0981354E+000
 5.5982032E+000, 7.0976121E+000
 5.7611704E+000, 7.0970726E+000
 5.9637154E+000, 7.0964542E+000
 6.1324280E+000, 7.0957547E+000
 6.3091640E+000, 7.0950264E+000
 6.4858999E+000, 7.0941984E+000
 6.6626359E+000, 7.0932624E+000
 6.8614639E+000, 7.0921107E+000
 7.0381998E+000, 7.0907344E+000
 7.2149358E+000, 7.0891101E+000
 7.3916718E+000, 7.0870214E+000
 7.5758188E+000, 7.0842475E+000
 7.7526253E+000, 7.0806845E+000
 7.9249313E+000, 7.0763699E+000
 8.1010390E+000, 7.0712803E+000
 8.2810029E+000, 7.0652256E+000
 8.4681253E+000, 7.0581905E+000
 8.6419943E+000, 7.0505168E+000
 8.8283090E+000, 7.0420633E+000
 9.0034801E+000, 7.0326756E+000
 9.1874443E+000, 7.0224727E+000
 9.3653400E+000, 7.0109494E+000
 9.5432358E+000, 6.9980730E+000
 9.7221329E+000, 6.9835800E+000
 9.9001419E+000, 6.9674107E+000
 1.0084920E+001, 6.9494648E+000
 1.0266582E+001, 6.9295531E+000
 1.0441292E+001, 6.9084849E+000
 1.0623997E+001, 6.8854235E+000
 1.0800094E+001, 6.8604145E+000
 1.0983934E+001, 6.8329366E+000
 1.1161284E+001, 6.8043173E+000
 1.1342752E+001, 6.7756990E+000
 1.1520864E+001, 6.7458498E+000
 1.1702058E+001, 6.7168383E+000
 1.1884107E+001, 6.6877433E+000
 1.2063528E+001, 6.6588335E+000
 1.2243362E+001, 6.6319244E+000
 1.2421746E+001, 6.6060906E+000
 1.2605368E+001, 6.5796366E+000
 1.2781459E+001, 6.5565782E+000
 1.2962484E+001, 6.5354333E+000
 1.3142518E+001, 6.5164764E+000
 1.3321425E+001, 6.4989509E+000
 1.3500631E+001, 6.4818195E+000
 1.3686510E+001, 6.4662744E+000
 1.3862325E+001, 6.4516833E+000
 1.4041363E+001, 6.4375239E+000
 1.4224559E+001, 6.4240651E+000
 1.4401655E+001, 6.4119948E+000
 1.4582784E+001, 6.4002868E+000
 1.4763913E+001, 6.3885480E+000
 1.4943855E+001, 6.3775563E+000
 1.5122490E+001, 6.3672207E+000
 1.5302488E+001, 6.3579416E+000
 1.5482487E+001, 6.3489117E+000
 1.5663773E+001, 6.3401027E+000
 1.5846250E+001, 6.3313633E+000
 1.6022711E+001, 6.3227346E+000
 1.6201534E+001, 6.3145982E+000
 1.6385909E+001, 6.3067505E+000
 1.6562261E+001, 6.2989975E+000
 1.6740843E+001, 6.2914054E+000
 1.6923066E+001, 6.2836366E+000
 1.7107927E+001, 6.2757359E+000
 1.7284749E+001, 6.2679086E+000
 1.7463490E+001, 6.2603083E+000
 1.7643632E+001, 6.2527227E+000
 1.7822228E+001, 6.2454120E+000
 1.8000823E+001, 6.2383957E+000
 1.8187924E+001, 6.2314442E+000
 1.8366519E+001, 6.2244384E+000
 1.8548331E+001, 6.2172319E+000
 1.8725122E+001, 6.2099577E+000
 1.8901912E+001, 6.2031295E+000
 1.9087121E+001, 6.1964266E+000
 1.9263911E+001, 6.1897822E+000
 1.9440702E+001, 6.1834729E+000
 1.9623756E+001, 6.1771160E+000
 1.9803956E+001, 6.1705935E+000
 1.9984155E+001, 6.1640671E+000
 2.0165993E+001, 6.1575812E+000
 2.0346192E+001, 6.1511506E+000
 2.0524492E+001, 6.1448395E+000
 2.0704155E+001, 6.1385893E+000
 2.0880085E+001, 6.1323744E+000
 2.1062459E+001, 6.1260711E+000
 2.1240136E+001, 6.1194899E+000
 2.1421261E+001, 6.1126407E+000
 2.1603173E+001, 6.1053113E+000
 2.1783114E+001, 6.0978121E+000
 2.1963771E+001, 6.0901899E+000
 2.2144428E+001, 6.0825256E+000
 2.2321532E+001, 6.0750382E+000
 2.2507693E+001, 6.0674269E+000
 2.2684488E+001, 6.0594423E+000
 2.2860414E+001, 6.0513287E+000
 2.3042673E+001, 6.0425110E+000
 2.3221344E+001, 6.0335139E+000
 2.3404273E+001, 6.0243216E+000
 2.3587201E+001, 6.0144969E+000
 2.3760889E+001, 6.0046122E+000
