s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2213585E-001,-8.1910392E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5877864E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6053320E+001,-4.4860168E-002,-6.9969039E-002,-4.4790880E-002, 0.0000000E+000, 0.0000000E+000,-4.2180932E+000, 2.2159140E+001, 3.1675607E+001,-5.3448840E-009, 9.7635134E-006, 6.0605170E-009, 1.6227506E-004
 3.8729835E-001, 3.6137863E+001,-1.1926802E-001,-2.7249709E-001,-2.3562477E-001, 0.0000000E+000, 0.0000000E+000,-1.1366909E+001, 2.5981535E+001, 2.4143563E+001,-7.9687981E-009, 9.8254148E-006, 9.0357501E-009, 1.6303407E-004
 5.8094752E-001, 3.6161104E+001,-2.5709904E-001,-5.2729306E-001,-4.2315038E-001, 0.0000000E+000, 0.0000000E+000,-1.4708183E+001, 2.1760086E+001, 2.0245378E+001,-8.1197054E-009, 1.0019872E-005, 9.2068627E-009, 1.6519344E-004
 7.7459669E-001, 3.6170719E+001,-3.9949544E-001,-6.7605676E-001,-5.3127218E-001, 0.0000000E+000, 0.0000000E+000,-1.7904748E+001, 1.8516881E+001, 1.6659146E+001,-8.7810739E-009, 1.0457816E-005, 9.9567826E-009, 1.6936363E-004
 9.5500696E-001, 3.6182908E+001,-5.3244334E-001,-6.1609667E-001,-5.5347075E-001, 0.0000000E+000, 0.0000000E+000,-2.1884540E+001, 1.4392308E+001, 1.2596356E+001,-1.0496694E-008, 1.1410034E-005, 1.1902110E-008, 1.7694214E-004
 1.1287979E+000, 3.6200837E+001,-6.5237242E-001,-3.5566033E-001,-5.0339658E-001, 0.0000000E+000, 0.0000000E+000,-2.4224112E+001, 1.1071238E+001, 1.0465296E+001,-1.4683403E-008, 1.3354891E-005, 1.6649381E-008, 1.8973278E-004
 1.2811482E+000, 3.6238338E+001,-7.3470793E-001,-3.4262503E-002,-4.1586601E-001, 0.0000000E+000, 0.0000000E+000,-2.3844602E+001, 1.0678792E+001, 1.1208900E+001,-2.3860862E-008, 1.6847325E-005, 2.7055622E-008, 2.0877302E-004
 1.4842820E+000, 3.6308115E+001,-7.7466920E-001, 2.0020502E-001,-3.6044461E-001, 0.0000000E+000, 0.0000000E+000,-2.2495462E+001, 1.2079838E+001, 1.2877744E+001,-4.4660593E-008, 2.3170834E-005, 5.0640254E-008, 2.3756749E-004
 1.6559904E+000, 3.6427973E+001,-7.9698733E-001, 1.1260275E-001,-3.6809710E-001, 0.0000000E+000, 0.0000000E+000,-2.1743465E+001, 1.3299982E+001, 1.3632027E+001,-7.7544389E-008, 3.2245985E-005, 8.7926901E-008, 2.7426128E-004
 1.8071666E+000, 3.6566121E+001,-8.1396979E-001,-1.2970725E-001,-3.9419923E-001, 0.0000000E+000, 0.0000000E+000,-2.2044850E+001, 1.3260353E+001, 1.3183394E+001,-1.1490750E-007, 4.2134846E-005, 1.3029261E-007, 3.1083418E-004
 2.0116663E+000, 3.6766369E+001,-8.3126093E-001,-2.3284653E-001,-4.1287735E-001, 0.0000000E+000, 0.0000000E+000,-2.2930936E+001, 1.2611198E+001, 1.2358448E+001,-1.7346647E-007, 5.6664053E-005, 1.9669210E-007, 3.6006742E-004
 2.1720836E+000, 3.7036840E+001,-8.7016508E-001,-7.2011939E-002,-4.1512819E-001, 0.0000000E+000, 0.0000000E+000,-2.3758085E+001, 1.1944828E+001, 1.1921450E+001,-2.5897439E-007, 7.6427602E-005, 2.9364878E-007, 4.2164747E-004
 2.3645844E+000, 3.7381677E+001,-9.5559294E-001, 7.8530992E-002,-4.0638822E-001, 0.0000000E+000, 0.0000000E+000,-2.4176549E+001, 1.1740828E+001, 1.1921678E+001,-3.7345310E-007, 1.0102370E-004, 4.2345519E-007, 4.9210504E-004
 2.5250020E+000, 3.7810778E+001,-1.0412086E+000, 1.9231382E-002,-3.9402685E-001, 0.0000000E+000, 0.0000000E+000,-2.4308518E+001, 1.1937162E+001, 1.2086256E+001,-5.1931109E-007, 1.3042842E-004, 5.8884228E-007, 5.7070714E-004
 2.7175028E+000, 3.8321841E+001,-1.1281337E+000,-5.3259028E-002,-3.8435815E-001, 0.0000000E+000, 0.0000000E+000,-2.4332878E+001, 1.2365247E+001, 1.2423212E+001,-6.9439374E-007, 1.6390027E-004, 7.8736696E-007, 6.5487767E-004
 2.9100037E+000, 3.8945045E+001,-1.2581815E+000, 3.2658649E-002,-3.7994676E-001, 0.0000000E+000, 0.0000000E+000,-2.4388420E+001, 1.2838092E+001, 1.2951155E+001,-9.0701079E-007, 2.0366815E-004, 1.0284516E-006, 7.5014229E-004
 3.0704210E+000, 3.9566863E+001,-1.3869517E+000, 1.1691919E-001,-3.8130731E-001, 0.0000000E+000, 0.0000000E+000,-2.4562176E+001, 1.3186361E+001, 1.3353347E+001,-1.1172345E-006, 2.4311929E-004, 1.2668224E-006, 8.4054015E-004
 3.2629220E+000, 4.0254970E+001,-1.5120919E+000, 1.0458338E-001,-3.8443793E-001, 0.0000000E+000, 0.0000000E+000,-2.4709465E+001, 1.3562643E+001, 1.3753559E+001,-1.3512834E-006, 2.8687375E-004, 1.5322083E-006, 9.3584776E-004
 3.4233394E+000, 4.1018162E+001,-1.5997162E+000, 7.5398897E-002,-3.8821632E-001, 0.0000000E+000, 0.0000000E+000,-2.4790394E+001, 1.4185677E+001, 1.4315234E+001,-1.6164940E-006, 3.3549597E-004, 1.8329284E-006, 1.0363847E-003
 3.6158402E+000, 4.1868003E+001,-1.7127030E+000, 1.1366402E-001,-3.9298099E-001, 0.0000000E+000, 0.0000000E+000,-2.4905921E+001, 1.4857033E+001, 1.4970063E+001,-1.9179214E-006, 3.8979055E-004, 2.1747142E-006, 1.1424746E-003
 3.8083410E+000, 4.2898244E+001,-1.8897724E+000, 2.2525360E-001,-3.9848027E-001, 0.0000000E+000, 0.0000000E+000,-2.5169792E+001, 1.5486325E+001, 1.5665453E+001,-2.2897168E-006, 4.5622627E-004, 2.5962898E-006, 1.2649244E-003
 3.9687586E+000, 4.3963355E+001,-2.0195210E+000, 2.6284450E-001,-4.0187747E-001, 0.0000000E+000, 0.0000000E+000,-2.5589197E+001, 1.6050344E+001, 1.6215605E+001,-2.6798964E-006, 5.2552588E-004, 3.0387110E-006, 1.3849180E-003
 4.1612592E+000, 4.5183314E+001,-2.1857660E+000, 2.6028339E-001,-4.0294843E-001, 0.0000000E+000, 0.0000000E+000,-2.6091718E+001, 1.6638575E+001, 1.6763164E+001,-3.1388953E-006, 6.0531529E-004, 3.5591658E-006, 1.5139995E-003
 4.3216767E+000, 4.6564005E+001,-2.3955170E+000, 3.1363605E-001,-4.0401979E-001, 0.0000000E+000, 0.0000000E+000,-2.6630808E+001, 1.7299051E+001, 1.7447297E+001,-3.6671536E-006, 6.9532289E-004, 4.1581533E-006, 1.6504784E-003
 4.5141778E+000, 4.8129410E+001,-2.5751637E+000, 3.9194549E-001,-4.0561125E-001, 0.0000000E+000, 0.0000000E+000,-2.7324411E+001, 1.8007691E+001, 1.8216170E+001,-4.2733871E-006, 7.9745525E-004, 4.8455561E-006, 1.7948552E-003
 4.7066784E+000, 5.0097613E+001,-2.8302141E+000, 4.5995801E-001,-4.0628058E-001, 0.0000000E+000, 0.0000000E+000,-2.8166258E+001, 1.8893747E+001, 1.9154818E+001,-5.0535163E-006, 9.2649610E-004, 5.7301378E-006, 1.9638969E-003
 4.8670959E+000, 5.2172851E+001,-3.0701173E+000, 5.0465736E-001,-4.0603990E-001, 0.0000000E+000, 0.0000000E+000,-2.9048242E+001, 1.9911659E+001, 2.0153109E+001,-5.9080334E-006, 1.0640732E-003, 6.6990672E-006, 2.1300672E-003
 5.0403466E+000, 5.4313221E+001,-3.3610377E+000, 5.5335970E-001,-4.0631089E-001, 0.0000000E+000, 0.0000000E+000,-3.0028986E+001, 2.0836069E+001, 2.1070246E+001,-6.8481807E-006, 1.2130421E-003, 7.7650919E-006, 2.2961287E-003
 5.2520976E+000, 5.7396221E+001,-3.8539642E+000, 6.7374096E-001,-4.0766976E-001, 0.0000000E+000, 0.0000000E+000,-3.1419325E+001, 2.2068517E+001, 2.2389003E+001,-8.1083309E-006, 1.4149369E-003, 9.1939652E-006, 2.5023035E-003
 5.4285569E+000, 6.1069668E+001,-4.4294600E+000, 8.2061083E-001,-4.0973319E-001, 0.0000000E+000, 0.0000000E+000,-3.3278095E+001, 2.3365659E+001, 2.3772991E+001,-9.6258387E-006, 1.6630430E-003, 1.0914654E-005, 2.7312349E-003
 5.6050162E+000, 6.5159081E+001,-5.0134644E+000, 9.4776279E-001,-4.1154785E-001, 0.0000000E+000, 0.0000000E+000,-3.5510717E+001, 2.4716779E+001, 2.5171115E+001,-1.1354026E-005, 1.9508801E-003, 1.2874230E-005, 2.9673818E-003
 5.7682571E+000, 7.0366453E+001,-5.8664734E+000, 1.0665980E+000,-4.1225834E-001, 0.0000000E+000, 0.0000000E+000,-3.8106429E+001, 2.6536896E+001, 2.7047891E+001,-1.3515822E-005, 2.3150641E-003, 1.5325472E-005, 3.2319537E-003
 5.9535723E+000, 7.7201650E+001,-6.9431492E+000, 1.2394791E+000,-4.1238065E-001, 0.0000000E+000, 0.0000000E+000,-4.1908542E+001, 2.8664526E+001, 2.9177057E+001,-1.6528524E-005, 2.8296508E-003, 1.8741548E-005, 3.5577911E-003
 6.1388874E+000, 8.7345194E+001,-8.7196557E+000, 1.4786001E+000,-4.1293964E-001, 0.0000000E+000, 0.0000000E+000,-4.7343587E+001, 3.1557864E+001, 3.2347612E+001,-2.1012469E-005, 3.6289717E-003, 2.3825854E-005, 3.9887543E-003
 6.3078218E+000, 9.8825916E+001,-1.0423072E+001, 1.3831253E+000,-4.1701455E-001, 0.0000000E+000, 0.0000000E+000,-5.4025224E+001, 3.4798791E+001, 3.5343731E+001,-2.7231401E-005, 4.8386549E-003, 3.0877446E-005, 4.5172603E-003
 6.5010896E+000, 1.1304826E+002,-1.2076115E+001, 7.6242308E-001,-4.2430472E-001, 0.0000000E+000, 0.0000000E+000,-6.1998325E+001, 3.7734555E+001, 3.9311937E+001,-3.6953975E-005, 6.8521405E-003, 4.1901787E-005, 5.1410038E-003
 6.6635194E+000, 1.3270678E+002,-1.5085511E+001, 2.8151033E-001,-4.3199524E-001, 0.0000000E+000, 0.0000000E+000,-7.1699699E+001, 4.4195265E+001, 4.5771081E+001,-5.0930881E-005, 9.7631874E-003, 5.7750078E-005, 5.7147540E-003
 6.8585687E+000, 1.5769358E+002,-1.9556799E+001, 1.7284429E-001,-4.3907944E-001, 0.0000000E+000, 0.0000000E+000,-8.3651479E+001, 5.2406514E+001, 5.4219066E+001,-7.1973501E-005, 1.3393628E-002, 8.1610120E-005, 6.2349144E-003
 7.0292373E+000, 1.9204295E+002,-2.6366801E+001, 4.6113156E-001,-4.4789281E-001, 0.0000000E+000, 0.0000000E+000,-9.7963131E+001, 6.6025583E+001, 6.7726261E+001,-9.5083029E-005, 1.6697213E-002, 1.0781381E-004, 6.9311996E-003
 7.2085271E+000, 2.2228125E+002,-2.8156317E+001, 1.4568747E+000,-4.6040922E-001, 0.0000000E+000, 0.0000000E+000,-1.1120908E+002, 7.8716515E+001, 8.3912317E+001,-1.2167210E-004, 1.9953412E-002, 1.3796293E-004, 8.0917988E-003
 7.3919234E+000, 2.5810448E+002,-3.5689133E+001, 2.5678777E+000,-4.7304493E-001, 0.0000000E+000, 0.0000000E+000,-1.2040340E+002, 1.0232629E+002, 1.0410678E+002,-1.6062990E-004, 2.4094743E-002, 1.8213684E-004, 9.2767562E-003
 7.5644917E+000, 3.1699643E+002,-4.7846397E+001, 3.2919808E+000,-4.8787630E-001, 0.0000000E+000, 0.0000000E+000,-1.3090403E+002, 1.3537507E+002, 1.4105011E+002,-2.2243081E-004, 2.8903969E-002, 2.5221234E-004, 9.9790336E-003
 7.7466846E+000, 3.8216404E+002,-5.8502930E+001, 4.1596588E+000,-5.1016269E-001, 0.0000000E+000, 0.0000000E+000,-1.4322310E+002, 1.7804796E+002, 1.8408750E+002,-3.3595092E-004, 3.3365094E-002, 3.8093179E-004, 1.0597368E-002
 7.9289603E+000, 4.6715754E+002,-7.4313900E+001, 4.8461800E+000,-5.3923145E-001, 0.0000000E+000, 0.0000000E+000,-1.5585812E+002, 2.3450319E+002, 2.4129247E+002,-5.3320083E-004, 3.7170753E-002, 6.0459174E-004, 1.1654998E-002
 8.1054392E+000, 5.3491054E+002,-7.9187723E+001, 5.8345350E+000,-5.8689391E-001, 0.0000000E+000, 0.0000000E+000,-1.6953559E+002, 2.8671501E+002, 2.9143487E+002,-7.7587862E-004, 4.1822699E-002, 8.7976195E-004, 1.3246343E-002
 8.2834320E+000, 6.1561825E+002,-8.8931326E+001,-1.0029106E+001,-6.4717489E-001, 0.0000000E+000, 0.0000000E+000,-1.7952077E+002, 3.3090994E+002, 3.3648987E+002,-1.1300790E-003, 4.7315760E-002, 1.2813866E-003, 1.4753007E-002
