s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2387423E-001, 1.0754987E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5876126E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6059055E+001,-4.4707489E-002,-4.2202932E-002,-4.4742549E-002, 0.0000000E+000, 0.0000000E+000,-4.2845329E+000, 2.2173700E+001, 3.1642869E+001,-5.7831584E-009, 1.0814007E-005, 6.5574725E-009, 2.2761713E-004
 3.8729835E-001, 3.6152616E+001,-1.1333334E-001,-1.6655750E-001,-2.3527007E-001, 0.0000000E+000, 0.0000000E+000,-1.0688450E+001, 2.6480764E+001, 2.4949005E+001,-8.6289997E-009, 1.0864648E-005, 9.7843469E-009, 2.2840493E-004
 5.8094752E-001, 3.6177888E+001,-2.3512931E-001,-3.2340725E-001,-4.2147395E-001, 0.0000000E+000, 0.0000000E+000,-1.3575186E+001, 2.2942974E+001, 2.1622692E+001,-8.7200692E-009, 1.1012164E-005, 9.8876098E-009, 2.3050417E-004
 7.7459669E-001, 3.6187126E+001,-3.5821220E-001,-4.1636884E-001,-5.2671848E-001, 0.0000000E+000, 0.0000000E+000,-1.6973266E+001, 1.9663721E+001, 1.7912560E+001,-9.1775459E-009, 1.1327932E-005, 1.0406339E-008, 2.3441263E-004
 9.5388091E-001, 3.6197417E+001,-4.7486349E-001,-3.8626556E-001,-5.4583491E-001, 0.0000000E+000, 0.0000000E+000,-2.0991002E+001, 1.5362965E+001, 1.3799451E+001,-1.0337302E-008, 1.1978139E-005, 1.1721376E-008, 2.4130162E-004
 1.1259826E+000, 3.6209155E+001,-5.7984836E-001,-2.4504440E-001,-4.9088568E-001, 0.0000000E+000, 0.0000000E+000,-2.3347764E+001, 1.2187183E+001, 1.1545612E+001,-1.2899625E-008, 1.3202911E-005, 1.4626771E-008, 2.5232466E-004
 1.2831187E+000, 3.6233206E+001,-6.5429094E-001,-5.1494983E-002,-4.0886142E-001, 0.0000000E+000, 0.0000000E+000,-2.3699831E+001, 1.1155996E+001, 1.1418728E+001,-1.8404516E-008, 1.5350026E-005, 2.0868719E-008, 2.6844955E-004
 1.4826565E+000, 3.6276492E+001,-7.0261768E-001, 1.1349083E-001,-3.6514417E-001, 0.0000000E+000, 0.0000000E+000,-2.3098858E+001, 1.1817272E+001, 1.2223364E+001,-3.0413658E-008, 1.9137508E-005, 3.4485780E-008, 2.9242683E-004
 1.6560273E+000, 3.6348419E+001,-7.2872609E-001, 9.2216808E-002,-3.7316558E-001, 0.0000000E+000, 0.0000000E+000,-2.2573532E+001, 1.2466136E+001, 1.2765212E+001,-4.8751249E-008, 2.4452154E-005, 5.5278613E-008, 3.2248704E-004
 1.8098886E+000, 3.6430844E+001,-7.4814762E-001,-4.8160330E-002,-3.9707707E-001, 0.0000000E+000, 0.0000000E+000,-2.2278844E+001, 1.2823441E+001, 1.2958615E+001,-6.9888796E-008, 3.0258429E-005, 7.9246291E-008, 3.5270753E-004
 1.9888332E+000, 3.6534052E+001,-7.6535345E-001,-1.3991213E-001,-4.1652406E-001, 0.0000000E+000, 0.0000000E+000,-2.1622114E+001, 1.3459613E+001, 1.3590149E+001,-9.8159501E-008, 3.7560746E-005, 1.1130220E-007, 3.8801884E-004
 2.1928611E+000, 3.6684363E+001,-7.6724729E-001,-7.4349308E-002,-4.2419099E-001, 0.0000000E+000, 0.0000000E+000,-2.0944493E+001, 1.4368607E+001, 1.4474083E+001,-1.4153624E-007, 4.8164146E-005, 1.6048670E-007, 4.3540495E-004
 2.3628843E+000, 3.6872680E+001,-7.9276508E-001, 2.5106797E-002,-4.1860600E-001, 0.0000000E+000, 0.0000000E+000,-2.0819410E+001, 1.4737161E+001, 1.4867006E+001,-1.9843373E-007, 6.1197772E-005, 2.2500226E-007, 4.8906989E-004
 2.5329075E+000, 3.7085313E+001,-8.5469635E-001, 1.5608867E-002,-4.0751008E-001, 0.0000000E+000, 0.0000000E+000,-2.0944598E+001, 1.4834318E+001, 1.4894117E+001,-2.6516370E-007, 7.5471981E-005, 3.0066679E-007, 5.4384197E-004
 2.7029307E+000, 3.7330928E+001,-9.2480742E-001,-3.1770436E-002,-3.9662985E-001, 0.0000000E+000, 0.0000000E+000,-2.1534208E+001, 1.4551860E+001, 1.4443512E+001,-3.4410197E-007, 9.1614048E-005, 3.9017421E-007, 6.0255797E-004
 2.9171600E+000, 3.7634043E+001,-9.9148312E-001,-5.4020673E-003,-3.8867577E-001, 0.0000000E+000, 0.0000000E+000,-2.2267864E+001, 1.4022708E+001, 1.3980617E+001,-4.4518212E-007, 1.1158082E-004, 5.0478809E-007, 6.7203464E-004
 3.0667806E+000, 3.7953354E+001,-1.0580404E+000, 6.8869859E-002,-3.8586972E-001, 0.0000000E+000, 0.0000000E+000,-2.2730611E+001, 1.3756382E+001, 1.3847703E+001,-5.4822763E-007, 1.3176038E-004, 6.2163049E-007, 7.4018183E-004
 3.2538061E+000, 3.8276615E+001,-1.1494137E+000, 1.1209659E-001,-3.8682854E-001, 0.0000000E+000, 0.0000000E+000,-2.2921415E+001, 1.3761082E+001, 1.3931054E+001,-6.5012144E-007, 1.5185360E-004, 7.3716698E-007, 8.0620991E-004
 3.4408317E+000, 3.8664368E+001,-1.2683578E+000, 1.1235930E-001,-3.9021640E-001, 0.0000000E+000, 0.0000000E+000,-2.3029842E+001, 1.3899820E+001, 1.4088311E+001,-7.7134733E-007, 1.7590827E-004, 8.7462396E-007, 8.8294891E-004
 3.6278572E+000, 3.9086210E+001,-1.3721553E+000, 9.5481876E-002,-3.9459410E-001, 0.0000000E+000, 0.0000000E+000,-2.3067380E+001, 1.4211613E+001, 1.4347562E+001,-9.0292713E-007, 2.0208939E-004, 1.0238211E-006, 9.6346296E-004
 3.7924397E+000, 3.9482480E+001,-1.4244336E+000, 9.8102277E-002,-3.9724354E-001, 0.0000000E+000, 0.0000000E+000,-2.3098682E+001, 1.4532201E+001, 1.4660223E+001,-1.0380961E-006, 2.2856178E-004, 1.1770880E-006, 1.0419511E-003
 3.9763408E+000, 3.9988279E+001,-1.5522069E+000, 1.4592534E-001,-3.9902871E-001, 0.0000000E+000, 0.0000000E+000,-2.3057994E+001, 1.4966308E+001, 1.5124975E+001,-1.1847346E-006, 2.5716818E-004, 1.3433601E-006, 1.1241785E-003
 4.1602416E+000, 4.0481593E+001,-1.6076504E+000, 2.0090402E-001,-3.9986394E-001, 0.0000000E+000, 0.0000000E+000,-2.3228244E+001, 1.5249777E+001, 1.5446739E+001,-1.3498156E-006, 2.8896915E-004, 1.5305440E-006, 1.2127119E-003
 4.3441424E+000, 4.1027175E+001,-1.6925484E+000, 2.1781799E-001,-3.9928585E-001, 0.0000000E+000, 0.0000000E+000,-2.3328894E+001, 1.5604987E+001, 1.5824264E+001,-1.5311977E-006, 3.2311908E-004, 1.7362116E-006, 1.3043743E-003
 4.5280433E+000, 4.1616859E+001,-1.7634628E+000, 2.1513773E-001,-3.9988856E-001, 0.0000000E+000, 0.0000000E+000,-2.3321186E+001, 1.6155389E+001, 1.6347459E+001,-1.7241034E-006, 3.5916436E-004, 1.9549457E-006, 1.3978368E-003
 4.7119446E+000, 4.2242560E+001,-1.8559074E+000, 2.4271372E-001,-4.0260404E-001, 0.0000000E+000, 0.0000000E+000,-2.3456108E+001, 1.6625689E+001, 1.6770654E+001,-1.9252331E-006, 3.9727383E-004, 2.1830048E-006, 1.4930349E-003
 4.8958454E+000, 4.2905516E+001,-1.9701481E+000, 2.8745670E-001,-4.0671375E-001, 0.0000000E+000, 0.0000000E+000,-2.3633322E+001, 1.7028491E+001, 1.7182789E+001,-2.1421848E-006, 4.3820688E-004, 2.4290046E-006, 1.5908577E-003
 5.0658979E+000, 4.3639830E+001,-2.0640738E+000, 3.2449223E-001,-4.1047352E-001, 0.0000000E+000, 0.0000000E+000,-2.3765718E+001, 1.7534484E+001, 1.7724057E+001,-2.3662974E-006, 4.8076615E-004, 2.6831239E-006, 1.6883389E-003
 5.2267184E+000, 4.4313452E+001,-2.1327927E+000, 3.6138801E-001,-4.1274925E-001, 0.0000000E+000, 0.0000000E+000,-2.3984603E+001, 1.7989305E+001, 1.8144695E+001,-2.5949500E-006, 5.2396957E-004, 2.9423911E-006, 1.7833034E-003
 5.4222498E+000, 4.5171904E+001,-2.1908560E+000, 3.9938875E-001,-4.1339968E-001, 0.0000000E+000, 0.0000000E+000,-2.4323337E+001, 1.8458058E+001, 1.8643700E+001,-2.8675105E-006, 5.7536979E-004, 3.2514450E-006, 1.8915267E-003
 5.5898480E+000, 4.6018422E+001,-2.2284143E+000, 4.3832509E-001,-4.1221399E-001, 0.0000000E+000, 0.0000000E+000,-2.4694907E+001, 1.8950208E+001, 1.9121212E+001,-3.1748407E-006, 6.3213342E-004, 3.5999240E-006, 2.0059577E-003
 5.7853789E+000, 4.6995379E+001,-2.3095750E+000, 4.6872181E-001,-4.0978022E-001, 0.0000000E+000, 0.0000000E+000,-2.5082966E+001, 1.9489753E+001, 1.9661780E+001,-3.5123956E-006, 6.9404401E-004, 3.9826745E-006, 2.1248942E-003
 5.9529772E+000, 4.8065180E+001,-2.4581526E+000, 5.0882588E-001,-4.0888967E-001, 0.0000000E+000, 0.0000000E+000,-2.5515359E+001, 2.0014355E+001, 2.0191605E+001,-3.8784983E-006, 7.6110374E-004, 4.3977951E-006, 2.2477854E-003
 6.1205754E+000, 4.9136523E+001,-2.5791311E+000, 5.6084306E-001,-4.0987983E-001, 0.0000000E+000, 0.0000000E+000,-2.5966326E+001, 2.0537593E+001, 2.0742029E+001,-4.2459284E-006, 8.2869108E-004, 4.8144209E-006, 2.3655199E-003
 6.3161063E+000, 5.0398999E+001,-2.7037128E+000, 6.2159799E-001,-4.1205950E-001, 0.0000000E+000, 0.0000000E+000,-2.6444301E+001, 2.1236969E+001, 2.1460524E+001,-4.6916978E-006, 9.1005125E-004, 5.3198749E-006, 2.4989655E-003
 6.5019665E+000, 5.1953738E+001,-2.9177274E+000, 6.8662089E-001,-4.1389959E-001, 0.0000000E+000, 0.0000000E+000,-2.7130453E+001, 2.1932455E+001, 2.2178279E+001,-5.2290724E-006, 1.0063850E-003, 5.9291992E-006, 2.6464993E-003
 6.6749315E+000, 5.3562450E+001,-3.0772721E+000, 7.4392036E-001,-4.1421939E-001, 0.0000000E+000, 0.0000000E+000,-2.8067936E+001, 2.2520929E+001, 2.2746943E+001,-5.8061984E-006, 1.1097027E-003, 6.5835973E-006, 2.7948061E-003
 6.8478961E+000, 5.5263738E+001,-3.2419649E+000, 6.8795162E-001,-4.1228466E-001, 0.0000000E+000, 0.0000000E+000,-2.8930181E+001, 2.3103971E+001, 2.3367259E+001,-6.4391379E-006, 1.2220847E-003, 7.3012818E-006, 2.9468479E-003
 7.0208611E+000, 5.7229031E+001,-3.4750735E+000,-1.0349429E-001,-4.1002064E-001, 0.0000000E+000, 0.0000000E+000,-2.9890909E+001, 2.3122517E+001, 2.3349534E+001,-7.1546447E-006, 1.3489938E-003, 8.1125888E-006, 3.1082242E-003
 7.2185354E+000, 5.9627790E+001,-3.8110483E+000,-2.6283467E+000,-4.1203540E-001, 0.0000000E+000, 0.0000000E+000,-3.1118549E+001, 2.1503629E+001, 2.1657810E+001,-8.0254749E-006, 1.5039511E-003, 9.1000154E-006, 3.2922094E-003
 7.3915005E+000, 6.2364603E+001,-4.1611622E+000,-5.2437382E+000,-4.1605755E-001, 0.0000000E+000, 0.0000000E+000,-3.2609775E+001, 1.9703561E+001, 1.9933870E+001,-9.0317814E-006, 1.6848181E-003, 1.0241058E-005, 3.4919521E-003
 7.5644655E+000, 6.5366583E+001,-4.5902800E+000,-7.5586598E+000,-4.1921064E-001, 0.0000000E+000, 0.0000000E+000,-3.4273042E+001, 1.8283426E+001, 1.8525391E+001,-1.0153983E-005, 1.8879686E-003, 1.1513512E-005, 3.6983991E-003
 7.7621398E+000, 6.9274194E+001,-5.1461961E+000,-9.4902141E+000,-4.2256326E-001, 0.0000000E+000, 0.0000000E+000,-3.6475651E+001, 1.7364297E+001, 1.7739569E+001,-1.1630058E-005, 2.1585757E-003, 1.3187221E-005, 3.9480423E-003
 7.9351048E+000, 7.4159363E+001,-5.8173033E+000,-1.1702704E+001,-4.2898551E-001, 0.0000000E+000, 0.0000000E+000,-3.9355624E+001, 1.6648707E+001, 1.6854747E+001,-1.3482270E-005, 2.5041893E-003, 1.5287428E-005, 4.2363509E-003
 8.1080694E+000, 8.0050449E+001,-6.7260299E+000,-1.5563495E+001,-4.2851194E-001, 0.0000000E+000, 0.0000000E+000,-4.2752881E+001, 1.4308734E+001, 1.4579531E+001,-1.5686097E-005, 2.9268820E-003, 1.7786327E-005, 4.5533576E-003
 8.2810345E+000, 8.7518336E+001,-7.8673317E+000,-2.0035809E+001,-4.3289992E-001, 0.0000000E+000, 0.0000000E+000,-4.6827298E+001, 1.1687739E+001, 1.2354997E+001,-1.8508673E-005, 3.4922873E-003, 2.0986822E-005, 4.9298225E-003
 8.4643164E+000, 9.8038576E+001,-9.5630246E+000,-2.2528642E+001,-4.4229422E-001, 0.0000000E+000, 0.0000000E+000,-5.2767684E+001, 1.2471969E+001, 1.2736930E+001,-2.2334090E-005, 4.3042436E-003, 2.5324428E-005, 5.3956408E-003
 8.6607933E+000, 1.1324942E+002,-1.2002158E+001,-2.2403504E+001,-4.6133140E-001, 0.0000000E+000, 0.0000000E+000,-6.0836635E+001, 1.5806503E+001, 1.7545796E+001,-2.8155026E-005, 5.6214245E-003, 3.1924736E-005, 6.0278608E-003
 8.8354397E+000, 1.3318729E+002,-1.4893365E+001,-2.1531819E+001,-4.7481346E-001, 0.0000000E+000, 0.0000000E+000,-7.1716777E+001, 2.3484950E+001, 2.4570514E+001,-3.6532605E-005, 7.6274007E-003, 4.1423999E-005, 6.7828719E-003
 9.0100851E+000, 1.5485565E+002,-1.8106498E+001,-2.1253486E+001,-5.0557546E-001, 0.0000000E+000, 0.0000000E+000,-8.2612947E+001, 2.9981458E+001, 3.2377144E+001,-4.8921165E-005, 1.0534265E-002, 5.5471279E-005, 7.6203531E-003
 9.1847315E+000, 1.8977717E+002,-2.4150142E+001,-2.1133775E+001,-5.2873459E-001, 0.0000000E+000, 0.0000000E+000,-9.7623261E+001, 4.4820650E+001, 4.6341255E+001,-6.7732587E-005, 1.4487565E-002, 7.6801385E-005, 8.4353535E-003
 9.3812084E+000, 2.2581112E+002,-2.9478652E+001,-2.0552092E+001,-5.2237913E-001, 0.0000000E+000, 0.0000000E+000,-1.1270172E+002, 5.9651526E+001, 6.2556269E+001,-9.5153679E-005, 1.9593166E-002, 1.0789392E-004, 9.3269854E-003
 9.5589924E+000, 2.8492838E+002,-4.2265330E+001,-2.1522565E+001,-5.4362500E-001, 0.0000000E+000, 0.0000000E+000,-1.3156035E+002, 8.5526573E+001, 8.9036504E+001,-1.3072381E-004, 2.4843848E-002, 1.4822658E-004, 1.0085723E-002
 9.7344398E+000, 3.5356460E+002,-5.5162079E+001,-2.5016652E+001,-6.0667849E-001, 0.0000000E+000, 0.0000000E+000,-1.5743114E+002, 1.0942564E+002, 1.1534804E+002,-1.7298475E-004, 2.9826055E-002, 1.9614588E-004, 1.0708918E-002
 9.9033918E+000, 4.2077593E+002,-6.0964455E+001,-2.4779982E+001,-6.5504773E-001, 0.0000000E+000, 0.0000000E+000,-1.8711454E+002, 1.4221730E+002, 1.4726190E+002,-2.2976860E-004, 3.4768987E-002, 2.6053260E-004, 1.1466569E-002
 1.0091777E+001, 4.7519195E+002,-6.4952180E+001,-2.5772549E+001,-6.6975972E-001, 0.0000000E+000, 0.0000000E+000,-2.1155515E+002, 1.6871165E+002, 1.7224231E+002,-3.1138030E-004, 3.8220257E-002, 3.5307139E-004, 1.2713448E-002
 1.0263506E+001, 5.3379646E+002,-7.0459880E+001,-2.3517688E+001,-7.1376478E-001, 0.0000000E+000, 0.0000000E+000,-2.3122604E+002, 2.0509500E+002, 2.0787909E+002,-4.6730582E-004, 4.0703710E-002, 5.2987396E-004, 1.4408006E-002
 1.0442966E+001, 5.8992664E+002,-7.5970160E+001,-2.9756334E+001,-7.4081260E-001, 0.0000000E+000, 0.0000000E+000,-2.4840676E+002, 2.3145291E+002, 2.3505258E+002,-6.3103623E-004, 4.4006528E-002, 7.1552644E-004, 1.6441870E-002
 1.0625900E+001, 6.7393276E+002,-9.0901428E+001,-4.4758644E+001,-7.5332678E-001, 0.0000000E+000, 0.0000000E+000,-2.6442821E+002, 2.6587001E+002, 2.7309115E+002,-8.1258847E-004, 4.9308658E-002, 9.2138692E-004, 1.8586029E-002
 1.0807020E+001, 7.6554330E+002,-1.0116031E+002,-6.1376646E+001,-8.0512136E-001, 0.0000000E+000, 0.0000000E+000,-2.8240488E+002, 3.1326567E+002, 3.1979634E+002,-1.3096651E-003, 5.5385507E-002, 1.4850178E-003, 2.0768672E-002
 1.0987836E+001, 8.7239611E+002,-1.1617496E+002,-9.0803452E+001,-9.5127523E-001, 0.0000000E+000, 0.0000000E+000,-2.9931156E+002, 3.5939539E+002, 3.6515486E+002,-2.0378727E-003, 6.5121248E-002, 2.3107260E-003, 2.3040986E-002
 1.1162457E+001, 9.9110295E+002,-1.3085493E+002,-1.7722879E+002,-1.1833205E+000, 0.0000000E+000, 0.0000000E+000,-3.2183690E+002, 3.5271933E+002, 3.5999901E+002,-2.6110719E-003, 7.7670352E-002, 2.9606715E-003, 2.5423771E-002
 1.1345602E+001, 1.1171002E+003,-1.4769540E+002,-2.3559108E+002,-1.4516043E+000, 0.0000000E+000, 0.0000000E+000,-3.5093132E+002, 3.7119180E+002, 3.8143076E+002,-3.4792238E-003, 9.0350262E-002, 3.9450613E-003, 2.8305074E-002
 1.1520783E+001, 1.2555137E+003,-1.7095221E+002,-2.4700059E+002,-1.5713268E+000, 0.0000000E+000, 0.0000000E+000,-3.7398269E+002, 4.4763644E+002, 4.6200685E+002,-3.6624466E-003, 1.0209733E-001, 4.1528161E-003, 3.1295607E-002
 1.1702308E+001, 1.4115668E+003,-2.0091906E+002,-2.6151110E+002,-1.6204444E+000, 0.0000000E+000, 0.0000000E+000,-3.9748779E+002, 5.3853269E+002, 5.5002836E+002,-3.9574619E-003, 1.1196767E-001, 4.4873313E-003, 3.4128063E-002
 1.1881414E+001, 1.5630094E+003,-2.1839682E+002,-2.3137052E+002,-1.5941825E+000, 0.0000000E+000, 0.0000000E+000,-4.1014871E+002, 6.8679939E+002, 7.0149914E+002,-4.6336555E-003, 1.2087753E-001, 5.2540612E-003, 3.6476783E-002
