s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1848633E-001,-4.9799995E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5881514E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6069496E+001,-4.4053686E-002,-4.0723940E-002,-4.4677813E-002, 0.0000000E+000, 0.0000000E+000,-4.4592789E+000, 2.2129967E+001, 3.1480762E+001,-6.8046800E-009, 1.2725124E-005, 7.7157668E-009, 2.5380194E-004
 3.8729835E-001, 3.6179579E+001,-1.1261141E-001,-1.6081449E-001,-2.3326448E-001, 0.0000000E+000, 0.0000000E+000,-1.1420259E+001, 2.5941505E+001, 2.4252630E+001,-1.0142494E-008, 1.2779013E-005, 1.1500484E-008, 2.5459410E-004
 5.8094752E-001, 3.6209202E+001,-2.3737864E-001,-3.1177620E-001,-4.1305914E-001, 0.0000000E+000, 0.0000000E+000,-1.4632915E+001, 2.1994980E+001, 2.0614073E+001,-1.0242169E-008, 1.2943410E-005, 1.1613506E-008, 2.5679358E-004
 7.7459669E-001, 3.6219882E+001,-3.6476711E-001,-3.9654375E-001,-5.0981074E-001, 0.0000000E+000, 0.0000000E+000,-1.7799789E+001, 1.8726688E+001, 1.7148971E+001,-1.0774385E-008, 1.3311242E-005, 1.2216981E-008, 2.6102933E-004
 9.5110738E-001, 3.6232346E+001,-4.8670188E-001,-3.6472853E-001,-5.2832079E-001, 0.0000000E+000, 0.0000000E+000,-2.1405321E+001, 1.4905697E+001, 1.3447274E+001,-1.2154916E-008, 1.4085923E-005, 1.3782352E-008, 2.6856022E-004
 1.1190488E+000, 3.6245984E+001,-5.9251499E-001,-2.2917510E-001,-4.7946360E-001, 0.0000000E+000, 0.0000000E+000,-2.3666188E+001, 1.1902608E+001, 1.1278643E+001,-1.5377221E-008, 1.5605987E-005, 1.7436095E-008, 2.8078904E-004
 1.2869904E+000, 3.6273873E+001,-6.6606758E-001,-3.4021044E-002,-4.0123621E-001, 0.0000000E+000, 0.0000000E+000,-2.4081677E+001, 1.0869735E+001, 1.1090872E+001,-2.3157384E-008, 1.8502981E-005, 2.6257955E-008, 2.9977521E-004
 1.4784030E+000, 3.6337088E+001,-7.2973226E-001, 1.1896637E-001,-3.6214463E-001, 0.0000000E+000, 0.0000000E+000,-2.3192069E+001, 1.1604352E+001, 1.2172109E+001,-4.0119837E-008, 2.3636718E-005, 4.5491531E-008, 3.2816572E-004
 1.6440185E+000, 3.6425568E+001,-7.4518741E-001, 8.4907535E-002,-3.6871349E-001, 0.0000000E+000, 0.0000000E+000,-2.2580997E+001, 1.2557355E+001, 1.2815577E+001,-6.3609150E-008, 3.0141353E-005, 7.2125856E-008, 3.6063004E-004
 1.8294249E+000, 3.6538518E+001,-7.5288272E-001,-6.5338241E-002,-3.8930549E-001, 0.0000000E+000, 0.0000000E+000,-2.2260808E+001, 1.2963024E+001, 1.3070184E+001,-9.3450828E-008, 3.8049059E-005, 1.0596307E-007, 3.9690591E-004
 2.0094280E+000, 3.6684506E+001,-7.5897415E-001,-1.3134305E-001,-4.0088377E-001, 0.0000000E+000, 0.0000000E+000,-2.1884769E+001, 1.3482392E+001, 1.3508536E+001,-1.3627712E-007, 4.8667790E-005, 1.5452343E-007, 4.4155856E-004
 2.1664705E+000, 3.6868603E+001,-7.7931389E-001,-5.3241946E-002,-4.0029342E-001, 0.0000000E+000, 0.0000000E+000,-2.1723043E+001, 1.3872451E+001, 1.3912710E+001,-1.9240082E-007, 6.1524794E-005, 2.1816160E-007, 4.9119331E-004
 2.3549218E+000, 3.7097338E+001,-8.2296711E-001, 4.0158684E-002,-3.9477022E-001, 0.0000000E+000, 0.0000000E+000,-2.2052212E+001, 1.3820695E+001, 1.3867548E+001,-2.6726387E-007, 7.7681448E-005, 3.0304815E-007, 5.4911143E-004
 2.5433731E+000, 3.7403342E+001,-8.9591564E-001, 2.6021538E-002,-3.8824812E-001, 0.0000000E+000, 0.0000000E+000,-2.2593837E+001, 1.3557131E+001, 1.3551363E+001,-3.6810236E-007, 9.8351138E-005, 4.1738803E-007, 6.1910348E-004
 2.7004156E+000, 3.7726860E+001,-9.6048168E-001,-8.1227064E-003,-3.8376270E-001, 0.0000000E+000, 0.0000000E+000,-2.3456085E+001, 1.3074339E+001, 1.2918407E+001,-4.7310951E-007, 1.1921478E-004, 5.3645472E-007, 6.8702754E-004
