s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2580919E-001,-1.3292379E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5874191E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6090233E+001,-4.5753835E-002,-1.1331584E-001,-4.5036024E-002, 0.0000000E+000, 0.0000000E+000,-4.1620353E+000, 2.2019330E+001, 3.1724092E+001,-9.2827410E-009, 1.6521592E-005, 1.0525618E-008, 3.0066933E-004
 3.8729835E-001, 3.6233109E+001,-1.1650256E-001,-4.4541952E-001,-2.3679443E-001, 0.0000000E+000, 0.0000000E+000,-1.0697679E+001, 2.6327422E+001, 2.4736713E+001,-1.3833783E-008, 1.6584132E-005, 1.5686005E-008, 3.0150444E-004
 5.8094752E-001, 3.6271405E+001,-2.4474333E-001,-8.6086281E-001,-4.2373531E-001, 0.0000000E+000, 0.0000000E+000,-1.3619093E+001, 2.2729995E+001, 2.1122971E+001,-1.3943070E-008, 1.6775650E-005, 1.5809924E-008, 3.0384454E-004
 7.7459669E-001, 3.6284804E+001,-3.7571841E-001,-1.0881691E+000,-5.2877122E-001, 0.0000000E+000, 0.0000000E+000,-1.6835130E+001, 1.9616436E+001, 1.7457015E+001,-1.4568925E-008, 1.7191980E-005, 1.6519576E-008, 3.0825943E-004
 9.4816387E-001, 3.6300404E+001,-4.9731640E-001,-9.9896805E-001,-5.5008213E-001, 0.0000000E+000, 0.0000000E+000,-2.0941678E+001, 1.5401844E+001, 1.3312359E+001,-1.6165716E-008, 1.8058237E-005, 1.8330163E-008, 3.1606120E-004
 1.1116900E+000, 3.6314871E+001,-6.0456894E-001,-6.2578741E-001,-5.0479493E-001, 0.0000000E+000, 0.0000000E+000,-2.3852772E+001, 1.1764057E+001, 1.0726947E+001,-1.9642298E-008, 1.9674081E-005, 2.2272229E-008, 3.2840979E-004
 1.2640485E+000, 3.6343971E+001,-6.8091944E-001,-1.1586079E-001,-4.2168659E-001, 0.0000000E+000, 0.0000000E+000,-2.4434928E+001, 1.0447450E+001, 1.0690576E+001,-2.6595506E-008, 2.2467836E-005, 3.0156411E-008, 3.4648504E-004
 1.4597480E+000, 3.6400529E+001,-7.3402080E-001, 3.0369638E-001,-3.6947886E-001, 0.0000000E+000, 0.0000000E+000,-2.3595022E+001, 1.1124541E+001, 1.2005704E+001,-4.3286623E-008, 2.7736775E-005, 4.9082321E-008, 3.7471410E-004
 1.6381825E+000, 3.6501824E+001,-7.6652262E-001, 2.0562187E-001,-3.7553577E-001, 0.0000000E+000, 0.0000000E+000,-2.2777468E+001, 1.2213181E+001, 1.2787919E+001,-7.1587088E-008, 3.5465139E-005, 8.1171970E-008, 4.1104336E-004
