s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.3282736E-001, 1.9310931E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5867173E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6078751E+001,-4.6350529E-002,-7.4488364E-002,-4.4855685E-002, 0.0000000E+000, 0.0000000E+000,-4.2273337E+000, 2.2120677E+001, 3.1685723E+001,-7.8714289E-009, 1.4418970E-005, 8.9253441E-009, 3.8160118E-004
 3.8729835E-001, 3.6203422E+001,-1.1347087E-001,-2.9781435E-001,-2.3576424E-001, 0.0000000E+000, 0.0000000E+000,-1.1149663E+001, 2.6166195E+001, 2.4406710E+001,-1.1722602E-008, 1.4467121E-005, 1.3292155E-008, 3.8253905E-004
 5.8094752E-001, 3.6236704E+001,-2.3320807E-001,-5.7969014E-001,-4.2254773E-001, 0.0000000E+000, 0.0000000E+000,-1.4424951E+001, 2.2131719E+001, 2.0576307E+001,-1.1786540E-008, 1.4617980E-005, 1.3364654E-008, 3.8524358E-004
 7.7459669E-001, 3.6248053E+001,-3.5581892E-001,-7.4416171E-001,-5.2920259E-001, 0.0000000E+000, 0.0000000E+000,-1.7821867E+001, 1.8756112E+001, 1.6797002E+001,-1.2265465E-008, 1.4946417E-005, 1.3907703E-008, 3.9038413E-004
 9.0369612E-001, 3.6255174E+001,-4.7137474E-001,-7.1157688E-001,-5.5070553E-001, 0.0000000E+000, 0.0000000E+000,-2.1502552E+001, 1.5169999E+001, 1.3018965E+001,-1.3183923E-008, 1.5478231E-005, 1.4949134E-008, 3.9768012E-004
 1.1295065E+000, 3.6272006E+001,-5.5439173E-001,-4.7134220E-001,-4.9672810E-001, 0.0000000E+000, 0.0000000E+000,-2.4199393E+001, 1.1468394E+001, 1.0550151E+001,-1.5715418E-008, 1.6754294E-005, 1.7819574E-008, 4.1236305E-004
 1.2988642E+000, 3.6296954E+001,-6.4794813E-001,-5.9566155E-002,-3.8707548E-001, 0.0000000E+000, 0.0000000E+000,-2.5008680E+001, 9.8782043E+000, 1.0193685E+001,-2.2577691E-008, 1.9514118E-005, 2.5600645E-008, 4.3840446E-004
 1.4597402E+000, 3.6343712E+001,-7.0238297E-001, 2.2417596E-001,-3.4303761E-001, 0.0000000E+000, 0.0000000E+000,-2.3763692E+001, 1.0776630E+001, 1.1758775E+001,-3.5663578E-008, 2.3540811E-005, 4.0438618E-008, 4.6978834E-004
 1.6416616E+000, 3.6418517E+001,-7.3322776E-001, 2.0395107E-001,-3.5535739E-001, 0.0000000E+000, 0.0000000E+000,-2.2686098E+001, 1.2297824E+001, 1.2847785E+001,-5.5115555E-008, 2.8874134E-005, 6.2495043E-008, 5.0709666E-004
 1.8029569E+000, 3.6508721E+001,-7.4702723E-001,-6.4292903E-002,-3.8262010E-001, 0.0000000E+000, 0.0000000E+000,-2.2344340E+001, 1.2838850E+001, 1.2970440E+001,-7.8244633E-008, 3.5098240E-005, 8.8720901E-008, 5.4777680E-004
 1.9874094E+000, 3.6620636E+001,-7.5317463E-001,-2.5059810E-001,-4.0224194E-001, 0.0000000E+000, 0.0000000E+000,-2.2194362E+001, 1.3062946E+001, 1.3020259E+001,-1.0882349E-007, 4.3022840E-005, 1.2339400E-007, 5.9573218E-004
 2.1903396E+000, 3.6782650E+001,-7.5865308E-001,-1.4308325E-001,-4.0810013E-001, 0.0000000E+000, 0.0000000E+000,-2.2019214E+001, 1.3461584E+001, 1.3453600E+001,-1.5607607E-007, 5.4566086E-005, 1.7697328E-007, 6.5994738E-004
 2.3594480E+000, 3.6978169E+001,-7.7756095E-001, 2.6010928E-002,-4.0167343E-001, 0.0000000E+000, 0.0000000E+000,-2.2356839E+001, 1.3384353E+001, 1.3468107E+001,-2.1720071E-007, 6.8403231E-005, 2.4628198E-007, 7.3109994E-004
 2.5285563E+000, 3.7198516E+001,-8.5479990E-001,-3.9272159E-003,-3.9195404E-001, 0.0000000E+000, 0.0000000E+000,-2.2802376E+001, 1.3130812E+001, 1.3145460E+001,-2.8669887E-007, 8.3260334E-005, 3.2508533E-007, 8.0272846E-004
 2.7314866E+000, 3.7481413E+001,-9.1431519E-001,-7.4069081E-002,-3.8225510E-001, 0.0000000E+000, 0.0000000E+000,-2.3543827E+001, 1.2705850E+001, 1.2566946E+001,-3.7633721E-007, 1.0165369E-004, 4.2672546E-007, 8.8672384E-004
 2.9141238E+000, 3.7799960E+001,-9.8671670E-001,-5.8188926E-003,-3.7688587E-001, 0.0000000E+000, 0.0000000E+000,-2.4262713E+001, 1.2187536E+001, 1.2167826E+001,-4.8058638E-007, 1.2242950E-004, 5.4493268E-007, 9.7721422E-004
 3.0629392E+000, 3.8112223E+001,-1.0791727E+000, 9.2787927E-002,-3.7732687E-001, 0.0000000E+000, 0.0000000E+000,-2.4598129E+001, 1.2048161E+001, 1.2150382E+001,-5.7921555E-007, 1.4180012E-004, 6.5676743E-007, 1.0580900E-003
 3.2489586E+000, 3.8448809E+001,-1.1355613E+000, 1.3844713E-001,-3.8159414E-001, 0.0000000E+000, 0.0000000E+000,-2.4828033E+001, 1.2068341E+001, 1.2242067E+001,-6.8650402E-007, 1.6290527E-004, 7.7842087E-007, 1.1428287E-003
 3.4386983E+000, 3.8850879E+001,-1.2200917E+000, 1.2962141E-001,-3.8728316E-001, 0.0000000E+000, 0.0000000E+000,-2.5097155E+001, 1.2150090E+001, 1.2275971E+001,-8.1835985E-007, 1.8869394E-004, 9.2793104E-007, 1.2425220E-003
 3.6023953E+000, 3.9256763E+001,-1.3272803E+000, 1.0959912E-001,-3.9116034E-001, 0.0000000E+000, 0.0000000E+000,-2.5264405E+001, 1.2260465E+001, 1.2383516E+001,-9.5614840E-007, 2.1491491E-004, 1.0841683E-006, 1.3404042E-003
 3.8070164E+000, 3.9738954E+001,-1.4710222E+000, 1.1763779E-001,-3.9498738E-001, 0.0000000E+000, 0.0000000E+000,-2.5375960E+001, 1.2547150E+001, 1.2614622E+001,-1.1099223E-006, 2.4406780E-004, 1.2585312E-006, 1.4460723E-003
 3.9707134E+000, 4.0241177E+001,-1.5373671E+000, 1.7566467E-001,-3.9658854E-001, 0.0000000E+000, 0.0000000E+000,-2.5568180E+001, 1.2782212E+001, 1.2914706E+001,-1.2729989E-006, 2.7496211E-004, 1.4434423E-006, 1.5543533E-003
 4.1753349E+000, 4.0776807E+001,-1.6548742E+000, 2.5742573E-001,-3.9573957E-001, 0.0000000E+000, 0.0000000E+000,-2.5630482E+001, 1.3111310E+001, 1.3353136E+001,-1.4540311E-006, 3.0797817E-004, 1.6487131E-006, 1.6650179E-003
 4.3390317E+000, 4.1339773E+001,-1.7555102E+000, 2.8430326E-001,-3.9444284E-001, 0.0000000E+000, 0.0000000E+000,-2.5680310E+001, 1.3541185E+001, 1.3793813E+001,-1.6454292E-006, 3.4230043E-004, 1.8657377E-006, 1.7752510E-003
 4.5027285E+000, 4.1865759E+001,-1.8328133E+000, 2.6811523E-001,-3.9308084E-001, 0.0000000E+000, 0.0000000E+000,-2.5809704E+001, 1.3910045E+001, 1.4098276E+001,-1.8227973E-006, 3.7404629E-004, 2.0668538E-006, 1.8728650E-003
 4.7073498E+000, 4.2490258E+001,-1.9003116E+000, 2.6633367E-001,-3.9227670E-001, 0.0000000E+000, 0.0000000E+000,-2.6038822E+001, 1.4277185E+001, 1.4425181E+001,-2.0321016E-006, 4.1146824E-004, 2.3041822E-006, 1.9832119E-003
 4.8710470E+000, 4.3132619E+001,-1.9888686E+000, 2.9842051E-001,-3.9401456E-001, 0.0000000E+000, 0.0000000E+000,-2.6278623E+001, 1.4641801E+001, 1.4769534E+001,-2.2510578E-006, 4.5036835E-004, 2.5524547E-006, 2.0936478E-003
 5.0715661E+000, 4.3808227E+001,-2.0756621E+000, 3.5883469E-001,-3.9837099E-001, 0.0000000E+000, 0.0000000E+000,-2.6556873E+001, 1.4942083E+001, 1.5136156E+001,-2.4715451E-006, 4.9040475E-004, 2.8024632E-006, 2.2031600E-003
 5.2556772E+000, 4.4574112E+001,-2.1691051E+000, 4.2116120E-001,-4.0208632E-001, 0.0000000E+000, 0.0000000E+000,-2.6824029E+001, 1.5412602E+001, 1.5600053E+001,-2.7212155E-006, 5.3601201E-004, 3.0855624E-006, 2.3223051E-003
 5.4029660E+000, 4.5215798E+001,-2.2155306E+000, 4.8163987E-001,-4.0307087E-001, 0.0000000E+000, 0.0000000E+000,-2.7098886E+001, 1.5719881E+001, 1.5979950E+001,-2.9620353E-006, 5.7821000E-004, 3.3586258E-006, 2.4273359E-003
 5.5870771E+000, 4.5931732E+001,-2.2904416E+000, 5.4500280E-001,-4.0229225E-001, 0.0000000E+000, 0.0000000E+000,-2.7377491E+001, 1.6117769E+001, 1.6406511E+001,-3.2220448E-006, 6.2277582E-004, 3.6534482E-006, 2.5340127E-003
 5.7711883E+000, 4.6782705E+001,-2.3709627E+000, 5.4292324E-001,-4.0173438E-001, 0.0000000E+000, 0.0000000E+000,-2.7748275E+001, 1.6590063E+001, 1.6804656E+001,-3.5246638E-006, 6.7430597E-004, 3.9965853E-006, 2.6534251E-003
 5.9696155E+000, 4.7799519E+001,-2.4897264E+000, 5.4124236E-001,-4.0218025E-001, 0.0000000E+000, 0.0000000E+000,-2.8156882E+001, 1.7122443E+001, 1.7291972E+001,-3.8510058E-006, 7.3084447E-004, 4.3666217E-006, 2.7799082E-003
 6.1349716E+000, 4.8668856E+001,-2.5789239E+000, 5.7850252E-001,-4.0354127E-001, 0.0000000E+000, 0.0000000E+000,-2.8563407E+001, 1.7528962E+001, 1.7701486E+001,-4.1802479E-006, 7.8765661E-004, 4.7399464E-006, 2.9015892E-003
 6.3003278E+000, 4.9547260E+001,-2.6574797E+000, 6.3468950E-001,-4.0436468E-001, 0.0000000E+000, 0.0000000E+000,-2.8914177E+001, 1.7990852E+001, 1.8205929E+001,-4.5021741E-006, 8.4331404E-004, 5.1049756E-006, 3.0144746E-003
 6.4987550E+000, 5.0597915E+001,-2.7330047E+000, 6.8721056E-001,-4.0305504E-001, 0.0000000E+000, 0.0000000E+000,-2.9373196E+001, 1.8551094E+001, 1.8775870E+001,-4.8951978E-006, 9.0995798E-004, 5.5506217E-006, 3.1415697E-003
 6.6641111E+000, 5.1750887E+001,-2.8144995E+000, 6.3191722E-001,-4.0075985E-001, 0.0000000E+000, 0.0000000E+000,-2.9936593E+001, 1.9024322E+001, 1.9230952E+001,-5.3274805E-006, 9.8145653E-004, 6.0407833E-006, 3.2709836E-003
 6.8625388E+000, 5.2995062E+001,-2.9737788E+000, 2.7047030E-001,-3.9876268E-001, 0.0000000E+000, 0.0000000E+000,-3.0557935E+001, 1.9120838E+001, 1.9335056E+001,-5.7890222E-006, 1.0572022E-003, 6.5641214E-006, 3.4022415E-003
 7.0212770E+000, 5.4349437E+001,-3.1295402E+000,-4.7973698E-001,-3.9931628E-001, 0.0000000E+000, 0.0000000E+000,-3.1194029E+001, 1.8929678E+001, 1.9146815E+001,-6.2650518E-006, 1.1360584E-003, 7.1038872E-006, 3.5338471E-003
 7.2296128E+000, 5.5771085E+001,-3.2745703E+000,-2.4598391E+000,-4.0400046E-001, 0.0000000E+000, 0.0000000E+000,-3.1925686E+001, 1.7610703E+001, 1.7706989E+001,-6.7890938E-006, 1.2254662E-003, 7.6980938E-006, 3.6764479E-003
 7.4081864E+000, 5.7367060E+001,-3.4330758E+000,-4.8016159E+000,-4.0879894E-001, 0.0000000E+000, 0.0000000E+000,-3.2703192E+001, 1.5820455E+001, 1.6020377E+001,-7.4186058E-006, 1.3323251E-003, 8.4118919E-006, 3.8373940E-003
 7.5822768E+000, 5.9132612E+001,-3.6035327E+000,-5.8070918E+000,-4.1032794E-001, 0.0000000E+000, 0.0000000E+000,-3.3534104E+001, 1.5479528E+001, 1.5777556E+001,-8.0897809E-006, 1.4437707E-003, 9.1729315E-006, 3.9947186E-003
 7.7592320E+000, 6.1222145E+001,-3.8679709E+000,-6.3446095E+000,-4.1137402E-001, 0.0000000E+000, 0.0000000E+000,-3.4656687E+001, 1.5766008E+001, 1.5941504E+001,-8.8438181E-006, 1.5691126E-003, 1.0027928E-005, 4.1626006E-003
 7.9235477E+000, 6.3058793E+001,-3.9232356E+000,-7.4677059E+000,-4.2074434E-001, 0.0000000E+000, 0.0000000E+000,-3.5946577E+001, 1.5224523E+001, 1.5300531E+001,-9.6580811E-006, 1.7021644E-003, 1.0951213E-005, 4.3344129E-003
 8.1181984E+000, 6.5541230E+001,-4.2004302E+000,-1.1234294E+001,-4.2844753E-001, 0.0000000E+000, 0.0000000E+000,-3.7524745E+001, 1.2106873E+001, 1.2153314E+001,-1.0583668E-005, 1.8584312E-003, 1.2000728E-005, 4.5286992E-003
 8.2850418E+000, 6.8339941E+001,-4.5882257E+000,-1.2902772E+001,-4.3131111E-001, 0.0000000E+000, 0.0000000E+000,-3.9241011E+001, 1.0794934E+001, 1.1176621E+001,-1.1639551E-005, 2.0410160E-003, 1.3197984E-005, 4.7448365E-003
