s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 4.1373458E+000
 3.8729833E-001, 4.1373330E+000
 5.8094750E-001, 4.1373199E+000
 7.7459667E-001, 4.1373064E+000
 9.5444439E-001, 4.1372921E+000
 1.1188616E+000, 4.1372770E+000
 1.2662194E+000, 4.1372605E+000
 1.4424618E+000, 4.1372388E+000
 1.6571451E+000, 4.1372050E+000
 1.8064146E+000, 4.1371652E+000
 2.0019175E+000, 4.1371183E+000
 2.1810636E+000, 4.1370557E+000
 2.3602097E+000, 4.1369818E+000
 2.5393558E+000, 4.1368918E+000
 2.7185018E+000, 4.1367844E+000
 2.8976479E+000, 4.1366588E+000
 3.0767940E+000, 4.1365145E+000
 3.2559401E+000, 4.1363503E+000
 3.4350861E+000, 4.1361650E+000
 3.6142322E+000, 4.1359579E+000
 3.7933783E+000, 4.1357281E+000
 3.9695071E+000, 4.1354769E+000
 4.1573904E+000, 4.1351929E+000
 4.3452737E+000, 4.1348743E+000
 4.5063165E+000, 4.1345526E+000
 4.6941998E+000, 4.1342033E+000
 4.8722953E+000, 4.1338057E+000
 5.0609183E+000, 4.1333732E+000
 5.2259634E+000, 4.1329261E+000
 5.4145864E+000, 4.1324441E+000
 5.5837931E+000, 4.1319165E+000
 5.7814323E+000, 4.1313379E+000
 5.9416241E+000, 4.1307310E+000
 6.1247004E+000, 4.1301005E+000
 6.3156252E+000, 4.1293522E+000
 6.4990320E+000, 4.1285316E+000
 6.6620603E+000, 4.1276939E+000
 6.8454671E+000, 4.1267556E+000
 7.0288740E+000, 4.1256195E+000
 7.2095706E+000, 4.1242665E+000
 7.3902672E+000, 4.1225609E+000
 7.5709638E+000, 4.1202447E+000
 7.7516604E+000, 4.1171861E+000
 7.9309146E+000, 4.1134564E+000
 8.1092622E+000, 4.1091288E+000
 8.2826300E+000, 4.1041101E+000
 8.4648136E+000, 4.0983199E+000
 8.6500417E+000, 4.0917590E+000
 8.8222586E+000, 4.0846269E+000
 9.0027164E+000, 4.0766262E+000
 9.1845312E+000, 4.0674030E+000
 9.3648031E+000, 4.0572368E+000
 9.5461365E+000, 4.0458484E+000
 9.7205302E+000, 4.0328533E+000
 9.9070542E+000, 4.0177109E+000
 1.0084130E+001, 4.0010856E+000
 1.0263370E+001, 3.9839216E+000
 1.0442610E+001, 3.9665373E+000
 1.0620947E+001, 3.9494062E+000
 1.0801005E+001, 3.9320387E+000
 1.0985786E+001, 3.9150670E+000
 1.1161149E+001, 3.8990076E+000
 1.1345129E+001, 3.8838796E+000
 1.1521589E+001, 3.8680391E+000
 1.1705380E+001, 3.8517650E+000
 1.1884696E+001, 3.8356720E+000
 1.2062113E+001, 3.8200613E+000
 1.2240578E+001, 3.8050966E+000
 1.2422589E+001, 3.7900400E+000
 1.2605900E+001, 3.7752375E+000
 1.2780571E+001, 3.7604017E+000
 1.2962260E+001, 3.7444333E+000
 1.3143557E+001, 3.7275275E+000
 1.3323256E+001, 3.7106800E+000
 1.3505922E+001, 3.6937284E+000
 1.3682063E+001, 3.6763848E+000
 1.3863344E+001, 3.6589085E+000
 1.4043764E+001, 3.6402416E+000
 1.4221301E+001, 3.6218943E+000
 1.4404389E+001, 3.6034835E+000
 1.4581790E+001, 3.5845567E+000
 1.4761338E+001, 3.5657050E+000
 1.4942839E+001, 3.5468106E+000
 1.5124340E+001, 3.5276073E+000
 1.5305841E+001, 3.5082182E+000
 1.5480632E+001, 3.4886857E+000
 1.5661374E+001, 3.4683144E+000
 1.5844735E+001, 3.4470378E+000
 1.6020818E+001, 3.4256726E+000
 1.6201382E+001, 3.4049724E+000
 1.6383582E+001, 3.3851113E+000
 1.6562315E+001, 3.3640232E+000
 1.6741973E+001, 3.3419198E+000
 1.6922910E+001, 3.3188407E+000
 1.7101187E+001, 3.2952959E+000
 1.7280552E+001, 3.2723483E+000
 1.7465896E+001, 3.2498300E+000
 1.7645261E+001, 3.2273804E+000
 1.7825223E+001, 3.2056545E+000
 1.8003344E+001, 3.1839277E+000
 1.8186104E+001, 3.1618874E+000
 1.8365945E+001, 3.1395775E+000
 1.8545785E+001, 3.1169342E+000
 1.8724985E+001, 3.0939242E+000
 1.8903763E+001, 3.0697407E+000
 1.9080817E+001, 3.0451478E+000
 1.9262570E+001, 3.0205226E+000
 1.9445535E+001, 2.9964608E+000
 1.9620122E+001, 2.9731375E+000
 1.9800738E+001, 2.9502956E+000
 1.9980442E+001, 2.9266363E+000
 2.0164188E+001, 2.9022186E+000
 2.0342192E+001, 2.8771952E+000
 2.0523206E+001, 2.8524277E+000
 2.0702299E+001, 2.8269383E+000
 2.0884749E+001, 2.8002193E+000
 2.1061795E+001, 2.7735968E+000
 2.1245927E+001, 2.7470228E+000
 2.1423525E+001, 2.7206717E+000
 2.1601219E+001, 2.6943735E+000
 2.1781755E+001, 2.6684605E+000
 2.1962157E+001, 2.6425938E+000
 2.2143538E+001, 2.6166267E+000
 2.2324920E+001, 2.5902399E+000
 2.2500255E+001, 2.5644450E+000
 2.2684437E+001, 2.5398388E+000
 2.2865446E+001, 2.5155936E+000
 2.3041135E+001, 2.4923217E+000
 2.3220765E+001, 2.4691692E+000
 2.3400395E+001, 2.4454725E+000
 2.3580025E+001, 2.4214101E+000
 2.3763281E+001, 2.3963345E+000
