s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1474761E-001,-2.2100307E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5885252E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6088083E+001,-4.3997714E-002,-5.4042033E-002,-3.4761746E-002, 0.0000000E+000, 0.0000000E+000,-4.6635011E+000, 2.2001917E+001, 3.1291780E+001,-8.7662142E-009, 1.6128272E-005, 9.9399332E-009, 2.6947794E-004
 3.8729835E-001, 3.6227581E+001,-1.1756092E-001,-2.2079192E-001,-1.7003864E-001, 0.0000000E+000, 0.0000000E+000,-1.2368468E+001, 2.5208923E+001, 2.3350721E+001,-1.3055690E-008, 1.6193838E-005, 1.4803732E-008, 2.7028168E-004
 5.8094752E-001, 3.6265108E+001,-2.5027180E-001,-4.3819002E-001,-2.5499540E-001, 0.0000000E+000, 0.0000000E+000,-1.6045957E+001, 2.0765109E+001, 1.9275694E+001,-1.3211028E-008, 1.6407072E-005, 1.4979869E-008, 2.7264013E-004
 7.7459669E-001, 3.6278854E+001,-3.7926645E-001,-5.8557278E-001,-2.4883764E-001, 0.0000000E+000, 0.0000000E+000,-1.8615185E+001, 1.7790768E+001, 1.6449992E+001,-1.3971985E-008, 1.6904451E-005, 1.5842710E-008, 2.7731679E-004
 9.4980562E-001, 3.6295279E+001,-4.9830921E-001,-5.6748112E-001,-2.2435085E-001, 0.0000000E+000, 0.0000000E+000,-2.0694937E+001, 1.5390021E+001, 1.4310201E+001,-1.5768175E-008, 1.7878704E-005, 1.7879396E-008, 2.8506699E-004
 1.1100769E+000, 3.6312412E+001,-5.9540471E-001,-3.8672501E-001,-2.1227184E-001, 0.0000000E+000, 0.0000000E+000,-2.1674999E+001, 1.3842180E+001, 1.3443012E+001,-1.8941519E-008, 1.9399252E-005, 2.1477622E-008, 2.9551397E-004
 1.3085248E+000, 3.6341193E+001,-6.6411700E-001,-7.8890507E-002,-2.1485351E-001, 0.0000000E+000, 0.0000000E+000,-2.2137611E+001, 1.3276852E+001, 1.3245721E+001,-2.4753222E-008, 2.1893196E-005, 2.8067461E-008, 3.1054001E-004
 1.4573609E+000, 3.6381280E+001,-7.0447083E-001, 1.5204215E-001,-2.2729929E-001, 0.0000000E+000, 0.0000000E+000,-2.2506874E+001, 1.2862593E+001, 1.3094677E+001,-3.3373466E-008, 2.5291851E-005, 3.7841880E-008, 3.2889136E-004
 1.6369989E+000, 3.6442792E+001,-7.4770108E-001, 1.2065711E-001,-2.4091810E-001, 0.0000000E+000, 0.0000000E+000,-2.2624883E+001, 1.2694111E+001, 1.2949947E+001,-4.6076691E-008, 2.9900334E-005, 5.2245955E-008, 3.5126591E-004
 1.8314693E+000, 3.6539489E+001,-7.8661179E-001,-1.0400280E-001,-2.5214894E-001, 0.0000000E+000, 0.0000000E+000,-2.2145821E+001, 1.3018201E+001, 1.3250904E+001,-6.7989756E-008, 3.7125584E-005, 7.7092987E-008, 3.8306046E-004
 1.9995331E+000, 3.6667987E+001,-7.9643924E-001,-2.2357649E-001,-2.5766034E-001, 0.0000000E+000, 0.0000000E+000,-2.1327618E+001, 1.3999821E+001, 1.4062694E+001,-9.8832725E-008, 4.6324681E-005, 1.1206556E-007, 4.2011009E-004
 2.1842978E+000, 3.6825353E+001,-7.8395804E-001,-1.1810047E-001,-2.6002885E-001, 0.0000000E+000, 0.0000000E+000,-2.1064316E+001, 1.4555613E+001, 1.4598949E+001,-1.3897005E-007, 5.7381306E-005, 1.5757692E-007, 4.6149918E-004
 2.3690627E+000, 3.7024153E+001,-8.0018741E-001,-1.7866182E-002,-2.6076694E-001, 0.0000000E+000, 0.0000000E+000,-2.1323917E+001, 1.4552416E+001, 1.4621416E+001,-1.9167041E-007, 7.1020660E-005, 2.1733340E-007, 5.0963147E-004
 2.5230334E+000, 3.7240494E+001,-8.3203727E-001,-6.5234630E-002,-2.6131353E-001, 0.0000000E+000, 0.0000000E+000,-2.1960971E+001, 1.4191210E+001, 1.4120938E+001,-2.4941000E-007, 8.5369412E-005, 2.8280381E-007, 5.5790942E-004
 2.7077982E+000, 3.7488819E+001,-9.0997063E-001,-9.1654600E-002,-2.6300302E-001, 0.0000000E+000, 0.0000000E+000,-2.2735175E+001, 1.3591488E+001, 1.3489016E+001,-3.1629094E-007, 1.0163248E-004, 3.5863952E-007, 6.1032058E-004
 2.8925629E+000, 3.7796539E+001,-9.9568626E-001,-1.9005264E-002,-2.6622770E-001, 0.0000000E+000, 0.0000000E+000,-2.3517918E+001, 1.3051985E+001, 1.2997702E+001,-4.0029202E-007, 1.2177522E-004, 4.5388760E-007, 6.7238459E-004
 3.0896454E+000, 3.8153310E+001,-1.0864180E+000, 3.1074293E-002,-2.6892739E-001, 0.0000000E+000, 0.0000000E+000,-2.4207036E+001, 1.2579750E+001, 1.2622003E+001,-5.0367572E-007, 1.4592077E-004, 5.7111347E-007, 7.4286049E-004
 3.2590132E+000, 3.8563475E+001,-1.2251899E+000, 2.8952024E-002,-2.7025498E-001, 0.0000000E+000, 0.0000000E+000,-2.4493742E+001, 1.2498922E+001, 1.2603240E+001,-6.2421650E-007, 1.7291035E-004, 7.0779361E-007, 8.1747951E-004
 3.4283810E+000, 3.8999957E+001,-1.3495162E+000, 2.3256033E-002,-2.7220010E-001, 0.0000000E+000, 0.0000000E+000,-2.4510341E+001, 1.2772799E+001, 1.2891156E+001,-7.5568244E-007, 2.0128116E-004, 8.5686168E-007, 8.9196747E-004
 3.6045234E+000, 3.9485231E+001,-1.4404689E+000, 3.6116984E-002,-2.7568462E-001, 0.0000000E+000, 0.0000000E+000,-2.4596472E+001, 1.3132755E+001, 1.3208722E+001,-9.0861193E-007, 2.3328723E-004, 1.0302671E-006, 9.7196105E-004
 3.7908278E+000, 4.0061222E+001,-1.5217172E+000, 8.4280988E-002,-2.7902716E-001, 0.0000000E+000, 0.0000000E+000,-2.4764150E+001, 1.3443233E+001, 1.3580609E+001,-1.0890684E-006, 2.7023884E-004, 1.2348851E-006, 1.0598202E-003
 3.9771323E+000, 4.0730093E+001,-1.6420257E+000, 1.4498466E-001,-2.8038377E-001, 0.0000000E+000, 0.0000000E+000,-2.5004028E+001, 1.3795110E+001, 1.3948640E+001,-1.2968660E-006, 3.1213642E-004, 1.4705049E-006, 1.1545735E-003
 4.1634369E+000, 4.1461151E+001,-1.7987809E+000, 1.6403363E-001,-2.8094925E-001, 0.0000000E+000, 0.0000000E+000,-2.5312143E+001, 1.4086030E+001, 1.4233312E+001,-1.5299820E-006, 3.5823437E-004, 1.7348331E-006, 1.2535639E-003
