s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1362577E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5886374E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6045222E+001,-4.3924246E-002,-4.9150389E-002,-3.4447860E-002, 0.0000000E+000, 0.0000000E+000,-4.9614505E+000, 2.1869711E+001, 3.0956249E+001,-4.5573545E-009, 8.2811598E-006, 5.1675442E-009, 1.3619177E-004
 3.8729835E-001, 3.6117019E+001,-1.2233150E-001,-2.2122130E-001,-1.6294229E-001, 0.0000000E+000, 0.0000000E+000,-1.3306200E+001, 2.4306235E+001, 2.2304324E+001,-6.8019402E-009, 8.3567321E-006, 7.7126603E-009, 1.3710955E-004
 5.8094752E-001, 3.6137297E+001,-2.6277308E-001,-4.4699591E-001,-2.3737734E-001, 0.0000000E+000, 0.0000000E+000,-1.6909953E+001, 1.9625825E+001, 1.8280198E+001,-7.0499129E-009, 8.5984682E-006, 7.9938343E-009, 1.3974199E-004
 7.7459669E-001, 3.6147075E+001,-3.9670456E-001,-6.0873119E-001,-2.3180944E-001, 0.0000000E+000, 0.0000000E+000,-1.8923791E+001, 1.7130799E+001, 1.5986040E+001,-7.9187961E-009, 9.1437487E-006, 8.9790533E-009, 1.4478946E-004
 9.5044273E-001, 3.6160861E+001,-5.1583355E-001,-5.9128009E-001,-2.1450963E-001, 0.0000000E+000, 0.0000000E+000,-2.0601557E+001, 1.5234306E+001, 1.4237680E+001,-9.7733094E-009, 1.0155178E-005, 1.1081870E-008, 1.5275147E-004
 1.1115115E+000, 3.6178244E+001,-6.0924110E-001,-3.9656904E-001,-2.0791401E-001, 0.0000000E+000, 0.0000000E+000,-2.1529729E+001, 1.3774444E+001, 1.3434791E+001,-1.2845781E-008, 1.1667006E-005, 1.4565718E-008, 1.6311430E-004
 1.2608286E+000, 3.6202492E+001,-6.6449168E-001,-1.2374620E-001,-2.1118655E-001, 0.0000000E+000, 0.0000000E+000,-2.0896231E+001, 1.3977176E+001, 1.4306836E+001,-1.7403717E-008, 1.3696397E-005, 1.9733922E-008, 1.7552669E-004
 1.4813104E+000, 3.6247315E+001,-6.9610049E-001, 1.1465166E-001,-2.2394941E-001, 0.0000000E+000, 0.0000000E+000,-2.0626139E+001, 1.4511755E+001, 1.4815778E+001,-2.6073754E-008, 1.7211246E-005, 2.9564800E-008, 1.9462486E-004
