s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2224968E-001,-7.7579883E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5877750E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6043819E+001,-4.4802364E-002,-6.6221458E-002,-4.4841276E-002, 0.0000000E+000, 0.0000000E+000,-4.2678376E+000, 2.2133176E+001, 3.1620116E+001,-4.3968288E-009, 8.0242268E-006, 4.9855255E-009, 1.4949231E-004
 3.8729835E-001, 3.6113332E+001,-1.1567996E-001,-2.5751404E-001,-2.3603265E-001, 0.0000000E+000, 0.0000000E+000,-1.1161741E+001, 2.6062208E+001, 2.4342364E+001,-6.5617600E-009, 8.0835065E-006, 7.4403220E-009, 1.5030942E-004
 5.8094752E-001, 3.6132616E+001,-2.4516300E-001,-4.9861514E-001,-4.2373515E-001, 0.0000000E+000, 0.0000000E+000,-1.4295841E+001, 2.2126326E+001, 2.0669262E+001,-6.7089465E-009, 8.2627112E-006, 7.6072155E-009, 1.5255282E-004
 7.7459669E-001, 3.6140891E+001,-3.7756064E-001,-6.4046814E-001,-5.3297966E-001, 0.0000000E+000, 0.0000000E+000,-1.7479156E+001, 1.8924525E+001, 1.7110727E+001,-7.3102311E-009, 8.6548856E-006, 8.2890068E-009, 1.5678999E-004
 9.0369612E-001, 3.6148141E+001,-5.0357412E-001,-6.1266090E-001,-5.5883806E-001, 0.0000000E+000, 0.0000000E+000,-2.1152972E+001, 1.5410242E+001, 1.3320095E+001,-8.4255256E-009, 9.2935831E-006, 9.5536294E-009, 1.6277447E-004
 1.1321487E+000, 3.6165614E+001,-5.9656054E-001,-3.9478349E-001,-5.0802637E-001, 0.0000000E+000, 0.0000000E+000,-2.3955020E+001, 1.1561208E+001, 1.0711224E+001,-1.1739580E-008, 1.0912516E-005, 1.3311407E-008, 1.7523125E-004
 1.2896267E+000, 3.6200930E+001,-7.1115735E-001,-4.2766526E-002,-4.0256289E-001, 0.0000000E+000, 0.0000000E+000,-2.3726412E+001, 1.0672193E+001, 1.1318031E+001,-2.0907642E-008, 1.4507207E-005, 2.3706992E-008, 1.9776336E-004
 1.4401740E+000, 3.6255434E+001,-7.5447682E-001, 1.8304285E-001,-3.5499030E-001, 0.0000000E+000, 0.0000000E+000,-2.2147971E+001, 1.2250406E+001, 1.3181038E+001,-3.6832339E-008, 1.9501675E-005, 4.1763866E-008, 2.2388203E-004
 1.6574671E+000, 3.6360025E+001,-7.7496068E-001, 1.3844959E-001,-3.6351299E-001, 0.0000000E+000, 0.0000000E+000,-2.0906296E+001, 1.3944041E+001, 1.4453705E+001,-6.5527372E-008, 2.7481794E-005, 7.4300911E-008, 2.6067160E-004
 1.8040944E+000, 3.6498935E+001,-7.8043298E-001,-1.2914204E-001,-3.9225174E-001, 0.0000000E+000, 0.0000000E+000,-2.0668115E+001, 1.4500126E+001, 1.4528993E+001,-1.0256539E-007, 3.7301224E-005, 1.1629799E-007, 3.0199445E-004
 2.0037415E+000, 3.6673304E+001,-7.8817193E-001,-2.2891258E-001,-4.0865907E-001, 0.0000000E+000, 0.0000000E+000,-2.0997015E+001, 1.4395992E+001, 1.4250546E+001,-1.5396584E-007, 4.9939253E-005, 1.7458051E-007, 3.5005936E-004
 2.1667316E+000, 3.6909420E+001,-8.0231357E-001,-5.9668876E-002,-4.1059318E-001, 0.0000000E+000, 0.0000000E+000,-2.1455688E+001, 1.4158358E+001, 1.4181156E+001,-2.3008355E-007, 6.7270071E-005, 2.6088972E-007, 4.1035811E-004
 2.3623197E+000, 3.7217979E+001,-9.0231553E-001, 3.9936778E-002,-4.0235513E-001, 0.0000000E+000, 0.0000000E+000,-2.1766144E+001, 1.4041928E+001, 1.4187101E+001,-3.3349535E-007, 8.9181470E-005, 3.7814745E-007, 4.8025558E-004
 2.5253098E+000, 3.7600110E+001,-1.0121579E+000,-4.1351225E-002,-3.9152505E-001, 0.0000000E+000, 0.0000000E+000,-2.1803214E+001, 1.4257401E+001, 1.4351861E+001,-4.6289736E-007, 1.1512173E-004, 5.2487525E-007, 5.5754314E-004
 2.7208982E+000, 3.8046449E+001,-1.0882182E+000,-5.1394968E-002,-3.8302560E-001, 0.0000000E+000, 0.0000000E+000,-2.1793312E+001, 1.4667949E+001, 1.4730498E+001,-6.1506280E-007, 1.4444855E-004, 6.9741431E-007, 6.3986746E-004
 2.9001312E+000, 3.8584212E+001,-1.1801024E+000, 4.1526877E-002,-3.7868104E-001, 0.0000000E+000, 0.0000000E+000,-2.1711152E+001, 1.5192866E+001, 1.5355803E+001,-7.9455391E-007, 1.7828765E-004, 9.0093770E-007, 7.3029353E-004
 3.0760934E+000, 3.9130648E+001,-1.2776043E+000, 6.8717846E-002,-3.7888773E-001, 0.0000000E+000, 0.0000000E+000,-2.1654916E+001, 1.5716122E+001, 1.5887958E+001,-9.8035386E-007, 2.1325100E-004, 1.1116146E-006, 8.1943153E-004
 3.2520556E+000, 3.9732397E+001,-1.3600620E+000, 5.7831002E-002,-3.8101255E-001, 0.0000000E+000, 0.0000000E+000,-2.1659027E+001, 1.6225437E+001, 1.6390127E+001,-1.1852107E-006, 2.5185400E-004, 1.3439001E-006, 9.1307390E-004
 3.4426813E+000, 4.0416751E+001,-1.4740384E+000, 7.7135138E-002,-3.8391940E-001, 0.0000000E+000, 0.0000000E+000,-2.1694694E+001, 1.6792227E+001, 1.6941235E+001,-1.4307008E-006, 2.9705216E-004, 1.6222591E-006, 1.0167824E-003
 3.6039798E+000, 4.1186260E+001,-1.6171568E+000, 1.2218177E-001,-3.8853432E-001, 0.0000000E+000, 0.0000000E+000,-2.1761236E+001, 1.7376421E+001, 1.7541515E+001,-1.7021660E-006, 3.4566354E-004, 1.9300710E-006, 1.1223147E-003
 3.7975383E+000, 4.2041117E+001,-1.7588983E+000, 1.7864757E-001,-3.9392279E-001, 0.0000000E+000, 0.0000000E+000,-2.1949536E+001, 1.7943451E+001, 1.8117408E+001,-2.0115819E-006, 4.0032539E-004, 2.2809150E-006, 1.2339644E-003
 3.9910967E+000, 4.3080332E+001,-1.9023783E+000, 2.2847654E-001,-3.9662518E-001, 0.0000000E+000, 0.0000000E+000,-2.2266763E+001, 1.8540685E+001, 1.8743043E+001,-2.4002276E-006, 4.6707193E-004, 2.7215970E-006, 1.3619616E-003
 4.1523952E+000, 4.4135116E+001,-2.0361001E+000, 2.7779783E-001,-3.9638341E-001, 0.0000000E+000, 0.0000000E+000,-2.2543946E+001, 1.9218849E+001, 1.9436484E+001,-2.8038223E-006, 5.3441402E-004, 3.1792294E-006, 1.4838068E-003
 4.3459539E+000, 4.5286596E+001,-2.1963683E+000, 3.0314375E-001,-3.9630031E-001, 0.0000000E+000, 0.0000000E+000,-2.2934694E+001, 1.9902251E+001, 2.0062378E+001,-3.2406096E-006, 6.0714055E-004, 3.6744987E-006, 1.6084928E-003
 4.5072522E+000, 4.6551804E+001,-2.3715378E+000, 3.2576996E-001,-3.9674163E-001, 0.0000000E+000, 0.0000000E+000,-2.3479282E+001, 2.0468305E+001, 2.0630012E+001,-3.7164460E-006, 6.8700597E-004, 4.2140455E-006, 1.7381282E-003
 4.7008109E+000, 4.7964145E+001,-2.5684403E+000, 3.8934631E-001,-3.9602001E-001, 0.0000000E+000, 0.0000000E+000,-2.4040123E+001, 2.1146758E+001, 2.1348908E+001,-4.2643100E-006, 7.7824290E-004, 4.8352637E-006, 1.8764683E-003
 4.8621097E+000, 4.9549658E+001,-2.7965029E+000, 4.4433071E-001,-3.9459600E-001, 0.0000000E+000, 0.0000000E+000,-2.4620413E+001, 2.1966250E+001, 2.2182477E+001,-4.8987545E-006, 8.8187266E-004, 5.5546547E-006, 2.0229562E-003
 5.0556679E+000, 5.1358001E+001,-3.0119245E+000, 4.9331393E-001,-3.9347135E-001, 0.0000000E+000, 0.0000000E+000,-2.5344424E+001, 2.2894242E+001, 2.3101495E+001,-5.6328367E-006, 9.9979874E-004, 6.3870240E-006, 2.1772763E-003
 5.2328811E+000, 5.3624672E+001,-3.3425838E+000, 5.7341449E-001,-3.9284586E-001, 0.0000000E+000, 0.0000000E+000,-2.6177880E+001, 2.3999937E+001, 2.4284776E+001,-6.5169722E-006, 1.1402597E-003, 7.3895376E-006, 2.3475888E-003
 5.4019217E+000, 5.5899201E+001,-3.5253802E+000, 6.5845638E-001,-3.9375874E-001, 0.0000000E+000, 0.0000000E+000,-2.7232493E+001, 2.5094708E+001, 2.5406026E+001,-7.4645543E-006, 1.2903930E-003, 8.4639926E-006, 2.5161670E-003
 5.5991359E+000, 5.8655310E+001,-3.7806692E+000, 7.2289410E-001,-3.9686295E-001, 0.0000000E+000, 0.0000000E+000,-2.8547989E+001, 2.6335479E+001, 2.6652683E+001,-8.6234040E-006, 1.4753666E-003, 9.7780020E-006, 2.7076200E-003
 5.7681770E+000, 6.1937831E+001,-4.2111822E+000, 8.4003435E-001,-4.0044689E-001, 0.0000000E+000, 0.0000000E+000,-3.0095129E+001, 2.7688085E+001, 2.8071107E+001,-1.0013500E-005, 1.6980667E-003, 1.1354220E-005, 2.9179675E-003
 5.9653912E+000, 6.5996363E+001,-4.8134138E+000, 9.7926118E-001,-4.0259431E-001, 0.0000000E+000, 0.0000000E+000,-3.2058205E+001, 2.9230536E+001, 2.9701411E+001,-1.1774028E-005, 1.9794973E-003, 1.3350467E-005, 3.1556905E-003
 6.1227322E+000, 7.1087125E+001,-5.5250925E+000, 1.1310451E+000,-4.0267755E-001, 0.0000000E+000, 0.0000000E+000,-3.4404719E+001, 3.1293565E+001, 3.1885681E+001,-1.3979416E-005, 2.3295510E-003, 1.5851137E-005, 3.4182031E-003
 6.3247213E+000, 7.7631358E+001,-6.4589709E+000, 1.2936743E+000,-4.0289693E-001, 0.0000000E+000, 0.0000000E+000,-3.7530718E+001, 3.3851327E+001, 3.4532447E+001,-1.6982020E-005, 2.8044637E-003, 1.9255764E-005, 3.7280138E-003
 6.4924583E+000, 8.6775196E+001,-7.8890552E+000, 1.4533775E+000,-4.0448253E-001, 0.0000000E+000, 0.0000000E+000,-4.1741450E+001, 3.7292757E+001, 3.8193586E+001,-2.1069915E-005, 3.4724920E-003, 2.3890991E-005, 4.1042239E-003
 6.6704388E+000, 9.9017464E+001,-9.9220916E+000, 1.1947337E+000,-4.0691988E-001, 0.0000000E+000, 0.0000000E+000,-4.7686491E+001, 4.1181513E+001, 4.2196696E+001,-2.6409091E-005, 4.4221273E-003, 2.9945036E-005, 4.5505874E-003
