s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2257092E-001, 6.3507336E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5877429E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6065535E+001,-4.4290657E-002,-2.4724580E-002,-4.4699758E-002, 0.0000000E+000, 0.0000000E+000,-4.0455712E+000, 2.2345158E+001, 3.1906249E+001,-6.3399008E-009, 1.1999598E-005, 7.1887578E-009, 3.3568008E-004
 3.8729835E-001, 3.6169280E+001,-1.0633357E-001,-9.8128758E-002,-2.3507443E-001, 0.0000000E+000, 0.0000000E+000,-1.0568928E+001, 2.6834093E+001, 2.5160816E+001,-9.4428043E-009, 1.2038797E-005, 1.0707113E-008, 3.3648902E-004
 5.8094752E-001, 3.6196949E+001,-2.1848493E-001,-1.9108501E-001,-4.2080320E-001, 0.0000000E+000, 0.0000000E+000,-1.3797380E+001, 2.2907557E+001, 2.1569196E+001,-9.4956662E-009, 1.2160170E-005, 1.0767053E-008, 3.3879221E-004
 7.7459669E-001, 3.6206345E+001,-3.3421226E-001,-2.4618404E-001,-5.2429295E-001, 0.0000000E+000, 0.0000000E+000,-1.7263726E+001, 1.9500371E+001, 1.7837929E+001,-9.8674744E-009, 1.2426364E-005, 1.1188643E-008, 3.4319592E-004
 9.0369612E-001, 3.6212251E+001,-4.4353905E-001,-2.3582806E-001,-5.4226257E-001, 0.0000000E+000, 0.0000000E+000,-2.0973781E+001, 1.5762994E+001, 1.4016841E+001,-1.0605781E-008, 1.2866783E-005, 1.2025802E-008, 3.4953870E-004
 1.1253841E+000, 3.6226606E+001,-5.2176538E-001,-1.5407201E-001,-4.8995715E-001, 0.0000000E+000, 0.0000000E+000,-2.3737949E+001, 1.2032761E+001, 1.1322863E+001,-1.2713218E-008, 1.3936028E-005, 1.4415406E-008, 3.6234641E-004
 1.2771823E+000, 3.6248524E+001,-6.1324529E-001,-2.0324596E-002,-3.9346633E-001, 0.0000000E+000, 0.0000000E+000,-2.4546669E+001, 1.0465862E+001, 1.0674819E+001,-1.7874680E-008, 1.6104230E-005, 2.0267943E-008, 3.8398069E-004
 1.4699347E+000, 3.6286243E+001,-6.5391477E-001, 7.5014158E-002,-3.5032255E-001, 0.0000000E+000, 0.0000000E+000,-2.3609751E+001, 1.1241969E+001, 1.1747270E+001,-2.8396887E-008, 1.9585486E-005, 3.2198981E-008, 4.1289402E-004
 1.6387522E+000, 3.6350918E+001,-6.7278606E-001, 5.8322161E-002,-3.6347692E-001, 0.0000000E+000, 0.0000000E+000,-2.2797692E+001, 1.2345826E+001, 1.2575285E+001,-4.4204011E-008, 2.4312570E-005, 5.0122540E-008, 4.4803028E-004
 1.8279817E+000, 3.6434255E+001,-6.9165104E-001,-2.9711202E-002,-3.9220623E-001, 0.0000000E+000, 0.0000000E+000,-2.2431806E+001, 1.2767563E+001, 1.2888880E+001,-6.4849298E-008, 3.0176202E-005, 7.3532050E-008, 4.8779103E-004
 1.9967812E+000, 3.6541816E+001,-7.0669732E-001,-5.9287057E-002,-4.1105181E-001, 0.0000000E+000, 0.0000000E+000,-2.2025606E+001, 1.3296451E+001, 1.3339174E+001,-9.3622304E-008, 3.7935628E-005, 1.0615751E-007, 5.3574832E-004
 2.1604733E+000, 3.6669945E+001,-7.1382311E-001,-1.8644605E-003,-4.1397094E-001, 0.0000000E+000, 0.0000000E+000,-2.2117480E+001, 1.3427178E+001, 1.3422806E+001,-1.3175510E-007, 4.7518218E-005, 1.4939595E-007, 5.8968919E-004
 2.3569038E+000, 3.6856514E+001,-7.4693950E-001, 5.6892087E-002,-4.0475201E-001, 0.0000000E+000, 0.0000000E+000,-2.2481674E+001, 1.3246157E+001, 1.3280040E+001,-1.9058246E-007, 6.0973827E-005, 2.1609978E-007, 6.5903857E-004
 2.5205958E+000, 3.7089055E+001,-8.0356977E-001, 5.7625044E-002,-3.9177090E-001, 0.0000000E+000, 0.0000000E+000,-2.3115965E+001, 1.2886462E+001, 1.2835375E+001,-2.6697287E-007, 7.7071816E-005, 3.0271819E-007, 7.3639487E-004
 2.7268479E+000, 3.7365550E+001,-8.7947414E-001, 5.0809046E-002,-3.8060740E-001, 0.0000000E+000, 0.0000000E+000,-2.3838394E+001, 1.2398247E+001, 1.2317884E+001,-3.5824023E-007, 9.5274506E-005, 4.0620545E-007, 8.1941934E-004
 2.9069092E+000, 3.7690497E+001,-9.7310539E-001, 8.7986268E-002,-3.7399073E-001, 0.0000000E+000, 0.0000000E+000,-2.4493541E+001, 1.1919002E+001, 1.1937846E+001,-4.5939132E-007, 1.1503903E-004, 5.2089978E-007, 9.0689182E-004
 3.0869703E+000, 3.8008084E+001,-1.0499048E+000, 1.4153195E-001,-3.7674947E-001, 0.0000000E+000, 0.0000000E+000,-2.4526134E+001, 1.2046795E+001, 1.2196828E+001,-5.5394123E-007, 1.3390337E-004, 6.2810909E-007, 9.8880964E-004
 3.2670317E+000, 3.8332737E+001,-1.0965948E+000, 1.8095056E-001,-3.8622756E-001, 0.0000000E+000, 0.0000000E+000,-2.4645136E+001, 1.2241780E+001, 1.2385729E+001,-6.5038685E-007, 1.5378440E-004, 7.3746793E-007, 1.0728360E-003
 3.4542954E+000, 3.8675553E+001,-1.1676855E+000, 1.9469486E-001,-3.9638763E-001, 0.0000000E+000, 0.0000000E+000,-2.4581332E+001, 1.2548442E+001, 1.2724843E+001,-7.6073628E-007, 1.7621223E-004, 8.6259219E-007, 1.1632737E-003
 3.6127493E+000, 3.9039790E+001,-1.2712597E+000, 1.9698689E-001,-4.0113581E-001, 0.0000000E+000, 0.0000000E+000,-2.4564547E+001, 1.2890905E+001, 1.2999834E+001,-8.8215254E-007, 1.9960824E-004, 1.0002650E-006, 1.2527760E-003
 3.8108168E+000, 3.9467278E+001,-1.3553063E+000, 2.1010082E-001,-4.0101238E-001, 0.0000000E+000, 0.0000000E+000,-2.4704555E+001, 1.3127471E+001, 1.3216504E+001,-1.0229806E-006, 2.2559357E-004, 1.1599488E-006, 1.3478782E-003
 3.9692705E+000, 3.9912279E+001,-1.4829283E+000, 2.4431986E-001,-3.9988538E-001, 0.0000000E+000, 0.0000000E+000,-2.4914812E+001, 1.3248309E+001, 1.3358973E+001,-1.1674461E-006, 2.5224667E-004, 1.3237569E-006, 1.4429874E-003
 4.1673379E+000, 4.0361821E+001,-1.5674242E+000, 2.9572226E-001,-4.0166155E-001, 0.0000000E+000, 0.0000000E+000,-2.5113315E+001, 1.3358032E+001, 1.3575143E+001,-1.3094837E-006, 2.7930306E-004, 1.4848121E-006, 1.5377095E-003
 4.3257918E+000, 4.0823649E+001,-1.6389488E+000, 3.4399038E-001,-4.0483756E-001, 0.0000000E+000, 0.0000000E+000,-2.5243656E+001, 1.3630152E+001, 1.3880197E+001,-1.4544908E-006, 3.0751737E-004, 1.6492343E-006, 1.6336885E-003
 4.5238595E+000, 4.1316332E+001,-1.7115393E+000, 3.5938019E-001,-4.0580534E-001, 0.0000000E+000, 0.0000000E+000,-2.5236302E+001, 1.4108077E+001, 1.4322066E+001,-1.6164772E-006, 3.3820475E-004, 1.8329093E-006, 1.7328759E-003
 4.6823130E+000, 4.1851744E+001,-1.7653762E+000, 3.6369522E-001,-4.0362694E-001, 0.0000000E+000, 0.0000000E+000,-2.5308737E+001, 1.4559697E+001, 1.4737699E+001,-1.7993711E-006, 3.7144429E-004, 2.0402911E-006, 1.8347391E-003
 4.8803806E+000, 4.2434234E+001,-1.8525342E+000, 3.9400465E-001,-3.9978109E-001, 0.0000000E+000, 0.0000000E+000,-2.5423810E+001, 1.4977820E+001, 1.5152114E+001,-1.9994184E-006, 4.0674348E-004, 2.2671230E-006, 1.9378606E-003
 5.0613327E+000, 4.3127538E+001,-1.9269464E+000, 4.3991188E-001,-3.9718056E-001, 0.0000000E+000, 0.0000000E+000,-2.5604961E+001, 1.5441326E+001, 1.5638363E+001,-2.2168981E-006, 4.4547527E-004, 2.5137212E-006, 2.0476221E-003
 5.2380061E+000, 4.3708768E+001,-1.9983020E+000, 4.8744054E-001,-3.9914215E-001, 0.0000000E+000, 0.0000000E+000,-2.5804138E+001, 1.5812763E+001, 1.5994626E+001,-2.4173244E-006, 4.8208580E-004, 2.7409829E-006, 2.1495670E-003
 5.4146795E+000, 4.4306790E+001,-2.0495413E+000, 5.2403044E-001,-4.0373177E-001, 0.0000000E+000, 0.0000000E+000,-2.5952088E+001, 1.6223246E+001, 1.6425459E+001,-2.6143170E-006, 5.1910848E-004, 2.9643510E-006, 2.2503634E-003
 5.6087847E+000, 4.5045030E+001,-2.1049935E+000, 5.5833836E-001,-4.0878720E-001, 0.0000000E+000, 0.0000000E+000,-2.6049036E+001, 1.6804033E+001, 1.7040552E+001,-2.8384842E-006, 5.6107754E-004, 3.2185323E-006, 2.3594912E-003
 5.7630796E+000, 4.5722956E+001,-2.1760210E+000, 5.9642723E-001,-4.1059314E-001, 0.0000000E+000, 0.0000000E+000,-2.6201503E+001, 1.7326443E+001, 1.7531266E+001,-3.0775951E-006, 6.0424854E-004, 3.4896580E-006, 2.4650958E-003
 5.9482336E+000, 4.6440406E+001,-2.2385256E+000, 6.3349071E-001,-4.0898959E-001, 0.0000000E+000, 0.0000000E+000,-2.6477322E+001, 1.7755503E+001, 1.7949059E+001,-3.3421998E-006, 6.4982225E-004, 3.7896909E-006, 2.5696113E-003
 6.1333876E+000, 4.7285994E+001,-2.3119228E+000, 6.7480362E-001,-4.0709340E-001, 0.0000000E+000, 0.0000000E+000,-2.6810873E+001, 1.8222734E+001, 1.8430908E+001,-3.6508482E-006, 7.0170491E-004, 4.1396647E-006, 2.6833250E-003
 6.3077455E+000, 4.8188334E+001,-2.4107168E+000, 7.0974475E-001,-4.0850187E-001, 0.0000000E+000, 0.0000000E+000,-2.7131956E+001, 1.8749578E+001, 1.8946903E+001,-3.9458865E-006, 7.5274429E-004, 4.4742061E-006, 2.7924228E-003
 6.4985671E+000, 4.9060610E+001,-2.4774685E+000, 6.9157741E-001,-4.1185892E-001, 0.0000000E+000, 0.0000000E+000,-2.7507362E+001, 1.9156727E+001, 1.9355498E+001,-4.2406926E-006, 8.0700887E-004, 4.8084841E-006, 2.9054914E-003
