s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1277170E-001, 2.4698777E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5887228E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6027852E+001,-4.2138461E-002, 2.0240215E-002,-4.4531379E-002, 0.0000000E+000, 0.0000000E+000,-4.2180429E+000, 2.2440475E+001, 3.1743380E+001,-2.6546669E-009, 5.1007894E-006, 3.0101035E-009, 1.0992520E-004
 3.8729835E-001, 3.6072072E+001,-1.0222991E-001, 7.9260434E-002,-2.3198677E-001, 0.0000000E+000, 0.0000000E+000,-1.1249492E+001, 2.6359480E+001, 2.4567624E+001,-3.9698704E-009, 5.1451777E-006, 4.5014011E-009, 1.1063451E-004
 5.8094752E-001, 3.6084497E+001,-2.1766501E-001, 1.5424588E-001,-4.1058620E-001, 0.0000000E+000, 0.0000000E+000,-1.4530860E+001, 2.2184031E+001, 2.1079632E+001,-4.0858423E-009, 5.2827698E-006, 4.6329007E-009, 1.1262073E-004
 7.7459669E-001, 3.6090277E+001,-3.3811936E-001, 1.9992585E-001,-5.1064383E-001, 0.0000000E+000, 0.0000000E+000,-1.7510034E+001, 1.9042355E+001, 1.7931406E+001,-4.5343817E-009, 5.5949180E-006, 5.1414956E-009, 1.1647522E-004
 9.5039535E-001, 3.6098584E+001,-4.5692579E-001, 1.8752832E-001,-5.3277817E-001, 0.0000000E+000, 0.0000000E+000,-2.1074141E+001, 1.5302125E+001, 1.4222267E+001,-5.6653248E-009, 6.2539430E-006, 6.4238620E-009, 1.2331104E-004
 1.1172688E+000, 3.6110548E+001,-5.6354428E-001, 1.2159628E-001,-4.8759096E-001, 0.0000000E+000, 0.0000000E+000,-2.3349140E+001, 1.2188715E+001, 1.1831868E+001,-8.2731525E-009, 7.5449810E-006, 9.3808550E-009, 1.3442348E-004
 1.2726763E+000, 3.6134570E+001,-6.4192269E-001, 3.2433288E-002,-4.0919484E-001, 0.0000000E+000, 0.0000000E+000,-2.3156400E+001, 1.1585295E+001, 1.1959486E+001,-1.4378221E-008, 9.9639491E-006, 1.6303338E-008, 1.5145911E-004
 1.4661244E+000, 3.6183662E+001,-6.9328203E-001,-4.0838025E-002,-3.6262511E-001, 0.0000000E+000, 0.0000000E+000,-2.1948780E+001, 1.2775158E+001, 1.3138136E+001,-2.8303420E-008, 1.4348373E-005, 3.2092999E-008, 1.7729568E-004
 1.6322885E+000, 3.6263178E+001,-7.1668740E-001,-1.7558781E-002,-3.6407980E-001, 0.0000000E+000, 0.0000000E+000,-2.0989976E+001, 1.4060460E+001, 1.4174877E+001,-4.9337897E-008, 2.0326371E-005, 5.5943808E-008, 2.0888137E-004
 1.8110378E+000, 3.6365382E+001,-7.2669025E-001, 7.4568351E-002,-3.8255947E-001, 0.0000000E+000, 0.0000000E+000,-2.0613600E+001, 1.4604958E+001, 1.4717101E+001,-7.6039250E-008, 2.7574898E-005, 8.6220238E-008, 2.4394645E-004
 1.9853383E+000, 3.6496419E+001,-7.3209894E-001, 1.2498071E-001,-3.9466680E-001, 0.0000000E+000, 0.0000000E+000,-2.0565074E+001, 1.4844098E+001, 1.4929560E+001,-1.1372027E-007, 3.7178636E-005, 1.2894642E-007, 2.8652572E-004
 2.1747739E+000, 3.6680061E+001,-7.5376557E-001, 9.2051244E-002,-3.9460075E-001, 0.0000000E+000, 0.0000000E+000,-2.0656455E+001, 1.4905332E+001, 1.4967291E+001,-1.7008879E-007, 5.0460351E-005, 1.9286218E-007, 3.4019296E-004
 2.3602645E+000, 3.6926008E+001,-8.1068694E-001, 7.5014340E-002,-3.8615355E-001, 0.0000000E+000, 0.0000000E+000,-2.0582924E+001, 1.5159318E+001, 1.5221258E+001,-2.5011243E-007, 6.7915040E-005, 2.8360029E-007, 4.0475338E-004
 2.5457551E+000, 3.7230131E+001,-8.8356560E-001, 1.2903017E-001,-3.7742918E-001, 0.0000000E+000, 0.0000000E+000,-2.0436724E+001, 1.5557167E+001, 1.5661442E+001,-3.5126337E-007, 8.8475771E-005, 3.9829445E-007, 4.7536625E-004
 2.7003307E+000, 3.7549362E+001,-9.4963350E-001, 1.7392695E-001,-3.7173683E-001, 0.0000000E+000, 0.0000000E+000,-2.0320022E+001, 1.5964154E+001, 1.6081897E+001,-4.5740509E-007, 1.0901770E-004, 5.1864761E-007, 5.4265416E-004
 2.8858213E+000, 3.7894312E+001,-1.0020915E+000, 1.7591234E-001,-3.6935377E-001, 0.0000000E+000, 0.0000000E+000,-2.0326064E+001, 1.6294778E+001, 1.6372715E+001,-5.6865040E-007, 1.3042565E-004, 6.4478769E-007, 6.1074343E-004
 3.0713120E+000, 3.8295887E+001,-1.0833703E+000, 1.8287504E-001,-3.7170434E-001, 0.0000000E+000, 0.0000000E+000,-2.0369494E+001, 1.6576326E+001, 1.6654194E+001,-6.9447933E-007, 1.5514127E-004, 7.8746401E-007, 6.8718217E-004
 3.2568026E+000, 3.8730743E+001,-1.1958806E+000, 2.2115412E-001,-3.7594295E-001, 0.0000000E+000, 0.0000000E+000,-2.0348985E+001, 1.6894999E+001, 1.7031089E+001,-8.3193705E-007, 1.8253884E-004, 9.4332611E-007, 7.6855517E-004
 3.4422932E+000, 3.9215169E+001,-1.2788556E+000, 2.6578029E-001,-3.8045751E-001, 0.0000000E+000, 0.0000000E+000,-2.0295985E+001, 1.7357577E+001, 1.7525651E+001,-9.9241719E-007, 2.1391395E-004, 1.1252931E-006, 8.5688576E-004
 3.6030517E+000, 3.9714489E+001,-1.3584997E+000, 2.9478192E-001,-3.8463670E-001, 0.0000000E+000, 0.0000000E+000,-2.0299037E+001, 1.7829296E+001, 1.7967098E+001,-1.1681725E-006, 2.4716108E-004, 1.3245806E-006, 9.4537163E-004
 3.8070912E+000, 4.0324092E+001,-1.5083352E+000, 3.1985104E-001,-3.8692841E-001, 0.0000000E+000, 0.0000000E+000,-2.0324494E+001, 1.8260505E+001, 1.8424186E+001,-1.3850983E-006, 2.8651646E-004, 1.5705508E-006, 1.0441540E-003
 3.9771242E+000, 4.1026768E+001,-1.6272710E+000, 3.5569448E-001,-3.8796583E-001, 0.0000000E+000, 0.0000000E+000,-2.0332433E+001, 1.8860919E+001, 1.9034793E+001,-1.6359212E-006, 3.3046214E-004, 1.8549567E-006, 1.1491678E-003
 4.1471572E+000, 4.1707250E+001,-1.7053457E+000, 3.9793472E-001,-3.8911219E-001, 0.0000000E+000, 0.0000000E+000,-2.0402985E+001, 1.9444474E+001, 1.9607742E+001,-1.8762675E-006, 3.7240921E-004, 2.1274832E-006, 1.2455085E-003
 4.3511968E+000, 4.2500701E+001,-1.8231448E+000, 4.3961886E-001,-3.9101774E-001, 0.0000000E+000, 0.0000000E+000,-2.0553229E+001, 2.0007643E+001, 2.0172928E+001,-2.1488583E-006, 4.2103274E-004, 2.4365716E-006, 1.3528759E-003
 4.5212302E+000, 4.3350675E+001,-1.9432650E+000, 4.8151755E-001,-3.9229543E-001, 0.0000000E+000, 0.0000000E+000,-2.0793661E+001, 2.0521426E+001, 2.0702971E+001,-2.4461630E-006, 4.7425562E-004, 2.7736828E-006, 1.4647408E-003
 4.6912632E+000, 4.4199293E+001,-2.0786645E+000, 5.2724952E-001,-3.9195582E-001, 0.0000000E+000, 0.0000000E+000,-2.1066839E+001, 2.1009128E+001, 2.1189083E+001,-2.7562384E-006, 5.2869909E-004, 3.1252745E-006, 1.5727916E-003
 4.8740463E+000, 4.5257048E+001,-2.2232393E+000, 5.8511078E-001,-3.9083119E-001, 0.0000000E+000, 0.0000000E+000,-2.1332434E+001, 2.1680041E+001, 2.1895654E+001,-3.1305633E-006, 5.9261373E-004, 3.5497182E-006, 1.6924308E-003
 5.0525784E+000, 4.6353266E+001,-2.3015794E+000, 6.4646000E-001,-3.9053438E-001, 0.0000000E+000, 0.0000000E+000,-2.1638270E+001, 2.2441056E+001, 2.2669342E+001,-3.5608349E-006, 6.6413536E-004, 4.0375994E-006, 1.8190484E-003
 5.2278304E+000, 4.7562625E+001,-2.4597527E+000, 7.0112470E-001,-3.9031616E-001, 0.0000000E+000, 0.0000000E+000,-2.1999651E+001, 2.3163213E+001, 2.3414030E+001,-4.0187832E-006, 7.3984056E-004, 4.5568630E-006, 1.9459170E-003
 5.4131584E+000, 4.8951354E+001,-2.5889505E+000, 7.5141229E-001,-3.8962441E-001, 0.0000000E+000, 0.0000000E+000,-2.2539005E+001, 2.3968018E+001, 2.4185187E+001,-4.5278599E-006, 8.2446037E-004, 5.1341005E-006, 2.0802706E-003
 5.5984859E+000, 5.0424062E+001,-2.7068175E+000, 8.2175889E-001,-3.9019315E-001, 0.0000000E+000, 0.0000000E+000,-2.3126955E+001, 2.4787687E+001, 2.5021855E+001,-5.1069570E-006, 9.1999818E-004, 5.7907337E-006, 2.2240758E-003
 5.7731414E+000, 5.2102606E+001,-2.8720529E+000, 8.8862997E-001,-3.9269226E-001, 0.0000000E+000, 0.0000000E+000,-2.3863746E+001, 2.5610950E+001, 2.5862744E+001,-5.7312798E-006, 1.0243052E-003, 6.4986478E-006, 2.3720810E-003
 5.9636002E+000, 5.3972272E+001,-3.0746999E+000, 9.6509176E-001,-3.9405122E-001, 0.0000000E+000, 0.0000000E+000,-2.4831954E+001, 2.6373392E+001, 2.6636659E+001,-6.4801799E-006, 1.1484786E-003, 7.3478190E-006, 2.5362361E-003
