s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4874633E+001
 3.8729833E-001, 1.4874572E+001
 5.8094750E-001, 1.4874510E+001
 7.7459667E-001, 1.4874448E+001
 9.0369611E-001, 1.4874395E+001
 1.1253981E+000, 1.4874335E+001
 1.2771391E+000, 1.4874269E+001
 1.4697701E+000, 1.4874202E+001
 1.6384268E+000, 1.4874126E+001
 1.8274929E+000, 1.4874042E+001
 1.9959992E+000, 1.4873950E+001
 2.1920386E+000, 1.4873844E+001
 2.3554049E+000, 1.4873727E+001
 2.5514444E+000, 1.4873593E+001
 2.7246126E+000, 1.4873439E+001
 2.9043154E+000, 1.4873273E+001
 3.0840183E+000, 1.4873086E+001
 3.2637212E+000, 1.4872879E+001
 3.4434240E+000, 1.4872654E+001
 3.6015625E+000, 1.4872425E+001
 3.7992357E+000, 1.4872160E+001
 3.9969088E+000, 1.4871840E+001
 4.1550473E+000, 1.4871529E+001
 4.3527205E+000, 1.4871194E+001
 4.5108590E+000, 1.4870835E+001
 4.7085322E+000, 1.4870451E+001
 4.8942830E+000, 1.4870006E+001
 5.0720856E+000, 1.4869555E+001
 5.2352954E+000, 1.4869104E+001
 5.4267693E+000, 1.4868609E+001
 5.5863309E+000, 1.4868094E+001
 5.7778049E+000, 1.4867548E+001
 5.9692788E+000, 1.4866916E+001
 6.1288404E+000, 1.4866302E+001
 6.3210597E+000, 1.4865644E+001
 6.4858192E+000, 1.4864949E+001
 6.6780385E+000, 1.4864213E+001
 6.8517867E+000, 1.4863407E+001
 7.0224564E+000, 1.4862604E+001
 7.2175076E+000, 1.4861694E+001
 7.3881773E+000, 1.4860717E+001
 7.5832284E+000, 1.4859661E+001
 7.7538981E+000, 1.4858512E+001
 7.9245679E+000, 1.4857328E+001
 8.1196190E+000, 1.4855893E+001
 8.2902887E+000, 1.4854222E+001
 8.4697344E+000, 1.4852290E+001
 8.6439783E+000, 1.4849966E+001
 8.8400026E+000, 1.4847050E+001
 9.0070314E+000, 1.4843626E+001
 9.1814104E+000, 1.4839790E+001
 9.3633668E+000, 1.4835122E+001
 9.5505411E+000, 1.4829502E+001
 9.7317354E+000, 1.4822978E+001
 9.9120059E+000, 1.4815610E+001
 1.0083018E+001, 1.4807664E+001
 1.0271732E+001, 1.4798811E+001
 1.0441189E+001, 1.4789146E+001
 1.0622388E+001, 1.4778672E+001
 1.0806668E+001, 1.4766675E+001
 1.0986697E+001, 1.4753290E+001
 1.1162785E+001, 1.4738511E+001
 1.1347257E+001, 1.4721656E+001
 1.1526226E+001, 1.4702439E+001
 1.1704931E+001, 1.4681333E+001
 1.1885380E+001, 1.4658362E+001
 1.2065672E+001, 1.4633577E+001
 1.2245963E+001, 1.4608195E+001
 1.2426255E+001, 1.4581467E+001
 1.2602208E+001, 1.4552953E+001
 1.2783077E+001, 1.4521924E+001
 1.2961314E+001, 1.4487958E+001
 1.3142159E+001, 1.4451379E+001
 1.3320750E+001, 1.4410583E+001
 1.3505453E+001, 1.4367254E+001
 1.3684826E+001, 1.4323838E+001
 1.3863389E+001, 1.4279884E+001
 1.4045021E+001, 1.4233915E+001
 1.4223494E+001, 1.4185986E+001
 1.4401967E+001, 1.4136474E+001
 1.4580439E+001, 1.4085173E+001
 1.4764060E+001, 1.4028993E+001
 1.4944806E+001, 1.3969608E+001
 1.5124196E+001, 1.3905699E+001
 1.5303212E+001, 1.3841134E+001
 1.5483476E+001, 1.3773986E+001
 1.5664120E+001, 1.3706351E+001
 1.5841172E+001, 1.3640014E+001
 1.6021796E+001, 1.3568719E+001
 1.6202139E+001, 1.3497658E+001
 1.6384431E+001, 1.3426231E+001
 1.6562560E+001, 1.3354750E+001
 1.6742319E+001, 1.3281535E+001
 1.6924103E+001, 1.3209800E+001
 1.7102521E+001, 1.3137818E+001
 1.7280978E+001, 1.3072403E+001
 1.7461797E+001, 1.3008866E+001
 1.7643023E+001, 1.2948571E+001
 1.7822454E+001, 1.2893033E+001
 1.8003376E+001, 1.2836230E+001
 1.8184331E+001, 1.2784873E+001
 1.8361586E+001, 1.2737208E+001
 1.8544381E+001, 1.2695373E+001
 1.8722097E+001, 1.2654990E+001
 1.8904892E+001, 1.2616756E+001
 1.9080675E+001, 1.2578958E+001
 1.9262035E+001, 1.2542520E+001
 1.9444773E+001, 1.2504398E+001
 1.9625111E+001, 1.2467420E+001
 1.9802337E+001, 1.2434188E+001
 1.9983025E+001, 1.2402190E+001
 2.0163334E+001, 1.2368412E+001
 2.0344788E+001, 1.2333905E+001
 2.0523291E+001, 1.2301638E+001
 2.0702876E+001, 1.2269568E+001
 2.0883547E+001, 1.2236765E+001
 2.1065013E+001, 1.2203681E+001
 2.1242522E+001, 1.2170649E+001
 2.1422016E+001, 1.2138003E+001
 2.1604152E+001, 1.2104129E+001
 2.1782452E+001, 1.2071354E+001
 2.1960752E+001, 1.2038366E+001
 2.2144296E+001, 1.2002999E+001
 2.2322597E+001, 1.1967842E+001
 2.2502426E+001, 1.1932898E+001
 2.2681067E+001, 1.1898323E+001
 2.2863734E+001, 1.1863092E+001
 2.3044870E+001, 1.1828128E+001
 2.3220975E+001, 1.1794108E+001
 2.3402111E+001, 1.1762378E+001
 2.3583247E+001, 1.1730935E+001
 2.3764299E+001, 1.1697871E+001
