s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2975059E-001, 1.0544196E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5870249E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6024051E+001,-4.5560191E-002,-4.2753748E-002,-4.4796448E-002, 0.0000000E+000, 0.0000000E+000,-4.0051391E+000, 2.2346081E+001, 3.1885802E+001,-2.3932457E-009, 4.4052633E-006, 2.7136802E-009, 7.1363786E-005
 3.8729835E-001, 3.6062304E+001,-1.1255592E-001,-1.7014247E-001,-2.3565621E-001, 0.0000000E+000, 0.0000000E+000,-1.1044853E+001, 2.6343126E+001, 2.4499097E+001,-3.5927140E-009, 4.4622766E-006, 4.0737469E-009, 7.2047103E-005
 5.8094752E-001, 3.6073509E+001,-2.4293613E-001,-3.2185355E-001,-4.2178719E-001, 0.0000000E+000, 0.0000000E+000,-1.4569170E+001, 2.2022523E+001, 2.0517762E+001,-3.7592427E-009, 4.6445236E-006, 4.2625723E-009, 7.4011279E-005
 7.7459669E-001, 3.6079859E+001,-3.8204639E-001,-3.9868982E-001,-5.2672450E-001, 0.0000000E+000, 0.0000000E+000,-1.7778418E+001, 1.8554479E+001, 1.6993981E+001,-4.3918468E-009, 5.0692189E-006, 4.9798765E-009, 7.7914357E-005
 9.5336515E-001, 3.6090003E+001,-5.1821375E-001,-3.5409789E-001,-5.4033173E-001, 0.0000000E+000, 0.0000000E+000,-2.0680819E+001, 1.5104749E+001, 1.3996541E+001,-6.0231553E-009, 5.9934758E-006, 6.8296029E-009, 8.5027226E-005
 1.1176618E+000, 3.6107658E+001,-6.3880621E-001,-1.9970279E-001,-4.7465700E-001, 0.0000000E+000, 0.0000000E+000,-2.1669049E+001, 1.3254895E+001, 1.3125443E+001,-9.9938903E-009, 7.8971104E-006, 1.1331984E-008, 9.6970865E-005
 1.2678959E+000, 3.6142566E+001,-7.1454239E-001,-1.1386051E-002,-3.8386148E-001, 0.0000000E+000, 0.0000000E+000,-2.0953111E+001, 1.3473923E+001, 1.4079665E+001,-1.9827577E-008, 1.1580784E-005, 2.2482316E-008, 1.1543123E-004
 1.4514030E+000, 3.6216884E+001,-7.5519482E-001, 1.1691339E-001,-3.3600941E-001, 0.0000000E+000, 0.0000000E+000,-1.8975372E+001, 1.5385367E+001, 1.6267222E+001,-4.3692401E-008, 1.8332356E-005, 4.9542429E-008, 1.4311773E-004
 1.6293083E+000, 3.6337513E+001,-7.6751733E-001, 4.3805859E-002,-3.5087364E-001, 0.0000000E+000, 0.0000000E+000,-1.7533738E+001, 1.7352034E+001, 1.7729190E+001,-7.9774113E-008, 2.7419795E-005, 9.0455166E-008, 1.7636468E-004
 1.8215076E+000, 3.6502550E+001,-7.9514563E-001,-1.1400839E-001,-3.8733528E-001, 0.0000000E+000, 0.0000000E+000,-1.7616958E+001, 1.7670308E+001, 1.7589103E+001,-1.2531953E-007, 3.8790697E-005, 1.4209871E-007, 2.1470561E-004
 1.9933213E+000, 3.6707993E+001,-8.3089353E-001,-1.3785575E-001,-4.1062258E-001, 0.0000000E+000, 0.0000000E+000,-1.8370337E+001, 1.7110347E+001, 1.6958284E+001,-1.8791118E-007, 5.3663931E-005, 2.1307084E-007, 2.6072096E-004
 2.1780744E+000, 3.6981493E+001,-8.8680782E-001,-1.8504458E-002,-4.1580567E-001, 0.0000000E+000, 0.0000000E+000,-1.8760408E+001, 1.6810024E+001, 1.6899967E+001,-2.7786779E-007, 7.3540378E-005, 3.1507185E-007, 3.1676912E-004
 2.3628273E+000, 3.7349327E+001,-9.9164435E-001, 2.5018656E-002,-4.0850099E-001, 0.0000000E+000, 0.0000000E+000,-1.8754208E+001, 1.7057856E+001, 1.7219992E+001,-4.0661568E-007, 9.9937428E-005, 4.6105794E-007, 3.8493199E-004
 2.5475802E+000, 3.7816242E+001,-1.0935491E+000,-2.2328972E-002,-3.9666219E-001, 0.0000000E+000, 0.0000000E+000,-1.8569522E+001, 1.7602329E+001, 1.7734180E+001,-5.7365870E-007, 1.3183778E-004, 6.5046656E-007, 4.6117090E-004
 2.7015412E+000, 3.8320142E+001,-1.1824438E+000, 1.0802011E-002,-3.8676064E-001, 0.0000000E+000, 0.0000000E+000,-1.8231973E+001, 1.8338277E+001, 1.8529766E+001,-7.5567449E-007, 1.6461812E-004, 8.5685266E-007, 5.3509811E-004
 2.9076345E+000, 3.8920629E+001,-1.2941544E+000, 6.7308664E-002,-3.8127056E-001, 0.0000000E+000, 0.0000000E+000,-1.7724747E+001, 1.9348621E+001, 1.9587766E+001,-9.6741866E-007, 2.0155772E-004, 1.0969475E-006, 6.1479827E-004
 3.0734842E+000, 3.9575774E+001,-1.4082137E+000, 6.4861457E-002,-3.8068874E-001, 0.0000000E+000, 0.0000000E+000,-1.7333130E+001, 2.0337707E+001, 2.0518602E+001,-1.1924173E-006, 2.4124508E-004, 1.3520715E-006, 6.9725914E-004
 3.2669756E+000, 4.0241094E+001,-1.5132875E+000, 7.6293376E-002,-3.8371305E-001, 0.0000000E+000, 0.0000000E+000,-1.7062920E+001, 2.1171336E+001, 2.1357467E+001,-1.4252579E-006, 2.8290717E-004, 1.6160874E-006, 7.7948433E-004
 3.4328253E+000, 4.0974304E+001,-1.6051439E+000, 1.0966491E-001,-3.8863491E-001, 0.0000000E+000, 0.0000000E+000,-1.6865197E+001, 2.2043259E+001, 2.2224993E+001,-1.6898791E-006, 3.2976475E-004, 1.9161391E-006, 8.6657581E-004
 3.6263165E+000, 4.1803453E+001,-1.7299364E+000, 1.5063903E-001,-3.9415296E-001, 0.0000000E+000, 0.0000000E+000,-1.6812113E+001, 2.2827108E+001, 2.3017890E+001,-1.9954991E-006, 3.8294243E-004, 2.2626789E-006, 9.5901002E-004
 3.7921665E+000, 4.2731269E+001,-1.8726472E+000, 1.9375275E-001,-4.0023369E-001, 0.0000000E+000, 0.0000000E+000,-1.6917987E+001, 2.3557353E+001, 2.3734154E+001,-2.3449821E-006, 4.4231074E-004, 2.6589546E-006, 1.0559271E-003
 3.9856577E+000, 4.3760815E+001,-2.0610231E+000, 2.3001529E-001,-4.0554059E-001, 0.0000000E+000, 0.0000000E+000,-1.7213042E+001, 2.4166535E+001, 2.4311225E+001,-2.7394000E-006, 5.0803784E-004, 3.1061816E-006, 1.1569642E-003
 4.1515074E+000, 4.4893588E+001,-2.2011888E+000, 2.6373183E-001,-4.0881512E-001, 0.0000000E+000, 0.0000000E+000,-1.7608999E+001, 2.4806584E+001, 2.4938316E+001,-3.1779422E-006, 5.8047246E-004, 3.6034408E-006, 1.2622331E-003
 4.3449988E+000, 4.6165984E+001,-2.3818693E+000, 2.9593611E-001,-4.0929162E-001, 0.0000000E+000, 0.0000000E+000,-1.8011512E+001, 2.5514900E+001, 2.5659247E+001,-3.6787108E-006, 6.6204592E-004, 4.1712579E-006, 1.3730801E-003
 4.5108485E+000, 4.7598949E+001,-2.6173270E+000, 3.3914920E-001,-4.0777699E-001, 0.0000000E+000, 0.0000000E+000,-1.8298325E+001, 2.6474157E+001, 2.6614669E+001,-4.2600755E-006, 7.5401454E-004, 4.8304622E-006, 1.4890834E-003
 4.6983447E+000, 4.9212916E+001,-2.8472752E+000, 3.7985075E-001,-4.0735669E-001, 0.0000000E+000, 0.0000000E+000,-1.8593138E+001, 2.7592683E+001, 2.7744997E+001,-4.9103414E-006, 8.5452489E-004, 5.5677930E-006, 1.6060606E-003
 4.8708539E+000, 5.1032517E+001,-3.0691447E+000, 4.3776316E-001,-4.0906674E-001, 0.0000000E+000, 0.0000000E+000,-1.9034803E+001, 2.8777637E+001, 2.8957265E+001,-5.6400903E-006, 9.6712200E-004, 6.3952488E-006, 1.7274135E-003
 5.0433626E+000, 5.2855589E+001,-3.2166125E+000, 5.0791940E-001,-4.1164999E-001, 0.0000000E+000, 0.0000000E+000,-1.9683114E+001, 2.9832058E+001, 3.0052131E+001,-6.4092425E-006, 1.0856638E-003, 7.2673837E-006, 1.8457938E-003
 5.2232652E+000, 5.4918600E+001,-3.5112820E+000, 5.6926852E-001,-4.1408607E-001, 0.0000000E+000, 0.0000000E+000,-2.0424379E+001, 3.0876767E+001, 3.1138121E+001,-7.2890760E-006, 1.2208879E-003, 8.2650193E-006, 1.9719099E-003
 5.4130249E+000, 5.7398039E+001,-3.9081327E+000, 6.3304310E-001,-4.1616091E-001, 0.0000000E+000, 0.0000000E+000,-2.1243333E+001, 3.2108502E+001, 3.2463455E+001,-8.3337269E-006, 1.3815670E-003, 9.4495397E-006, 2.1116417E-003
 5.5934572E+000, 6.0393727E+001,-4.3612723E+000, 1.7959399E-001,-4.1662037E-001, 0.0000000E+000, 0.0000000E+000,-2.2263066E+001, 3.3268541E+001, 3.3532362E+001,-9.5551955E-006, 1.5719961E-003, 1.0834552E-005, 2.2642426E-003
 5.7614536E+000, 6.3654050E+001,-4.8269700E+000,-2.3635755E+000,-4.1572876E-001, 0.0000000E+000, 0.0000000E+000,-2.3433597E+001, 3.2386239E+001, 3.2614178E+001,-1.0952261E-005, 1.7896401E-003, 1.2418673E-005, 2.4225417E-003
 5.9534492E+000, 6.7624028E+001,-5.3364963E+000,-5.3478415E+000,-4.1589926E-001, 0.0000000E+000, 0.0000000E+000,-2.4855131E+001, 3.1294644E+001, 3.1668660E+001,-1.2744720E-005, 2.0653956E-003, 1.4451126E-005, 2.6020398E-003
 6.1398759E+000, 7.2977656E+001,-6.2293408E+000,-7.6030831E+000,-4.2002829E-001, 0.0000000E+000, 0.0000000E+000,-2.6742661E+001, 3.1535385E+001, 3.1982542E+001,-1.5074466E-005, 2.4297310E-003, 1.7092804E-005, 2.8115879E-003
 6.3095975E+000, 7.9445919E+001,-7.1764255E+000,-8.7730462E+000,-4.3524685E-001, 0.0000000E+000, 0.0000000E+000,-2.9372668E+001, 3.3192511E+001, 3.3688532E+001,-1.7918951E-005, 2.8909656E-003, 2.0318141E-005, 3.0434218E-003
 6.5005341E+000, 8.8224758E+001,-8.6505483E+000,-8.5208624E+000,-4.7181568E-001, 0.0000000E+000, 0.0000000E+000,-3.2907585E+001, 3.6885508E+001, 3.7673947E+001,-2.1956537E-005, 3.5581897E-003, 2.4896325E-005, 3.3307930E-003
 6.6702557E+000, 1.0120554E+002,-1.1222197E+001,-6.8794876E+000,-5.0928175E-001, 0.0000000E+000, 0.0000000E+000,-3.8086919E+001, 4.3420886E+001, 4.4507652E+001,-2.7676017E-005, 4.5623131E-003, 3.1381592E-005, 3.6916828E-003
 6.8611927E+000, 1.1741548E+002,-1.4114522E+001,-4.9614932E+000,-5.2308875E-001, 0.0000000E+000, 0.0000000E+000,-4.4504826E+001, 5.2052791E+001, 5.3311552E+001,-3.6505686E-005, 6.2441730E-003, 4.1393476E-005, 4.1517801E-003
 7.0309143E+000, 1.4433290E+002,-2.0616948E+001,-3.2940300E+000,-5.0935747E-001, 0.0000000E+000, 0.0000000E+000,-5.3021974E+001, 6.4262972E+001, 6.6890589E+001,-5.1057288E-005, 8.8366424E-003, 5.7893410E-005, 4.6427165E-003
 7.2006354E+000, 1.8135992E+002,-2.8637463E+001,-1.8495459E+000,-4.9130884E-001, 0.0000000E+000, 0.0000000E+000,-6.5988284E+001, 8.1115025E+001, 8.4393314E+001,-7.1097947E-005, 1.2357506E-002, 8.0617337E-005, 5.2111252E-003
 7.3901515E+000, 2.2713396E+002,-3.7606874E+001,-1.6416138E-001,-4.8080194E-001, 0.0000000E+000, 0.0000000E+000,-8.2060642E+001, 1.0378662E+002, 1.0682148E+002,-1.0423939E-004, 1.7893292E-002, 1.1819612E-004, 6.1178952E-003
 7.5643859E+000, 2.8189964E+002,-4.8672992E+001, 1.3412769E+000,-4.8568509E-001, 0.0000000E+000, 0.0000000E+000,-9.3042999E+001, 1.3523791E+002, 1.4103924E+002,-1.5674834E-004, 2.4567188E-002, 1.7773557E-004, 7.2357665E-003
