s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 4.7777054E+000
 3.8729833E-001, 4.7776907E+000
 5.8094750E-001, 4.7776757E+000
 7.7459667E-001, 4.7776602E+000
 9.5309962E-001, 4.7776440E+000
 1.1167101E+000, 4.7776272E+000
 1.2656818E+000, 4.7776088E+000
 1.4444258E+000, 4.7775843E+000
 1.6573569E+000, 4.7775465E+000
 1.8096258E+000, 4.7775021E+000
 2.0133826E+000, 4.7774481E+000
 2.1623060E+000, 4.7773824E+000
 2.3410141E+000, 4.7773077E+000
 2.5495069E+000, 4.7771997E+000
 2.7282149E+000, 4.7770688E+000
 2.9069230E+000, 4.7769257E+000
 3.0856311E+000, 4.7767607E+000
 3.2439655E+000, 4.7765820E+000
 3.4286890E+000, 4.7763778E+000
 3.6134125E+000, 4.7761291E+000
 3.7981360E+000, 4.7758466E+000
 3.9828595E+000, 4.7755269E+000
 4.1411939E+000, 4.7751939E+000
 4.3259174E+000, 4.7748207E+000
 4.5106409E+000, 4.7743710E+000
 4.6953644E+000, 4.7738664E+000
 4.8800879E+000, 4.7733009E+000
 5.0648114E+000, 4.7726651E+000
 5.2333668E+000, 4.7719736E+000
 5.4229220E+000, 4.7711757E+000
 5.5887827E+000, 4.7702617E+000
 5.7783378E+000, 4.7691776E+000
 5.9522968E+000, 4.7678191E+000
 6.1210571E+000, 4.7661789E+000
 6.3109123E+000, 4.7637980E+000
 6.4960944E+000, 4.7601905E+000
 6.6740347E+000, 4.7553241E+000
 6.8440042E+000, 4.7495051E+000
 7.0259007E+000, 4.7426679E+000
 7.2030540E+000, 4.7350375E+000
 7.3806921E+000, 4.7264747E+000
 7.5624480E+000, 4.7161816E+000
 7.7426440E+000, 4.7044015E+000
 7.9211022E+000, 4.6917049E+000
 8.1046772E+000, 4.6772836E+000
 8.2838763E+000, 4.6609483E+000
 8.4628304E+000, 4.6430513E+000
 8.6413735E+000, 4.6239677E+000
 8.8270583E+000, 4.6037995E+000
 9.0060791E+000, 4.5826573E+000
 9.1818722E+000, 4.5608401E+000
 9.3613755E+000, 4.5387185E+000
 9.5405458E+000, 4.5158303E+000
 9.7218560E+000, 4.4924334E+000
 9.9039400E+000, 4.4692654E+000
 1.0082361E+001, 4.4469216E+000
 1.0261625E+001, 4.4253374E+000
 1.0442281E+001, 4.4032226E+000
 1.0623501E+001, 4.3817194E+000
 1.0803105E+001, 4.3607887E+000
 1.0983438E+001, 4.3393979E+000
 1.1161453E+001, 4.3183607E+000
 1.1343800E+001, 4.2970632E+000
 1.1524407E+001, 4.2774036E+000
 1.1704612E+001, 4.2589506E+000
 1.1884817E+001, 4.2402304E+000
 1.2060517E+001, 4.2209673E+000
 1.2240159E+001, 4.2020108E+000
 1.2422304E+001, 4.1831892E+000
 1.2605117E+001, 4.1634544E+000
 1.2782622E+001, 4.1443040E+000
 1.2960128E+001, 4.1249919E+000
 1.3143551E+001, 4.1056948E+000
 1.3321056E+001, 4.0858848E+000
 1.3504479E+001, 4.0658693E+000
 1.3681984E+001, 4.0456304E+000
 1.3865407E+001, 4.0248016E+000
 1.4041729E+001, 4.0035649E+000
 1.4221996E+001, 3.9825119E+000
 1.4403537E+001, 3.9598048E+000
 1.4582676E+001, 3.9349329E+000
 1.4765044E+001, 3.9088092E+000
 1.4944259E+001, 3.8822612E+000
 1.5123254E+001, 3.8568323E+000
 1.5304592E+001, 3.8316966E+000
 1.5483538E+001, 3.8071967E+000
 1.5662252E+001, 3.7829294E+000
 1.5842550E+001, 3.7592969E+000
 1.6025682E+001, 3.7352190E+000
 1.6202581E+001, 3.7108667E+000
 1.6383914E+001, 3.6863449E+000
 1.6564709E+001, 3.6613702E+000
 1.6740551E+001, 3.6358295E+000
 1.6923148E+001, 3.6086714E+000
 1.7100357E+001, 3.5799490E+000
 1.7280807E+001, 3.5510094E+000
 1.7463888E+001, 3.5225335E+000
 1.7642136E+001, 3.4945499E+000
 1.7823868E+001, 3.4671193E+000
 1.8002992E+001, 3.4397984E+000
 1.8184205E+001, 3.4117714E+000
 1.8364822E+001, 3.3833395E+000
 1.8541211E+001, 3.3549035E+000
 1.8722339E+001, 3.3268819E+000
 1.8900629E+001, 3.2989166E+000
 1.9081667E+001, 3.2715323E+000
 1.9265450E+001, 3.2437669E+000
 1.9445675E+001, 3.2153408E+000
 1.9621377E+001, 3.1867901E+000
 1.9803039E+001, 3.1573488E+000
 1.9981466E+001, 3.1274533E+000
 2.0163345E+001, 3.0991417E+000
 2.0342091E+001, 3.0708192E+000
 2.0523452E+001, 3.0412220E+000
 2.0703430E+001, 3.0110578E+000
 2.0881171E+001, 2.9809351E+000
 2.1061844E+001, 2.9503537E+000
 2.1241540E+001, 2.9201693E+000
 2.1421535E+001, 2.8909363E+000
 2.1601041E+001, 2.8641979E+000
 2.1785051E+001, 2.8368554E+000
 2.1964575E+001, 2.8088902E+000
 2.2141231E+001, 2.7805869E+000
 2.2322854E+001, 2.7517026E+000
 2.2504206E+001, 2.7220858E+000
 2.2680951E+001, 2.6926055E+000
 2.2865194E+001, 2.6625461E+000
 2.3040602E+001, 2.6336582E+000
 2.3224544E+001, 2.6050616E+000
 2.3405287E+001, 2.5765897E+000
 2.3584294E+001, 2.5484771E+000
 2.3764778E+001, 2.5209155E+000
