s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4756604E+001
 3.8729833E-001, 1.4756550E+001
 5.8094750E-001, 1.4756495E+001
 7.7459667E-001, 1.4756440E+001
 9.5109866E-001, 1.4756385E+001
 1.1190271E+000, 1.4756333E+001
 1.2869555E+000, 1.4756279E+001
 1.4784458E+000, 1.4756216E+001
 1.6441351E+000, 1.4756147E+001
 1.8296258E+000, 1.4756072E+001
 2.0097112E+000, 1.4755986E+001
 2.1668290E+000, 1.4755896E+001
 2.3553704E+000, 1.4755793E+001
 2.5439117E+000, 1.4755665E+001
 2.7010295E+000, 1.4755533E+001
 2.9084250E+000, 1.4755377E+001
 3.0950810E+000, 1.4755190E+001
 3.2471710E+000, 1.4755011E+001
 3.4372836E+000, 1.4754812E+001
 3.6273961E+000, 1.4754569E+001
 3.8175087E+000, 1.4754302E+001
 3.9695987E+000, 1.4754041E+001
 4.1597112E+000, 1.4753757E+001
 4.3498238E+000, 1.4753416E+001
 4.5019138E+000, 1.4753084E+001
 4.6920264E+000, 1.4752727E+001
 4.8821389E+000, 1.4752299E+001
 5.0722514E+000, 1.4751838E+001
 5.2243415E+000, 1.4751395E+001
 5.4291781E+000, 1.4750895E+001
 5.5998753E+000, 1.4750341E+001
 5.7705725E+000, 1.4749804E+001
 5.9649930E+000, 1.4749188E+001
 6.1489974E+000, 1.4748505E+001
 6.3023344E+000, 1.4747858E+001
 6.4863389E+000, 1.4747170E+001
 6.6703433E+000, 1.4746372E+001
 6.8543477E+000, 1.4745518E+001
 7.0345741E+000, 1.4744611E+001
 7.2227995E+000, 1.4743615E+001
 7.3841356E+000, 1.4742600E+001
 7.5723611E+000, 1.4741492E+001
 7.7605865E+000, 1.4740180E+001
 7.9219226E+000, 1.4738827E+001
 8.1072140E+000, 1.4737309E+001
 8.2988560E+000, 1.4735377E+001
 8.4636759E+000, 1.4733177E+001
 8.6619065E+000, 1.4730338E+001
 8.8242869E+000, 1.4726806E+001
 9.0167818E+000, 1.4722359E+001
 9.1843145E+000, 1.4716826E+001
 9.3615811E+000, 1.4710573E+001
 9.5410204E+000, 1.4703003E+001
 9.7331479E+000, 1.4693888E+001
 9.9071532E+000, 1.4683855E+001
 1.0084407E+001, 1.4673443E+001
 1.0264724E+001, 1.4662125E+001
 1.0449812E+001, 1.4649703E+001
 1.0623615E+001, 1.4636362E+001
 1.0805201E+001, 1.4621630E+001
 1.0986786E+001, 1.4604556E+001
 1.1161273E+001, 1.4585478E+001
 1.1340512E+001, 1.4563798E+001
 1.1527898E+001, 1.4538047E+001
 1.1707137E+001, 1.4509562E+001
 1.1883495E+001, 1.4479974E+001
 1.2063938E+001, 1.4447967E+001
 1.2243800E+001, 1.4413066E+001
 1.2422591E+001, 1.4376612E+001
 1.2603575E+001, 1.4337704E+001
 1.2784639E+001, 1.4297162E+001
 1.2961140E+001, 1.4255052E+001
 1.3140336E+001, 1.4210522E+001
 1.3323073E+001, 1.4161670E+001
 1.3503176E+001, 1.4110422E+001
 1.3684261E+001, 1.4056911E+001
 1.3863969E+001, 1.3999803E+001
 1.4041562E+001, 1.3941334E+001
 1.4220145E+001, 1.3882051E+001
 1.4401442E+001, 1.3819297E+001
 1.4580316E+001, 1.3752589E+001
 1.4763673E+001, 1.3685073E+001
 1.4942547E+001, 1.3616753E+001
 1.5123247E+001, 1.3551045E+001
 1.5300481E+001, 1.3488439E+001
 1.5484555E+001, 1.3426231E+001
 1.5663019E+001, 1.3366514E+001
 1.5842139E+001, 1.3310169E+001
 1.6023894E+001, 1.3248939E+001
 1.6202917E+001, 1.3193406E+001
 1.6380669E+001, 1.3142612E+001
 1.6564314E+001, 1.3097439E+001
 1.6743690E+001, 1.3053477E+001
 1.6920537E+001, 1.3009037E+001
 1.7101615E+001, 1.2966695E+001
 1.7281933E+001, 1.2925601E+001
 1.7462157E+001, 1.2887231E+001
 1.7644277E+001, 1.2851621E+001
 1.7820341E+001, 1.2820513E+001
 1.8002795E+001, 1.2789849E+001
 1.8183426E+001, 1.2759753E+001
 1.8364056E+001, 1.2728021E+001
 1.8543432E+001, 1.2699740E+001
 1.8725567E+001, 1.2674570E+001
 1.8901631E+001, 1.2649741E+001
 1.9083767E+001, 1.2625154E+001
 1.9265902E+001, 1.2600891E+001
 1.9441966E+001, 1.2579112E+001
 1.9624102E+001, 1.2558008E+001
 1.9800166E+001, 1.2537067E+001
 1.9982302E+001, 1.2516186E+001
 2.0160963E+001, 1.2494731E+001
 2.0344357E+001, 1.2472368E+001
 2.0525037E+001, 1.2449923E+001
 2.0705718E+001, 1.2427876E+001
 2.0885021E+001, 1.2404991E+001
 2.1062356E+001, 1.2381162E+001
 2.1245232E+001, 1.2356268E+001
 2.1422567E+001, 1.2329842E+001
 2.1602032E+001, 1.2301624E+001
 2.1783014E+001, 1.2272409E+001
 2.1962890E+001, 1.2242523E+001
 2.2141897E+001, 1.2211250E+001
 2.2320754E+001, 1.2178105E+001
 2.2504516E+001, 1.2143454E+001
 2.2682650E+001, 1.2106537E+001
 2.2863068E+001, 1.2070091E+001
 2.3042589E+001, 1.2033667E+001
 2.3224145E+001, 1.1997036E+001
 2.3403268E+001, 1.1960367E+001
 2.3584741E+001, 1.1924280E+001
 2.3763661E+001, 1.1889095E+001
