s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.2350847E+001
 3.8729833E-001, 1.2350803E+001
 5.8094750E-001, 1.2350758E+001
 7.7459667E-001, 1.2350713E+001
 9.5330450E-001, 1.2350668E+001
 1.1245417E+000, 1.2350624E+001
 1.2893327E+000, 1.2350579E+001
 1.4804268E+000, 1.2350525E+001
 1.6456161E+000, 1.2350465E+001
 1.8017503E+000, 1.2350405E+001
 1.9810454E+000, 1.2350335E+001
 2.1778302E+000, 1.2350245E+001
 2.3709411E+000, 1.2350137E+001
 2.5318668E+000, 1.2350023E+001
 2.7346333E+000, 1.2349889E+001
 2.9116516E+000, 1.2349728E+001
 3.0886699E+000, 1.2349559E+001
 3.2692286E+000, 1.2349368E+001
 3.4250047E+000, 1.2349170E+001
 3.6314081E+000, 1.2348935E+001
 3.7970969E+000, 1.2348668E+001
 3.9829643E+000, 1.2348386E+001
 4.1688318E+000, 1.2348063E+001
 4.3546993E+000, 1.2347711E+001
 4.5033933E+000, 1.2347368E+001
 4.6892608E+000, 1.2346997E+001
 4.8751282E+000, 1.2346552E+001
 5.0609957E+000, 1.2346067E+001
 5.2468632E+000, 1.2345541E+001
 5.4115920E+000, 1.2344998E+001
 5.6092666E+000, 1.2344399E+001
 5.7739954E+000, 1.2343755E+001
 5.9626170E+000, 1.2343076E+001
 6.1388165E+000, 1.2342318E+001
 6.3153549E+000, 1.2341528E+001
 6.4808644E+000, 1.2340691E+001
 6.6670790E+000, 1.2339751E+001
 6.8602387E+000, 1.2338618E+001
 7.0292534E+000, 1.2337397E+001
 7.2224131E+000, 1.2335964E+001
 7.3914278E+000, 1.2334219E+001
 7.5707163E+000, 1.2332074E+001
 7.7423369E+000, 1.2329357E+001
 7.9306043E+000, 1.2325822E+001
 8.1141755E+000, 1.2321345E+001
 8.2845892E+000, 1.2316389E+001
 8.4754665E+000, 1.2310735E+001
 8.6551052E+000, 1.2304272E+001
 8.8327398E+000, 1.2297186E+001
 9.0013742E+000, 1.2289404E+001
 9.1817627E+000, 1.2280484E+001
 9.3608956E+000, 1.2270135E+001
 9.5461136E+000, 1.2258345E+001
 9.7201918E+000, 1.2245293E+001
 9.9012344E+000, 1.2230789E+001
 1.0082042E+001, 1.2214221E+001
 1.0261247E+001, 1.2195655E+001
 1.0441946E+001, 1.2174996E+001
 1.0625548E+001, 1.2152207E+001
 1.0804226E+001, 1.2127143E+001
 1.0982206E+001, 1.2099893E+001
 1.1165868E+001, 1.2069243E+001
 1.1345482E+001, 1.2035771E+001
 1.1523340E+001, 1.1999479E+001
 1.1701828E+001, 1.1961143E+001
 1.1881048E+001, 1.1920701E+001
 1.2060267E+001, 1.1877968E+001
 1.2241250E+001, 1.1832457E+001
 1.2422050E+001, 1.1785503E+001
 1.2603013E+001, 1.1735522E+001
 1.2783984E+001, 1.1682855E+001
 1.2961927E+001, 1.1629288E+001
 1.3145104E+001, 1.1573256E+001
 1.3322294E+001, 1.1515610E+001
 1.3501681E+001, 1.1457051E+001
 1.3680882E+001, 1.1394266E+001
 1.3862019E+001, 1.1331614E+001
 1.4043121E+001, 1.1268664E+001
 1.4220558E+001, 1.1200980E+001
 1.4402665E+001, 1.1133681E+001
 1.4581190E+001, 1.1066080E+001
 1.4763078E+001, 1.1003248E+001
 1.4940005E+001, 1.0942873E+001
 1.5124786E+001, 1.0883714E+001
 1.5302311E+001, 1.0826572E+001
 1.5480769E+001, 1.0771420E+001
 1.5664498E+001, 1.0714960E+001
 1.5843820E+001, 1.0662386E+001
 1.6023143E+001, 1.0614012E+001
 1.6200156E+001, 1.0567862E+001
 1.6380587E+001, 1.0523209E+001
 1.6562540E+001, 1.0478652E+001
 1.6740854E+001, 1.0437739E+001
 1.6924091E+001, 1.0399506E+001
 1.7103979E+001, 1.0360473E+001
 1.7281367E+001, 1.0321354E+001
 1.7463824E+001, 1.0283351E+001
 1.7641212E+001, 1.0244661E+001
 1.7821641E+001, 1.0210643E+001
 1.8000233E+001, 1.0181613E+001
 1.8180885E+001, 1.0153762E+001
 1.8363180E+001, 1.0125274E+001
 1.8543832E+001, 1.0095396E+001
 1.8724485E+001, 1.0063337E+001
 1.8905137E+001, 1.0030409E+001
 1.9084461E+001, 9.9977718E+000
 1.9264614E+001, 9.9642005E+000
 1.9442724E+001, 9.9302689E+000
 1.9620233E+001, 9.8962366E+000
 1.9805296E+001, 9.8597114E+000
 1.9980259E+001, 9.8213594E+000
 2.0161055E+001, 9.7818080E+000
 2.0341663E+001, 9.7392824E+000
 2.0522755E+001, 9.6950010E+000
 2.0703208E+001, 9.6481706E+000
 2.0884332E+001, 9.6014284E+000
 2.1060281E+001, 9.5546320E+000
 2.1241406E+001, 9.5082369E+000
 2.1423280E+001, 9.4603796E+000
 2.1604806E+001, 9.4118649E+000
 2.1783236E+001, 9.3648182E+000
 2.1961665E+001, 9.3192501E+000
 2.2140094E+001, 9.2743920E+000
 2.2323622E+001, 9.2284083E+000
 2.2502051E+001, 9.1872747E+000
 2.2684014E+001, 9.1440970E+000
 2.2864825E+001, 9.1018311E+000
 2.3044161E+001, 9.0642707E+000
 2.3220793E+001, 9.0266390E+000
 2.3400713E+001, 8.9910180E+000
 2.3583340E+001, 8.9555954E+000
 2.3764140E+001, 8.9216232E+000
