s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1322831E-001,-1.8338180E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5886772E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6039204E+001,-4.1197460E-002, 7.1189704E-002,-4.4484651E-002, 0.0000000E+000, 0.0000000E+000,-4.1786972E+000, 2.2592448E+001, 3.1846015E+001,-3.5774644E-009, 7.1797469E-006, 4.0564554E-009, 1.4566803E-004
 3.8729835E-001, 3.6101340E+001,-9.8994507E-002, 2.7962971E-001,-2.3391972E-001, 0.0000000E+000, 0.0000000E+000,-1.0505850E+001, 2.7075053E+001, 2.5542206E+001,-5.3423068E-009, 7.2171248E-006, 6.0575948E-009, 1.4622920E-004
 5.8094752E-001, 3.6118209E+001,-2.0800868E-001, 5.4298777E-001,-4.1891950E-001, 0.0000000E+000, 0.0000000E+000,-1.3376344E+001, 2.3492048E+001, 2.2657924E+001,-5.4121378E-009, 7.3275695E-006, 6.1367755E-009, 1.4773313E-004
 7.7459669E-001, 3.6124626E+001,-3.2086434E-001, 7.0005399E-001,-5.2298466E-001, 0.0000000E+000, 0.0000000E+000,-1.6743456E+001, 2.0198614E+001, 1.9237375E+001,-5.7483165E-009, 7.5723332E-006, 6.5179655E-009, 1.5060141E-004
 9.5339519E-001, 3.6132269E+001,-4.3499991E-001, 6.5223916E-001,-5.4092675E-001, 0.0000000E+000, 0.0000000E+000,-2.0710125E+001, 1.5859259E+001, 1.5098456E+001,-6.6426871E-009, 8.0943769E-006, 7.5320845E-009, 1.5577734E-004
 1.1247684E+000, 3.6141847E+001,-5.4287489E-001, 4.2002565E-001,-4.8536155E-001, 0.0000000E+000, 0.0000000E+000,-2.3005824E+001, 1.2705253E+001, 1.2527812E+001,-8.7016908E-009, 9.1056703E-006, 9.8667708E-009, 1.6420598E-004
 1.2815408E+000, 3.6161494E+001,-6.2438028E-001, 1.0241158E-001,-4.0374120E-001, 0.0000000E+000, 0.0000000E+000,-2.3346788E+001, 1.1666055E+001, 1.1888996E+001,-1.3302677E-008, 1.0922935E-005, 1.5083789E-008, 1.7673102E-004
 1.4808370E+000, 3.6198617E+001,-6.7993645E-001,-1.6381592E-001,-3.6114902E-001, 0.0000000E+000, 0.0000000E+000,-2.2741745E+001, 1.2320899E+001, 1.2251970E+001,-2.3602904E-008, 1.4192190E-005, 2.6763126E-008, 1.9562003E-004
 1.6527458E+000, 3.6260250E+001,-7.0908173E-001,-1.1489328E-001,-3.6946990E-001, 0.0000000E+000, 0.0000000E+000,-2.2174727E+001, 1.3007050E+001, 1.2892077E+001,-3.9421712E-008, 1.8806399E-005, 4.4699933E-008, 2.1938732E-004
 1.8058010E+000, 3.6331614E+001,-7.2891849E-001, 1.3611834E-001,-3.9269489E-001, 0.0000000E+000, 0.0000000E+000,-2.1868884E+001, 1.3375653E+001, 1.3477235E+001,-5.7785339E-008, 2.3863550E-005, 6.5522289E-008, 2.4331177E-004
 1.9839201E+000, 3.6421962E+001,-7.4563894E-001, 3.1037737E-001,-4.1134555E-001, 0.0000000E+000, 0.0000000E+000,-2.1208450E+001, 1.4013778E+001, 1.4366905E+001,-8.2679716E-008, 3.0282275E-005, 9.3749804E-008, 2.7149356E-004
