s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.3419070E-001, 4.3043040E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5865809E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6036029E+001,-4.6431509E-002,-5.1070081E-002,-4.4831553E-002, 0.0000000E+000, 0.0000000E+000,-3.9777814E+000, 2.2308015E+001, 3.1915915E+001,-3.5872139E-009, 6.5980351E-006, 4.0675103E-009, 1.1626266E-004
 3.8729835E-001, 3.6093215E+001,-1.1327900E-001,-2.0197282E-001,-2.3578709E-001, 0.0000000E+000, 0.0000000E+000,-1.0752581E+001, 2.6562144E+001, 2.4789595E+001,-5.3666575E-009, 6.6533778E-006, 6.0852058E-009, 1.1698337E-004
 5.8094752E-001, 3.6109254E+001,-2.4043949E-001,-3.9214045E-001,-4.2217614E-001, 0.0000000E+000, 0.0000000E+000,-1.4051162E+001, 2.2471024E+001, 2.1003335E+001,-5.5123368E-009, 6.8289336E-006, 6.2503902E-009, 1.1904404E-004
 7.7459669E-001, 3.6116710E+001,-3.7517332E-001,-4.9371400E-001,-5.2637950E-001, 0.0000000E+000, 0.0000000E+000,-1.7358760E+001, 1.9099721E+001, 1.7362684E+001,-6.1251513E-009, 7.2398572E-006, 6.9452552E-009, 1.2315241E-004
 9.5516366E-001, 3.6127354E+001,-5.0810301E-001,-4.4496337E-001,-5.3820787E-001, 0.0000000E+000, 0.0000000E+000,-2.1398416E+001, 1.4898286E+001, 1.3237664E+001,-7.7885277E-009, 8.1695976E-006, 8.8313431E-009, 1.3088822E-004
 1.1291896E+000, 3.6145434E+001,-6.3619495E-001,-2.6414938E-001,-4.6547760E-001, 0.0000000E+000, 0.0000000E+000,-2.3809774E+001, 1.1548196E+001, 1.0969838E+001,-1.2186860E-008, 1.0238019E-005, 1.3818573E-008, 1.4474779E-004
 1.2901073E+000, 3.6186287E+001,-7.3393397E-001,-2.6004175E-002,-3.6803500E-001, 0.0000000E+000, 0.0000000E+000,-2.3382521E+001, 1.0992423E+001, 1.1675793E+001,-2.4347801E-008, 1.4550522E-005, 2.7607758E-008, 1.6749159E-004
 1.4444708E+000, 3.6259245E+001,-7.8909290E-001, 1.4548911E-001,-3.3103848E-001, 0.0000000E+000, 0.0000000E+000,-2.1447223E+001, 1.2866226E+001, 1.3837380E+001,-4.9074129E-008, 2.1196791E-005, 5.5644723E-008, 1.9670571E-004
 1.6245068E+000, 3.6376570E+001,-8.1610674E-001, 1.2209024E-001,-3.4833246E-001, 0.0000000E+000, 0.0000000E+000,-2.0172421E+001, 1.4668647E+001, 1.5161800E+001,-8.3230974E-008, 2.9531787E-005, 9.4374870E-008, 2.3008710E-004
 1.8204497E+000, 3.6538791E+001,-8.3290932E-001,-7.6181470E-002,-3.7964948E-001, 0.0000000E+000, 0.0000000E+000,-1.9915904E+001, 1.5267021E+001, 1.5334148E+001,-1.2746945E-007, 4.0328793E-005, 1.4453649E-007, 2.7055390E-004
 1.9920168E+000, 3.6736471E+001,-8.5144340E-001,-1.7257478E-001,-3.9772244E-001, 0.0000000E+000, 0.0000000E+000,-2.0132671E+001, 1.5264324E+001, 1.5182060E+001,-1.8647815E-007, 5.4102783E-005, 2.1144593E-007, 3.1790712E-004
 2.1881883E+000, 3.6986620E+001,-8.8834390E-001,-6.4578095E-002,-4.0208048E-001, 0.0000000E+000, 0.0000000E+000,-2.0491674E+001, 1.5130118E+001, 1.5139943E+001,-2.6968659E-007, 7.2327458E-005, 3.0579526E-007, 3.7500108E-004
 2.3516648E+000, 3.7299333E+001,-9.5689510E-001, 4.9036429E-002,-3.9862402E-001, 0.0000000E+000, 0.0000000E+000,-2.0567716E+001, 1.5202100E+001, 1.5425135E+001,-3.7817221E-007, 9.4378641E-005, 4.2880614E-007, 4.3890772E-004
 2.5478363E+000, 3.7683708E+001,-1.0391893E+000, 1.0659252E-002,-3.9219473E-001, 0.0000000E+000, 0.0000000E+000,-2.0351012E+001, 1.5759477E+001, 1.5911971E+001,-5.1270416E-007, 1.2004698E-004, 5.8135074E-007, 5.0841355E-004
