s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.1511731E-001,-2.4901389E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5884883E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6034836E+001,-4.3723288E-002,-6.1511320E-002,-3.4929842E-002, 0.0000000E+000, 0.0000000E+000,-4.6094658E+000, 2.2007949E+001, 3.1285206E+001,-3.5207692E-009, 6.3798089E-006, 3.9921692E-009, 1.1738713E-004
 3.8729835E-001, 3.6090183E+001,-1.1947264E-001,-2.4928644E-001,-1.7346600E-001, 0.0000000E+000, 0.0000000E+000,-1.2667798E+001, 2.4913516E+001, 2.2880160E+001,-5.2575574E-009, 6.4480236E-006, 5.9614981E-009, 1.1831717E-004
 5.8094752E-001, 3.6106055E+001,-2.5558840E-001,-4.9365344E-001,-2.6490178E-001, 0.0000000E+000, 0.0000000E+000,-1.6964564E+001, 1.9918354E+001, 1.8127348E+001,-5.4784650E-009, 6.6650617E-006, 6.2119833E-009, 1.2098887E-004
 7.7459669E-001, 3.6114273E+001,-3.9066850E-001,-6.5770295E-001,-2.6196683E-001, 0.0000000E+000, 0.0000000E+000,-1.9655611E+001, 1.6396290E+001, 1.5148324E+001,-6.2565110E-009, 7.1663911E-006, 7.0942028E-009, 1.2625606E-004
 9.4860792E-001, 3.6126659E+001,-5.1291508E-001,-6.2443019E-001,-2.3261622E-001, 0.0000000E+000, 0.0000000E+000,-2.0066963E+001, 1.5138778E+001, 1.4689735E+001,-8.0078398E-009, 8.1290218E-006, 9.0800192E-009, 1.3480548E-004
 1.1038948E+000, 3.6143089E+001,-5.9807965E-001,-4.0238352E-001,-2.1331045E-001, 0.0000000E+000, 0.0000000E+000,-1.9159519E+001, 1.5533900E+001, 1.5769796E+001,-1.0965723E-008, 9.5534139E-006, 1.2433937E-008, 1.4573844E-004
 1.2871963E+000, 3.6169421E+001,-6.3460366E-001,-7.9079188E-002,-2.0906419E-001, 0.0000000E+000, 0.0000000E+000,-1.7935777E+001, 1.6878627E+001, 1.7310897E+001,-1.5931096E-008, 1.1679132E-005, 1.8064130E-008, 1.6016914E-004
 1.4490250E+000, 3.6208055E+001,-6.4093746E-001, 9.8266128E-002,-2.1737327E-001, 0.0000000E+000, 0.0000000E+000,-1.7500654E+001, 1.7585909E+001, 1.7947356E+001,-2.3414193E-008, 1.4640411E-005, 2.6549147E-008, 1.7827742E-004
 1.6386193E+000, 3.6262076E+001,-6.5176974E-001,-7.2374692E-002,-2.3161894E-001, 0.0000000E+000, 0.0000000E+000,-1.7647125E+001, 1.7567977E+001, 1.7659188E+001,-3.4657217E-008, 1.8801710E-005, 3.9297514E-008, 2.0130609E-004
 1.8159333E+000, 3.6340869E+001,-6.8145138E-001,-2.8931978E-001,-2.4316854E-001, 0.0000000E+000, 0.0000000E+000,-1.7967398E+001, 1.7268231E+001, 1.7159531E+001,-5.2085342E-008, 2.4752761E-005, 5.9059112E-008, 2.3141273E-004
 2.0103786E+000, 3.6452310E+001,-7.0664500E-001,-2.2470511E-001,-2.4871956E-001, 0.0000000E+000, 0.0000000E+000,-1.7994700E+001, 1.7269708E+001, 1.7277541E+001,-7.8064490E-008, 3.2907985E-005, 8.8516639E-008, 2.6929166E-004
 2.1651011E+000, 3.6588130E+001,-7.3170484E-001,-7.6633348E-002,-2.5001222E-001, 0.0000000E+000, 0.0000000E+000,-1.7779483E+001, 1.7544076E+001, 1.7750297E+001,-1.1103526E-007, 4.2577908E-005, 1.2590191E-007, 3.1113489E-004
 2.3663499E+000, 3.6764061E+001,-7.4845867E-001,-1.2367108E-001,-2.4922537E-001, 0.0000000E+000, 0.0000000E+000,-1.7459110E+001, 1.8031491E+001, 1.8183596E+001,-1.5497452E-007, 5.4666291E-005, 1.7572425E-007, 3.6021558E-004
 2.5388491E+000, 3.6982933E+001,-7.7392883E-001,-1.8260965E-001,-2.4808934E-001, 0.0000000E+000, 0.0000000E+000,-1.7072703E+001, 1.8609529E+001, 1.8705603E+001,-2.1133755E-007, 6.9393514E-005, 2.3963380E-007, 4.1700889E-004
 2.7113483E+000, 3.7219651E+001,-8.3975471E-001,-1.0676616E-001,-2.4879425E-001, 0.0000000E+000, 0.0000000E+000,-1.6704690E+001, 1.9155114E+001, 1.9319645E+001,-2.7278838E-007, 8.4931644E-005, 3.0931235E-007, 4.7415557E-004
 2.8838472E+000, 3.7489036E+001,-8.9469586E-001,-9.4135358E-002,-2.5182836E-001, 0.0000000E+000, 0.0000000E+000,-1.6385497E+001, 1.9673806E+001, 1.9862879E+001,-3.4344435E-007, 1.0245315E-004, 3.8942854E-007, 5.3575377E-004
 3.0850964E+000, 3.7823230E+001,-9.9150877E-001,-1.3956989E-001,-2.5632591E-001, 0.0000000E+000, 0.0000000E+000,-1.6111153E+001, 2.0204160E+001, 2.0324672E+001,-4.3290858E-007, 1.2420549E-004, 4.9087124E-007, 6.0838439E-004
 3.2458248E+000, 3.8204427E+001,-1.0861856E+000,-1.0654000E-001,-2.5936100E-001, 0.0000000E+000, 0.0000000E+000,-1.5902953E+001, 2.0714956E+001, 2.0849387E+001,-5.3522177E-007, 1.4850879E-004, 6.0688326E-007, 6.8530098E-004
 3.4264750E+000, 3.8603029E+001,-1.1253746E+000,-5.7771331E-002,-2.6339109E-001, 0.0000000E+000, 0.0000000E+000,-1.5746490E+001, 2.1234899E+001, 2.1410002E+001,-6.4923410E-007, 1.7465401E-004, 7.3616084E-007, 7.6351544E-004
 3.6071253E+000, 3.9076101E+001,-1.2019576E+000,-3.6235074E-002,-2.7013599E-001, 0.0000000E+000, 0.0000000E+000,-1.5656664E+001, 2.1768051E+001, 2.1911109E+001,-7.8797203E-007, 2.0559920E-004, 8.9347457E-007, 8.5125485E-004
 3.7877755E+000, 3.9612220E+001,-1.2883887E+000,-1.5673939E-002,-2.7551318E-001, 0.0000000E+000, 0.0000000E+000,-1.5780251E+001, 2.2172259E+001, 2.2252393E+001,-9.4686027E-007, 2.4024043E-004, 1.0736365E-006, 9.4422264E-004
 3.9684258E+000, 4.0214787E+001,-1.3797835E+000, 6.6815583E-003,-2.7767185E-001, 0.0000000E+000, 0.0000000E+000,-1.6106586E+001, 2.2412324E+001, 2.2457427E+001,-1.1284634E-006, 2.7885073E-004, 1.2795547E-006, 1.0425029E-003
 4.1490760E+000, 4.0885176E+001,-1.4680592E+000, 2.9401508E-002,-2.7730791E-001, 0.0000000E+000, 0.0000000E+000,-1.6429558E+001, 2.2680619E+001, 2.2739653E+001,-1.3331622E-006, 3.2167725E-004, 1.5116609E-006, 1.1461945E-003
 4.3297262E+000, 4.1629954E+001,-1.6021267E+000, 5.6049294E-002,-2.7656480E-001, 0.0000000E+000, 0.0000000E+000,-1.6587143E+001, 2.3109941E+001, 2.3220168E+001,-1.5654382E-006, 3.6927923E-004, 1.7750366E-006, 1.2557687E-003
 4.5103765E+000, 4.2456071E+001,-1.7342811E+000, 9.7722935E-002,-2.7792940E-001, 0.0000000E+000, 0.0000000E+000,-1.6656561E+001, 2.3743516E+001, 2.3885023E+001,-1.8277456E-006, 4.2184960E-004, 2.0724647E-006, 1.3706669E-003
