s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.3823563E-001, 2.7304112E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5861764E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6052954E+001,-4.7401389E-002,-3.8814055E-002,-4.4732595E-002, 0.0000000E+000, 0.0000000E+000,-3.7403471E+000, 2.2424017E+001, 3.2181659E+001,-5.1685193E-009, 9.6973300E-006, 5.8605386E-009, 1.4086368E-004
 3.8729835E-001, 3.6136871E+001,-1.1552128E-001,-1.5421069E-001,-2.3512786E-001, 0.0000000E+000, 0.0000000E+000,-9.8526827E+000, 2.7388105E+001, 2.5779328E+001,-7.7190620E-009, 9.7493292E-006, 8.7525765E-009, 1.4141943E-004
 5.8094752E-001, 3.6159728E+001,-2.4339587E-001,-2.9955837E-001,-4.2052495E-001, 0.0000000E+000, 0.0000000E+000,-1.2923425E+001, 2.3665846E+001, 2.2272823E+001,-7.8434563E-009, 9.9144754E-006, 8.8936262E-009, 1.4300747E-004
 7.7459669E-001, 3.6168827E+001,-3.7882836E-001,-3.7907310E-001,-5.2246784E-001, 0.0000000E+000, 0.0000000E+000,-1.6417754E+001, 2.0240191E+001, 1.8470704E+001,-8.4305668E-009, 1.0309216E-005, 9.5593456E-009, 1.4622506E-004
 9.5250446E-001, 3.6180818E+001,-5.1166610E-001,-3.4590166E-001,-5.3177081E-001, 0.0000000E+000, 0.0000000E+000,-2.0596354E+001, 1.5786114E+001, 1.4195125E+001,-1.0103877E-008, 1.1198686E-005, 1.1456698E-008, 1.5227356E-004
 1.1225415E+000, 3.6197538E+001,-6.3518689E-001,-2.1184518E-001,-4.5692514E-001, 0.0000000E+000, 0.0000000E+000,-2.3249221E+001, 1.2345045E+001, 1.1644360E+001,-1.4041334E-008, 1.2965570E-005, 1.5921345E-008, 1.6229637E-004
 1.2850640E+000, 3.6231782E+001,-7.2756302E-001,-2.8578634E-002,-3.6221209E-001, 0.0000000E+000, 0.0000000E+000,-2.3723577E+001, 1.1027629E+001, 1.1389851E+001,-2.3643054E-008, 1.6372060E-005, 2.6808651E-008, 1.7787395E-004
 1.4817214E+000, 3.6305400E+001,-7.9799483E-001, 1.1755950E-001,-3.3302465E-001, 0.0000000E+000, 0.0000000E+000,-2.2230519E+001, 1.2295551E+001, 1.3061421E+001,-4.7660808E-008, 2.2632685E-005, 5.4042171E-008, 2.0129928E-004
 1.6634569E+000, 3.6412541E+001,-8.2682383E-001, 7.7933241E-002,-3.5914393E-001, 0.0000000E+000, 0.0000000E+000,-2.0982977E+001, 1.3975138E+001, 1.4321529E+001,-7.8807751E-008, 3.0181273E-005, 8.9359416E-008, 2.2719428E-004
