s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.4628885E+001
 3.8729833E-001, 1.4628831E+001
 5.8094750E-001, 1.4628777E+001
 7.7459667E-001, 1.4628722E+001
 9.5114848E-001, 1.4628667E+001
 1.1191516E+000, 1.4628615E+001
 1.2871548E+000, 1.4628561E+001
 1.4787706E+000, 1.4628498E+001
 1.6445118E+000, 1.4628429E+001
 1.8300324E+000, 1.4628353E+001
 2.0101390E+000, 1.4628266E+001
 2.1672310E+000, 1.4628175E+001
 2.3557414E+000, 1.4628071E+001
 2.5442517E+000, 1.4627942E+001
 2.7013437E+000, 1.4627808E+001
 2.9087051E+000, 1.4627651E+001
 3.0953304E+000, 1.4627461E+001
 3.2473954E+000, 1.4627279E+001
 3.4374767E+000, 1.4627076E+001
 3.6275580E+000, 1.4626829E+001
 3.8176393E+000, 1.4626558E+001
 3.9697044E+000, 1.4626291E+001
 4.1597857E+000, 1.4626002E+001
 4.3498670E+000, 1.4625653E+001
 4.5019320E+000, 1.4625313E+001
 4.6920133E+000, 1.4624946E+001
 4.8820946E+000, 1.4624507E+001
 5.0721759E+000, 1.4624033E+001
 5.2242409E+000, 1.4623576E+001
 5.4294965E+000, 1.4623058E+001
 5.6005428E+000, 1.4622481E+001
 5.7715891E+000, 1.4621920E+001
 5.9654863E+000, 1.4621276E+001
 6.1480251E+000, 1.4620561E+001
 6.3001408E+000, 1.4619883E+001
 6.4826796E+000, 1.4619157E+001
 6.6652183E+000, 1.4618309E+001
 6.8477571E+000, 1.4617395E+001
 7.0257916E+000, 1.4616415E+001
 7.2072230E+000, 1.4615339E+001
 7.3886545E+000, 1.4614152E+001
 7.5700860E+000, 1.4612824E+001
 7.7515174E+000, 1.4611312E+001
 7.9329489E+000, 1.4609548E+001
 8.1143804E+000, 1.4607408E+001
 8.2972229E+000, 1.4604674E+001
 8.4800654E+000, 1.4601171E+001
 8.6532499E+000, 1.4596813E+001
 8.8350713E+000, 1.4591421E+001
 9.0112461E+000, 1.4585023E+001
 9.1855075E+000, 1.4577697E+001
 9.3739579E+000, 1.4568967E+001
 9.5481336E+000, 1.4559272E+001
 9.7214235E+000, 1.4549065E+001
 9.9095154E+000, 1.4537641E+001
 1.0082236E+001, 1.4525418E+001
 1.0267372E+001, 1.4512192E+001
 1.0442888E+001, 1.4497277E+001
 1.0623890E+001, 1.4480361E+001
 1.0801942E+001, 1.4460984E+001
 1.0987736E+001, 1.4438239E+001
 1.1165788E+001, 1.4412323E+001
 1.1343840E+001, 1.4383869E+001
 1.1521892E+001, 1.4353417E+001
 1.1704531E+001, 1.4320353E+001
 1.1883272E+001, 1.4285312E+001
 1.2060205E+001, 1.4248786E+001
 1.2242610E+001, 1.4209765E+001
 1.2423332E+001, 1.4168397E+001
 1.2604092E+001, 1.4125983E+001
 1.2781495E+001, 1.4080180E+001
 1.2960376E+001, 1.4031723E+001
 1.3144943E+001, 1.3979943E+001
 1.3324923E+001, 1.3926370E+001
 1.3503613E+001, 1.3870067E+001
 1.3680991E+001, 1.3812325E+001
 1.3864402E+001, 1.3752515E+001
 1.4042672E+001, 1.3689588E+001
 1.4222173E+001, 1.3623816E+001
 1.4401149E+001, 1.3559314E+001
 1.4584282E+001, 1.3493969E+001
 1.4760027E+001, 1.3428835E+001
 1.4944191E+001, 1.3366034E+001
 1.5121769E+001, 1.3308062E+001
 1.5301006E+001, 1.3251036E+001
 1.5482591E+001, 1.3188275E+001
 1.5665031E+001, 1.3130707E+001
 1.5842496E+001, 1.3076921E+001
 1.6020131E+001, 1.3024412E+001
 1.6200499E+001, 1.2979499E+001
 1.6380770E+001, 1.2935222E+001
 1.6561147E+001, 1.2890073E+001
 1.6743194E+001, 1.2847949E+001
 1.6921691E+001, 1.2810153E+001
 1.7100189E+001, 1.2775635E+001
 1.7280162E+001, 1.2742354E+001
 1.7461739E+001, 1.2711198E+001
 1.7644258E+001, 1.2682818E+001
 1.7822688E+001, 1.2653114E+001
 1.8001540E+001, 1.2625300E+001
 1.8185223E+001, 1.2599113E+001
 1.8364243E+001, 1.2575227E+001
 1.8543901E+001, 1.2550389E+001
 1.8721143E+001, 1.2525761E+001
 1.8902893E+001, 1.2501553E+001
 1.9082711E+001, 1.2477551E+001
 1.9264849E+001, 1.2455171E+001
 1.9443507E+001, 1.2432426E+001
 1.9620836E+001, 1.2410058E+001
 1.9803759E+001, 1.2386793E+001
 1.9982393E+001, 1.2363643E+001
 2.0165529E+001, 1.2340173E+001
 2.0343115E+001, 1.2315552E+001
 2.0522336E+001, 1.2289711E+001
 2.0701070E+001, 1.2263836E+001
 2.0884072E+001, 1.2236356E+001
 2.1064463E+001, 1.2207623E+001
 2.1242066E+001, 1.2178289E+001
 2.1421155E+001, 1.2147126E+001
 2.1601608E+001, 1.2114858E+001
 2.1784468E+001, 1.2080886E+001
 2.1961429E+001, 1.2045319E+001
 2.2141530E+001, 1.2010004E+001
 2.2323640E+001, 1.1974422E+001
 2.2503183E+001, 1.1938727E+001
 2.2680677E+001, 1.1903183E+001
 2.2861837E+001, 1.1866109E+001
 2.3043868E+001, 1.1829335E+001
 2.3221638E+001, 1.1793316E+001
 2.3401354E+001, 1.1755942E+001
 2.3584139E+001, 1.1718372E+001
 2.3763095E+001, 1.1682041E+001
