s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 1.2224774E+001
 3.8729833E-001, 1.2224744E+001
 5.8094750E-001, 1.2224715E+001
 7.7459667E-001, 1.2224684E+001
 9.5339516E-001, 1.2224654E+001
 1.1247683E+000, 1.2224625E+001
 1.2815408E+000, 1.2224595E+001
 1.4808370E+000, 1.2224560E+001
 1.6527459E+000, 1.2224519E+001
 1.8058011E+000, 1.2224478E+001
 1.9839201E+000, 1.2224431E+001
 2.1871030E+000, 1.2224369E+001
 2.3564221E+000, 1.2224300E+001
 2.5257411E+000, 1.2224228E+001
 2.7289240E+000, 1.2224137E+001
 2.9151750E+000, 1.2224029E+001
 3.0641757E+000, 1.2223924E+001
 3.2504267E+000, 1.2223806E+001
 3.4366777E+000, 1.2223662E+001
 3.6303787E+000, 1.2223499E+001
 3.7860482E+000, 1.2223333E+001
 3.9664393E+000, 1.2223157E+001
 4.1641562E+000, 1.2222940E+001
 4.3289203E+000, 1.2222715E+001
 4.5266371E+000, 1.2222470E+001
 4.6914012E+000, 1.2222206E+001
 4.8891181E+000, 1.2221921E+001
 5.0538822E+000, 1.2221614E+001
 5.2412639E+000, 1.2221292E+001
 5.4094372E+000, 1.2220942E+001
 5.6016299E+000, 1.2220563E+001
 5.7663665E+000, 1.2220162E+001
 5.9585592E+000, 1.2219731E+001
 6.1232958E+000, 1.2219272E+001
 6.3154885E+000, 1.2218779E+001
 6.4802251E+000, 1.2218253E+001
 6.6827091E+000, 1.2217668E+001
 6.8548763E+000, 1.2217028E+001
 7.0270435E+000, 1.2216397E+001
 7.2238060E+000, 1.2215668E+001
 7.3959732E+000, 1.2214880E+001
 7.5681403E+000, 1.2214083E+001
 7.7403075E+000, 1.2213215E+001
 7.9370700E+000, 1.2212190E+001
 8.1092372E+000, 1.2211048E+001
 8.2814043E+000, 1.2209841E+001
 8.4781668E+000, 1.2208346E+001
 8.6617923E+000, 1.2206509E+001
 8.8375355E+000, 1.2204369E+001
 9.0132786E+000, 1.2201726E+001
 9.1890218E+000, 1.2198314E+001
 9.3647650E+000, 1.2193974E+001
 9.5564806E+000, 1.2188240E+001
 9.7262283E+000, 1.2181512E+001
 9.9146908E+000, 1.2173693E+001
 1.0090661E+001, 1.2164756E+001
 1.0271926E+001, 1.2155095E+001
 1.0440976E+001, 1.2144640E+001
 1.0628212E+001, 1.2132750E+001
 1.0802894E+001, 1.2119181E+001
 1.0983435E+001, 1.2103920E+001
 1.1165328E+001, 1.2085364E+001
 1.1346370E+001, 1.2063370E+001
 1.1521526E+001, 1.2038542E+001
 1.1705468E+001, 1.2010561E+001
 1.1880257E+001, 1.1980243E+001
 1.2061520E+001, 1.1947782E+001
 1.2242783E+001, 1.1913865E+001
 1.2420524E+001, 1.1878144E+001
 1.2603863E+001, 1.1840297E+001
 1.2783547E+001, 1.1798865E+001
 1.2962259E+001, 1.1755823E+001
 1.3143885E+001, 1.1712569E+001
 1.3321170E+001, 1.1668341E+001
 1.3500903E+001, 1.1623334E+001
 1.3683767E+001, 1.1577700E+001
 1.3863845E+001, 1.1528434E+001
 1.4042030E+001, 1.1478253E+001
 1.4222203E+001, 1.1423259E+001
 1.4402750E+001, 1.1365338E+001
 1.4584667E+001, 1.1305760E+001
 1.4763129E+001, 1.1244019E+001
 1.4942975E+001, 1.1181772E+001
 1.5120142E+001, 1.1119443E+001
 1.5301027E+001, 1.1058484E+001
 1.5483509E+001, 1.0997069E+001
 1.5663309E+001, 1.0940788E+001
 1.5841537E+001, 1.0886999E+001
 1.6022991E+001, 1.0834778E+001
 1.6201041E+001, 1.0784508E+001
 1.6384568E+001, 1.0735824E+001
 1.6561410E+001, 1.0693062E+001
 1.6742794E+001, 1.0651296E+001
 1.6920877E+001, 1.0612173E+001
 1.7101567E+001, 1.0574044E+001
 1.7284539E+001, 1.0536297E+001
 1.7462237E+001, 1.0499841E+001
 1.7642782E+001, 1.0465384E+001
 1.7823399E+001, 1.0431522E+001
 1.8001803E+001, 1.0400393E+001
 1.8182646E+001, 1.0368934E+001
 1.8364000E+001, 1.0336753E+001
 1.8543775E+001, 1.0303351E+001
 1.8725708E+001, 1.0270712E+001
 1.8900494E+001, 1.0239175E+001
 1.9080443E+001, 1.0209210E+001
 1.9263337E+001, 1.0181773E+001
 1.9441435E+001, 1.0157124E+001
 1.9621728E+001, 1.0132476E+001
 1.9803110E+001, 1.0107822E+001
 1.9980559E+001, 1.0084279E+001
 2.0164499E+001, 1.0059928E+001
 2.0341604E+001, 1.0034713E+001
 2.0524242E+001, 1.0008658E+001
 2.0701347E+001, 9.9815196E+000
 2.0883986E+001, 9.9534346E+000
 2.1061090E+001, 9.9261761E+000
 2.1243729E+001, 9.8984342E+000
 2.1421473E+001, 9.8695860E+000
 2.1600907E+001, 9.8413766E+000
 2.1781278E+001, 9.8129591E+000
 2.1961649E+001, 9.7841060E+000
 2.2142020E+001, 9.7566499E+000
 2.2322391E+001, 9.7300576E+000
 2.2502255E+001, 9.7033077E+000
 2.2680408E+001, 9.6765565E+000
 2.2861020E+001, 9.6496717E+000
 2.3042072E+001, 9.6243616E+000
 2.3222158E+001, 9.6000556E+000
 2.3400700E+001, 9.5771619E+000
 2.3585160E+001, 9.5538517E+000
 2.3764092E+001, 9.5302716E+000
