s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2608241E-001,-4.2576080E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5873918E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6052304E+001,-4.4927383E-002,-3.5089765E-002,-4.4748840E-002, 0.0000000E+000, 0.0000000E+000,-3.8105099E+000, 2.2373155E+001, 3.2117028E+001,-5.1070909E-009, 9.5779967E-006, 5.7908855E-009, 1.8057518E-004
 3.8729835E-001, 3.6135182E+001,-1.1044962E-001,-1.3876598E-001,-2.3507244E-001, 0.0000000E+000, 0.0000000E+000,-9.7160479E+000, 2.7468116E+001, 2.5934846E+001,-7.6227322E-009, 9.6245236E-006, 8.6433490E-009, 1.8122296E-004
 5.8094752E-001, 3.6157614E+001,-2.2968795E-001,-2.7078594E-001,-4.1873001E-001, 0.0000000E+000, 0.0000000E+000,-1.2915250E+001, 2.3784854E+001, 2.2323160E+001,-7.7172033E-009, 9.7656563E-006, 8.7504690E-009, 1.8300953E-004
 7.7459669E-001, 3.6166092E+001,-3.5495564E-001,-3.5040094E-001,-5.1620957E-001, 0.0000000E+000, 0.0000000E+000,-1.6740399E+001, 2.0081667E+001, 1.8204127E+001,-8.1830346E-009, 1.0091589E-005, 9.2786710E-009, 1.8655596E-004
 9.4865268E-001, 3.6177015E+001,-4.7856466E-001,-3.2730650E-001,-5.2739711E-001, 0.0000000E+000, 0.0000000E+000,-2.0860060E+001, 1.5459077E+001, 1.3983686E+001,-9.4934937E-009, 1.0820008E-005, 1.0764589E-008, 1.9319544E-004
 1.1129121E+000, 3.6189787E+001,-5.8867274E-001,-2.1052891E-001,-4.6908024E-001, 0.0000000E+000, 0.0000000E+000,-2.3143020E+001, 1.2374590E+001, 1.1778485E+001,-1.2451837E-008, 1.2191642E-005, 1.4119029E-008, 2.0376013E-004
 1.2703567E+000, 3.6214079E+001,-6.6304066E-001,-4.7166077E-002,-3.8200093E-001, 0.0000000E+000, 0.0000000E+000,-2.3771196E+001, 1.1153665E+001, 1.1350675E+001,-1.8121007E-008, 1.4437159E-005, 2.0547251E-008, 2.1856167E-004
 1.4621098E+000, 3.6260271E+001,-7.1961028E-001, 9.3720407E-002,-3.4170000E-001, 0.0000000E+000, 0.0000000E+000,-2.2751742E+001, 1.1950283E+001, 1.2540939E+001,-3.0036275E-008, 1.8271115E-005, 3.4057868E-008, 2.4021061E-004
 1.6470939E+000, 3.6331045E+001,-7.4941766E-001, 7.8362916E-002,-3.5620734E-001, 0.0000000E+000, 0.0000000E+000,-2.1929785E+001, 1.3101424E+001, 1.3373998E+001,-4.8515569E-008, 2.3613046E-005, 5.5011377E-008, 2.6723485E-004
