s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2634684E-001, 1.9104477E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5873653E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6078717E+001,-4.5312273E-002,-7.5552815E-002,-4.4909281E-002, 0.0000000E+000, 0.0000000E+000,-4.0524990E+000, 2.2171831E+001, 3.1860443E+001,-7.8926679E-009, 1.4413619E-005, 8.9494268E-009, 2.2595138E-004
 3.8729835E-001, 3.6203377E+001,-1.1478876E-001,-2.9798455E-001,-2.3611430E-001, 0.0000000E+000, 0.0000000E+000,-1.0485392E+001, 2.6697633E+001, 2.5069097E+001,-1.1767499E-008, 1.4472634E-005, 1.3343063E-008, 2.2663052E-004
 5.8094752E-001, 3.6236904E+001,-2.4327345E-001,-5.7980479E-001,-4.2279470E-001, 0.0000000E+000, 0.0000000E+000,-1.3603721E+001, 2.2913129E+001, 2.1387310E+001,-1.1884769E-008, 1.4657981E-005, 1.3476036E-008, 2.2856187E-004
 7.7459669E-001, 3.6249074E+001,-3.7809888E-001,-7.4787345E-001,-5.2679640E-001, 0.0000000E+000, 0.0000000E+000,-1.6961181E+001, 1.9618833E+001, 1.7635125E+001,-1.2525101E-008, 1.5085990E-005, 1.4202102E-008, 2.3237222E-004
 9.0369612E-001, 3.6257943E+001,-5.0920086E-001,-7.1885443E-001,-5.4498433E-001, 0.0000000E+000, 0.0000000E+000,-2.0554785E+001, 1.5993688E+001, 1.3930118E+001,-1.3863667E-008, 1.5826523E-005, 1.5719891E-008, 2.3800835E-004
 1.1252730E+000, 3.6280341E+001,-6.0476659E-001,-4.7634720E-001,-4.9284708E-001, 0.0000000E+000, 0.0000000E+000,-2.3200514E+001, 1.2409855E+001, 1.1505866E+001,-1.7966857E-008, 1.7701247E-005, 2.0372461E-008, 2.4965400E-004
 1.2768763E+000, 3.6319002E+001,-7.2033024E-001,-8.0459876E-002,-3.9628751E-001, 0.0000000E+000, 0.0000000E+000,-2.3905840E+001, 1.0951365E+001, 1.1216085E+001,-2.8372429E-008, 2.1585131E-005, 3.2171248E-008, 2.6953898E-004
 1.4692944E+000, 3.6387640E+001,-7.7301684E-001, 1.9601772E-001,-3.5306756E-001, 0.0000000E+000, 0.0000000E+000,-2.2938255E+001, 1.1792289E+001, 1.2519318E+001,-4.9655371E-008, 2.7831495E-005, 5.6303788E-008, 2.9604064E-004
