s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_FUEL VAPOR,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 3.6000000E+001,-1.2819201E-001,-7.6597001E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5871808E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 3.6075283E+001,-4.5698926E-002,-6.3008204E-002,-4.4857045E-002, 0.0000000E+000, 0.0000000E+000,-3.9526725E+000, 2.2275717E+001, 3.1969046E+001,-7.4876877E-009, 1.3784873E-005, 8.4902233E-009, 2.3807110E-004
 3.8729835E-001, 3.6194492E+001,-1.1232393E-001,-2.5017119E-001,-2.3585662E-001, 0.0000000E+000, 0.0000000E+000,-1.0372210E+001, 2.6835039E+001, 2.5223930E+001,-1.1164064E-008, 1.3838814E-005, 1.2658834E-008, 2.3875503E-004
 5.8094752E-001, 3.6226503E+001,-2.3705095E-001,-4.8759255E-001,-4.2159818E-001, 0.0000000E+000, 0.0000000E+000,-1.3386022E+001, 2.3127466E+001, 2.1694238E+001,-1.1254559E-008, 1.4008469E-005, 1.2761446E-008, 2.4070892E-004
 7.7459669E-001, 3.6237966E+001,-3.6691656E-001,-6.2931950E-001,-5.2120749E-001, 0.0000000E+000, 0.0000000E+000,-1.6771154E+001, 1.9861545E+001, 1.7949368E+001,-1.1816903E-008, 1.4395914E-005, 1.3399083E-008, 2.4453473E-004
 9.5190966E-001, 3.6251335E+001,-4.9240522E-001,-5.8014507E-001,-5.2866472E-001, 0.0000000E+000, 0.0000000E+000,-2.0940256E+001, 1.5477548E+001, 1.3709864E+001,-1.3399224E-008, 1.5263681E-005, 1.5193262E-008, 2.5167348E-004
 1.1152936E+000, 3.6268375E+001,-6.1038462E-001,-3.4916250E-001,-4.7123643E-001, 0.0000000E+000, 0.0000000E+000,-2.3000260E+001, 1.2355589E+001, 1.1837332E+001,-1.7296559E-008, 1.7004694E-005, 1.9612416E-008, 2.6349421E-004
 1.2671554E+000, 3.6298563E+001,-6.8291219E-001,-4.7720831E-002,-3.9679649E-001, 0.0000000E+000, 0.0000000E+000,-2.3720798E+001, 1.1476990E+001, 1.1450336E+001,-2.4852707E-008, 1.9806877E-005, 2.8180266E-008, 2.7964186E-004
 1.4696380E+000, 3.6353732E+001,-7.3512360E-001, 1.9057122E-001,-3.5105114E-001, 0.0000000E+000, 0.0000000E+000,-2.3338378E+001, 1.1455326E+001, 1.2119750E+001,-4.0762456E-008, 2.4625475E-005, 4.6220190E-008, 3.0347371E-004
 1.6456876E+000, 3.6447188E+001,-7.7004055E-001, 1.2540845E-001,-3.6144490E-001, 0.0000000E+000, 0.0000000E+000,-2.2074629E+001, 1.2884403E+001, 1.3366482E+001,-6.5122311E-008, 3.1360394E-005, 7.3841616E-008, 3.3367546E-004
 1.8352180E+000, 3.6563829E+001,-7.9393025E-001,-1.2532769E-001,-3.9005372E-001, 0.0000000E+000, 0.0000000E+000,-2.1645294E+001, 1.3497455E+001, 1.3609223E+001,-9.5462114E-008, 3.9525603E-005, 1.0824365E-007, 3.6736582E-004
 2.0048022E+000, 3.6711015E+001,-8.0042079E-001,-2.3453703E-001,-4.0613079E-001, 0.0000000E+000, 0.0000000E+000,-2.1027417E+001, 1.4184008E+001, 1.4242510E+001,-1.3672346E-007, 4.9925758E-005, 1.5502953E-007, 4.0666292E-004
 2.1605463E+000, 3.6882989E+001,-7.9945914E-001,-1.2256842E-001,-4.0719770E-001, 0.0000000E+000, 0.0000000E+000,-2.0706080E+001, 1.4802915E+001, 1.4847684E+001,-1.8754516E-007, 6.1801763E-005, 2.1265581E-007, 4.4804736E-004
 2.3493786E+000, 3.7099042E+001,-8.3013935E-001, 8.7660722E-003,-4.0047204E-001, 0.0000000E+000, 0.0000000E+000,-2.1185385E+001, 1.4645303E+001, 1.4691812E+001,-2.5610036E-007, 7.6848785E-005, 2.9038995E-007, 4.9706343E-004
 2.5503936E+000, 3.7392620E+001,-9.0141177E-001,-3.1680012E-002,-3.9172060E-001, 0.0000000E+000, 0.0000000E+000,-2.2052825E+001, 1.4065478E+001, 1.4014982E+001,-3.4871000E-007, 9.6342748E-005, 3.9539921E-007, 5.5725366E-004
 2.7179060E+000, 3.7711560E+001,-9.7593862E-001,-8.1444156E-002,-3.8785980E-001, 0.0000000E+000, 0.0000000E+000,-2.2814021E+001, 1.3537637E+001, 1.3452297E+001,-4.4731079E-007, 1.1674602E-004, 5.0720178E-007, 6.1757761E-004
 2.8854184E+000, 3.8026728E+001,-1.0616009E+000,-1.5901010E-002,-3.8910736E-001, 0.0000000E+000, 0.0000000E+000,-2.3143484E+001, 1.3377126E+001, 1.3416634E+001,-5.4489090E-007, 1.3681024E-004, 6.1784701E-007, 6.7461001E-004
 3.0864334E+000, 3.8409660E+001,-1.1419846E+000, 5.6777922E-002,-3.9394245E-001, 0.0000000E+000, 0.0000000E+000,-2.3195805E+001, 1.3557986E+001, 1.3734706E+001,-6.6272964E-007, 1.6068722E-004, 7.5146331E-007, 7.3966960E-004
 3.2539461E+000, 3.8824448E+001,-1.2600148E+000, 5.5127175E-002,-3.9957646E-001, 0.0000000E+000, 0.0000000E+000,-2.3222885E+001, 1.3851212E+001, 1.3997099E+001,-7.9346625E-007, 1.8665264E-004, 8.9970441E-007, 8.0735155E-004
 3.4214585E+000, 3.9231792E+001,-1.3314268E+000, 2.1140428E-002,-4.0343584E-001, 0.0000000E+000, 0.0000000E+000,-2.3400837E+001, 1.4054091E+001, 1.4117233E+001,-9.2436343E-007, 2.1233278E-004, 1.0481276E-006, 8.7140523E-004
