s,kg
Time,"Fuel Load"
 0.0000000E+000, 0.0000000E+000
 1.9364917E-001, 9.9468050E+000
 3.8729833E-001, 9.9467660E+000
 5.8094750E-001, 9.9467266E+000
 7.7459667E-001, 9.9466864E+000
 9.4978077E-001, 9.9466461E+000
 1.1157323E+000, 9.9466072E+000
 1.3074700E+000, 9.9465631E+000
 1.4512732E+000, 9.9465194E+000
 1.6606553E+000, 9.9464678E+000
 1.8089636E+000, 9.9464100E+000
 1.9842002E+000, 9.9463512E+000
 2.1762163E+000, 9.9462749E+000
 2.3682324E+000, 9.9461834E+000
 2.5282458E+000, 9.9460867E+000
 2.7106084E+000, 9.9459781E+000
 2.8833177E+000, 9.9458499E+000
 3.0848118E+000, 9.9456958E+000
 3.2575210E+000, 9.9455205E+000
 3.4302302E+000, 9.9453375E+000
 3.6029395E+000, 9.9451326E+000
 3.8044336E+000, 9.9448835E+000
 3.9771428E+000, 9.9446053E+000
 4.1613660E+000, 9.9443109E+000
 4.3481253E+000, 9.9439704E+000
 4.5187804E+000, 9.9436042E+000
 4.7036568E+000, 9.9432079E+000
 4.8600906E+000, 9.9427893E+000
 5.0478112E+000, 9.9423259E+000
 5.2417892E+000, 9.9417641E+000
 5.4138664E+000, 9.9411743E+000
 5.6072525E+000, 9.9405199E+000
 5.7875318E+000, 9.9397843E+000
 5.9678112E+000, 9.9390063E+000
 6.1480905E+000, 9.9381481E+000
 6.3283699E+000, 9.9371967E+000
 6.4921431E+000, 9.9361789E+000
 6.6793605E+000, 9.9350181E+000
 6.8665779E+000, 9.9336070E+000
 7.0270499E+000, 9.9320877E+000
 7.2050403E+000, 9.9303266E+000
 7.3943978E+000, 9.9279645E+000
 7.5600856E+000, 9.9250548E+000
 7.7494431E+000, 9.9212910E+000
 7.9388006E+000, 9.9161333E+000
 8.1044884E+000, 9.9100041E+000
 8.2842206E+000, 9.9027992E+000
 8.4683719E+000, 9.8939215E+000
 8.6470886E+000, 9.8837334E+000
 8.8285238E+000, 9.8722189E+000
 9.0109672E+000, 9.8590497E+000
 9.1828676E+000, 9.8445273E+000
 9.3668624E+000, 9.8281803E+000
 9.5414431E+000, 9.8101507E+000
 9.7239592E+000, 9.7910287E+000
 9.9064753E+000, 9.7704600E+000
 1.0082963E+001, 9.7487868E+000
 1.0264040E+001, 9.7258229E+000
 1.0445116E+001, 9.7014863E+000
 1.0620156E+001, 9.6772944E+000
 1.0803319E+001, 9.6530849E+000
 1.0985718E+001, 9.6278558E+000
 1.1161343E+001, 9.6017284E+000
 1.1342913E+001, 9.5738036E+000
 1.1521165E+001, 9.5438190E+000
 1.1704660E+001, 9.5122077E+000
 1.1885009E+001, 9.4802817E+000
 1.2060465E+001, 9.4492163E+000
 1.2241946E+001, 9.4187136E+000
 1.2421229E+001, 9.3883820E+000
 1.2600511E+001, 9.3597171E+000
 1.2780564E+001, 9.3325590E+000
 1.2963089E+001, 9.3076574E+000
 1.3145126E+001, 9.2845469E+000
 1.3321907E+001, 9.2623541E+000
 1.3503445E+001, 9.2414658E+000
 1.3682031E+001, 9.2234524E+000
 1.3864239E+001, 9.2049141E+000
 1.4045309E+001, 9.1867932E+000
 1.4222564E+001, 9.1692803E+000
 1.4401698E+001, 9.1516644E+000
 1.4583357E+001, 9.1336131E+000
 1.4765620E+001, 9.1152112E+000
 1.4944449E+001, 9.0962964E+000
 1.5123277E+001, 9.0771752E+000
 1.5302105E+001, 9.0573790E+000
 1.5480934E+001, 9.0377353E+000
 1.5665723E+001, 9.0180637E+000
 1.5844552E+001, 8.9989662E+000
 1.6023851E+001, 8.9808468E+000
 1.6204563E+001, 8.9624704E+000
 1.6380076E+001, 8.9434132E+000
 1.6565214E+001, 8.9234825E+000
 1.6740217E+001, 8.9031617E+000
 1.6923909E+001, 8.8833131E+000
 1.7101478E+001, 8.8636891E+000
 1.7285170E+001, 8.8439920E+000
 1.7461953E+001, 8.8244074E+000
 1.7640765E+001, 8.8054220E+000
 1.7824288E+001, 8.7859399E+000
 1.8004450E+001, 8.7666603E+000
 1.8184034E+001, 8.7477374E+000
 1.8361104E+001, 8.7295191E+000
 1.8542234E+001, 8.7112425E+000
 1.8724368E+001, 8.6925861E+000
 1.8903577E+001, 8.6744651E+000
 1.9084317E+001, 8.6575252E+000
 1.9265055E+001, 8.6411838E+000
 1.9442678E+001, 8.6255705E+000
 1.9623482E+001, 8.6106123E+000
 1.9804287E+001, 8.5957285E+000
 1.9984856E+001, 8.5806199E+000
 2.0162285E+001, 8.5656859E+000
 2.0340272E+001, 8.5515035E+000
 2.0524396E+001, 8.5368844E+000
 2.0702953E+001, 8.5239540E+000
 2.0881434E+001, 8.5121769E+000
 2.1066524E+001, 8.5003451E+000
 2.1245005E+001, 8.4883342E+000
 2.1423485E+001, 8.4759747E+000
 2.1601966E+001, 8.4631817E+000
 2.1780446E+001, 8.4495403E+000
 2.1962737E+001, 8.4350278E+000
 2.2145449E+001, 8.4198974E+000
 2.2321636E+001, 8.4051305E+000
 2.2504349E+001, 8.3908936E+000
 2.2684906E+001, 8.3765999E+000
 2.2863956E+001, 8.3630155E+000
 2.3044135E+001, 8.3496482E+000
 2.3222403E+001, 8.3356292E+000
 2.3404739E+001, 8.3211367E+000
 2.3583404E+001, 8.3068843E+000
 2.3763870E+001, 8.2927703E+000
