s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 3.000E+02, 5.799E+02, 2.854E+02, 6.823E+02, 3.159E+02, 5.329E+02, 4.347E+02, 1.766E+02, 5.116E+02, 1.855E+02, 3.733E+02, 5.964E+02, 6.533E+02, 4.694E+02, 4.474E+02, 5.353E+02, 5.488E+02, 5.531E+02, 3.378E+02, 3.656E+02, 5.627E+02, 4.908E+02, 2.754E+02, 4.902E+02, 1.872E+02, 9.098E+02, 9.207E+02, 8.416E+02, 8.393E+02, 6.669E+02, 1.019E+02, 6.485E+01, 6.628E+01, 8.664E+01, 1.478E+02, 2.391E+02, 5.889E+02, 8.005E+02, 9.312E+02, 9.649E+02, 1.321E+02, 1.272E+02, 2.008E+02, 5.957E+02, 6.260E+02, 7.139E+02, 7.761E+02, 1.225E-04, 1.119E-03, 1.995E-01, 1.116E-01, 1.119E-01, 4.792E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.150E+02, 5.716E+02, 2.920E+02, 6.751E+02, 3.221E+02, 5.304E+02, 4.359E+02, 1.841E+02, 5.145E+02, 1.938E+02, 3.805E+02, 6.036E+02, 6.476E+02, 4.777E+02, 4.511E+02, 5.370E+02, 5.492E+02, 5.527E+02, 3.425E+02, 3.699E+02, 5.735E+02, 5.001E+02, 2.809E+02, 4.946E+02, 1.956E+02, 8.433E+02, 8.504E+02, 7.536E+02, 7.397E+02, 5.731E+02, 7.505E+01, 5.731E+01, 6.056E+01, 7.949E+01, 9.324E+01, 2.151E+02, 5.843E+02, 6.920E+02, 9.335E+02, 9.548E+02, 1.319E+02, 1.304E+02, 1.794E+02, 6.299E+02, 5.983E+02, 6.895E+02, 7.302E+02, 5.863E-04, 1.749E-02, 2.045E-01, 1.111E-01, 1.033E-01, 2.080E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+02, 5.737E+02, 3.002E+02, 6.846E+02, 3.320E+02, 5.386E+02, 4.393E+02, 1.921E+02, 5.216E+02, 2.028E+02, 3.899E+02, 6.002E+02, 6.515E+02, 4.762E+02, 4.521E+02, 5.427E+02, 5.561E+02, 5.530E+02, 3.502E+02, 3.794E+02, 5.687E+02, 5.012E+02, 2.899E+02, 4.981E+02, 2.044E+02, 8.773E+02, 9.204E+02, 7.459E+02, 8.195E+02, 7.397E+02, 9.819E+01, 6.367E+01, 6.658E+01, 8.709E+01, 1.374E+02, 2.434E+02, 5.636E+02, 7.312E+02, 9.128E+02, 9.570E+02, 1.379E+02, 1.329E+02, 1.714E+02, 7.195E+02, 6.266E+02, 6.855E+02, 7.247E+02, 3.917E-04, 6.008E-03, 1.847E-01, 1.115E-01, 1.092E-01, 1.290E-02, 0.000E+00, 0.000E+00, 0.000E+00
 3.450E+02, 5.805E+02, 3.081E+02, 6.945E+02, 3.421E+02, 5.467E+02, 4.447E+02, 2.000E+02, 5.305E+02, 2.121E+02, 3.998E+02, 5.953E+02, 6.621E+02, 4.780E+02, 4.559E+02, 5.497E+02, 5.632E+02, 5.541E+02, 3.578E+02, 3.881E+02, 5.704E+02, 5.014E+02, 2.976E+02, 5.059E+02, 2.134E+02, 8.593E+02, 9.071E+02, 8.338E+02, 7.840E+02, 6.168E+02, 1.108E+02, 6.559E+01, 7.067E+01, 8.725E+01, 1.582E+02, 2.487E+02, 6.018E+02, 7.960E+02, 9.165E+02, 9.056E+02, 1.421E+02, 1.331E+02, 2.046E+02, 6.118E+02, 6.975E+02, 6.814E+02, 7.054E+02, 4.049E-04, 2.235E-03, 1.992E-01, 1.111E-01, 1.110E-01, 4.948E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 5.800E+02, 3.134E+02, 6.903E+02, 3.487E+02, 5.523E+02, 4.471E+02, 2.068E+02, 5.323E+02, 2.203E+02, 4.080E+02, 5.911E+02, 6.586E+02, 4.782E+02, 4.556E+02, 5.501E+02, 5.645E+02, 5.550E+02, 3.618E+02, 3.932E+02, 5.692E+02, 5.048E+02, 3.030E+02, 5.127E+02, 2.213E+02, 8.797E+02, 8.720E+02, 8.128E+02, 7.648E+02, 5.232E+02, 9.048E+01, 6.058E+01, 6.654E+01, 8.633E+01, 1.321E+02, 2.443E+02, 5.678E+02, 7.774E+02, 9.264E+02, 9.074E+02, 1.424E+02, 1.334E+02, 2.054E+02, 6.653E+02, 6.585E+02, 7.029E+02, 7.191E+02, 2.421E-04, 2.573E-03, 2.042E-01, 1.101E-01, 1.098E-01, 2.221E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.750E+02, 5.806E+02, 3.176E+02, 6.890E+02, 3.547E+02, 5.496E+02, 4.493E+02, 2.130E+02, 5.340E+02, 2.280E+02, 4.117E+02, 5.939E+02, 6.583E+02, 4.788E+02, 4.562E+02, 5.501E+02, 5.697E+02, 5.573E+02, 3.651E+02, 3.979E+02, 5.697E+02, 5.048E+02, 3.076E+02, 5.129E+02, 2.288E+02, 8.560E+02, 8.848E+02, 8.211E+02, 7.916E+02, 7.080E+02, 1.234E+02, 6.716E+01, 7.041E+01, 8.806E+01, 1.396E+02, 2.704E+02, 6.183E+02, 8.327E+02, 9.275E+02, 9.382E+02, 1.430E+02, 1.360E+02, 1.924E+02, 6.675E+02, 6.011E+02, 6.853E+02, 7.565E+02, 1.707E-04, 9.888E-04, 1.935E-01, 1.116E-01, 1.121E-01, 8.097E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.900E+02, 5.797E+02, 3.229E+02, 6.957E+02, 3.640E+02, 5.604E+02, 4.504E+02, 2.193E+02, 5.378E+02, 2.365E+02, 4.196E+02, 6.070E+02, 6.754E+02, 4.841E+02, 4.558E+02, 5.608E+02, 5.754E+02, 5.574E+02, 3.702E+02, 4.063E+02, 5.740E+02, 5.063E+02, 3.128E+02, 5.208E+02, 2.374E+02, 9.134E+02, 9.598E+02, 8.376E+02, 7.617E+02, 6.835E+02, 1.328E+02, 6.796E+01, 7.066E+01, 9.023E+01, 1.654E+02, 2.536E+02, 6.088E+02, 8.727E+02, 1.031E+03, 9.756E+02, 1.482E+02, 1.380E+02, 2.504E+02, 6.519E+02, 6.518E+02, 6.996E+02, 7.374E+02, 5.365E-04, 5.519E-04, 1.988E-01, 1.120E-01, 1.124E-01, 5.196E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.050E+02, 5.775E+02, 3.274E+02, 6.968E+02, 3.677E+02, 5.595E+02, 4.510E+02, 2.251E+02, 5.412E+02, 2.432E+02, 4.233E+02, 6.081E+02, 6.694E+02, 4.865E+02, 4.570E+02, 5.615E+02, 5.754E+02, 5.597E+02, 3.740E+02, 4.090E+02, 5.751E+02, 5.111E+02, 3.165E+02, 5.222E+02, 2.442E+02, 9.071E+02, 9.236E+02, 8.466E+02, 7.963E+02, 6.274E+02, 8.779E+01, 6.389E+01, 6.982E+01, 9.079E+01, 1.213E+02, 2.542E+02, 5.913E+02, 7.792E+02, 9.216E+02, 9.598E+02, 1.503E+02, 1.460E+02, 2.303E+02, 6.454E+02, 6.749E+02, 6.632E+02, 7.552E+02, 2.614E-04, 2.500E-03, 2.027E-01, 1.102E-01, 1.093E-01, 3.051E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 5.776E+02, 3.299E+02, 7.007E+02, 3.698E+02, 5.607E+02, 4.513E+02, 2.300E+02, 5.432E+02, 2.488E+02, 4.274E+02, 6.078E+02, 6.657E+02, 4.860E+02, 4.575E+02, 5.608E+02, 5.735E+02, 5.581E+02, 3.745E+02, 4.099E+02, 5.726E+02, 5.061E+02, 3.204E+02, 5.213E+02, 2.497E+02, 8.757E+02, 8.863E+02, 8.159E+02, 7.773E+02, 7.196E+02, 1.057E+02, 6.491E+01, 6.933E+01, 9.065E+01, 1.562E+02, 2.724E+02, 5.879E+02, 7.612E+02, 9.467E+02, 9.647E+02, 1.523E+02, 1.435E+02, 1.893E+02, 6.036E+02, 6.396E+02, 7.007E+02, 7.793E+02, 2.833E-04, 1.588E-04, 1.911E-01, 1.115E-01, 1.115E-01, 9.334E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.350E+02, 5.822E+02, 3.331E+02, 7.042E+02, 3.740E+02, 5.563E+02, 4.538E+02, 2.348E+02, 5.463E+02, 2.547E+02, 4.282E+02, 6.103E+02, 6.690E+02, 4.870E+02, 4.598E+02, 5.640E+02, 5.761E+02, 5.560E+02, 3.781E+02, 4.128E+02, 5.773E+02, 5.074E+02, 3.243E+02, 5.249E+02, 2.557E+02, 8.489E+02, 8.882E+02, 8.254E+02, 7.873E+02, 7.314E+02, 1.049E+02, 6.702E+01, 7.300E+01, 9.551E+01, 1.770E+02, 2.566E+02, 5.825E+02, 7.683E+02, 9.662E+02, 9.384E+02, 1.565E+02, 1.539E+02, 2.276E+02, 6.082E+02, 6.701E+02, 6.852E+02, 7.362E+02, 5.643E-04, 5.594E-03, 2.062E-01, 1.107E-01, 1.098E-01, 1.143E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 5.787E+02, 3.346E+02, 6.938E+02, 3.751E+02, 5.507E+02, 4.535E+02, 2.387E+02, 5.427E+02, 2.592E+02, 4.271E+02, 6.027E+02, 6.646E+02, 4.845E+02, 4.612E+02, 5.616E+02, 5.734E+02, 5.543E+02, 3.779E+02, 4.121E+02, 5.713E+02, 5.018E+02, 3.254E+02, 5.275E+02, 2.605E+02, 8.871E+02, 9.064E+02, 7.580E+02, 7.186E+02, 6.221E+02, 8.648E+01, 6.314E+01, 6.981E+01, 9.029E+01, 1.344E+02, 2.426E+02, 5.560E+02, 6.927E+02, 9.190E+02, 9.375E+02, 1.581E+02, 1.467E+02, 1.882E+02, 5.508E+02, 6.425E+02, 6.864E+02, 7.503E+02, 1.921E-04, 2.421E-03, 2.001E-01, 1.106E-01, 1.103E-01, 4.445E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 5.852E+02, 3.366E+02, 6.951E+02, 3.779E+02, 5.474E+02, 4.559E+02, 2.424E+02, 5.431E+02, 2.638E+02, 4.268E+02, 5.997E+02, 6.595E+02, 4.847E+02, 4.612E+02, 5.621E+02, 5.763E+02, 5.552E+02, 3.796E+02, 4.138E+02, 5.740E+02, 5.043E+02, 3.280E+02, 5.261E+02, 2.647E+02, 9.204E+02, 9.443E+02, 8.361E+02, 7.773E+02, 6.879E+02, 1.279E+02, 6.860E+01, 7.459E+01, 9.300E+01, 1.711E+02, 2.505E+02, 5.646E+02, 8.835E+02, 9.892E+02, 9.827E+02, 1.561E+02, 1.509E+02, 1.767E+02, 6.357E+02, 6.502E+02, 7.146E+02, 7.889E+02, 1.591E-03, 7.314E-03, 2.039E-01, 1.115E-01, 1.096E-01, 2.371E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 5.905E+02, 3.415E+02, 6.998E+02, 3.831E+02, 5.562E+02, 4.585E+02, 2.469E+02, 5.454E+02, 2.689E+02, 4.305E+02, 6.055E+02, 6.684E+02, 4.874E+02, 4.616E+02, 5.657E+02, 5.792E+02, 5.518E+02, 3.838E+02, 4.183E+02, 5.807E+02, 5.119E+02, 3.329E+02, 5.304E+02, 2.700E+02, 9.275E+02, 9.437E+02, 8.179E+02, 8.125E+02, 6.532E+02, 1.249E+02, 6.919E+01, 7.490E+01, 9.733E+01, 1.721E+02, 2.617E+02, 5.785E+02, 8.412E+02, 9.904E+02, 9.410E+02, 1.686E+02, 1.592E+02, 2.322E+02, 7.054E+02, 6.402E+02, 7.233E+02, 7.583E+02, 6.664E-04, 1.525E-03, 2.057E-01, 1.120E-01, 1.120E-01, 1.420E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 5.905E+02, 3.456E+02, 7.016E+02, 3.864E+02, 5.620E+02, 4.603E+02, 2.513E+02, 5.469E+02, 2.734E+02, 4.340E+02, 6.090E+02, 6.674E+02, 4.883E+02, 4.657E+02, 5.603E+02, 5.808E+02, 5.530E+02, 3.869E+02, 4.205E+02, 5.859E+02, 5.113E+02, 3.363E+02, 5.305E+02, 2.748E+02, 8.782E+02, 9.063E+02, 8.239E+02, 8.099E+02, 5.898E+02, 8.379E+01, 6.340E+01, 7.293E+01, 9.550E+01, 1.273E+02, 2.771E+02, 5.720E+02, 7.932E+02, 9.128E+02, 9.539E+02, 1.711E+02, 1.628E+02, 2.243E+02, 6.007E+02, 6.373E+02, 6.772E+02, 7.567E+02, 5.692E-04, 3.813E-04, 2.033E-01, 1.118E-01, 1.120E-01, 2.703E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 5.861E+02, 3.459E+02, 7.009E+02, 3.875E+02, 5.548E+02, 4.590E+02, 2.542E+02, 5.475E+02, 2.770E+02, 4.326E+02, 6.055E+02, 6.635E+02, 4.875E+02, 4.695E+02, 5.605E+02, 5.824E+02, 5.552E+02, 3.871E+02, 4.211E+02, 5.811E+02, 5.063E+02, 3.375E+02, 5.284E+02, 2.782E+02, 8.807E+02, 9.251E+02, 8.120E+02, 7.906E+02, 6.385E+02, 1.097E+02, 6.828E+01, 7.722E+01, 1.004E+02, 1.628E+02, 2.728E+02, 5.661E+02, 8.471E+02, 9.973E+02, 9.573E+02, 1.664E+02, 1.598E+02, 1.885E+02, 6.870E+02, 6.152E+02, 6.580E+02, 7.355E+02, 4.471E-04, 1.956E-03, 2.010E-01, 1.114E-01, 1.118E-01, 3.976E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 5.912E+02, 3.499E+02, 7.072E+02, 3.930E+02, 5.673E+02, 4.616E+02, 2.580E+02, 5.500E+02, 2.815E+02, 4.381E+02, 6.040E+02, 6.741E+02, 4.852E+02, 4.701E+02, 5.665E+02, 5.874E+02, 5.551E+02, 3.915E+02, 4.269E+02, 5.804E+02, 5.126E+02, 3.416E+02, 5.324E+02, 2.830E+02, 9.495E+02, 1.014E+03, 7.942E+02, 8.138E+02, 7.483E+02, 1.606E+02, 7.609E+01, 8.340E+01, 1.083E+02, 1.924E+02, 2.915E+02, 6.754E+02, 8.320E+02, 1.012E+03, 9.648E+02, 1.777E+02, 1.613E+02, 2.322E+02, 6.767E+02, 6.550E+02, 7.055E+02, 7.406E+02, 1.440E-03, 6.336E-03, 2.041E-01, 1.115E-01, 1.096E-01, 2.297E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 5.904E+02, 3.547E+02, 7.086E+02, 3.975E+02, 5.768E+02, 4.623E+02, 2.621E+02, 5.513E+02, 2.860E+02, 4.442E+02, 6.070E+02, 6.788E+02, 4.893E+02, 4.751E+02, 5.694E+02, 5.845E+02, 5.602E+02, 3.949E+02, 4.302E+02, 5.846E+02, 5.185E+02, 3.451E+02, 5.393E+02, 2.877E+02, 9.041E+02, 9.604E+02, 8.131E+02, 7.259E+02, 5.690E+02, 9.550E+01, 6.692E+01, 7.581E+01, 1.008E+02, 1.527E+02, 2.926E+02, 6.191E+02, 8.413E+02, 9.773E+02, 9.286E+02, 1.785E+02, 1.564E+02, 2.775E+02, 6.472E+02, 6.787E+02, 7.137E+02, 7.534E+02, 9.116E-05, 6.052E-03, 2.058E-01, 1.112E-01, 1.093E-01, 1.337E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 5.907E+02, 3.566E+02, 7.102E+02, 3.985E+02, 5.759E+02, 4.630E+02, 2.652E+02, 5.528E+02, 2.891E+02, 4.466E+02, 6.094E+02, 6.758E+02, 4.897E+02, 4.751E+02, 5.679E+02, 5.861E+02, 5.642E+02, 3.960E+02, 4.305E+02, 5.841E+02, 5.183E+02, 3.477E+02, 5.352E+02, 2.907E+02, 8.506E+02, 9.163E+02, 8.093E+02, 7.648E+02, 7.246E+02, 1.019E+02, 6.753E+01, 7.214E+01, 9.621E+01, 1.596E+02, 3.051E+02, 6.567E+02, 8.165E+02, 9.265E+02, 9.722E+02, 1.758E+02, 1.643E+02, 2.091E+02, 6.655E+02, 6.144E+02, 6.582E+02, 7.745E+02, 1.083E-03, 2.382E-03, 1.870E-01, 1.102E-01, 1.107E-01, 1.166E-02, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 5.956E+02, 3.585E+02, 7.219E+02, 4.041E+02, 5.744E+02, 4.654E+02, 2.681E+02, 5.592E+02, 2.935E+02, 4.482E+02, 6.080E+02, 6.864E+02, 4.916E+02, 4.755E+02, 5.780E+02, 5.902E+02, 5.606E+02, 3.973E+02, 4.357E+02, 5.861E+02, 5.176E+02, 3.503E+02, 5.437E+02, 2.953E+02, 9.639E+02, 9.875E+02, 8.307E+02, 8.295E+02, 7.849E+02, 1.559E+02, 7.800E+01, 8.151E+01, 9.990E+01, 2.027E+02, 2.875E+02, 6.316E+02, 9.204E+02, 1.056E+03, 9.719E+02, 1.795E+02, 1.678E+02, 2.180E+02, 6.162E+02, 6.301E+02, 7.096E+02, 7.468E+02, 3.090E-03, 1.107E-02, 1.988E-01, 1.107E-01, 1.069E-01, 5.168E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 5.922E+02, 3.605E+02, 7.034E+02, 4.058E+02, 5.691E+02, 4.645E+02, 2.707E+02, 5.542E+02, 2.966E+02, 4.466E+02, 6.157E+02, 6.991E+02, 4.946E+02, 4.784E+02, 5.834E+02, 5.823E+02, 5.605E+02, 3.979E+02, 4.355E+02, 5.926E+02, 5.241E+02, 3.521E+02, 5.522E+02, 2.995E+02, 9.217E+02, 9.532E+02, 8.008E+02, 7.155E+02, 4.718E+02, 1.109E+02, 6.799E+01, 7.939E+01, 1.048E+02, 1.639E+02, 2.904E+02, 5.681E+02, 7.744E+02, 1.019E+03, 1.003E+03, 1.778E+02, 1.749E+02, 2.312E+02, 6.078E+02, 6.442E+02, 6.902E+02, 7.704E+02, 4.436E-03, 2.310E-02, 2.055E-01, 1.108E-01, 1.014E-01, 1.523E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 5.863E+02, 3.597E+02, 6.917E+02, 4.034E+02, 5.599E+02, 4.617E+02, 2.722E+02, 5.475E+02, 2.980E+02, 4.437E+02, 6.058E+02, 6.924E+02, 4.914E+02, 4.773E+02, 5.838E+02, 5.783E+02, 5.592E+02, 3.958E+02, 4.320E+02, 5.831E+02, 5.215E+02, 3.524E+02, 5.514E+02, 3.018E+02, 8.819E+02, 9.312E+02, 8.084E+02, 7.571E+02, 6.114E+02, 1.018E+02, 6.723E+01, 7.668E+01, 1.020E+02, 1.524E+02, 2.930E+02, 5.560E+02, 7.352E+02, 9.719E+02, 9.588E+02, 1.698E+02, 1.734E+02, 2.071E+02, 6.429E+02, 6.114E+02, 6.595E+02, 7.194E+02, 5.467E-04, 2.787E-03, 1.993E-01, 1.109E-01, 1.105E-01, 4.907E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.150E+02, 5.804E+02, 3.584E+02, 6.934E+02, 4.038E+02, 5.528E+02, 4.587E+02, 2.733E+02, 5.456E+02, 2.999E+02, 4.410E+02, 6.069E+02, 7.045E+02, 4.892E+02, 4.773E+02, 5.879E+02, 5.799E+02, 5.588E+02, 3.954E+02, 4.320E+02, 5.754E+02, 5.150E+02, 3.507E+02, 5.528E+02, 3.039E+02, 9.188E+02, 9.567E+02, 8.086E+02, 7.694E+02, 6.775E+02, 1.241E+02, 7.214E+01, 8.018E+01, 9.842E+01, 1.976E+02, 2.919E+02, 6.247E+02, 8.359E+02, 9.690E+02, 9.645E+02, 1.789E+02, 1.575E+02, 2.748E+02, 6.620E+02, 6.206E+02, 6.590E+02, 7.481E+02, 6.911E-04, 9.938E-03, 2.011E-01, 1.116E-01, 1.081E-01, 3.939E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 5.779E+02, 3.587E+02, 6.889E+02, 4.052E+02, 5.523E+02, 4.569E+02, 2.745E+02, 5.430E+02, 3.019E+02, 4.395E+02, 6.050E+02, 7.094E+02, 4.894E+02, 4.751E+02, 5.887E+02, 5.780E+02, 5.540E+02, 3.957E+02, 4.325E+02, 5.852E+02, 5.199E+02, 3.502E+02, 5.580E+02, 3.066E+02, 9.686E+02, 9.687E+02, 8.132E+02, 7.973E+02, 6.261E+02, 1.271E+02, 7.180E+01, 7.954E+01, 9.741E+01, 1.898E+02, 2.949E+02, 6.242E+02, 7.838E+02, 9.684E+02, 9.345E+02, 1.686E+02, 1.586E+02, 2.758E+02, 6.146E+02, 6.449E+02, 7.312E+02, 7.424E+02, 3.445E-03, 2.373E-02, 2.058E-01, 1.115E-01, 1.010E-01, 1.368E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.450E+02, 5.859E+02, 3.584E+02, 6.818E+02, 4.038E+02, 5.487E+02, 4.598E+02, 2.755E+02, 5.385E+02, 3.030E+02, 4.369E+02, 5.993E+02, 6.990E+02, 4.843E+02, 4.766E+02, 5.853E+02, 5.738E+02, 5.583E+02, 3.949E+02, 4.307E+02, 5.800E+02, 5.175E+02, 3.500E+02, 5.561E+02, 3.084E+02, 9.056E+02, 9.150E+02, 7.985E+02, 7.815E+02, 6.928E+02, 9.981E+01, 6.839E+01, 7.606E+01, 1.015E+02, 1.767E+02, 2.815E+02, 5.815E+02, 7.777E+02, 9.638E+02, 9.362E+02, 1.776E+02, 1.591E+02, 2.384E+02, 5.469E+02, 6.301E+02, 6.236E+02, 7.986E+02, 1.703E-03, 1.652E-02, 2.005E-01, 1.113E-01, 1.047E-01, 4.234E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 5.957E+02, 3.595E+02, 6.852E+02, 4.068E+02, 5.463E+02, 4.645E+02, 2.768E+02, 5.386E+02, 3.052E+02, 4.356E+02, 5.942E+02, 7.062E+02, 4.785E+02, 4.790E+02, 5.856E+02, 5.722E+02, 5.544E+02, 3.972E+02, 4.340E+02, 5.729E+02, 5.134E+02, 3.509E+02, 5.577E+02, 3.108E+02, 9.478E+02, 9.850E+02, 8.131E+02, 7.871E+02, 7.238E+02, 1.454E+02, 7.466E+01, 8.128E+01, 9.888E+01, 2.108E+02, 2.917E+02, 7.194E+02, 9.041E+02, 1.022E+03, 9.371E+02, 1.861E+02, 1.706E+02, 2.461E+02, 6.182E+02, 6.502E+02, 6.599E+02, 7.207E+02, 8.651E-04, 1.672E-03, 1.956E-01, 1.105E-01, 1.114E-01, 6.928E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.750E+02, 5.955E+02, 3.644E+02, 7.059E+02, 4.142E+02, 5.678E+02, 4.658E+02, 2.794E+02, 5.466E+02, 3.089E+02, 4.433E+02, 5.933E+02, 7.109E+02, 4.763E+02, 4.822E+02, 5.882E+02, 5.754E+02, 5.522E+02, 4.013E+02, 4.416E+02, 5.764E+02, 5.193E+02, 3.546E+02, 5.616E+02, 3.138E+02, 9.165E+02, 9.756E+02, 8.474E+02, 7.401E+02, 6.902E+02, 1.173E+02, 7.512E+01, 8.505E+01, 1.024E+02, 1.996E+02, 3.109E+02, 6.392E+02, 9.352E+02, 1.008E+03, 9.725E+02, 1.833E+02, 1.768E+02, 2.919E+02, 6.285E+02, 6.129E+02, 6.669E+02, 6.905E+02, 1.417E-04, 6.635E-04, 1.993E-01, 1.120E-01, 1.124E-01, 4.936E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 5.975E+02, 3.658E+02, 7.063E+02, 4.132E+02, 5.603E+02, 4.648E+02, 2.811E+02, 5.487E+02, 3.101E+02, 4.418E+02, 5.998E+02, 7.027E+02, 4.768E+02, 4.854E+02, 5.839E+02, 5.761E+02, 5.536E+02, 4.017E+02, 4.398E+02, 5.759E+02, 5.224E+02, 3.564E+02, 5.559E+02, 3.147E+02, 9.151E+02, 9.134E+02, 7.926E+02, 7.178E+02, 6.040E+02, 8.803E+01, 6.619E+01, 7.665E+01, 1.029E+02, 1.464E+02, 3.241E+02, 6.175E+02, 7.840E+02, 9.815E+02, 9.612E+02, 1.840E+02, 1.799E+02, 2.831E+02, 6.328E+02, 6.071E+02, 6.717E+02, 7.851E+02, 4.694E-04, 7.936E-03, 2.038E-01, 1.119E-01, 1.086E-01, 2.430E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.050E+02, 6.029E+02, 3.660E+02, 7.108E+02, 4.125E+02, 5.606E+02, 4.680E+02, 2.822E+02, 5.498E+02, 3.111E+02, 4.419E+02, 5.937E+02, 6.891E+02, 4.774E+02, 4.851E+02, 5.774E+02, 5.813E+02, 5.587E+02, 4.018E+02, 4.391E+02, 5.743E+02, 5.172E+02, 3.579E+02, 5.495E+02, 3.156E+02, 8.808E+02, 9.266E+02, 7.902E+02, 7.478E+02, 7.461E+02, 1.424E+02, 7.183E+01, 8.121E+01, 1.013E+02, 2.032E+02, 3.167E+02, 6.412E+02, 8.143E+02, 9.845E+02, 9.838E+02, 1.725E+02, 1.787E+02, 2.127E+02, 6.508E+02, 6.008E+02, 6.374E+02, 7.851E+02, 4.164E-04, 5.820E-03, 1.951E-01, 1.118E-01, 1.100E-01, 7.214E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+02, 6.182E+02, 3.708E+02, 7.266E+02, 4.173E+02, 5.721E+02, 4.764E+02, 2.847E+02, 5.587E+02, 3.137E+02, 4.465E+02, 5.856E+02, 6.912E+02, 4.747E+02, 4.908E+02, 5.816E+02, 5.894E+02, 5.552E+02, 4.059E+02, 4.454E+02, 5.697E+02, 5.208E+02, 3.613E+02, 5.515E+02, 3.179E+02, 9.637E+02, 9.983E+02, 8.483E+02, 7.958E+02, 7.231E+02, 1.617E+02, 7.950E+01, 8.664E+01, 1.051E+02, 2.098E+02, 3.006E+02, 6.519E+02, 9.205E+02, 1.012E+03, 9.570E+02, 1.776E+02, 1.755E+02, 3.712E+02, 7.204E+02, 6.609E+02, 6.990E+02, 7.345E+02, 9.441E-04, 8.000E-03, 2.024E-01, 1.115E-01, 1.085E-01, 3.206E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 6.153E+02, 3.739E+02, 7.231E+02, 4.198E+02, 5.808E+02, 4.778E+02, 2.868E+02, 5.602E+02, 3.159E+02, 4.517E+02, 5.926E+02, 6.971E+02, 4.775E+02, 4.917E+02, 5.831E+02, 5.910E+02, 5.580E+02, 4.085E+02, 4.475E+02, 5.719E+02, 5.271E+02, 3.639E+02, 5.530E+02, 3.199E+02, 8.923E+02, 9.267E+02, 8.296E+02, 8.197E+02, 6.010E+02, 1.048E+02, 7.087E+01, 8.167E+01, 1.072E+02, 1.875E+02, 3.216E+02, 6.405E+02, 8.639E+02, 9.676E+02, 9.373E+02, 1.754E+02, 1.755E+02, 3.272E+02, 6.681E+02, 6.530E+02, 7.013E+02, 7.619E+02, 3.339E-04, 1.259E-02, 2.042E-01, 1.114E-01, 1.065E-01, 2.203E-03, 0.000E+00, 0.000E+00, 0.000E+00
