s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 3.000E+02, 3.945E+02, 1.419E+02, 4.191E+02, 1.472E+02, 3.015E+02, 2.339E+02, 8.476E+01, 2.366E+02, 7.914E+01, 1.752E+02, 3.829E+02, 4.105E+02, 2.589E+02, 2.678E+02, 3.022E+02, 3.057E+02, 5.295E+02, 1.690E+02, 1.741E+02, 3.636E+02, 2.270E+02, 1.361E+02, 2.481E+02, 8.137E+01, 5.873E+02, 4.849E+02, 4.378E+02, 3.394E+02, 1.747E+02, 4.216E+01, 3.664E+01, 3.619E+01, 4.543E+01, 5.076E+01, 9.252E+01, 2.602E+02, 4.098E+02, 5.180E+02, 9.733E+02, 6.544E+01, 6.393E+01, 7.289E+01, 2.538E+02, 4.284E+02, 4.675E+02, 7.447E+02, 8.631E-02, 7.954E-02, 2.071E-01, 6.684E-02, 7.055E-02, 6.497E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.150E+02, 4.134E+02, 1.487E+02, 4.368E+02, 1.553E+02, 3.101E+02, 2.503E+02, 8.940E+01, 2.541E+02, 8.418E+01, 1.842E+02, 4.014E+02, 4.289E+02, 2.746E+02, 2.874E+02, 3.231E+02, 3.275E+02, 5.359E+02, 1.782E+02, 1.846E+02, 3.756E+02, 2.389E+02, 1.435E+02, 2.679E+02, 8.655E+01, 5.959E+02, 4.852E+02, 4.407E+02, 3.608E+02, 1.570E+02, 4.492E+01, 3.836E+01, 3.827E+01, 4.854E+01, 5.351E+01, 9.573E+01, 2.512E+02, 4.100E+02, 5.251E+02, 8.924E+02, 6.807E+01, 6.496E+01, 7.900E+01, 2.411E+02, 4.450E+02, 4.859E+02, 7.569E+02, 8.519E-02, 9.442E-02, 2.072E-01, 6.743E-02, 6.240E-02, 5.957E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+02, 4.296E+02, 1.559E+02, 4.483E+02, 1.637E+02, 3.183E+02, 2.662E+02, 9.421E+01, 2.700E+02, 8.944E+01, 1.922E+02, 4.223E+02, 4.528E+02, 2.914E+02, 3.048E+02, 3.479E+02, 3.423E+02, 5.395E+02, 1.874E+02, 1.949E+02, 3.932E+02, 2.518E+02, 1.504E+02, 2.916E+02, 9.220E+01, 6.038E+02, 5.172E+02, 4.492E+02, 3.355E+02, 1.723E+02, 4.716E+01, 3.944E+01, 3.986E+01, 5.028E+01, 6.130E+01, 1.001E+02, 2.597E+02, 4.336E+02, 5.715E+02, 9.237E+02, 7.119E+01, 6.964E+01, 8.034E+01, 2.538E+02, 4.561E+02, 5.221E+02, 8.200E+02, 8.881E-02, 9.526E-02, 2.072E-01, 6.548E-02, 6.194E-02, 6.082E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.450E+02, 4.406E+02, 1.621E+02, 4.705E+02, 1.723E+02, 3.249E+02, 2.805E+02, 9.881E+01, 2.888E+02, 9.495E+01, 2.000E+02, 4.381E+02, 4.826E+02, 3.081E+02, 3.190E+02, 3.736E+02, 3.607E+02, 5.382E+02, 1.956E+02, 2.054E+02, 4.096E+02, 2.625E+02, 1.566E+02, 3.169E+02, 9.791E+01, 6.634E+02, 5.216E+02, 4.939E+02, 3.784E+02, 2.086E+02, 5.008E+01, 4.114E+01, 4.118E+01, 5.249E+01, 5.860E+01, 1.061E+02, 2.957E+02, 4.420E+02, 6.079E+02, 1.011E+03, 7.572E+01, 7.435E+01, 7.921E+01, 2.375E+02, 4.434E+02, 4.904E+02, 7.465E+02, 7.496E-02, 8.193E-02, 2.075E-01, 7.306E-02, 6.924E-02, 4.414E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 4.517E+02, 1.690E+02, 4.978E+02, 1.825E+02, 3.369E+02, 2.941E+02, 1.037E+02, 3.109E+02, 1.011E+02, 2.094E+02, 4.478E+02, 4.983E+02, 3.224E+02, 3.322E+02, 3.965E+02, 3.788E+02, 5.360E+02, 2.045E+02, 2.179E+02, 4.206E+02, 2.710E+02, 1.636E+02, 3.380E+02, 1.040E+02, 7.107E+02, 5.883E+02, 5.136E+02, 4.343E+02, 2.090E+02, 5.444E+01, 4.329E+01, 4.406E+01, 5.478E+01, 6.996E+01, 1.183E+02, 2.766E+02, 4.656E+02, 6.698E+02, 9.595E+02, 8.018E+01, 7.664E+01, 8.406E+01, 2.715E+02, 4.560E+02, 4.916E+02, 8.064E+02, 7.310E-02, 7.326E-02, 2.074E-01, 7.408E-02, 7.400E-02, 4.917E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.750E+02, 4.677E+02, 1.763E+02, 5.213E+02, 1.917E+02, 3.514E+02, 3.096E+02, 1.088E+02, 3.324E+02, 1.072E+02, 2.204E+02, 4.618E+02, 5.031E+02, 3.368E+02, 3.474E+02, 4.072E+02, 3.976E+02, 5.374E+02, 2.144E+02, 2.297E+02, 4.396E+02, 2.856E+02, 1.717E+02, 3.535E+02, 1.100E+02, 5.959E+02, 5.266E+02, 4.826E+02, 4.280E+02, 1.958E+02, 5.216E+01, 4.236E+01, 4.360E+01, 5.721E+01, 7.263E+01, 1.186E+02, 2.981E+02, 4.564E+02, 5.717E+02, 9.181E+02, 7.946E+01, 7.811E+01, 9.109E+01, 2.438E+02, 4.590E+02, 5.099E+02, 8.361E+02, 7.720E-02, 8.094E-02, 2.075E-01, 7.184E-02, 6.978E-02, 4.055E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.900E+02, 4.861E+02, 1.837E+02, 5.296E+02, 1.996E+02, 3.575E+02, 3.255E+02, 1.140E+02, 3.488E+02, 1.129E+02, 2.287E+02, 4.695E+02, 5.081E+02, 3.483E+02, 3.637E+02, 4.196E+02, 4.124E+02, 5.373E+02, 2.235E+02, 2.388E+02, 4.470E+02, 2.949E+02, 1.795E+02, 3.686E+02, 1.157E+02, 6.862E+02, 5.395E+02, 4.631E+02, 4.157E+02, 1.888E+02, 5.189E+01, 4.285E+01, 4.394E+01, 5.778E+01, 6.557E+01, 1.184E+02, 3.219E+02, 4.576E+02, 6.450E+02, 1.016E+03, 8.183E+01, 8.098E+01, 9.199E+01, 2.804E+02, 4.907E+02, 5.194E+02, 7.606E+02, 7.030E-02, 7.504E-02, 2.072E-01, 7.561E-02, 7.302E-02, 5.889E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.050E+02, 4.981E+02, 1.906E+02, 5.316E+02, 2.075E+02, 3.672E+02, 3.386E+02, 1.191E+02, 3.604E+02, 1.187E+02, 2.368E+02, 4.820E+02, 5.160E+02, 3.598E+02, 3.773E+02, 4.307E+02, 4.222E+02, 5.349E+02, 2.322E+02, 2.477E+02, 4.588E+02, 3.044E+02, 1.867E+02, 3.862E+02, 1.215E+02, 6.762E+02, 5.569E+02, 5.064E+02, 4.652E+02, 2.426E+02, 5.552E+01, 4.462E+01, 4.570E+01, 5.965E+01, 8.834E+01, 1.247E+02, 3.276E+02, 5.558E+02, 7.198E+02, 9.287E+02, 8.410E+01, 8.756E+01, 9.487E+01, 2.643E+02, 5.030E+02, 5.470E+02, 8.067E+02, 7.343E-02, 7.185E-02, 2.073E-01, 7.390E-02, 7.477E-02, 5.503E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 5.163E+02, 1.987E+02, 5.619E+02, 2.177E+02, 3.807E+02, 3.548E+02, 1.247E+02, 3.810E+02, 1.254E+02, 2.467E+02, 4.892E+02, 5.287E+02, 3.718E+02, 3.917E+02, 4.383E+02, 4.418E+02, 5.318E+02, 2.431E+02, 2.602E+02, 4.709E+02, 3.170E+02, 1.953E+02, 3.963E+02, 1.278E+02, 6.732E+02, 5.643E+02, 4.909E+02, 4.482E+02, 2.936E+02, 5.749E+01, 4.648E+01, 4.730E+01, 6.031E+01, 9.385E+01, 1.257E+02, 3.446E+02, 4.914E+02, 6.238E+02, 9.733E+02, 9.648E+01, 9.148E+01, 9.903E+01, 3.493E+02, 4.931E+02, 5.928E+02, 7.532E+02, 8.102E-02, 7.613E-02, 2.072E-01, 6.974E-02, 7.242E-02, 5.663E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.350E+02, 5.293E+02, 2.064E+02, 5.684E+02, 2.257E+02, 3.881E+02, 3.688E+02, 1.303E+02, 3.950E+02, 1.316E+02, 2.557E+02, 5.029E+02, 5.439E+02, 3.847E+02, 4.055E+02, 4.453E+02, 4.520E+02, 5.307E+02, 2.527E+02, 2.694E+02, 4.846E+02, 3.299E+02, 2.031E+02, 4.075E+02, 1.341E+02, 7.190E+02, 5.611E+02, 5.024E+02, 4.323E+02, 2.415E+02, 5.724E+01, 4.626E+01, 4.655E+01, 5.928E+01, 8.120E+01, 1.306E+02, 3.477E+02, 5.076E+02, 6.568E+02, 9.453E+02, 1.042E+02, 9.460E+01, 1.035E+02, 3.157E+02, 5.540E+02, 6.109E+02, 7.680E+02, 6.349E-02, 7.527E-02, 2.072E-01, 7.914E-02, 7.289E-02, 6.094E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 5.340E+02, 2.140E+02, 5.647E+02, 2.340E+02, 3.946E+02, 3.791E+02, 1.360E+02, 4.027E+02, 1.378E+02, 2.639E+02, 5.189E+02, 5.574E+02, 3.952E+02, 4.136E+02, 4.600E+02, 4.578E+02, 5.401E+02, 2.609E+02, 2.777E+02, 4.906E+02, 3.376E+02, 2.105E+02, 4.215E+02, 1.406E+02, 7.863E+02, 6.047E+02, 4.722E+02, 4.349E+02, 2.274E+02, 5.921E+01, 4.717E+01, 4.915E+01, 6.351E+01, 9.681E+01, 1.441E+02, 3.604E+02, 5.639E+02, 7.031E+02, 9.905E+02, 9.953E+01, 9.678E+01, 1.059E+02, 3.197E+02, 5.703E+02, 6.121E+02, 7.881E+02, 6.308E-02, 6.874E-02, 2.067E-01, 7.954E-02, 7.647E-02, 8.793E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 5.413E+02, 2.213E+02, 5.927E+02, 2.456E+02, 4.051E+02, 3.894E+02, 1.416E+02, 4.222E+02, 1.452E+02, 2.741E+02, 5.255E+02, 5.745E+02, 4.044E+02, 4.183E+02, 4.695E+02, 4.759E+02, 5.420E+02, 2.694E+02, 2.911E+02, 4.947E+02, 3.480E+02, 2.183E+02, 4.359E+02, 1.478E+02, 7.926E+02, 6.555E+02, 5.672E+02, 4.799E+02, 2.864E+02, 7.323E+01, 5.250E+01, 5.452E+01, 7.131E+01, 1.159E+02, 1.610E+02, 3.855E+02, 5.712E+02, 8.396E+02, 9.721E+02, 1.019E+02, 9.988E+01, 1.127E+02, 3.517E+02, 5.337E+02, 5.810E+02, 7.935E+02, 4.989E-02, 4.533E-02, 2.072E-01, 8.676E-02, 8.928E-02, 5.859E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 5.512E+02, 2.293E+02, 6.003E+02, 2.554E+02, 4.162E+02, 4.004E+02, 1.476E+02, 4.349E+02, 1.525E+02, 2.833E+02, 5.264E+02, 5.776E+02, 4.118E+02, 4.296E+02, 4.740E+02, 4.870E+02, 5.418E+02, 2.784E+02, 3.015E+02, 5.019E+02, 3.623E+02, 2.260E+02, 4.447E+02, 1.549E+02, 7.034E+02, 6.047E+02, 5.526E+02, 4.590E+02, 2.302E+02, 6.164E+01, 4.952E+01, 5.214E+01, 7.063E+01, 8.438E+01, 1.546E+02, 3.494E+02, 5.282E+02, 7.088E+02, 9.294E+02, 1.116E+02, 1.050E+02, 1.158E+02, 4.173E+02, 5.474E+02, 5.878E+02, 7.829E+02, 6.170E-02, 7.657E-02, 2.074E-01, 8.032E-02, 7.218E-02, 4.869E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 5.560E+02, 2.354E+02, 6.021E+02, 2.609E+02, 4.210E+02, 4.088E+02, 1.530E+02, 4.430E+02, 1.584E+02, 2.910E+02, 5.326E+02, 5.869E+02, 4.192E+02, 4.362E+02, 4.814E+02, 4.937E+02, 5.499E+02, 2.847E+02, 3.069E+02, 5.082E+02, 3.699E+02, 2.321E+02, 4.529E+02, 1.611E+02, 7.953E+02, 6.399E+02, 5.564E+02, 4.586E+02, 2.672E+02, 5.971E+01, 4.839E+01, 5.269E+01, 6.914E+01, 7.500E+01, 1.475E+02, 3.942E+02, 5.106E+02, 7.582E+02, 1.001E+03, 1.080E+02, 1.074E+02, 1.128E+02, 3.082E+02, 5.625E+02, 5.778E+02, 7.854E+02, 3.357E-02, 3.640E-02, 2.060E-01, 9.566E-02, 9.403E-02, 1.223E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 5.623E+02, 2.415E+02, 6.226E+02, 2.690E+02, 4.277E+02, 4.170E+02, 1.583E+02, 4.582E+02, 1.651E+02, 2.984E+02, 5.336E+02, 5.955E+02, 4.232E+02, 4.430E+02, 4.907E+02, 5.087E+02, 5.482E+02, 2.916E+02, 3.162E+02, 5.105E+02, 3.763E+02, 2.387E+02, 4.648E+02, 1.674E+02, 8.829E+02, 7.663E+02, 5.663E+02, 4.668E+02, 2.765E+02, 7.391E+01, 5.468E+01, 5.791E+01, 7.580E+01, 1.022E+02, 1.621E+02, 3.966E+02, 6.062E+02, 8.688E+02, 9.892E+02, 1.118E+02, 1.091E+02, 1.170E+02, 3.474E+02, 5.566E+02, 6.173E+02, 7.616E+02, 1.921E-02, 2.180E-02, 2.067E-01, 1.035E-01, 1.021E-01, 8.537E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 5.749E+02, 2.500E+02, 6.425E+02, 2.809E+02, 4.489E+02, 4.273E+02, 1.646E+02, 4.742E+02, 1.731E+02, 3.119E+02, 5.409E+02, 6.119E+02, 4.286E+02, 4.501E+02, 5.071E+02, 5.241E+02, 5.488E+02, 3.018E+02, 3.295E+02, 5.133E+02, 3.942E+02, 2.473E+02, 4.767E+02, 1.751E+02, 7.767E+02, 6.763E+02, 5.750E+02, 5.050E+02, 2.771E+02, 8.060E+01, 5.466E+01, 5.732E+01, 7.871E+01, 1.102E+02, 1.744E+02, 3.759E+02, 5.905E+02, 7.337E+02, 9.501E+02, 1.218E+02, 1.172E+02, 1.399E+02, 4.306E+02, 5.838E+02, 6.211E+02, 7.708E+02, 4.893E-02, 5.740E-02, 2.072E-01, 8.732E-02, 8.269E-02, 5.919E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 5.802E+02, 2.559E+02, 6.426E+02, 2.849E+02, 4.480E+02, 4.340E+02, 1.699E+02, 4.824E+02, 1.788E+02, 3.171E+02, 5.376E+02, 6.026E+02, 4.305E+02, 4.541E+02, 5.060E+02, 5.267E+02, 5.500E+02, 3.080E+02, 3.332E+02, 5.158E+02, 4.019E+02, 2.536E+02, 4.787E+02, 1.806E+02, 7.906E+02, 6.523E+02, 5.574E+02, 4.990E+02, 2.878E+02, 6.309E+01, 5.086E+01, 5.332E+01, 7.069E+01, 7.586E+01, 1.707E+02, 4.357E+02, 5.398E+02, 7.665E+02, 9.771E+02, 1.177E+02, 1.113E+02, 1.246E+02, 3.238E+02, 5.907E+02, 6.258E+02, 7.931E+02, 2.679E-02, 3.406E-02, 2.073E-01, 9.915E-02, 9.542E-02, 5.363E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 5.898E+02, 2.616E+02, 6.538E+02, 2.920E+02, 4.532E+02, 4.427E+02, 1.752E+02, 4.924E+02, 1.851E+02, 3.235E+02, 5.469E+02, 6.059E+02, 4.346E+02, 4.593E+02, 5.070E+02, 5.371E+02, 5.549E+02, 3.145E+02, 3.404E+02, 5.146E+02, 4.007E+02, 2.601E+02, 4.810E+02, 1.866E+02, 9.079E+02, 7.997E+02, 5.975E+02, 5.116E+02, 3.101E+02, 8.633E+01, 5.659E+01, 6.003E+01, 7.651E+01, 1.209E+02, 1.738E+02, 3.853E+02, 6.580E+02, 9.015E+02, 9.936E+02, 1.180E+02, 1.161E+02, 1.281E+02, 3.761E+02, 6.069E+02, 6.508E+02, 7.833E+02, 8.565E-03, 2.050E-02, 2.066E-01, 1.085E-01, 1.027E-01, 8.903E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 5.944E+02, 2.673E+02, 6.690E+02, 3.019E+02, 4.618E+02, 4.490E+02, 1.805E+02, 5.042E+02, 1.926E+02, 3.310E+02, 5.544E+02, 6.175E+02, 4.368E+02, 4.629E+02, 5.089E+02, 5.495E+02, 5.524E+02, 3.209E+02, 3.508E+02, 5.181E+02, 4.103E+02, 2.659E+02, 4.875E+02, 1.936E+02, 8.583E+02, 7.846E+02, 6.568E+02, 5.644E+02, 3.041E+02, 7.910E+01, 5.825E+01, 6.139E+01, 8.110E+01, 1.251E+02, 1.696E+02, 4.010E+02, 6.638E+02, 8.112E+02, 9.939E+02, 1.162E+02, 1.238E+02, 1.328E+02, 4.374E+02, 6.008E+02, 6.074E+02, 7.184E+02, 3.016E-02, 3.872E-02, 2.071E-01, 9.745E-02, 9.288E-02, 6.390E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 5.954E+02, 2.731E+02, 6.742E+02, 3.086E+02, 4.711E+02, 4.534E+02, 1.859E+02, 5.126E+02, 1.992E+02, 3.391E+02, 5.514E+02, 6.144E+02, 4.361E+02, 4.671E+02, 5.083E+02, 5.572E+02, 5.565E+02, 3.268E+02, 3.571E+02, 5.178E+02, 4.186E+02, 2.719E+02, 4.904E+02, 1.995E+02, 8.655E+02, 7.040E+02, 6.693E+02, 6.288E+02, 4.028E+02, 6.948E+01, 5.526E+01, 5.903E+01, 7.978E+01, 1.141E+02, 1.752E+02, 4.204E+02, 5.826E+02, 7.546E+02, 9.842E+02, 1.315E+02, 1.214E+02, 1.414E+02, 3.838E+02, 6.101E+02, 6.624E+02, 7.125E+02, 1.935E-02, 1.243E-02, 2.070E-01, 1.032E-01, 1.068E-01, 6.687E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 6.012E+02, 2.783E+02, 6.833E+02, 3.132E+02, 4.716E+02, 4.596E+02, 1.909E+02, 5.217E+02, 2.047E+02, 3.454E+02, 5.478E+02, 6.082E+02, 4.365E+02, 4.725E+02, 5.048E+02, 5.634E+02, 5.601E+02, 3.323E+02, 3.615E+02, 5.135E+02, 4.234E+02, 2.779E+02, 4.879E+02, 2.043E+02, 8.973E+02, 7.147E+02, 5.861E+02, 4.857E+02, 2.480E+02, 7.755E+01, 5.648E+01, 6.202E+01, 8.223E+01, 1.130E+02, 1.789E+02, 3.954E+02, 6.393E+02, 8.067E+02, 1.016E+03, 1.295E+02, 1.219E+02, 1.355E+02, 3.523E+02, 6.387E+02, 6.474E+02, 7.515E+02, 1.311E-02, 2.539E-02, 2.066E-01, 1.067E-01, 9.999E-02, 8.980E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.150E+02, 6.135E+02, 2.847E+02, 6.943E+02, 3.221E+02, 4.787E+02, 4.685E+02, 1.964E+02, 5.318E+02, 2.117E+02, 3.521E+02, 5.477E+02, 6.262E+02, 4.364E+02, 4.789E+02, 5.155E+02, 5.728E+02, 5.664E+02, 3.397E+02, 3.707E+02, 5.127E+02, 4.311E+02, 2.851E+02, 4.955E+02, 2.109E+02, 9.090E+02, 7.798E+02, 6.573E+02, 6.167E+02, 3.820E+02, 1.005E+02, 6.124E+01, 6.723E+01, 9.000E+01, 1.462E+02, 1.874E+02, 4.202E+02, 6.480E+02, 8.947E+02, 1.025E+03, 1.319E+02, 1.249E+02, 1.410E+02, 4.507E+02, 6.342E+02, 6.847E+02, 7.717E+02, 2.474E-02, 3.535E-02, 2.072E-01, 1.004E-01, 9.470E-02, 5.789E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 6.058E+02, 2.910E+02, 6.878E+02, 3.309E+02, 4.889E+02, 4.686E+02, 2.019E+02, 5.329E+02, 2.188E+02, 3.604E+02, 5.568E+02, 6.421E+02, 4.418E+02, 4.773E+02, 5.332E+02, 5.745E+02, 5.696E+02, 3.455E+02, 3.788E+02, 5.200E+02, 4.406E+02, 2.909E+02, 5.094E+02, 2.182E+02, 8.996E+02, 7.790E+02, 6.433E+02, 6.398E+02, 3.558E+02, 8.702E+01, 6.117E+01, 6.679E+01, 9.039E+01, 1.310E+02, 2.004E+02, 4.593E+02, 6.248E+02, 9.501E+02, 1.024E+03, 1.390E+02, 1.312E+02, 1.450E+02, 4.188E+02, 5.912E+02, 6.575E+02, 7.528E+02, 2.535E-02, 4.220E-02, 2.073E-01, 9.955E-02, 9.087E-02, 5.475E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.450E+02, 6.059E+02, 2.954E+02, 6.932E+02, 3.362E+02, 4.894E+02, 4.706E+02, 2.066E+02, 5.374E+02, 2.248E+02, 3.646E+02, 5.593E+02, 6.354E+02, 4.441E+02, 4.805E+02, 5.336E+02, 5.773E+02, 5.712E+02, 3.499E+02, 3.836E+02, 5.219E+02, 4.451E+02, 2.954E+02, 5.107E+02, 2.241E+02, 8.797E+02, 7.298E+02, 6.507E+02, 6.587E+02, 2.967E+02, 7.605E+01, 5.894E+01, 6.585E+01, 8.515E+01, 1.323E+02, 2.054E+02, 4.578E+02, 6.512E+02, 8.657E+02, 9.788E+02, 1.310E+02, 1.299E+02, 1.542E+02, 4.875E+02, 6.055E+02, 6.383E+02, 7.345E+02, 1.821E-02, 3.342E-02, 2.069E-01, 1.039E-01, 9.577E-02, 7.319E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 6.091E+02, 2.990E+02, 6.931E+02, 3.398E+02, 4.919E+02, 4.733E+02, 2.110E+02, 5.392E+02, 2.300E+02, 3.686E+02, 5.620E+02, 6.376E+02, 4.472E+02, 4.814E+02, 5.358E+02, 5.794E+02, 5.772E+02, 3.527E+02, 3.864E+02, 5.231E+02, 4.432E+02, 2.991E+02, 5.133E+02, 2.292E+02, 8.649E+02, 7.529E+02, 6.679E+02, 6.337E+02, 3.293E+02, 7.951E+01, 5.961E+01, 6.587E+01, 8.759E+01, 1.396E+02, 2.070E+02, 4.670E+02, 6.822E+02, 8.594E+02, 1.001E+03, 1.235E+02, 1.335E+02, 1.505E+02, 4.156E+02, 6.124E+02, 6.483E+02, 7.545E+02, 1.285E-02, 3.099E-02, 2.072E-01, 1.065E-01, 9.699E-02, 5.562E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.750E+02, 6.126E+02, 3.046E+02, 6.941E+02, 3.471E+02, 5.007E+02, 4.756E+02, 2.159E+02, 5.410E+02, 2.362E+02, 3.760E+02, 5.694E+02, 6.456E+02, 4.512E+02, 4.837E+02, 5.402E+02, 5.800E+02, 5.816E+02, 3.572E+02, 3.929E+02, 5.283E+02, 4.464E+02, 3.049E+02, 5.184E+02, 2.352E+02, 9.450E+02, 8.023E+02, 6.346E+02, 5.859E+02, 4.627E+02, 9.726E+01, 6.755E+01, 6.954E+01, 9.160E+01, 1.364E+02, 2.236E+02, 4.983E+02, 7.400E+02, 9.230E+02, 9.572E+02, 1.321E+02, 1.391E+02, 1.576E+02, 4.427E+02, 5.968E+02, 6.884E+02, 7.505E+02, 9.817E-03, 3.204E-02, 2.068E-01, 1.080E-01, 9.645E-02, 7.820E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 6.117E+02, 3.117E+02, 7.121E+02, 3.576E+02, 5.121E+02, 4.766E+02, 2.214E+02, 5.503E+02, 2.436E+02, 3.842E+02, 5.751E+02, 6.645E+02, 4.559E+02, 4.843E+02, 5.519E+02, 5.889E+02, 5.836E+02, 3.641E+02, 4.038E+02, 5.371E+02, 4.623E+02, 3.118E+02, 5.286E+02, 2.424E+02, 8.852E+02, 7.873E+02, 6.878E+02, 7.461E+02, 3.601E+02, 9.068E+01, 6.675E+01, 7.143E+01, 9.300E+01, 1.536E+02, 2.357E+02, 4.786E+02, 6.686E+02, 8.688E+02, 9.831E+02, 1.461E+02, 1.522E+02, 1.623E+02, 5.578E+02, 6.749E+02, 6.739E+02, 7.108E+02, 1.714E-02, 2.780E-02, 2.066E-01, 1.041E-01, 9.879E-02, 8.926E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.050E+02, 6.069E+02, 3.160E+02, 7.078E+02, 3.613E+02, 5.211E+02, 4.759E+02, 2.261E+02, 5.514E+02, 2.488E+02, 3.909E+02, 5.728E+02, 6.599E+02, 4.548E+02, 4.796E+02, 5.539E+02, 5.952E+02, 5.849E+02, 3.671E+02, 4.064E+02, 5.341E+02, 4.661E+02, 3.158E+02, 5.313E+02, 2.478E+02, 8.721E+02, 7.888E+02, 7.383E+02, 7.203E+02, 4.667E+02, 8.051E+01, 6.321E+01, 6.872E+01, 9.181E+01, 1.235E+02, 2.254E+02, 4.933E+02, 6.077E+02, 8.230E+02, 9.899E+02, 1.516E+02, 1.427E+02, 1.558E+02, 4.300E+02, 6.060E+02, 6.318E+02, 7.056E+02, 5.113E-03, 1.245E-02, 2.065E-01, 1.100E-01, 1.069E-01, 9.858E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+02, 6.122E+02, 3.185E+02, 7.101E+02, 3.654E+02, 5.171E+02, 4.786E+02, 2.299E+02, 5.544E+02, 2.540E+02, 3.944E+02, 5.648E+02, 6.574E+02, 4.536E+02, 4.809E+02, 5.574E+02, 5.949E+02, 5.822E+02, 3.687E+02, 4.097E+02, 5.300E+02, 4.633E+02, 3.191E+02, 5.344E+02, 2.529E+02, 9.237E+02, 8.504E+02, 6.949E+02, 6.433E+02, 5.119E+02, 1.121E+02, 6.870E+01, 7.738E+01, 9.839E+01, 1.453E+02, 2.338E+02, 4.849E+02, 7.085E+02, 9.441E+02, 1.001E+03, 1.433E+02, 1.502E+02, 1.579E+02, 4.862E+02, 6.141E+02, 6.517E+02, 7.329E+02, 2.468E-03, 1.890E-02, 2.064E-01, 1.118E-01, 1.034E-01, 1.045E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 6.173E+02, 3.238E+02, 7.201E+02, 3.722E+02, 5.187E+02, 4.816E+02, 2.345E+02, 5.608E+02, 2.600E+02, 3.974E+02, 5.661E+02, 6.672E+02, 4.553E+02, 4.862E+02, 5.662E+02, 5.981E+02, 5.766E+02, 3.738E+02, 4.153E+02, 5.341E+02, 4.759E+02, 3.239E+02, 5.392E+02, 2.585E+02, 8.861E+02, 7.787E+02, 6.867E+02, 6.194E+02, 3.965E+02, 1.018E+02, 6.525E+01, 7.449E+01, 9.769E+01, 1.493E+02, 2.266E+02, 4.547E+02, 6.619E+02, 9.207E+02, 1.032E+03, 1.499E+02, 1.531E+02, 1.631E+02, 5.315E+02, 6.937E+02, 7.062E+02, 7.363E+02, 1.090E-02, 2.507E-02, 2.069E-01, 1.078E-01, 1.003E-01, 7.673E-04, 0.000E+00, 0.000E+00, 0.000E+00
