s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 3.000E+02, 4.369E+02, 1.904E+02, 5.014E+02, 2.135E+02, 3.845E+02, 3.116E+02, 1.169E+02, 3.442E+02, 1.190E+02, 2.471E+02, 4.454E+02, 5.184E+02, 4.682E+02, 4.599E+02, 6.119E+02, 5.687E+02, 7.207E+02, 2.305E+02, 2.550E+02, 4.050E+02, 3.082E+02, 1.832E+02, 3.681E+02, 1.242E+02, 5.966E+02, 5.124E+02, 4.496E+02, 4.295E+02, 1.899E+02, 5.238E+01, 4.290E+01, 4.357E+01, 5.733E+01, 7.319E+01, 1.294E+02, 3.041E+02, 4.682E+02, 5.805E+02, 8.283E+02, 8.344E+01, 8.114E+01, 9.254E+01, 3.382E+02, 4.383E+02, 4.547E+02, 5.986E+02, 8.007E-02, 9.392E-02, 2.072E-01, 7.022E-02, 6.268E-02, 6.027E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.151E+02, 4.418E+02, 1.973E+02, 5.128E+02, 2.233E+02, 3.972E+02, 3.191E+02, 1.224E+02, 3.557E+02, 1.257E+02, 2.585E+02, 4.510E+02, 5.260E+02, 4.716E+02, 4.596E+02, 6.177E+02, 5.740E+02, 7.185E+02, 2.379E+02, 2.654E+02, 4.094E+02, 3.157E+02, 1.901E+02, 3.801E+02, 1.311E+02, 6.108E+02, 5.309E+02, 4.779E+02, 4.769E+02, 2.917E+02, 5.799E+01, 4.644E+01, 4.675E+01, 6.204E+01, 9.718E+01, 1.354E+02, 3.706E+02, 5.570E+02, 7.551E+02, 8.194E+02, 8.271E+01, 8.434E+01, 9.828E+01, 3.331E+02, 4.491E+02, 4.557E+02, 6.160E+02, 8.226E-02, 9.082E-02, 2.073E-01, 6.901E-02, 6.437E-02, 5.085E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+02, 4.464E+02, 2.035E+02, 5.280E+02, 2.338E+02, 4.066E+02, 3.261E+02, 1.278E+02, 3.695E+02, 1.328E+02, 2.698E+02, 4.567E+02, 5.372E+02, 4.713E+02, 4.627E+02, 6.199E+02, 5.969E+02, 6.960E+02, 2.447E+02, 2.763E+02, 4.137E+02, 3.255E+02, 1.966E+02, 3.937E+02, 1.381E+02, 6.278E+02, 5.332E+02, 5.344E+02, 4.640E+02, 2.341E+02, 5.694E+01, 4.602E+01, 4.624E+01, 6.177E+01, 1.058E+02, 1.328E+02, 3.638E+02, 4.841E+02, 6.311E+02, 8.476E+02, 8.512E+01, 9.013E+01, 1.004E+02, 3.812E+02, 4.459E+02, 4.871E+02, 6.312E+02, 8.615E-02, 9.056E-02, 2.073E-01, 6.693E-02, 6.452E-02, 5.137E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.450E+02, 4.459E+02, 2.082E+02, 5.170E+02, 2.385E+02, 4.061E+02, 3.302E+02, 1.325E+02, 3.729E+02, 1.383E+02, 2.759E+02, 4.554E+02, 5.388E+02, 4.701E+02, 4.599E+02, 6.225E+02, 5.832E+02, 6.957E+02, 2.484E+02, 2.796E+02, 4.160E+02, 3.325E+02, 2.007E+02, 3.993E+02, 1.440E+02, 6.150E+02, 5.091E+02, 4.684E+02, 4.121E+02, 2.389E+02, 5.240E+01, 4.296E+01, 4.536E+01, 6.092E+01, 7.399E+01, 1.347E+02, 3.403E+02, 4.623E+02, 6.486E+02, 8.330E+02, 9.200E+01, 9.043E+01, 1.004E+02, 3.288E+02, 4.525E+02, 4.682E+02, 6.090E+02, 8.363E-02, 1.011E-01, 2.069E-01, 6.827E-02, 5.872E-02, 7.554E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 4.435E+02, 2.122E+02, 5.129E+02, 2.437E+02, 4.070E+02, 3.330E+02, 1.369E+02, 3.762E+02, 1.436E+02, 2.818E+02, 4.563E+02, 5.487E+02, 4.735E+02, 4.578E+02, 6.447E+02, 5.712E+02, 6.989E+02, 2.517E+02, 2.836E+02, 4.196E+02, 3.346E+02, 2.046E+02, 4.066E+02, 1.498E+02, 6.165E+02, 5.239E+02, 4.834E+02, 4.524E+02, 2.483E+02, 5.378E+01, 4.459E+01, 4.657E+01, 6.302E+01, 7.307E+01, 1.470E+02, 3.660E+02, 4.651E+02, 6.259E+02, 8.240E+02, 9.158E+01, 8.785E+01, 9.844E+01, 3.310E+02, 4.425E+02, 4.570E+02, 6.182E+02, 8.973E-02, 9.389E-02, 2.069E-01, 6.497E-02, 6.270E-02, 7.328E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.750E+02, 4.436E+02, 2.161E+02, 5.192E+02, 2.500E+02, 4.082E+02, 3.357E+02, 1.412E+02, 3.828E+02, 1.494E+02, 2.866E+02, 4.596E+02, 5.559E+02, 4.714E+02, 4.556E+02, 6.513E+02, 5.843E+02, 6.818E+02, 2.553E+02, 2.896E+02, 4.232E+02, 3.383E+02, 2.086E+02, 4.152E+02, 1.559E+02, 6.721E+02, 5.657E+02, 5.043E+02, 4.395E+02, 1.940E+02, 5.742E+01, 4.722E+01, 4.789E+01, 6.276E+01, 1.017E+02, 1.593E+02, 3.288E+02, 4.976E+02, 6.422E+02, 8.850E+02, 9.040E+01, 9.303E+01, 1.015E+02, 3.833E+02, 4.492E+02, 4.564E+02, 5.773E+02, 8.590E-02, 8.809E-02, 2.074E-01, 6.704E-02, 6.583E-02, 4.531E-04, 0.000E+00, 0.000E+00, 0.000E+00
 3.901E+02, 4.427E+02, 2.209E+02, 5.280E+02, 2.568E+02, 4.144E+02, 3.377E+02, 1.457E+02, 3.897E+02, 1.552E+02, 2.929E+02, 4.613E+02, 5.522E+02, 4.734E+02, 4.610E+02, 6.337E+02, 5.981E+02, 6.905E+02, 2.599E+02, 2.962E+02, 4.259E+02, 3.439E+02, 2.132E+02, 4.199E+02, 1.616E+02, 6.149E+02, 5.284E+02, 4.508E+02, 4.258E+02, 2.954E+02, 5.967E+01, 4.686E+01, 4.861E+01, 6.322E+01, 9.939E+01, 1.627E+02, 3.110E+02, 4.940E+02, 7.068E+02, 8.010E+02, 9.508E+01, 9.388E+01, 1.029E+02, 3.977E+02, 4.556E+02, 4.671E+02, 6.408E+02, 7.591E-02, 8.582E-02, 2.069E-01, 7.243E-02, 6.711E-02, 7.685E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.050E+02, 4.454E+02, 2.251E+02, 5.280E+02, 2.613E+02, 4.179E+02, 3.407E+02, 1.500E+02, 3.937E+02, 1.604E+02, 2.986E+02, 4.646E+02, 5.546E+02, 4.759E+02, 4.630E+02, 6.419E+02, 5.967E+02, 7.016E+02, 2.636E+02, 2.999E+02, 4.289E+02, 3.486E+02, 2.170E+02, 4.257E+02, 1.669E+02, 6.043E+02, 5.259E+02, 5.043E+02, 4.553E+02, 2.916E+02, 5.651E+01, 4.558E+01, 4.898E+01, 6.665E+01, 7.841E+01, 1.595E+02, 3.526E+02, 4.729E+02, 6.519E+02, 8.295E+02, 1.005E+02, 9.636E+01, 1.029E+02, 3.760E+02, 4.640E+02, 4.750E+02, 6.072E+02, 8.167E-02, 1.023E-01, 2.073E-01, 6.934E-02, 5.807E-02, 5.176E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 4.480E+02, 2.291E+02, 5.315E+02, 2.656E+02, 4.216E+02, 3.437E+02, 1.542E+02, 3.981E+02, 1.653E+02, 3.031E+02, 4.717E+02, 5.545E+02, 4.792E+02, 4.653E+02, 6.431E+02, 5.980E+02, 7.139E+02, 2.673E+02, 3.035E+02, 4.316E+02, 3.514E+02, 2.212E+02, 4.300E+02, 1.719E+02, 6.054E+02, 5.406E+02, 5.158E+02, 4.874E+02, 2.349E+02, 6.040E+01, 4.700E+01, 5.095E+01, 6.854E+01, 9.419E+01, 1.573E+02, 3.904E+02, 5.728E+02, 7.236E+02, 8.488E+02, 1.048E+02, 9.764E+01, 1.122E+02, 3.630E+02, 4.510E+02, 4.825E+02, 6.255E+02, 9.045E-02, 9.456E-02, 2.073E-01, 6.458E-02, 6.231E-02, 5.111E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.350E+02, 4.503E+02, 2.334E+02, 5.417E+02, 2.722E+02, 4.268E+02, 3.464E+02, 1.584E+02, 4.042E+02, 1.708E+02, 3.099E+02, 4.709E+02, 5.543E+02, 4.789E+02, 4.709E+02, 6.373E+02, 6.114E+02, 7.033E+02, 2.719E+02, 3.102E+02, 4.349E+02, 3.576E+02, 2.262E+02, 4.332E+02, 1.770E+02, 6.369E+02, 5.370E+02, 4.972E+02, 4.904E+02, 2.653E+02, 6.274E+01, 4.836E+01, 5.196E+01, 7.043E+01, 1.069E+02, 1.611E+02, 3.630E+02, 5.137E+02, 6.707E+02, 8.263E+02, 1.060E+02, 9.895E+01, 1.123E+02, 4.255E+02, 4.647E+02, 4.723E+02, 6.169E+02, 7.659E-02, 8.713E-02, 2.074E-01, 7.210E-02, 6.635E-02, 4.811E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 4.536E+02, 2.369E+02, 5.443E+02, 2.760E+02, 4.266E+02, 3.494E+02, 1.623E+02, 4.083E+02, 1.757E+02, 3.145E+02, 4.705E+02, 5.636E+02, 4.781E+02, 4.708E+02, 6.445E+02, 6.108E+02, 6.993E+02, 2.749E+02, 3.135E+02, 4.357E+02, 3.613E+02, 2.297E+02, 4.371E+02, 1.822E+02, 6.015E+02, 5.399E+02, 5.155E+02, 5.253E+02, 2.972E+02, 5.843E+01, 4.749E+01, 5.055E+01, 6.673E+01, 1.049E+02, 1.711E+02, 3.858E+02, 4.912E+02, 6.614E+02, 8.548E+02, 1.077E+02, 1.014E+02, 1.099E+02, 4.037E+02, 4.569E+02, 4.759E+02, 5.992E+02, 8.564E-02, 8.527E-02, 2.071E-01, 6.722E-02, 6.737E-02, 6.323E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 4.545E+02, 2.399E+02, 5.411E+02, 2.795E+02, 4.266E+02, 3.513E+02, 1.660E+02, 4.097E+02, 1.802E+02, 3.169E+02, 4.723E+02, 5.670E+02, 4.802E+02, 4.668E+02, 6.395E+02, 6.046E+02, 6.917E+02, 2.776E+02, 3.164E+02, 4.369E+02, 3.612E+02, 2.327E+02, 4.414E+02, 1.870E+02, 6.426E+02, 5.628E+02, 5.110E+02, 5.096E+02, 2.884E+02, 6.082E+01, 4.839E+01, 5.136E+01, 6.870E+01, 1.030E+02, 1.682E+02, 3.707E+02, 4.906E+02, 7.017E+02, 8.164E+02, 1.040E+02, 1.010E+02, 1.128E+02, 3.650E+02, 4.577E+02, 4.706E+02, 5.762E+02, 8.820E-02, 9.156E-02, 2.072E-01, 6.580E-02, 6.396E-02, 5.900E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 4.561E+02, 2.428E+02, 5.515E+02, 2.842E+02, 4.330E+02, 3.533E+02, 1.695E+02, 4.154E+02, 1.849E+02, 3.215E+02, 4.733E+02, 5.673E+02, 4.788E+02, 4.678E+02, 6.432E+02, 6.275E+02, 6.860E+02, 2.807E+02, 3.215E+02, 4.376E+02, 3.633E+02, 2.362E+02, 4.458E+02, 1.916E+02, 6.486E+02, 5.496E+02, 5.224E+02, 4.954E+02, 2.483E+02, 6.286E+01, 4.967E+01, 5.482E+01, 7.319E+01, 1.058E+02, 1.726E+02, 3.689E+02, 5.279E+02, 6.749E+02, 8.362E+02, 9.259E+01, 1.029E+02, 1.140E+02, 4.124E+02, 4.511E+02, 4.654E+02, 6.026E+02, 7.896E-02, 8.229E-02, 2.071E-01, 7.078E-02, 6.902E-02, 6.251E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 4.615E+02, 2.464E+02, 5.624E+02, 2.899E+02, 4.375E+02, 3.568E+02, 1.732E+02, 4.224E+02, 1.899E+02, 3.269E+02, 4.687E+02, 5.642E+02, 4.764E+02, 4.725E+02, 6.418E+02, 6.372E+02, 6.706E+02, 2.843E+02, 3.273E+02, 4.374E+02, 3.675E+02, 2.406E+02, 4.471E+02, 1.963E+02, 6.676E+02, 5.768E+02, 5.172E+02, 4.756E+02, 3.206E+02, 6.564E+01, 4.983E+01, 5.677E+01, 7.347E+01, 1.192E+02, 1.781E+02, 3.683E+02, 5.336E+02, 7.268E+02, 8.785E+02, 1.049E+02, 1.073E+02, 1.124E+02, 3.972E+02, 4.639E+02, 4.912E+02, 5.950E+02, 7.691E-02, 8.519E-02, 2.067E-01, 7.183E-02, 6.740E-02, 8.352E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 4.613E+02, 2.486E+02, 5.604E+02, 2.929E+02, 4.363E+02, 3.580E+02, 1.763E+02, 4.248E+02, 1.941E+02, 3.294E+02, 4.650E+02, 5.638E+02, 4.709E+02, 4.702E+02, 6.496E+02, 6.371E+02, 6.644E+02, 2.861E+02, 3.296E+02, 4.364E+02, 3.689E+02, 2.433E+02, 4.488E+02, 2.000E+02, 6.316E+02, 5.497E+02, 5.211E+02, 4.573E+02, 2.671E+02, 6.135E+01, 4.854E+01, 5.322E+01, 7.107E+01, 1.047E+02, 1.672E+02, 3.795E+02, 4.769E+02, 6.390E+02, 8.462E+02, 1.094E+02, 1.096E+02, 1.184E+02, 3.783E+02, 4.643E+02, 4.691E+02, 5.627E+02, 8.039E-02, 9.995E-02, 2.067E-01, 6.999E-02, 5.937E-02, 8.530E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 4.597E+02, 2.503E+02, 5.526E+02, 2.950E+02, 4.332E+02, 3.584E+02, 1.791E+02, 4.237E+02, 1.977E+02, 3.297E+02, 4.671E+02, 5.700E+02, 4.733E+02, 4.703E+02, 6.644E+02, 6.104E+02, 6.694E+02, 2.867E+02, 3.297E+02, 4.339E+02, 3.686E+02, 2.446E+02, 4.514E+02, 2.038E+02, 6.591E+02, 5.458E+02, 4.853E+02, 4.182E+02, 2.688E+02, 6.141E+01, 4.899E+01, 5.511E+01, 7.280E+01, 1.135E+02, 1.731E+02, 3.759E+02, 4.842E+02, 7.193E+02, 8.345E+02, 1.088E+02, 1.111E+02, 1.166E+02, 3.472E+02, 4.510E+02, 4.653E+02, 5.919E+02, 8.949E-02, 9.982E-02, 2.072E-01, 6.508E-02, 5.944E-02, 6.052E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 4.593E+02, 2.534E+02, 5.488E+02, 2.982E+02, 4.374E+02, 3.591E+02, 1.823E+02, 4.228E+02, 2.015E+02, 3.325E+02, 4.714E+02, 5.705E+02, 4.744E+02, 4.699E+02, 6.646E+02, 6.100E+02, 6.620E+02, 2.888E+02, 3.316E+02, 4.360E+02, 3.705E+02, 2.473E+02, 4.551E+02, 2.076E+02, 6.744E+02, 6.171E+02, 5.374E+02, 4.933E+02, 2.952E+02, 6.493E+01, 5.019E+01, 5.558E+01, 7.565E+01, 1.147E+02, 1.752E+02, 3.419E+02, 4.907E+02, 6.436E+02, 8.050E+02, 1.063E+02, 1.115E+02, 1.218E+02, 4.094E+02, 4.578E+02, 4.647E+02, 5.773E+02, 8.725E-02, 9.985E-02, 2.069E-01, 6.628E-02, 5.943E-02, 7.288E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 4.640E+02, 2.556E+02, 5.532E+02, 2.994E+02, 4.416E+02, 3.617E+02, 1.852E+02, 4.252E+02, 2.046E+02, 3.352E+02, 4.666E+02, 5.568E+02, 4.738E+02, 4.764E+02, 6.410E+02, 6.259E+02, 6.819E+02, 2.914E+02, 3.323E+02, 4.366E+02, 3.727E+02, 2.500E+02, 4.507E+02, 2.101E+02, 6.603E+02, 5.539E+02, 5.180E+02, 4.524E+02, 2.103E+02, 6.045E+01, 4.883E+01, 5.473E+01, 7.343E+01, 1.094E+02, 1.875E+02, 3.622E+02, 5.059E+02, 6.414E+02, 8.509E+02, 1.043E+02, 1.128E+02, 1.198E+02, 3.792E+02, 4.607E+02, 4.694E+02, 6.118E+02, 9.085E-02, 9.759E-02, 2.057E-01, 6.435E-02, 6.067E-02, 1.430E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 4.678E+02, 2.583E+02, 5.602E+02, 3.025E+02, 4.453E+02, 3.641E+02, 1.881E+02, 4.291E+02, 2.080E+02, 3.383E+02, 4.654E+02, 5.560E+02, 4.743E+02, 4.755E+02, 6.422E+02, 6.310E+02, 6.837E+02, 2.938E+02, 3.355E+02, 4.365E+02, 3.722E+02, 2.532E+02, 4.499E+02, 2.134E+02, 6.491E+02, 5.536E+02, 5.120E+02, 4.602E+02, 2.784E+02, 6.196E+01, 5.009E+01, 5.641E+01, 7.751E+01, 1.205E+02, 1.841E+02, 3.840E+02, 5.070E+02, 6.373E+02, 8.268E+02, 1.073E+02, 1.109E+02, 1.216E+02, 3.524E+02, 4.671E+02, 4.749E+02, 5.923E+02, 8.245E-02, 8.819E-02, 2.073E-01, 6.887E-02, 6.580E-02, 5.210E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 4.675E+02, 2.606E+02, 5.639E+02, 3.057E+02, 4.489E+02, 3.652E+02, 1.908E+02, 4.317E+02, 2.115E+02, 3.410E+02, 4.672E+02, 5.607E+02, 4.754E+02, 4.718E+02, 6.486E+02, 6.317E+02, 6.758E+02, 2.959E+02, 3.382E+02, 4.362E+02, 3.749E+02, 2.557E+02, 4.503E+02, 2.167E+02, 6.505E+02, 5.660E+02, 4.801E+02, 4.600E+02, 2.787E+02, 6.287E+01, 5.088E+01, 5.844E+01, 7.775E+01, 1.182E+02, 1.764E+02, 3.629E+02, 5.148E+02, 6.609E+02, 8.310E+02, 1.211E+02, 1.138E+02, 1.247E+02, 4.013E+02, 4.656E+02, 4.724E+02, 5.851E+02, 8.002E-02, 9.414E-02, 2.069E-01, 7.020E-02, 6.252E-02, 7.343E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 4.710E+02, 2.628E+02, 5.767E+02, 3.099E+02, 4.570E+02, 3.674E+02, 1.935E+02, 4.380E+02, 2.152E+02, 3.472E+02, 4.652E+02, 5.594E+02, 4.755E+02, 4.763E+02, 6.424E+02, 6.500E+02, 6.664E+02, 2.984E+02, 3.429E+02, 4.364E+02, 3.770E+02, 2.583E+02, 4.498E+02, 2.196E+02, 6.579E+02, 5.835E+02, 5.578E+02, 5.463E+02, 3.459E+02, 6.582E+01, 5.135E+01, 5.651E+01, 8.079E+01, 1.150E+02, 1.817E+02, 4.021E+02, 5.115E+02, 7.444E+02, 8.571E+02, 1.199E+02, 1.165E+02, 1.281E+02, 4.375E+02, 4.629E+02, 4.837E+02, 6.062E+02, 8.701E-02, 8.784E-02, 2.070E-01, 6.620E-02, 6.574E-02, 6.762E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.150E+02, 4.716E+02, 2.642E+02, 5.745E+02, 3.109E+02, 4.520E+02, 3.685E+02, 1.957E+02, 4.397E+02, 2.178E+02, 3.472E+02, 4.654E+02, 5.566E+02, 4.753E+02, 4.793E+02, 6.399E+02, 6.490E+02, 6.732E+02, 2.992E+02, 3.434E+02, 4.380E+02, 3.780E+02, 2.597E+02, 4.486E+02, 2.222E+02, 6.896E+02, 5.865E+02, 5.203E+02, 4.741E+02, 2.558E+02, 6.382E+01, 5.100E+01, 5.582E+01, 7.760E+01, 1.073E+02, 1.865E+02, 3.716E+02, 5.171E+02, 6.559E+02, 8.850E+02, 1.170E+02, 1.184E+02, 1.232E+02, 4.134E+02, 4.605E+02, 4.787E+02, 5.994E+02, 7.874E-02, 9.109E-02, 2.068E-01, 7.090E-02, 6.422E-02, 7.926E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 4.698E+02, 2.657E+02, 5.715E+02, 3.138E+02, 4.519E+02, 3.685E+02, 1.979E+02, 4.400E+02, 2.208E+02, 3.486E+02, 4.694E+02, 5.662E+02, 4.805E+02, 4.800E+02, 6.451E+02, 6.543E+02, 6.690E+02, 3.004E+02, 3.458E+02, 4.414E+02, 3.792E+02, 2.615E+02, 4.529E+02, 2.254E+02, 6.386E+02, 5.344E+02, 4.991E+02, 4.470E+02, 3.175E+02, 6.490E+01, 5.118E+01, 5.594E+01, 7.395E+01, 1.330E+02, 1.902E+02, 3.927E+02, 5.160E+02, 6.958E+02, 8.411E+02, 1.162E+02, 1.191E+02, 1.245E+02, 3.704E+02, 4.604E+02, 4.739E+02, 5.920E+02, 7.934E-02, 9.549E-02, 2.074E-01, 7.063E-02, 6.182E-02, 4.750E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.450E+02, 4.695E+02, 2.666E+02, 5.736E+02, 3.142E+02, 4.516E+02, 3.690E+02, 1.998E+02, 4.422E+02, 2.230E+02, 3.493E+02, 4.659E+02, 5.511E+02, 4.765E+02, 4.782E+02, 6.186E+02, 6.513E+02, 6.608E+02, 3.011E+02, 3.457E+02, 4.407E+02, 3.809E+02, 2.626E+02, 4.480E+02, 2.268E+02, 6.093E+02, 5.503E+02, 5.313E+02, 4.500E+02, 2.703E+02, 6.038E+01, 4.921E+01, 5.646E+01, 7.598E+01, 1.151E+02, 1.788E+02, 3.661E+02, 4.902E+02, 7.275E+02, 8.347E+02, 1.194E+02, 1.207E+02, 1.251E+02, 4.248E+02, 4.702E+02, 4.749E+02, 5.654E+02, 8.756E-02, 8.822E-02, 2.069E-01, 6.615E-02, 6.578E-02, 7.722E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 4.700E+02, 2.674E+02, 5.758E+02, 3.145E+02, 4.501E+02, 3.695E+02, 2.015E+02, 4.442E+02, 2.250E+02, 3.498E+02, 4.626E+02, 5.479E+02, 4.714E+02, 4.779E+02, 6.276E+02, 6.545E+02, 6.549E+02, 3.014E+02, 3.458E+02, 4.366E+02, 3.792E+02, 2.638E+02, 4.461E+02, 2.283E+02, 7.327E+02, 6.198E+02, 5.128E+02, 4.513E+02, 2.797E+02, 6.264E+01, 5.101E+01, 5.751E+01, 7.682E+01, 1.128E+02, 1.799E+02, 3.788E+02, 5.067E+02, 7.541E+02, 8.682E+02, 1.202E+02, 1.171E+02, 1.238E+02, 4.245E+02, 4.625E+02, 4.795E+02, 5.949E+02, 7.064E-02, 9.589E-02, 2.071E-01, 7.517E-02, 6.156E-02, 6.636E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.750E+02, 4.691E+02, 2.689E+02, 5.728E+02, 3.166E+02, 4.452E+02, 3.694E+02, 2.034E+02, 4.441E+02, 2.273E+02, 3.488E+02, 4.644E+02, 5.598E+02, 4.746E+02, 4.737E+02, 6.517E+02, 6.439E+02, 6.506E+02, 3.017E+02, 3.471E+02, 4.372E+02, 3.795E+02, 2.649E+02, 4.496E+02, 2.306E+02, 6.447E+02, 5.791E+02, 5.008E+02, 3.954E+02, 2.285E+02, 6.670E+01, 5.212E+01, 5.785E+01, 7.560E+01, 1.261E+02, 1.728E+02, 3.505E+02, 5.138E+02, 6.895E+02, 8.253E+02, 1.199E+02, 1.184E+02, 1.232E+02, 4.233E+02, 4.785E+02, 4.767E+02, 5.848E+02, 8.967E-02, 9.477E-02, 2.074E-01, 6.488E-02, 6.219E-02, 4.921E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 4.677E+02, 2.705E+02, 5.703E+02, 3.182E+02, 4.446E+02, 3.690E+02, 2.052E+02, 4.434E+02, 2.294E+02, 3.487E+02, 4.697E+02, 5.731E+02, 4.749E+02, 4.721E+02, 6.639E+02, 6.289E+02, 6.587E+02, 3.026E+02, 3.477E+02, 4.394E+02, 3.809E+02, 2.660E+02, 4.555E+02, 2.332E+02, 6.591E+02, 5.815E+02, 5.297E+02, 4.787E+02, 2.972E+02, 6.527E+01, 5.187E+01, 5.957E+01, 7.588E+01, 1.261E+02, 1.757E+02, 4.152E+02, 5.187E+02, 7.271E+02, 8.441E+02, 1.277E+02, 1.220E+02, 1.254E+02, 3.822E+02, 4.670E+02, 4.697E+02, 5.787E+02, 7.646E-02, 9.519E-02, 2.074E-01, 7.204E-02, 6.196E-02, 4.939E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.051E+02, 4.656E+02, 2.711E+02, 5.555E+02, 3.174E+02, 4.356E+02, 3.681E+02, 2.065E+02, 4.371E+02, 2.308E+02, 3.451E+02, 4.727E+02, 5.845E+02, 4.795E+02, 4.714E+02, 6.740E+02, 6.072E+02, 6.594E+02, 3.019E+02, 3.453E+02, 4.436E+02, 3.815E+02, 2.655E+02, 4.604E+02, 2.353E+02, 6.232E+02, 5.660E+02, 5.227E+02, 4.650E+02, 2.993E+02, 6.113E+01, 5.042E+01, 5.824E+01, 7.888E+01, 1.186E+02, 1.720E+02, 3.658E+02, 5.147E+02, 6.914E+02, 7.752E+02, 1.288E+02, 1.164E+02, 1.296E+02, 3.472E+02, 4.628E+02, 4.789E+02, 5.894E+02, 1.010E-01, 1.025E-01, 2.073E-01, 5.878E-02, 5.801E-02, 5.324E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+02, 4.636E+02, 2.724E+02, 5.494E+02, 3.179E+02, 4.390E+02, 3.670E+02, 2.080E+02, 4.326E+02, 2.323E+02, 3.449E+02, 4.771E+02, 5.898E+02, 4.856E+02, 4.685E+02, 6.756E+02, 5.998E+02, 6.681E+02, 3.023E+02, 3.453E+02, 4.502E+02, 3.831E+02, 2.667E+02, 4.635E+02, 2.376E+02, 6.373E+02, 5.645E+02, 5.171E+02, 4.771E+02, 3.162E+02, 6.431E+01, 5.232E+01, 5.690E+01, 7.692E+01, 1.076E+02, 1.753E+02, 3.636E+02, 5.439E+02, 6.918E+02, 8.332E+02, 1.258E+02, 1.131E+02, 1.283E+02, 3.057E+02, 4.891E+02, 4.846E+02, 5.988E+02, 8.358E-02, 9.085E-02, 2.075E-01, 6.829E-02, 6.435E-02, 4.357E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 4.649E+02, 2.739E+02, 5.523E+02, 3.209E+02, 4.438E+02, 3.673E+02, 2.097E+02, 4.320E+02, 2.345E+02, 3.463E+02, 4.825E+02, 5.916E+02, 4.884E+02, 4.685E+02, 6.754E+02, 6.099E+02, 6.839E+02, 3.042E+02, 3.481E+02, 4.526E+02, 3.857E+02, 2.685E+02, 4.662E+02, 2.400E+02, 6.585E+02, 5.863E+02, 5.121E+02, 4.815E+02, 3.084E+02, 7.449E+01, 5.337E+01, 5.751E+01, 7.549E+01, 1.337E+02, 1.858E+02, 3.634E+02, 5.115E+02, 7.444E+02, 8.738E+02, 1.263E+02, 1.223E+02, 1.367E+02, 3.945E+02, 4.726E+02, 4.797E+02, 5.708E+02, 8.735E-02, 9.704E-02, 2.072E-01, 6.625E-02, 6.095E-02, 5.911E-04, 0.000E+00, 0.000E+00, 0.000E+00
