s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
Time,"PT-RW-Ba-U","PT-RW-Ba-L","PT-RW-Fr-U","PT-RW-Fr-L","PT-RW-Ce","TC-RW-Ba-U","TC-RW-Ba-L","TC-RW-Fr-U","TC-RW-Fr-L","TC-RW-Ce","PT-LW-Ba-U","PT-LW-Fr-U","PT-C-Ba-L","PT-C-Ba-R","PT-C-Fr-L","PT-C-Fr-R","PT-C-Ce","PT-F-Ba-R","PT-F-Fr-R","PT-BW-U","PT-BW-M","PT-BW-L","PT-FW-Le-U","PT-FW-Le-L","TC-Door-1490","TC-Door-1350","TC-Door-1200","TC-Door-1050","TC-Door-0900","TC-Door-0600","TC-Door-0300","TC-Door-0010","TC-Front-0010","TC-Front-0300","TC-Front-0600","TC-Front-0900","TC-Front-1200","TC-Front-1500","TC-Front-1790","TC-Back-0010","TC-Back-0300","TC-Back-0600","TC-Back-0900","TC-Back-1200","TC-Back-1500","TC-Back-1790","O2-Door-100","O2-Door-200","O2-Door-800","CO2-Door-100","CO2-Door-200","CO2-Door-800","CO-Door-100","CO-Door-200","CO-Door-800"
 2.850E+02, 5.345E+02, 3.223E+02, 6.947E+02, 3.706E+02, 5.815E+02, 4.799E+02, 2.177E+02, 6.017E+02, 2.309E+02, 4.992E+02, 5.182E+02, 6.549E+02, 5.135E+02, 5.266E+02, 7.086E+02, 7.169E+02, 6.670E+02, 3.697E+02, 4.198E+02, 4.703E+02, 4.649E+02, 3.143E+02, 5.672E+02, 2.343E+02, 7.682E+02, 8.003E+02, 8.024E+02, 7.403E+02, 6.721E+02, 1.183E+02, 8.173E+01, 8.330E+01, 1.071E+02, 1.579E+02, 2.763E+02, 5.741E+02, 7.117E+02, 8.302E+02, 8.117E+02, 1.382E+02, 1.378E+02, 1.879E+02, 5.979E+02, 5.392E+02, 5.781E+02, 6.168E+02, 5.304E-02, 5.847E-02, 1.950E-01, 8.355E-02, 8.133E-02, 7.254E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+02, 5.377E+02, 3.311E+02, 6.957E+02, 3.890E+02, 5.791E+02, 4.933E+02, 2.301E+02, 6.232E+02, 2.491E+02, 5.160E+02, 5.229E+02, 6.924E+02, 5.200E+02, 5.337E+02, 7.377E+02, 7.267E+02, 6.702E+02, 3.774E+02, 4.364E+02, 4.768E+02, 4.702E+02, 3.223E+02, 5.994E+02, 2.517E+02, 7.862E+02, 8.100E+02, 7.561E+02, 7.462E+02, 7.315E+02, 1.371E+02, 8.511E+01, 8.356E+01, 1.185E+02, 1.588E+02, 2.850E+02, 5.769E+02, 7.196E+02, 8.600E+02, 8.376E+02, 1.387E+02, 1.409E+02, 2.107E+02, 5.948E+02, 5.499E+02, 5.670E+02, 6.200E+02, 5.597E-02, 6.719E-02, 2.000E-01, 8.255E-02, 7.704E-02, 4.546E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.150E+02, 5.387E+02, 3.398E+02, 6.897E+02, 4.008E+02, 5.834E+02, 5.038E+02, 2.426E+02, 6.375E+02, 2.657E+02, 5.315E+02, 5.306E+02, 7.158E+02, 5.298E+02, 5.341E+02, 7.471E+02, 7.252E+02, 6.745E+02, 3.849E+02, 4.457E+02, 4.864E+02, 4.779E+02, 3.297E+02, 6.293E+02, 2.694E+02, 7.685E+02, 7.619E+02, 7.297E+02, 7.315E+02, 6.991E+02, 1.260E+02, 8.156E+01, 8.535E+01, 1.139E+02, 1.767E+02, 2.952E+02, 5.701E+02, 7.043E+02, 8.397E+02, 8.235E+02, 1.424E+02, 1.486E+02, 2.326E+02, 6.067E+02, 5.549E+02, 5.793E+02, 6.120E+02, 5.402E-02, 7.747E-02, 2.013E-01, 8.360E-02, 7.163E-02, 3.842E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+02, 5.418E+02, 3.470E+02, 6.940E+02, 4.104E+02, 5.941E+02, 5.140E+02, 2.545E+02, 6.515E+02, 2.815E+02, 5.491E+02, 5.363E+02, 7.082E+02, 5.350E+02, 5.401E+02, 7.431E+02, 7.330E+02, 6.820E+02, 3.921E+02, 4.546E+02, 4.946E+02, 4.839E+02, 3.363E+02, 6.493E+02, 2.859E+02, 7.306E+02, 7.568E+02, 7.058E+02, 6.935E+02, 5.139E+02, 1.110E+02, 8.005E+01, 8.429E+01, 1.195E+02, 1.739E+02, 2.871E+02, 5.702E+02, 7.030E+02, 8.162E+02, 8.218E+02, 1.734E+02, 1.576E+02, 2.116E+02, 5.632E+02, 5.538E+02, 5.936E+02, 6.230E+02, 5.085E-02, 6.086E-02, 1.919E-01, 8.380E-02, 7.994E-02, 8.910E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.450E+02, 5.490E+02, 3.562E+02, 7.332E+02, 4.301E+02, 6.174E+02, 5.250E+02, 2.670E+02, 6.794E+02, 3.012E+02, 5.724E+02, 5.384E+02, 7.063E+02, 5.381E+02, 5.485E+02, 7.514E+02, 7.703E+02, 6.903E+02, 4.010E+02, 4.750E+02, 4.980E+02, 4.953E+02, 3.475E+02, 6.646E+02, 3.029E+02, 8.004E+02, 8.551E+02, 7.949E+02, 7.624E+02, 6.373E+02, 1.570E+02, 9.617E+01, 9.927E+01, 1.337E+02, 2.012E+02, 3.203E+02, 6.259E+02, 8.284E+02, 8.986E+02, 8.537E+02, 1.814E+02, 1.627E+02, 2.165E+02, 6.101E+02, 5.906E+02, 5.819E+02, 6.503E+02, 4.269E-02, 4.686E-02, 1.976E-01, 8.857E-02, 8.780E-02, 5.823E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 5.628E+02, 3.694E+02, 7.565E+02, 4.472E+02, 6.337E+02, 5.390E+02, 2.812E+02, 7.056E+02, 3.209E+02, 5.950E+02, 5.483E+02, 7.200E+02, 5.519E+02, 5.610E+02, 7.654E+02, 7.958E+02, 7.064E+02, 4.147E+02, 4.931E+02, 5.089E+02, 5.036E+02, 3.607E+02, 6.850E+02, 3.215E+02, 7.771E+02, 8.235E+02, 7.396E+02, 6.878E+02, 5.424E+02, 1.512E+02, 9.374E+01, 1.002E+02, 1.427E+02, 2.205E+02, 3.300E+02, 6.286E+02, 8.266E+02, 9.015E+02, 8.522E+02, 2.062E+02, 1.824E+02, 2.531E+02, 6.120E+02, 5.908E+02, 5.802E+02, 6.460E+02, 4.513E-02, 6.410E-02, 2.030E-01, 8.747E-02, 7.881E-02, 2.862E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.750E+02, 5.704E+02, 3.792E+02, 7.623E+02, 4.597E+02, 6.388E+02, 5.507E+02, 2.946E+02, 7.234E+02, 3.394E+02, 6.106E+02, 5.566E+02, 7.343E+02, 5.622E+02, 5.693E+02, 7.691E+02, 7.901E+02, 7.021E+02, 4.233E+02, 5.031E+02, 5.198E+02, 5.086E+02, 3.700E+02, 7.036E+02, 3.408E+02, 7.925E+02, 8.199E+02, 7.485E+02, 7.360E+02, 6.821E+02, 1.431E+02, 9.224E+01, 9.780E+01, 1.460E+02, 2.096E+02, 3.281E+02, 6.316E+02, 7.633E+02, 8.797E+02, 8.396E+02, 1.936E+02, 1.834E+02, 2.308E+02, 5.829E+02, 5.782E+02, 6.017E+02, 6.474E+02, 4.519E-02, 5.349E-02, 1.932E-01, 8.720E-02, 8.397E-02, 8.276E-03, 0.000E+00, 0.000E+00, 0.000E+00
 3.900E+02, 5.704E+02, 3.860E+02, 7.570E+02, 4.671E+02, 6.307E+02, 5.585E+02, 3.069E+02, 7.337E+02, 3.560E+02, 6.180E+02, 5.646E+02, 7.375E+02, 5.694E+02, 5.713E+02, 7.649E+02, 7.864E+02, 6.971E+02, 4.286E+02, 5.092E+02, 5.269E+02, 5.136E+02, 3.772E+02, 7.192E+02, 3.583E+02, 7.843E+02, 8.204E+02, 7.750E+02, 7.368E+02, 5.110E+02, 1.502E+02, 9.511E+01, 9.532E+01, 1.401E+02, 2.107E+02, 3.416E+02, 6.139E+02, 8.282E+02, 8.941E+02, 8.260E+02, 2.014E+02, 1.914E+02, 2.274E+02, 6.024E+02, 5.744E+02, 6.278E+02, 6.606E+02, 4.445E-02, 6.163E-02, 2.053E-01, 8.765E-02, 7.984E-02, 1.629E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.050E+02, 5.737E+02, 3.954E+02, 7.596E+02, 4.826E+02, 6.342E+02, 5.664E+02, 3.200E+02, 7.441E+02, 3.754E+02, 6.274E+02, 5.739E+02, 7.731E+02, 5.757E+02, 5.747E+02, 7.951E+02, 7.944E+02, 7.048E+02, 4.377E+02, 5.233E+02, 5.350E+02, 5.291E+02, 3.872E+02, 7.423E+02, 3.786E+02, 8.378E+02, 8.738E+02, 8.151E+02, 7.711E+02, 6.971E+02, 1.884E+02, 1.080E+02, 1.117E+02, 1.576E+02, 2.546E+02, 3.680E+02, 6.481E+02, 9.105E+02, 9.312E+02, 8.653E+02, 2.117E+02, 2.056E+02, 2.730E+02, 6.717E+02, 6.380E+02, 6.329E+02, 6.632E+02, 4.465E-02, 6.056E-02, 2.053E-01, 8.815E-02, 8.056E-02, 1.603E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 5.860E+02, 4.095E+02, 7.768E+02, 4.990E+02, 6.501E+02, 5.777E+02, 3.350E+02, 7.591E+02, 3.953E+02, 6.417E+02, 5.871E+02, 8.046E+02, 5.873E+02, 5.812E+02, 8.124E+02, 8.052E+02, 7.137E+02, 4.512E+02, 5.388E+02, 5.485E+02, 5.412E+02, 3.991E+02, 7.668E+02, 4.003E+02, 8.295E+02, 8.763E+02, 7.632E+02, 6.995E+02, 5.786E+02, 1.593E+02, 1.083E+02, 1.151E+02, 1.713E+02, 2.334E+02, 3.784E+02, 7.111E+02, 9.297E+02, 9.703E+02, 8.694E+02, 2.565E+02, 2.169E+02, 3.240E+02, 6.670E+02, 6.549E+02, 6.248E+02, 6.382E+02, 3.719E-02, 5.056E-02, 2.051E-01, 9.160E-02, 8.550E-02, 1.739E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.350E+02, 5.930E+02, 4.193E+02, 7.917E+02, 5.146E+02, 6.620E+02, 5.872E+02, 3.491E+02, 7.743E+02, 4.156E+02, 6.562E+02, 5.975E+02, 8.067E+02, 5.954E+02, 5.887E+02, 8.104E+02, 8.105E+02, 7.197E+02, 4.600E+02, 5.524E+02, 5.567E+02, 5.445E+02, 4.098E+02, 7.814E+02, 4.208E+02, 8.114E+02, 8.260E+02, 7.917E+02, 7.581E+02, 6.924E+02, 1.539E+02, 1.082E+02, 1.159E+02, 1.715E+02, 2.519E+02, 4.310E+02, 7.556E+02, 9.045E+02, 9.190E+02, 8.553E+02, 2.380E+02, 2.246E+02, 2.802E+02, 6.228E+02, 6.145E+02, 6.443E+02, 6.593E+02, 4.447E-02, 5.564E-02, 2.015E-01, 8.801E-02, 8.338E-02, 3.713E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 5.993E+02, 4.264E+02, 8.017E+02, 5.284E+02, 6.638E+02, 5.959E+02, 3.619E+02, 7.877E+02, 4.357E+02, 6.659E+02, 6.019E+02, 8.215E+02, 6.009E+02, 5.986E+02, 8.311E+02, 8.256E+02, 7.234E+02, 4.662E+02, 5.648E+02, 5.639E+02, 5.490E+02, 4.185E+02, 7.960E+02, 4.410E+02, 8.459E+02, 8.903E+02, 7.684E+02, 7.539E+02, 6.611E+02, 1.777E+02, 1.187E+02, 1.269E+02, 1.783E+02, 2.818E+02, 4.215E+02, 7.199E+02, 9.475E+02, 9.487E+02, 8.856E+02, 2.311E+02, 2.301E+02, 2.729E+02, 6.458E+02, 6.081E+02, 6.444E+02, 6.731E+02, 3.695E-02, 5.133E-02, 2.017E-01, 9.138E-02, 8.531E-02, 3.618E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 6.092E+02, 4.384E+02, 8.154E+02, 5.424E+02, 6.701E+02, 6.059E+02, 3.762E+02, 8.019E+02, 4.558E+02, 6.750E+02, 6.095E+02, 8.309E+02, 6.086E+02, 6.079E+02, 8.397E+02, 8.231E+02, 7.238E+02, 4.759E+02, 5.771E+02, 5.726E+02, 5.551E+02, 4.286E+02, 8.226E+02, 4.619E+02, 8.275E+02, 8.775E+02, 7.716E+02, 7.149E+02, 6.552E+02, 1.904E+02, 1.177E+02, 1.365E+02, 1.948E+02, 2.946E+02, 4.244E+02, 7.490E+02, 9.491E+02, 9.406E+02, 8.839E+02, 2.476E+02, 2.372E+02, 3.543E+02, 6.016E+02, 6.169E+02, 6.555E+02, 6.836E+02, 3.876E-02, 5.514E-02, 2.061E-01, 9.129E-02, 8.327E-02, 1.180E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 6.148E+02, 4.487E+02, 8.304E+02, 5.526E+02, 6.812E+02, 6.141E+02, 3.903E+02, 8.172E+02, 4.740E+02, 6.861E+02, 6.121E+02, 8.216E+02, 6.123E+02, 6.158E+02, 8.309E+02, 8.240E+02, 7.284E+02, 4.857E+02, 5.859E+02, 5.792E+02, 5.613E+02, 4.393E+02, 8.325E+02, 4.806E+02, 8.223E+02, 8.660E+02, 8.348E+02, 7.973E+02, 7.749E+02, 1.817E+02, 1.189E+02, 1.301E+02, 1.931E+02, 2.832E+02, 4.537E+02, 6.889E+02, 8.630E+02, 8.874E+02, 8.698E+02, 2.511E+02, 2.384E+02, 2.838E+02, 6.199E+02, 6.554E+02, 6.928E+02, 6.929E+02, 4.173E-02, 4.998E-02, 1.997E-01, 8.913E-02, 8.629E-02, 4.693E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 6.200E+02, 4.550E+02, 8.428E+02, 5.637E+02, 6.757E+02, 6.222E+02, 4.027E+02, 8.309E+02, 4.923E+02, 6.910E+02, 6.128E+02, 8.357E+02, 6.170E+02, 6.218E+02, 8.521E+02, 8.494E+02, 7.359E+02, 4.916E+02, 5.965E+02, 5.850E+02, 5.680E+02, 4.490E+02, 8.419E+02, 4.985E+02, 8.559E+02, 9.001E+02, 8.212E+02, 8.215E+02, 8.151E+02, 2.199E+02, 1.277E+02, 1.349E+02, 1.978E+02, 3.079E+02, 4.430E+02, 7.632E+02, 9.420E+02, 9.673E+02, 9.058E+02, 2.599E+02, 2.489E+02, 2.757E+02, 6.580E+02, 6.432E+02, 6.860E+02, 6.993E+02, 3.734E-02, 4.769E-02, 2.050E-01, 9.049E-02, 8.745E-02, 1.808E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 6.307E+02, 4.642E+02, 8.466E+02, 5.765E+02, 6.807E+02, 6.320E+02, 4.157E+02, 8.419E+02, 5.111E+02, 6.971E+02, 6.244E+02, 8.606E+02, 6.270E+02, 6.274E+02, 8.657E+02, 8.612E+02, 7.420E+02, 5.003E+02, 6.085E+02, 5.952E+02, 5.821E+02, 4.591E+02, 8.590E+02, 5.164E+02, 8.731E+02, 9.169E+02, 8.320E+02, 8.260E+02, 7.399E+02, 2.345E+02, 1.350E+02, 1.351E+02, 2.054E+02, 3.178E+02, 4.326E+02, 7.611E+02, 9.985E+02, 9.702E+02, 9.148E+02, 2.901E+02, 2.598E+02, 3.471E+02, 6.577E+02, 6.428E+02, 6.611E+02, 6.801E+02, 3.416E-02, 4.817E-02, 2.054E-01, 9.386E-02, 8.742E-02, 1.565E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 6.387E+02, 4.741E+02, 8.451E+02, 5.847E+02, 6.941E+02, 6.412E+02, 4.291E+02, 8.469E+02, 5.273E+02, 7.069E+02, 6.328E+02, 8.638E+02, 6.338E+02, 6.340E+02, 8.718E+02, 8.567E+02, 7.478E+02, 5.098E+02, 6.147E+02, 6.032E+02, 5.873E+02, 4.673E+02, 8.675E+02, 5.322E+02, 8.651E+02, 9.233E+02, 8.094E+02, 7.696E+02, 6.139E+02, 1.957E+02, 1.311E+02, 1.421E+02, 2.113E+02, 3.321E+02, 4.185E+02, 7.620E+02, 9.787E+02, 9.665E+02, 9.095E+02, 3.066E+02, 2.746E+02, 3.315E+02, 6.621E+02, 6.525E+02, 6.925E+02, 7.034E+02, 3.419E-02, 4.112E-02, 2.060E-01, 9.280E-02, 8.954E-02, 1.239E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 6.393E+02, 4.820E+02, 8.615E+02, 5.959E+02, 6.992E+02, 6.466E+02, 4.415E+02, 8.584E+02, 5.441E+02, 7.145E+02, 6.408E+02, 8.623E+02, 6.442E+02, 6.383E+02, 8.746E+02, 8.660E+02, 7.564E+02, 5.161E+02, 6.252E+02, 6.099E+02, 5.882E+02, 4.769E+02, 8.689E+02, 5.474E+02, 8.865E+02, 9.268E+02, 8.351E+02, 8.310E+02, 7.902E+02, 2.009E+02, 1.396E+02, 1.524E+02, 2.258E+02, 3.301E+02, 4.591E+02, 7.564E+02, 1.027E+03, 9.857E+02, 9.089E+02, 2.951E+02, 2.723E+02, 3.153E+02, 6.569E+02, 6.501E+02, 7.038E+02, 7.220E+02, 3.179E-02, 4.905E-02, 2.044E-01, 9.362E-02, 8.627E-02, 2.126E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 6.462E+02, 4.905E+02, 8.585E+02, 6.047E+02, 6.951E+02, 6.537E+02, 4.537E+02, 8.632E+02, 5.596E+02, 7.158E+02, 6.475E+02, 8.913E+02, 6.533E+02, 6.442E+02, 8.827E+02, 8.615E+02, 7.588E+02, 5.229E+02, 6.326E+02, 6.213E+02, 5.962E+02, 4.846E+02, 8.808E+02, 5.638E+02, 9.063E+02, 9.361E+02, 8.476E+02, 7.538E+02, 6.680E+02, 2.165E+02, 1.406E+02, 1.547E+02, 2.287E+02, 3.559E+02, 4.537E+02, 7.941E+02, 1.005E+03, 9.609E+02, 8.983E+02, 2.942E+02, 2.717E+02, 3.566E+02, 6.690E+02, 6.771E+02, 6.991E+02, 7.272E+02, 3.129E-02, 6.066E-02, 2.068E-01, 9.518E-02, 8.067E-02, 8.013E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 6.483E+02, 4.991E+02, 8.445E+02, 6.095E+02, 6.921E+02, 6.585E+02, 4.657E+02, 8.599E+02, 5.725E+02, 7.172E+02, 6.508E+02, 9.054E+02, 6.604E+02, 6.503E+02, 8.872E+02, 8.583E+02, 7.612E+02, 5.297E+02, 6.363E+02, 6.292E+02, 6.038E+02, 4.930E+02, 8.935E+02, 5.795E+02, 8.622E+02, 9.184E+02, 8.065E+02, 6.887E+02, 5.795E+02, 2.101E+02, 1.393E+02, 1.592E+02, 2.456E+02, 3.547E+02, 4.975E+02, 8.160E+02, 1.025E+03, 9.709E+02, 9.108E+02, 2.987E+02, 2.878E+02, 3.488E+02, 6.979E+02, 6.643E+02, 6.914E+02, 7.253E+02, 3.437E-02, 5.335E-02, 2.069E-01, 9.392E-02, 8.448E-02, 7.456E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 6.537E+02, 5.078E+02, 8.500E+02, 6.175E+02, 6.953E+02, 6.643E+02, 4.776E+02, 8.624E+02, 5.849E+02, 7.206E+02, 6.577E+02, 9.108E+02, 6.612E+02, 6.551E+02, 9.124E+02, 8.751E+02, 7.667E+02, 5.365E+02, 6.429E+02, 6.342E+02, 6.088E+02, 5.015E+02, 9.046E+02, 5.945E+02, 9.158E+02, 9.518E+02, 8.149E+02, 7.550E+02, 6.731E+02, 2.572E+02, 1.479E+02, 1.709E+02, 2.503E+02, 3.722E+02, 5.063E+02, 8.016E+02, 1.029E+03, 1.001E+03, 9.411E+02, 3.523E+02, 2.910E+02, 3.397E+02, 6.724E+02, 6.742E+02, 7.020E+02, 7.242E+02, 3.473E-02, 6.422E-02, 2.067E-01, 9.416E-02, 7.880E-02, 8.842E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 6.606E+02, 5.166E+02, 8.548E+02, 6.278E+02, 6.974E+02, 6.704E+02, 4.893E+02, 8.666E+02, 5.982E+02, 7.238E+02, 6.699E+02, 9.358E+02, 6.688E+02, 6.620E+02, 9.201E+02, 8.708E+02, 7.662E+02, 5.447E+02, 6.514E+02, 6.410E+02, 6.132E+02, 5.110E+02, 9.237E+02, 6.102E+02, 9.123E+02, 9.691E+02, 8.709E+02, 7.214E+02, 5.792E+02, 2.644E+02, 1.535E+02, 1.682E+02, 2.704E+02, 3.602E+02, 4.969E+02, 8.942E+02, 1.048E+03, 9.947E+02, 9.471E+02, 3.180E+02, 3.012E+02, 3.692E+02, 6.766E+02, 6.722E+02, 6.892E+02, 7.304E+02, 3.106E-02, 5.411E-02, 2.071E-01, 9.597E-02, 8.429E-02, 6.460E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.150E+02, 6.671E+02, 5.232E+02, 8.514E+02, 6.344E+02, 6.975E+02, 6.768E+02, 5.000E+02, 8.676E+02, 6.100E+02, 7.246E+02, 6.753E+02, 9.354E+02, 6.787E+02, 6.668E+02, 9.118E+02, 8.683E+02, 7.707E+02, 5.518E+02, 6.568E+02, 6.501E+02, 6.207E+02, 5.189E+02, 9.331E+02, 6.240E+02, 8.967E+02, 9.504E+02, 8.436E+02, 7.670E+02, 5.893E+02, 2.068E+02, 1.513E+02, 1.670E+02, 2.519E+02, 3.511E+02, 4.873E+02, 7.403E+02, 1.062E+03, 9.417E+02, 9.125E+02, 3.414E+02, 3.138E+02, 3.817E+02, 7.201E+02, 6.891E+02, 7.353E+02, 7.520E+02, 3.155E-02, 4.761E-02, 2.068E-01, 9.438E-02, 8.755E-02, 7.767E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 6.739E+02, 5.314E+02, 8.459E+02, 6.378E+02, 7.015E+02, 6.832E+02, 5.109E+02, 8.658E+02, 6.193E+02, 7.272E+02, 6.785E+02, 9.323E+02, 6.837E+02, 6.721E+02, 9.142E+02, 8.638E+02, 7.823E+02, 5.589E+02, 6.590E+02, 6.568E+02, 6.321E+02, 5.275E+02, 9.368E+02, 6.361E+02, 9.169E+02, 9.430E+02, 8.101E+02, 7.333E+02, 5.614E+02, 2.468E+02, 1.582E+02, 1.672E+02, 2.577E+02, 4.063E+02, 5.247E+02, 7.720E+02, 1.031E+03, 9.899E+02, 9.414E+02, 3.227E+02, 3.254E+02, 3.599E+02, 6.842E+02, 7.224E+02, 7.307E+02, 7.392E+02, 3.249E-02, 5.611E-02, 2.070E-01, 9.457E-02, 8.304E-02, 7.015E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.450E+02, 6.833E+02, 5.397E+02, 8.712E+02, 6.479E+02, 7.149E+02, 6.917E+02, 5.219E+02, 8.758E+02, 6.303E+02, 7.355E+02, 6.872E+02, 9.355E+02, 6.857E+02, 6.793E+02, 9.241E+02, 8.826E+02, 7.920E+02, 5.673E+02, 6.701E+02, 6.623E+02, 6.374E+02, 5.357E+02, 9.428E+02, 6.485E+02, 9.493E+02, 9.911E+02, 8.787E+02, 7.604E+02, 6.467E+02, 2.647E+02, 1.633E+02, 1.725E+02, 2.655E+02, 4.079E+02, 5.252E+02, 9.535E+02, 1.075E+03, 1.006E+03, 9.509E+02, 3.770E+02, 3.383E+02, 3.666E+02, 7.111E+02, 6.933E+02, 7.122E+02, 7.348E+02, 2.789E-02, 5.507E-02, 2.059E-01, 9.729E-02, 8.368E-02, 1.306E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 6.923E+02, 5.479E+02, 8.944E+02, 6.613E+02, 7.255E+02, 7.005E+02, 5.326E+02, 8.923E+02, 6.432E+02, 7.435E+02, 6.944E+02, 9.281E+02, 6.891E+02, 6.883E+02, 9.231E+02, 8.932E+02, 7.847E+02, 5.743E+02, 6.823E+02, 6.655E+02, 6.430E+02, 5.431E+02, 9.568E+02, 6.605E+02, 9.186E+02, 9.907E+02, 8.927E+02, 7.721E+02, 6.845E+02, 2.378E+02, 1.662E+02, 1.799E+02, 2.749E+02, 3.524E+02, 5.177E+02, 9.692E+02, 1.084E+03, 9.954E+02, 9.472E+02, 3.607E+02, 3.486E+02, 3.895E+02, 7.130E+02, 6.970E+02, 7.258E+02, 7.466E+02, 2.681E-02, 5.142E-02, 2.069E-01, 9.735E-02, 8.515E-02, 7.515E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.750E+02, 6.940E+02, 5.547E+02, 9.050E+02, 6.726E+02, 7.322E+02, 7.059E+02, 5.423E+02, 9.047E+02, 6.557E+02, 7.506E+02, 6.984E+02, 9.152E+02, 6.965E+02, 6.923E+02, 9.109E+02, 8.958E+02, 7.803E+02, 5.801E+02, 6.921E+02, 6.710E+02, 6.467E+02, 5.505E+02, 9.586E+02, 6.706E+02, 9.236E+02, 9.898E+02, 8.856E+02, 7.531E+02, 6.027E+02, 2.614E+02, 1.719E+02, 1.887E+02, 2.811E+02, 4.214E+02, 5.244E+02, 8.973E+02, 1.079E+03, 9.639E+02, 9.276E+02, 3.688E+02, 3.513E+02, 4.067E+02, 6.859E+02, 7.143E+02, 7.409E+02, 7.436E+02, 2.988E-02, 3.762E-02, 2.069E-01, 9.555E-02, 9.252E-02, 7.463E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 6.936E+02, 5.615E+02, 9.256E+02, 6.833E+02, 7.424E+02, 7.095E+02, 5.519E+02, 9.214E+02, 6.678E+02, 7.610E+02, 7.066E+02, 9.218E+02, 7.062E+02, 6.965E+02, 9.131E+02, 9.056E+02, 7.901E+02, 5.878E+02, 7.035E+02, 6.794E+02, 6.522E+02, 5.567E+02, 9.657E+02, 6.806E+02, 8.937E+02, 9.532E+02, 8.827E+02, 7.183E+02, 5.994E+02, 2.621E+02, 1.737E+02, 1.861E+02, 2.887E+02, 4.320E+02, 5.480E+02, 9.320E+02, 1.092E+03, 9.963E+02, 9.331E+02, 3.940E+02, 3.519E+02, 4.502E+02, 7.129E+02, 7.228E+02, 7.561E+02, 7.604E+02, 2.676E-02, 4.365E-02, 2.066E-01, 9.740E-02, 8.927E-02, 9.204E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.050E+02, 7.005E+02, 5.683E+02, 9.415E+02, 6.914E+02, 7.538E+02, 7.153E+02, 5.611E+02, 9.375E+02, 6.785E+02, 7.726E+02, 7.112E+02, 9.067E+02, 7.114E+02, 7.019E+02, 9.114E+02, 9.301E+02, 7.993E+02, 5.942E+02, 7.121E+02, 6.870E+02, 6.592E+02, 5.632E+02, 9.605E+02, 6.875E+02, 9.302E+02, 9.928E+02, 9.039E+02, 7.699E+02, 6.706E+02, 2.849E+02, 1.768E+02, 2.050E+02, 3.046E+02, 4.323E+02, 5.337E+02, 9.907E+02, 1.072E+03, 9.750E+02, 9.567E+02, 4.164E+02, 3.664E+02, 4.298E+02, 7.142E+02, 7.208E+02, 7.508E+02, 7.592E+02, 2.333E-02, 3.936E-02, 2.049E-01, 9.941E-02, 9.204E-02, 1.818E-03, 0.000E+00, 0.000E+00, 0.000E+00
