s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 8.0000656E+001, 3.6400023E+001, 0.0000000E+000,-1.0562789E+001,-2.5069744E+001,-1.6250576E+000, 2.8862438E-002, 0.0000000E+000, 0.0000000E+000,-7.3538047E-001,-8.2870493E-001,-5.7146016E-001,-2.3779764E-003, 6.4699994E-004,-1.1125310E-002, 2.6526522E-004
 8.2002769E+001, 3.6696779E+001, 0.0000000E+000,-1.0762068E+001,-2.3217293E+001,-1.5403990E+000, 2.8438802E-002, 0.0000000E+000, 0.0000000E+000, 1.3063367E+000, 1.2054570E+000,-5.7862590E-001,-2.3180738E-003, 6.4699994E-004,-1.0077100E-002, 2.8094060E-004
 8.4003296E+001, 3.7573457E+001, 0.0000000E+000,-1.0931455E+001,-2.6493149E+001,-1.6484094E+000, 2.8798431E-002, 0.0000000E+000, 0.0000000E+000,-1.3666566E+000,-1.4707577E+000,-5.6601740E-001,-2.7614965E-003, 6.4699993E-004,-1.1527867E-002, 2.9746125E-004
 8.6001205E+001, 3.7568679E+001, 0.0000000E+000,-1.0955853E+001,-2.4263600E+001,-1.5990168E+000, 2.8154391E-002, 0.0000000E+000, 0.0000000E+000, 9.0916361E-001, 7.7836414E-001,-5.7467220E-001,-2.6642926E-003, 6.4699994E-004,-1.0343813E-002, 3.1331911E-004
 8.8003708E+001, 3.8410380E+001, 0.0000000E+000,-1.1277574E+001,-2.5782278E+001,-1.7038196E+000, 2.9028260E-002, 0.0000000E+000, 0.0000000E+000,-1.9057361E-001,-3.2426319E-001,-5.6869729E-001,-2.9525990E-003, 6.4699993E-004,-1.0914007E-002, 3.3431567E-004
 9.0002647E+001, 3.8685068E+001, 0.0000000E+000,-1.1279595E+001,-2.5004366E+001,-1.5975321E+000, 2.8596119E-002, 0.0000000E+000, 0.0000000E+000, 9.6415660E-001, 8.3217012E-001,-5.7174205E-001,-2.9786303E-003, 6.4699996E-004,-1.0395588E-002, 3.5113817E-004
 9.2000694E+001, 3.9307316E+001, 0.0000000E+000,-1.1612323E+001,-2.5897592E+001,-1.6079657E+000, 2.8739903E-002, 0.0000000E+000, 0.0000000E+000, 3.5993965E-001, 2.1817464E-001,-5.6839766E-001,-3.2373818E-003, 6.4699992E-004,-1.0627882E-002, 3.7123774E-004
 9.4003639E+001, 3.9448319E+001, 0.0000000E+000,-1.1561974E+001,-2.5829948E+001,-1.7116552E+000, 2.8965985E-002, 0.0000000E+000, 0.0000000E+000, 5.2095495E-001, 3.7370812E-001,-5.6848484E-001,-3.3123524E-003, 6.4699989E-004,-1.0628698E-002, 3.8582144E-004
 9.6002357E+001, 4.0187098E+001, 0.0000000E+000,-1.1790733E+001,-2.7000886E+001,-1.7258099E+000, 2.9002019E-002, 0.0000000E+000, 0.0000000E+000,-1.4065453E-001,-3.0132958E-001,-5.6408659E-001,-3.6426296E-003, 6.4699992E-004,-1.0815540E-002, 4.0784140E-004
 9.8003845E+001, 4.0753110E+001, 0.0000000E+000,-1.1997461E+001,-2.7398118E+001,-1.6789081E+000, 2.8837611E-002, 0.0000000E+000, 0.0000000E+000,-1.0311237E-001,-2.9253866E-001,-5.6245884E-001,-3.8462933E-003, 6.4699992E-004,-1.0879594E-002, 4.3334672E-004
 1.0000248E+002, 4.1575350E+001, 0.0000000E+000,-1.2203850E+001,-2.7758268E+001,-1.6856892E+000, 2.8742022E-002, 0.0000000E+000, 0.0000000E+000, 1.5151646E-001,-4.3715614E-002,-5.6114414E-001,-4.0315174E-003, 6.4699992E-004,-1.0827100E-002, 4.6373334E-004
 1.0200015E+002, 4.2803653E+001, 0.0000000E+000,-1.2666975E+001,-2.7546626E+001,-1.6539328E+000, 2.9158157E-002, 0.0000000E+000, 0.0000000E+000, 1.1830492E+000, 9.6527727E-001,-5.6192998E-001,-4.2450562E-003, 6.4699996E-004,-1.0441458E-002, 5.0691349E-004
 1.0400311E+002, 4.3996586E+001, 0.0000000E+000,-1.2989662E+001,-2.8182804E+001,-1.7816823E+000, 2.9279928E-002, 0.0000000E+000, 0.0000000E+000, 1.3268931E+000, 1.0717170E+000,-5.5946732E-001,-4.6288080E-003, 6.4699996E-004,-1.0449909E-002, 5.5920423E-004
 1.0600256E+002, 4.5111712E+001, 0.0000000E+000,-1.3369398E+001,-2.9677575E+001,-1.7767088E+000, 2.8805997E-002, 0.0000000E+000, 0.0000000E+000, 5.6766605E-001, 3.1683629E-001,-5.5371124E-001,-5.1625329E-003, 6.4699996E-004,-1.0643166E-002, 6.0488740E-004
 1.0800166E+002, 4.6241875E+001, 0.0000000E+000,-1.3720256E+001,-3.0137041E+001,-1.6851727E+000, 2.8555505E-002, 0.0000000E+000, 0.0000000E+000, 1.0113171E+000, 7.2796085E-001,-5.5207617E-001,-5.4755744E-003, 6.4699994E-004,-1.0505218E-002, 6.4914081E-004
 1.1000286E+002, 4.7527100E+001, 0.0000000E+000,-1.4141336E+001,-3.2571161E+001,-1.8394658E+000, 2.8640151E-002, 0.0000000E+000, 0.0000000E+000,-6.9017333E-001,-9.9622317E-001,-5.4276178E-001,-6.2657253E-003, 6.4699991E-004,-1.1155680E-002, 6.9656566E-004
 1.1200378E+002, 4.8720171E+001, 0.0000000E+000,-1.4472351E+001,-3.3996251E+001,-1.9136454E+000, 2.8492878E-002, 0.0000000E+000, 0.0000000E+000,-1.3077476E+000,-1.6335836E+000,-5.3718103E-001,-6.8131188E-003, 6.4699985E-004,-1.1380417E-002, 7.3635425E-004
 1.1400201E+002, 4.9421105E+001, 0.0000000E+000,-1.4833168E+001,-3.1975686E+001,-1.7657804E+000, 2.9016116E-002, 0.0000000E+000, 0.0000000E+000, 1.2371884E+000, 8.7548670E-001,-5.4518174E-001,-6.5656366E-003, 6.4699990E-004,-1.0379033E-002, 7.7434219E-004
 1.1600060E+002, 5.0379296E+001, 0.0000000E+000,-1.5024495E+001,-3.2796044E+001,-1.7048039E+000, 2.8843421E-002, 0.0000000E+000, 0.0000000E+000, 1.2348141E+000, 8.8279723E-001,-5.4175065E-001,-6.8103812E-003, 6.4699986E-004,-1.0596962E-002, 8.1059157E-004
 1.1800140E+002, 5.1602685E+001, 0.0000000E+000,-1.5455046E+001,-3.5683178E+001,-1.8033708E+000, 2.8629256E-002, 0.0000000E+000, 0.0000000E+000,-9.0092092E-001,-1.3102800E+000,-5.3104383E-001,-7.9684274E-003, 6.4699985E-004,-1.0920961E-002, 8.7067141E-004
 1.2000079E+002, 5.3634844E+001, 0.0000000E+000,-1.6074991E+001,-3.5282673E+001,-1.9599270E+000, 2.8652404E-002, 0.0000000E+000, 0.0000000E+000, 7.5794140E-001, 3.4590600E-001,-5.3237298E-001,-7.9925944E-003, 6.4699982E-004,-1.0708323E-002, 9.1659373E-004
 1.2200250E+002, 5.4474037E+001, 0.0000000E+000,-1.6357382E+001,-3.7065686E+001,-1.8080991E+000, 2.8919114E-002, 0.0000000E+000, 0.0000000E+000,-2.7505762E-001,-7.2821113E-001,-5.2562379E-001,-8.6342881E-003, 6.4699971E-004,-1.1034590E-002, 9.6699953E-004
 1.2400055E+002, 5.6178866E+001, 0.0000000E+000,-1.6950755E+001,-3.4596289E+001,-1.8303894E+000, 2.8985743E-002, 0.0000000E+000, 0.0000000E+000, 3.2890024E+000, 2.8304186E+000,-5.3499803E-001,-8.3424191E-003, 6.4699991E-004,-9.8824967E-003, 1.0497156E-003
 1.2600185E+002, 5.7568029E+001, 0.0000000E+000,-1.7344322E+001,-3.9723749E+001,-1.9356634E+000, 2.8708751E-002, 0.0000000E+000, 0.0000000E+000,-8.7388122E-001,-1.4069965E+000,-5.1550135E-001,-9.9016635E-003, 6.4699984E-004,-1.1101411E-002, 1.0992587E-003
 1.2800194E+002, 5.9317684E+001, 0.0000000E+000,-1.7890839E+001,-3.8570416E+001,-1.9113063E+000, 2.8925023E-002, 0.0000000E+000, 0.0000000E+000, 1.4901330E+000, 9.7404844E-001,-5.1960377E-001,-9.9527971E-003, 6.4699987E-004,-1.0502480E-002, 1.1545565E-003
 1.3000230E+002, 6.0745893E+001, 0.0000000E+000,-1.8342607E+001,-4.1300358E+001,-1.8764038E+000, 2.8905274E-002, 0.0000000E+000, 0.0000000E+000,-1.9828628E-001,-7.4457092E-001,-5.0944984E-001,-1.0809759E-002, 6.4699974E-004,-1.0874112E-002, 1.1955801E-003
 1.3200262E+002, 6.2073619E+001, 0.0000000E+000,-1.8833092E+001,-4.1881359E+001,-1.9765708E+000, 2.8872819E-002, 0.0000000E+000, 0.0000000E+000,-2.4628901E-002,-5.8852971E-001,-5.0709660E-001,-1.1171524E-002, 6.4699984E-004,-1.1018733E-002, 1.2679521E-003
 1.3400204E+002, 6.2498218E+001, 0.0000000E+000,-1.8886129E+001,-4.2277209E+001,-2.0536203E+000, 2.8709279E-002, 0.0000000E+000, 0.0000000E+000,-6.8190455E-002,-6.9003124E-001,-5.0576715E-001,-1.1680053E-002, 6.4699952E-004,-1.0654036E-002, 1.2911413E-003
 1.3600296E+002, 6.4792303E+001, 0.0000000E+000,-1.9728625E+001,-4.3170345E+001,-1.8907499E+000, 2.8685149E-002, 0.0000000E+000, 0.0000000E+000, 7.2824593E-001, 3.1268359E-002,-5.0248987E-001,-1.1957675E-002, 6.4699972E-004,-1.0752803E-002, 1.3882508E-003
 1.3800240E+002, 6.6772496E+001, 0.0000000E+000,-2.0268505E+001,-4.1563018E+001,-2.0480830E+000, 2.8818238E-002, 0.0000000E+000, 0.0000000E+000, 3.5363105E+000, 2.9217092E+000,-5.0841518E-001,-1.1760830E-002, 6.4699970E-004,-1.0038141E-002, 1.4287708E-003
 1.4000298E+002, 6.7405148E+001, 0.0000000E+000,-2.0462580E+001,-4.7972122E+001,-1.8748507E+000, 2.8822701E-002, 0.0000000E+000, 0.0000000E+000,-2.1726129E+000,-2.8755821E+000,-4.8425100E-001,-1.3935592E-002, 6.4699951E-004,-1.1271544E-002, 1.4778467E-003
 1.4200217E+002, 6.9801943E+001, 0.0000000E+000,-2.1188913E+001,-4.6846476E+001,-1.8126900E+000, 2.8523389E-002, 0.0000000E+000, 0.0000000E+000, 7.1725601E-001,-1.7612313E-002,-4.8840536E-001,-1.3661251E-002, 6.4699917E-004,-1.0991577E-002, 1.5534776E-003
 1.4400331E+002, 7.1427091E+001, 0.0000000E+000,-2.1743219E+001,-4.5840416E+001,-2.0716094E+000, 2.8554062E-002, 0.0000000E+000, 0.0000000E+000, 2.5855738E+000, 1.8004004E+000,-4.9234017E-001,-1.3724333E-002, 6.4699976E-004,-1.0156500E-002, 1.6495879E-003
 1.4600200E+002, 7.3783311E+001, 0.0000000E+000,-2.2585201E+001,-4.8066442E+001,-2.0719432E+000, 2.8571068E-002, 0.0000000E+000, 0.0000000E+000, 1.8506611E+000, 1.0882963E+000,-4.8385525E-001,-1.4705664E-002, 6.4699965E-004,-1.0417527E-002, 1.6982773E-003
 1.4800116E+002, 7.4554447E+001, 0.0000000E+000,-2.2782432E+001,-5.0666981E+001,-1.9910587E+000, 2.8542648E-002, 0.0000000E+000, 0.0000000E+000,-5.6620586E-003,-8.5748163E-001,-4.7393618E-001,-1.5820480E-002, 6.4699944E-004,-1.0771950E-002, 1.7976645E-003
 1.5000208E+002, 7.7607476E+001, 0.0000000E+000,-2.3779815E+001,-5.4253314E+001,-2.1258954E+000, 2.8992190E-002, 0.0000000E+000, 0.0000000E+000,-1.6363580E+000,-2.5225565E+000,-4.6048626E-001,-1.7105790E-002, 6.4699775E-004,-1.1414450E-002, 1.8257977E-003
 1.5200281E+002, 7.5378308E+001, 0.0000000E+000,-2.3112729E+001,-5.1405713E+001,-2.0611159E+000, 2.8567691E-002, 0.0000000E+000, 0.0000000E+000,-3.3117201E-001,-1.1726827E+000,-4.7129088E-001,-1.6445655E-002, 6.4699890E-004,-1.0544334E-002, 1.8067936E-003
 1.5400130E+002, 7.6729207E+001, 0.0000000E+000,-2.3474340E+001,-5.2256957E+001,-1.9462469E+000, 2.8340784E-002, 0.0000000E+000, 0.0000000E+000,-8.0296447E-002,-9.1999599E-001,-4.6803732E-001,-1.6392927E-002, 6.4699860E-004,-1.0934198E-002, 1.8401123E-003
 1.5600008E+002, 7.9302829E+001, 0.0000000E+000,-2.4255366E+001,-5.3415717E+001,-2.0437534E+000, 2.8963309E-002, 0.0000000E+000, 0.0000000E+000, 5.6669000E-001,-3.8304406E-001,-4.6380620E-001,-1.7283319E-002, 6.4699869E-004,-1.0688231E-002, 1.9502160E-003
 1.5800296E+002, 8.1424329E+001, 0.0000000E+000,-2.4987804E+001,-5.2663261E+001,-2.0741225E+000, 2.9161831E-002, 0.0000000E+000, 0.0000000E+000, 2.6850550E+000, 1.7283038E+000,-4.6684993E-001,-1.7002204E-002, 6.4699862E-004,-1.0365946E-002, 1.9935494E-003
 1.6000101E+002, 8.1585658E+001, 0.0000000E+000,-2.5051927E+001,-5.2631683E+001,-2.1103237E+000, 2.8385027E-002, 0.0000000E+000, 0.0000000E+000, 2.7674763E+000, 1.8201101E+000,-4.6645656E-001,-1.7251702E-002, 6.4699939E-004,-1.0139152E-002, 2.0655692E-003
 1.6200024E+002, 8.5159980E+001, 0.0000000E+000,-2.6148803E+001,-5.8518263E+001,-2.2189091E+000, 2.8880798E-002, 0.0000000E+000, 0.0000000E+000,-6.7899447E-001,-1.6971141E+000,-4.4477028E-001,-1.9600014E-002, 6.4699563E-004,-1.1089450E-002, 2.1356257E-003
 1.6400053E+002, 8.5586487E+001, 0.0000000E+000,-2.6437248E+001,-5.7967933E+001,-2.1419732E+000, 2.8330072E-002, 0.0000000E+000, 0.0000000E+000, 6.8119555E-002,-9.3233767E-001,-4.4658599E-001,-1.9564454E-002, 6.4699817E-004,-1.0845132E-002, 2.1678554E-003
 1.6600067E+002, 8.5814476E+001, 0.0000000E+000,-2.6389973E+001,-5.5452034E+001,-2.2564025E+000, 2.8296338E-002, 0.0000000E+000, 0.0000000E+000, 2.8114075E+000, 1.7443631E+000,-4.5580722E-001,-1.8708680E-002, 6.4699817E-004,-1.0231333E-002, 2.2224589E-003
 1.6800282E+002, 8.8881079E+001, 0.0000000E+000,-2.7398028E+001,-5.9007499E+001,-2.3609354E+000, 2.8348654E-002, 0.0000000E+000, 0.0000000E+000, 1.1744101E+000, 1.4296582E-001,-4.4283490E-001,-2.0164552E-002, 6.4699826E-004,-1.0651657E-002, 2.2832729E-003
 1.7000119E+002, 8.8721781E+001, 0.0000000E+000,-2.7421079E+001,-5.7219038E+001,-2.2954924E+000, 2.8659643E-002, 0.0000000E+000, 0.0000000E+000, 2.9411008E+000, 1.8148315E+000,-4.4931229E-001,-1.9842244E-002, 6.4699865E-004,-1.0038215E-002, 2.3419637E-003
