s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 8.0000618E+001, 7.6768991E+001,-2.6685138E+001,-4.5397200E+001,-3.9562177E+000, 3.7196394E-001, 0.0000000E+000, 0.0000000E+000, 1.7703328E-001, 1.1023988E+000, 0.0000000E+000, 3.2868027E-003, 0.0000000E+000
 8.5000290E+001, 8.0183908E+001,-2.7676645E+001,-4.7457780E+001,-3.9224253E+000, 4.1815694E-001, 0.0000000E+000, 0.0000000E+000, 4.3042600E-001, 1.5452146E+000, 0.0000000E+000, 3.6355172E-003, 0.0000000E+000
 9.0000061E+001, 8.1226436E+001,-2.8005719E+001,-4.8838968E+001,-3.8011425E+000, 4.6272786E-001, 0.0000000E+000, 0.0000000E+000,-3.5475145E-001, 1.0433339E+000, 0.0000000E+000, 3.9775861E-003, 0.0000000E+000
 9.5000694E+001, 8.4631057E+001,-2.9186728E+001,-5.0333660E+001,-3.9395642E+000, 5.2048207E-001, 0.0000000E+000, 0.0000000E+000, 1.5130826E-001, 1.6915858E+000, 0.0000000E+000, 4.4034886E-003, 0.0000000E+000
 1.0000040E+002, 9.0568865E+001,-3.1198611E+001,-5.3996245E+001,-3.9431879E+000, 5.9795236E-001, 0.0000000E+000, 0.0000000E+000, 9.9697029E-002, 2.0287737E+000, 0.0000000E+000, 4.9550544E-003, 0.0000000E+000
 1.0500008E+002, 9.2413111E+001,-3.1758223E+001,-5.4616952E+001,-4.0966039E+000, 6.5462309E-001, 0.0000000E+000, 0.0000000E+000, 3.6152791E-001, 2.5959563E+000, 0.0000000E+000, 5.4037878E-003, 0.0000000E+000
 1.1000063E+002, 9.8422208E+001,-3.3666161E+001,-5.9293403E+001,-4.0231892E+000, 7.2811248E-001, 0.0000000E+000, 0.0000000E+000,-3.3019027E-001, 2.1675670E+000, 0.0000000E+000, 6.0166347E-003, 0.0000000E+000
 1.1500024E+002, 1.0346957E+002,-3.5471325E+001,-6.1657992E+001,-4.2408563E+000, 7.9638971E-001, 0.0000000E+000, 0.0000000E+000,-3.7887833E-002, 2.8957833E+000, 0.0000000E+000, 6.5681848E-003, 0.0000000E+000
 1.2000045E+002, 1.0153917E+002,-3.4749612E+001,-6.0520686E+001,-4.1572862E+000, 8.4555088E-001, 0.0000000E+000, 0.0000000E+000,-8.8836301E-002, 2.9571383E+000, 0.0000000E+000, 7.0096157E-003, 0.0000000E+000
 1.2500015E+002, 1.0949935E+002,-3.7508388E+001,-6.4825471E+001,-4.2831516E+000, 9.0952465E-001, 0.0000000E+000, 0.0000000E+000, 3.6223026E-001, 3.7918631E+000, 0.0000000E+000, 7.5606307E-003, 0.0000000E+000
 1.3000038E+002, 1.1464989E+002,-3.9218095E+001,-6.7919956E+001,-4.5754268E+000, 9.7463129E-001, 0.0000000E+000, 0.0000000E+000, 2.1940116E-001, 3.9110399E+000, 0.0000000E+000, 8.1451736E-003, 0.0000000E+000
 1.3500032E+002, 1.2106278E+002,-4.1378369E+001,-7.1836672E+001,-4.6295528E+000, 1.0437114E+000, 0.0000000E+000, 0.0000000E+000, 1.7999469E-001, 4.2618982E+000, 0.0000000E+000, 8.8067554E-003, 0.0000000E+000
 1.4000069E+002, 1.2200738E+002,-4.1682110E+001,-7.2709252E+001,-4.5650526E+000, 1.0985690E+000, 0.0000000E+000, 0.0000000E+000,-1.8905299E-001, 4.1495363E+000, 0.0000000E+000, 9.2474784E-003, 0.0000000E+000
 1.4500014E+002, 1.2859496E+002,-4.3829402E+001,-7.6275865E+001,-4.7338351E+000, 1.1939062E+000, 0.0000000E+000, 0.0000000E+000, 4.5784357E-001, 4.9497612E+000, 0.0000000E+000, 1.0052432E-002, 0.0000000E+000
 1.5000008E+002, 1.3110291E+002,-4.4629291E+001,-7.8090019E+001,-4.8123070E+000, 1.2208433E+000, 0.0000000E+000, 0.0000000E+000, 6.2885361E-002, 4.7921403E+000, 0.0000000E+000, 1.0449265E-002, 0.0000000E+000
 1.5500023E+002, 1.3541744E+002,-4.6142074E+001,-8.0675190E+001,-4.8864388E+000, 1.2795791E+000, 0.0000000E+000, 0.0000000E+000, 2.5871390E-001, 4.9933166E+000, 0.0000000E+000, 1.0935940E-002, 0.0000000E+000
 1.6000053E+002, 1.3971514E+002,-4.7554987E+001,-8.3045842E+001,-4.8686842E+000, 1.3379696E+000, 0.0000000E+000, 0.0000000E+000, 4.1065532E-001, 5.5835978E+000, 0.0000000E+000, 1.1533044E-002, 0.0000000E+000
 1.6500056E+002, 1.4476110E+002,-4.9304845E+001,-8.6851703E+001,-5.0029642E+000, 1.3802597E+000, 0.0000000E+000, 0.0000000E+000,-3.8921336E-001, 4.9818455E+000, 0.0000000E+000, 1.2027349E-002, 0.0000000E+000
 1.7000005E+002, 1.4517692E+002,-4.9427823E+001,-8.7347856E+001,-4.9645248E+000, 1.4226294E+000, 0.0000000E+000, 0.0000000E+000,-2.4506369E-001, 4.8593418E+000, 0.0000000E+000, 1.2410034E-002, 0.0000000E+000
 1.7500078E+002, 1.4773419E+002,-5.0267174E+001,-8.7996488E+001,-5.0853232E+000, 1.4527104E+000, 0.0000000E+000, 0.0000000E+000, 1.6407820E-001, 5.8379160E+000, 0.0000000E+000, 1.2805724E-002, 0.0000000E+000
 1.8000002E+002, 1.5419322E+002,-5.2456968E+001,-9.1776177E+001,-5.2291565E+000, 1.5166413E+000, 0.0000000E+000, 0.0000000E+000, 2.6773285E-001, 6.2475641E+000, 0.0000000E+000, 1.3395449E-002, 0.0000000E+000
 1.8500021E+002, 1.6086179E+002,-5.4721414E+001,-9.6351115E+001,-5.3878079E+000, 1.5994066E+000, 0.0000000E+000, 0.0000000E+000, 2.0790349E-001, 6.0008647E+000, 0.0000000E+000, 1.4114484E-002, 0.0000000E+000
 1.9000079E+002, 1.6850276E+002,-5.7284764E+001,-1.0104270E+002,-5.3817885E+000, 1.6614474E+000, 0.0000000E+000, 0.0000000E+000, 7.3244115E-002, 6.4549453E+000, 0.0000000E+000, 1.4744907E-002, 0.0000000E+000
 1.9500014E+002, 1.6390428E+002,-5.5652627E+001,-9.7696477E+001,-5.4047548E+000, 1.6833081E+000, 0.0000000E+000, 0.0000000E+000, 4.2613895E-001, 6.8337276E+000, 0.0000000E+000, 1.5038700E-002, 0.0000000E+000
 2.0000026E+002, 1.7218914E+002,-5.8480325E+001,-1.0339926E+002,-5.5554898E+000, 1.7233829E+000, 0.0000000E+000, 0.0000000E+000,-2.8391118E-001, 6.4774486E+000, 0.0000000E+000, 1.5390462E-002, 0.0000000E+000
 2.0500006E+002, 1.7251679E+002,-5.8512037E+001,-1.0357902E+002,-5.4780106E+000, 1.7698069E+000, 0.0000000E+000, 0.0000000E+000,-1.3265499E-001, 6.7175332E+000, 0.0000000E+000, 1.5964828E-002, 0.0000000E+000
 2.1000064E+002, 1.8223149E+002,-6.1901739E+001,-1.0961677E+002,-5.6361695E+000, 1.8378003E+000, 0.0000000E+000, 0.0000000E+000,-2.6298966E-001, 6.9146183E+000, 0.0000000E+000, 1.6590211E-002, 0.0000000E+000
 2.1500017E+002, 1.7314680E+002,-5.8690925E+001,-1.0308449E+002,-5.5245075E+000, 1.8144128E+000, 0.0000000E+000, 0.0000000E+000, 6.8504581E-001, 7.6612886E+000, 0.0000000E+000, 1.6556577E-002, 0.0000000E+000
 2.2000073E+002, 1.7879886E+002,-6.0644467E+001,-1.0731755E+002,-5.6259062E+000, 1.8707153E+000, 0.0000000E+000, 0.0000000E+000, 1.2801438E-001, 7.0816514E+000, 0.0000000E+000, 1.6947396E-002, 0.0000000E+000
 2.2500075E+002, 1.7418339E+002,-5.8964444E+001,-1.0471593E+002,-5.5313634E+000, 1.8466159E+000, 0.0000000E+000, 0.0000000E+000,-5.0152520E-001, 6.8182739E+000, 0.0000000E+000, 1.6868013E-002, 0.0000000E+000
 2.3000014E+002, 1.7787487E+002,-6.0279438E+001,-1.0650289E+002,-5.6102697E+000, 1.9020485E+000, 0.0000000E+000, 0.0000000E+000, 2.7747397E-001, 7.3843199E+000, 0.0000000E+000, 1.7460443E-002, 0.0000000E+000
 2.3500067E+002, 1.8879306E+002,-6.3939485E+001,-1.1386178E+002,-5.6803665E+000, 1.9491641E+000, 0.0000000E+000, 0.0000000E+000,-2.1842635E-001, 7.2605903E+000, 0.0000000E+000, 1.7940628E-002, 0.0000000E+000
 2.4000044E+002, 1.8929936E+002,-6.4065995E+001,-1.1414990E+002,-5.7106434E+000, 1.9917236E+000, 0.0000000E+000, 0.0000000E+000,-2.4084508E-001, 7.3645415E+000, 0.0000000E+000, 1.8498788E-002, 0.0000000E+000
 2.4500076E+002, 1.9468859E+002,-6.5959247E+001,-1.1630857E+002,-5.9248653E+000, 2.0551034E+000, 0.0000000E+000, 0.0000000E+000, 6.7881620E-001, 8.5510087E+000, 0.0000000E+000, 1.9015680E-002, 0.0000000E+000
 2.5000069E+002, 1.9798168E+002,-6.7067198E+001,-1.1980020E+002,-5.7893170E+000, 2.0939902E+000, 0.0000000E+000, 0.0000000E+000,-5.9835239E-001, 7.4189576E+000, 0.0000000E+000, 1.9691123E-002, 0.0000000E+000
 2.5500069E+002, 1.9992826E+002,-6.7769467E+001,-1.1955059E+002,-5.9241572E+000, 2.1091354E+000, 0.0000000E+000, 0.0000000E+000, 7.7723700E-001, 8.7931808E+000, 0.0000000E+000, 1.9596051E-002, 0.0000000E+000
 2.6000012E+002, 2.0120060E+002,-6.8126324E+001,-1.2155581E+002,-5.9000240E+000, 2.1460638E+000, 0.0000000E+000, 0.0000000E+000,-2.0868609E-001, 7.7645115E+000, 0.0000000E+000, 2.0143047E-002, 0.0000000E+000
 2.6500009E+002, 2.0309248E+002,-6.8759566E+001,-1.2143029E+002,-5.9984364E+000, 2.1996798E+000, 0.0000000E+000, 0.0000000E+000, 7.3749222E-001, 9.1038731E+000, 0.0000000E+000, 2.0430834E-002, 0.0000000E+000
 2.7000073E+002, 1.9867928E+002,-6.7234495E+001,-1.1985005E+002,-5.9005238E+000, 2.1864336E+000, 0.0000000E+000, 0.0000000E+000,-4.0458807E-001, 7.8806373E+000, 0.0000000E+000, 2.0481544E-002, 0.0000000E+000
 2.7500076E+002, 2.1099633E+002,-7.1422790E+001,-1.2631322E+002,-6.0859230E+000, 2.3061957E+000, 0.0000000E+000, 0.0000000E+000, 7.0746613E-001, 9.4805916E+000, 0.0000000E+000, 2.1506767E-002, 0.0000000E+000
 2.8000027E+002, 2.1448434E+002,-7.2595750E+001,-1.3056444E+002,-6.0305843E+000, 2.3300905E+000, 0.0000000E+000, 0.0000000E+000,-9.4352616E-001, 7.6236567E+000, 0.0000000E+000, 2.1929502E-002, 0.0000000E+000
 2.8500055E+002, 2.1431947E+002,-7.2492899E+001,-1.2923491E+002,-6.0958105E+000, 2.3782881E+000, 0.0000000E+000, 0.0000000E+000,-2.9612496E-002, 8.8741315E+000, 0.0000000E+000, 2.2192685E-002, 0.0000000E+000
 2.9000085E+002, 2.1309671E+002,-7.2092248E+001,-1.2803879E+002,-5.9408195E+000, 2.3807544E+000, 0.0000000E+000, 0.0000000E+000, 3.9008422E-001, 9.4056091E+000, 0.0000000E+000, 2.2299268E-002, 0.0000000E+000
 2.9500003E+002, 2.1011011E+002,-7.1033728E+001,-1.2565720E+002,-5.9973374E+000, 2.3790430E+000, 0.0000000E+000, 0.0000000E+000, 8.0924272E-001, 9.8008929E+000, 0.0000000E+000, 2.2202870E-002, 0.0000000E+000
 3.0000000E+002, 2.2102093E+002,-7.4806080E+001,-1.3407423E+002,-6.1385305E+000, 2.4880124E+000, 0.0000000E+000, 0.0000000E+000,-2.3690284E-001, 8.4901037E+000, 0.0000000E+000, 2.3043201E-002, 0.0000000E+000
