s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 9.5000343E+001, 1.2585601E+002,-4.4312726E+001,-7.1353652E+001,-7.6909403E+000, 9.8908099E-001, 0.0000000E+000, 0.0000000E+000,-1.2192253E-001, 3.4877713E+000, 0.0000000E+000, 9.3313850E-003, 0.0000000E+000
 1.0000036E+002, 1.3697998E+002,-4.8189874E+001,-7.7727477E+001,-7.7938002E+000, 1.0556709E+000, 0.0000000E+000, 0.0000000E+000, 4.8194437E-001, 4.3245018E+000, 0.0000000E+000, 1.0188003E-002, 0.0000000E+000
 1.0500028E+002, 1.3653459E+002,-4.7974018E+001,-7.7097336E+001,-7.8774376E+000, 1.1051530E+000, 0.0000000E+000, 0.0000000E+000, 5.0633073E-001, 4.6909491E+000, 0.0000000E+000, 1.0740665E-002, 0.0000000E+000
 1.1000010E+002, 1.4472055E+002,-5.0708846E+001,-8.3059743E+001,-8.0238993E+000, 1.1703545E+000, 0.0000000E+000, 0.0000000E+000,-5.4406089E-002, 4.0984179E+000, 0.0000000E+000, 1.1560914E-002, 0.0000000E+000
 1.1500034E+002, 1.4653477E+002,-5.1363561E+001,-8.4099063E+001,-8.0965381E+000, 1.2227750E+000, 0.0000000E+000, 0.0000000E+000,-5.4033450E-002, 4.1983827E+000, 0.0000000E+000, 1.2212886E-002, 0.0000000E+000
 1.2000003E+002, 1.5359371E+002,-5.3696340E+001,-8.8270495E+001,-8.2633396E+000, 1.2595166E+000, 0.0000000E+000, 0.0000000E+000,-2.4964906E-003, 4.6230558E+000, 0.0000000E+000, 1.2824938E-002, 0.0000000E+000
 1.2500014E+002, 1.5726371E+002,-5.5009298E+001,-8.9987543E+001,-8.2777841E+000, 1.3308725E+000, 0.0000000E+000, 0.0000000E+000, 5.4349599E-001, 5.3199598E+000, 0.0000000E+000, 1.3614975E-002, 0.0000000E+000
 1.3000018E+002, 1.6211862E+002,-5.6701060E+001,-9.3216239E+001,-8.6103856E+000, 1.3729786E+000, 0.0000000E+000, 0.0000000E+000,-1.8666216E-001, 4.9639138E+000, 0.0000000E+000, 1.4290144E-002, 0.0000000E+000
 1.3500008E+002, 1.6837249E+002,-5.8763150E+001,-9.7227272E+001,-8.7272100E+000, 1.4132021E+000, 0.0000000E+000, 0.0000000E+000,-6.5179076E-004, 5.0680608E+000, 0.0000000E+000, 1.4878204E-002, 0.0000000E+000
 1.4000032E+002, 1.7186459E+002,-5.9836134E+001,-9.9885667E+001,-8.6137190E+000, 1.4515386E+000, 0.0000000E+000, 0.0000000E+000,-1.6066185E-001, 4.9806045E+000, 0.0000000E+000, 1.5472845E-002, 0.0000000E+000
 1.4500002E+002, 1.7749290E+002,-6.1826852E+001,-1.0278347E+002,-8.6595475E+000, 1.4965087E+000, 0.0000000E+000, 0.0000000E+000, 3.6837453E-001, 5.7195330E+000, 0.0000000E+000, 1.6166741E-002, 0.0000000E+000
 1.5000002E+002, 1.8219147E+002,-6.3397486E+001,-1.0569024E+002,-8.9099420E+000, 1.5658542E+000, 0.0000000E+000, 0.0000000E+000, 4.6262214E-001, 5.7596560E+000, 0.0000000E+000, 1.6851236E-002, 0.0000000E+000
 1.5500032E+002, 1.8792146E+002,-6.5340196E+001,-1.0942253E+002,-9.0120880E+000, 1.6153077E+000, 0.0000000E+000, 0.0000000E+000, 2.3727986E-001, 5.7619503E+000, 0.0000000E+000, 1.7599344E-002, 0.0000000E+000
 1.6000024E+002, 1.9782976E+002,-6.8727734E+001,-1.1607032E+002,-9.1778338E+000, 1.6742907E+000, 0.0000000E+000, 0.0000000E+000,-3.1033892E-001, 5.5281563E+000, 0.0000000E+000, 1.8469855E-002, 0.0000000E+000
 1.6500035E+002, 1.9685966E+002,-6.8419909E+001,-1.1535343E+002,-9.0943777E+000, 1.6806679E+000, 0.0000000E+000, 0.0000000E+000, 1.6927426E-001, 5.6726203E+000, 0.0000000E+000, 1.8731412E-002, 0.0000000E+000
 1.7000026E+002, 2.0106695E+002,-6.9885906E+001,-1.1769953E+002,-9.3036944E+000, 1.7318580E+000, 0.0000000E+000, 0.0000000E+000, 1.6520543E-001, 5.9096769E+000, 0.0000000E+000, 1.9354058E-002, 0.0000000E+000
 1.7500029E+002, 2.0549009E+002,-7.1404293E+001,-1.2046845E+002,-9.3670881E+000, 1.7660871E+000, 0.0000000E+000, 0.0000000E+000, 8.7317469E-002, 6.0163451E+000, 0.0000000E+000, 1.9763053E-002, 0.0000000E+000
 1.8000002E+002, 2.1280099E+002,-7.3920784E+001,-1.2527984E+002,-9.3639854E+000, 1.8145173E+000, 0.0000000E+000, 0.0000000E+000, 5.2570891E-002, 6.0508961E+000, 0.0000000E+000, 2.0639076E-002, 0.0000000E+000
 1.8500034E+002, 2.1365217E+002,-7.4085021E+001,-1.2538222E+002,-9.3867708E+000, 1.8290061E+000, 0.0000000E+000, 0.0000000E+000, 4.6811402E-001, 6.6271614E+000, 0.0000000E+000, 2.0882473E-002, 0.0000000E+000
 1.9000006E+002, 2.2322519E+002,-7.7437239E+001,-1.3180016E+002,-9.5244701E+000, 1.9019856E+000, 0.0000000E+000, 0.0000000E+000, 3.3032445E-001, 6.3653037E+000, 0.0000000E+000, 2.2104002E-002, 0.0000000E+000
 1.9500009E+002, 2.2445541E+002,-7.7797057E+001,-1.3292550E+002,-9.5469573E+000, 1.9306728E+000, 0.0000000E+000, 0.0000000E+000,-2.5060395E-001, 6.1165723E+000, 0.0000000E+000, 2.2610890E-002, 0.0000000E+000
 2.0000040E+002, 2.2847544E+002,-7.9276582E+001,-1.3557603E+002,-9.6313773E+000, 1.9560711E+000, 0.0000000E+000, 0.0000000E+000,-2.6603856E-001, 5.9475166E+000, 0.0000000E+000, 2.2948607E-002, 0.0000000E+000
 2.0500041E+002, 2.2762341E+002,-7.8889841E+001,-1.3463437E+002,-9.7018056E+000, 1.9882583E+000, 0.0000000E+000, 0.0000000E+000, 6.8787449E-002, 6.3856493E+000, 0.0000000E+000, 2.3060551E-002, 0.0000000E+000
 2.1000020E+002, 2.2688797E+002,-7.8493769E+001,-1.3400161E+002,-9.4200079E+000, 1.9846995E+000, 0.0000000E+000, 0.0000000E+000, 5.7592423E-002, 6.9572776E+000, 0.0000000E+000, 2.3512112E-002, 0.0000000E+000
 2.1500024E+002, 2.4138362E+002,-8.3691657E+001,-1.4321903E+002,-9.7717739E+000, 2.0564849E+000, 0.0000000E+000, 0.0000000E+000, 3.5939790E-001, 6.7576347E+000, 0.0000000E+000, 2.4521797E-002, 0.0000000E+000
 2.2000002E+002, 2.4537503E+002,-8.5031969E+001,-1.4606865E+002,-9.7664860E+000, 2.1004440E+000, 0.0000000E+000, 0.0000000E+000, 2.9696751E-002, 6.6083704E+000, 0.0000000E+000, 2.5331804E-002, 0.0000000E+000
 2.2500027E+002, 2.5040809E+002,-8.6808423E+001,-1.4893335E+002,-9.8985357E+000, 2.1393847E+000, 0.0000000E+000, 0.0000000E+000, 3.3922994E-001, 6.9071650E+000, 0.0000000E+000, 2.6159725E-002, 0.0000000E+000
 2.3000006E+002, 2.5738769E+002,-8.9202973E+001,-1.5294555E+002,-9.8086285E+000, 2.1719544E+000, 0.0000000E+000, 0.0000000E+000, 7.5250837E-001, 7.6024918E+000, 0.0000000E+000, 2.6716980E-002, 0.0000000E+000
