s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 1.8001642E+001, 2.9969938E+001, 0.0000000E+000,-8.7199784E+000,-1.8071791E+001,-1.9515370E+000, 2.7656417E-002, 0.0000000E+000, 0.0000000E+000, 1.2306231E+000, 1.2542877E+000,-5.9797650E-001,-3.6114500E-005, 6.4699996E-004,-1.0161188E-002, 8.9087562E-006
 2.0001692E+001, 3.0250440E+001, 0.0000000E+000,-8.8025338E+000,-1.9299985E+001,-2.0022871E+000, 2.8636872E-002, 0.0000000E+000, 0.0000000E+000, 1.5040667E-001, 1.7427064E-001,-5.9327956E-001,-1.1336303E-004, 6.4699996E-004,-1.0722842E-002, 2.0162337E-005
 2.2001005E+001, 3.0634137E+001, 0.0000000E+000,-8.9437137E+000,-1.9916065E+001,-2.0664538E+000, 2.8996348E-002, 0.0000000E+000, 0.0000000E+000,-2.8387529E-001,-2.6309916E-001,-5.9089327E-001,-2.1717292E-004, 6.4699996E-004,-1.0942852E-002, 2.8298010E-005
 2.4001431E+001, 3.0407337E+001, 0.0000000E+000,-8.8737801E+000,-2.1332953E+001,-2.1824128E+000, 2.9471746E-002, 0.0000000E+000, 0.0000000E+000,-1.9703598E+000,-1.9523374E+000,-5.8538010E-001,-2.9516347E-004, 6.4699996E-004,-1.1780537E-002, 3.3513859E-005
 2.6001629E+001, 3.0727932E+001, 0.0000000E+000,-8.9909411E+000,-1.8816400E+001,-1.9777778E+000, 3.0324944E-002, 0.0000000E+000, 0.0000000E+000, 9.4978262E-001, 9.7313828E-001,-5.9511119E-001,-3.1313660E-004, 6.4699996E-004,-1.0267391E-002, 4.3258243E-005
 2.8000574E+001, 3.0920605E+001, 0.0000000E+000,-9.1133289E+000,-1.8539444E+001,-1.9093395E+000, 3.1043021E-002, 0.0000000E+000, 0.0000000E+000, 1.3496200E+000, 1.3895353E+000,-5.9617199E-001,-3.9799128E-004, 6.4699996E-004,-1.0013445E-002, 5.1273549E-005
 3.0000553E+001, 3.1478376E+001, 0.0000000E+000,-9.2625458E+000,-2.0536636E+001,-2.0735820E+000, 3.2306562E-002, 0.0000000E+000, 0.0000000E+000,-3.8535334E-001,-3.6208169E-001,-5.8844767E-001,-4.8970400E-004, 6.4699995E-004,-1.1030569E-002, 5.9292345E-005
 3.2001358E+001, 3.1137991E+001, 0.0000000E+000,-9.1147284E+000,-1.9512874E+001,-1.9709535E+000, 3.3123395E-002, 0.0000000E+000, 0.0000000E+000, 5.3375877E-001, 5.7255841E-001,-5.9235504E-001,-5.5154306E-004, 6.4699996E-004,-1.0431635E-002, 6.7972928E-005
 3.4000870E+001, 3.1786094E+001, 0.0000000E+000,-9.4206011E+000,-1.9630980E+001,-1.8449172E+000, 3.3255508E-002, 0.0000000E+000, 0.0000000E+000, 8.9083048E-001, 9.2285165E-001,-5.9197146E-001,-6.3310584E-004, 6.4699996E-004,-1.0318287E-002, 7.3700273E-005
 3.6001583E+001, 3.1911973E+001, 0.0000000E+000,-9.4107831E+000,-2.1791302E+001,-2.0115372E+000, 3.5085673E-002, 0.0000000E+000, 0.0000000E+000,-1.2839930E+000,-1.2665639E+000,-5.8352628E-001,-7.3365377E-004, 6.4699995E-004,-1.1544985E-002, 8.3651127E-005
 3.8000984E+001, 3.2227161E+001, 0.0000000E+000,-9.4513389E+000,-1.9418515E+001,-1.8057005E+000, 3.5865143E-002, 0.0000000E+000, 0.0000000E+000, 1.5598575E+000, 1.5874711E+000,-5.9282315E-001,-7.3526298E-004, 6.4699996E-004,-1.0046459E-002, 9.2662884E-005
 4.0001099E+001, 3.2246111E+001, 0.0000000E+000,-9.4354035E+000,-2.1128360E+001,-2.0912555E+000, 3.6862971E-002, 0.0000000E+000, 0.0000000E+000,-3.9698213E-001,-3.7204517E-001,-5.8621119E-001,-8.7085425E-004, 6.4699996E-004,-1.0898990E-002, 9.7915010E-005
 4.2001431E+001, 3.2186326E+001, 0.0000000E+000,-9.4864264E+000,-2.1053700E+001,-1.8903767E+000, 3.7030431E-002, 0.0000000E+000, 0.0000000E+000,-2.3937072E-001,-2.0714707E-001,-5.8638971E-001,-8.9969390E-004, 6.4699995E-004,-1.0890536E-002, 1.0064456E-004
 4.4001259E+001, 3.2457629E+001, 0.0000000E+000,-9.6329783E+000,-2.0746518E+001,-1.8485336E+000, 3.7566069E-002, 0.0000000E+000, 0.0000000E+000, 2.3600072E-001, 2.6716530E-001,-5.8771386E-001,-8.8314566E-004, 6.4699996E-004,-1.0627345E-002, 1.0105614E-004
 4.6000099E+001, 3.2271119E+001, 0.0000000E+000,-9.5586931E+000,-2.0815485E+001,-1.9078508E+000, 3.8576037E-002, 0.0000000E+000, 0.0000000E+000,-3.0206942E-003, 2.7666667E-002,-5.8730950E-001,-9.1894568E-004, 6.4699996E-004,-1.0744722E-002, 1.0482900E-004
 4.8000862E+001, 3.2687595E+001, 0.0000000E+000,-9.6389024E+000,-1.9553009E+001,-1.8940661E+000, 3.8958654E-002, 0.0000000E+000, 0.0000000E+000, 1.6144678E+000, 1.6405767E+000,-5.9233704E-001,-9.0785787E-004, 6.4699996E-004,-9.9225186E-003, 1.1122712E-004
 5.0001850E+001, 3.2455937E+001, 0.0000000E+000,-9.5840981E+000,-2.1636095E+001,-1.8957831E+000, 4.0241351E-002, 0.0000000E+000, 0.0000000E+000,-6.6184570E-001,-6.1979758E-001,-5.8421435E-001,-1.0439130E-003, 6.4699996E-004,-1.0984632E-002, 1.1735071E-004
 5.2000732E+001, 3.3113736E+001, 0.0000000E+000,-9.7363329E+000,-2.2120271E+001,-1.9135150E+000, 4.1484368E-002, 0.0000000E+000, 0.0000000E+000,-6.4047724E-001,-6.1489773E-001,-5.8230939E-001,-1.1449093E-003, 6.4699996E-004,-1.1186883E-002, 1.2623279E-004
 5.4000378E+001, 3.3188241E+001, 0.0000000E+000,-9.7708218E+000,-2.2031765E+001,-1.9479718E+000, 4.4061042E-002, 0.0000000E+000, 0.0000000E+000,-5.4483174E-001,-5.1825631E-001,-5.8265393E-001,-1.2019002E-003, 6.4699996E-004,-1.1055384E-002, 1.3906826E-004
 5.6001877E+001, 3.3736817E+001, 0.0000000E+000,-9.9203561E+000,-2.0811244E+001,-1.8372619E+000, 4.5714532E-002, 0.0000000E+000, 0.0000000E+000, 1.1803432E+000, 1.2136692E+000,-5.8739975E-001,-1.2244902E-003, 6.4699996E-004,-1.0268023E-002, 1.4727216E-004
 5.8000011E+001, 3.3845108E+001, 0.0000000E+000,-1.0006365E+001,-2.2580949E+001,-1.8108204E+000, 4.7148806E-002, 0.0000000E+000, 0.0000000E+000,-5.2441921E-001,-5.0587771E-001,-5.8057209E-001,-1.4019035E-003, 6.4699996E-004,-1.1098000E-002, 1.5312811E-004
 6.0001003E+001, 3.3542508E+001, 0.0000000E+000,-9.8731547E+000,-2.2017177E+001,-1.8787575E+000, 4.9146710E-002, 0.0000000E+000, 0.0000000E+000,-2.0512483E-001,-1.7743452E-001,-5.8266302E-001,-1.4173399E-003, 6.4699996E-004,-1.0797035E-002, 1.6800382E-004
 6.2001041E+001, 3.4606554E+001, 0.0000000E+000,-1.0231333E+001,-2.2048838E+001,-1.8857596E+000, 5.1116077E-002, 0.0000000E+000, 0.0000000E+000, 4.5701544E-001, 4.9173912E-001,-5.8262655E-001,-1.5388282E-003, 6.4699996E-004,-1.0593566E-002, 1.7784982E-004
 6.4001175E+001, 3.4284619E+001, 0.0000000E+000,-1.0099448E+001,-2.1841354E+001,-1.9161817E+000, 5.2874297E-002, 0.0000000E+000, 0.0000000E+000, 4.5992818E-001, 4.8050934E-001,-5.8337435E-001,-1.5901774E-003, 6.4699996E-004,-1.0490393E-002, 1.8909496E-004
 6.6000771E+001, 3.4975770E+001, 0.0000000E+000,-1.0401787E+001,-2.2555194E+001,-1.9280859E+000, 5.4306211E-002, 0.0000000E+000, 0.0000000E+000, 1.2111385E-001, 1.4500949E-001,-5.8056887E-001,-1.7251274E-003, 6.4699996E-004,-1.0723434E-002, 1.9997275E-004
 6.8000328E+001, 3.5162148E+001, 0.0000000E+000,-1.0346620E+001,-2.4272430E+001,-1.9909369E+000, 5.7704435E-002, 0.0000000E+000, 0.0000000E+000,-1.4033601E+000,-1.3901351E+000,-5.7392302E-001,-2.0079394E-003, 6.4699996E-004,-1.1469017E-002, 2.1762213E-004
 7.0000237E+001, 3.5848402E+001, 0.0000000E+000,-1.0546646E+001,-2.2166227E+001,-1.8934148E+000, 6.0276153E-002, 0.0000000E+000, 0.0000000E+000, 1.2743688E+000, 1.3023898E+000,-5.8196182E-001,-1.9361018E-003, 6.4699996E-004,-1.0312613E-002, 2.3553130E-004
 7.2000626E+001, 3.6268499E+001, 0.0000000E+000,-1.0738106E+001,-2.3590041E+001,-1.8140441E+000, 6.3542998E-002, 0.0000000E+000, 0.0000000E+000, 1.6025556E-001, 1.8985048E-001,-5.7657989E-001,-2.2234887E-003, 6.4699997E-004,-1.0731042E-002, 2.5573057E-004
 7.4000305E+001, 3.6654141E+001, 0.0000000E+000,-1.0826964E+001,-2.4245390E+001,-1.7413775E+000, 6.5520958E-002, 0.0000000E+000, 0.0000000E+000,-1.1854737E-001,-9.4069349E-002,-5.7401020E-001,-2.3880502E-003, 6.4699996E-004,-1.0900404E-002, 2.7232684E-004
 7.6000938E+001, 3.7191360E+001, 0.0000000E+000,-1.0960743E+001,-2.3785418E+001,-1.9066753E+000, 6.8739051E-002, 0.0000000E+000, 0.0000000E+000, 5.8680181E-001, 6.0726248E-001,-5.7577811E-001,-2.4620827E-003, 6.4699997E-004,-1.0534882E-002, 2.8940759E-004
 7.8000038E+001, 3.7814197E+001, 0.0000000E+000,-1.1194597E+001,-2.5033840E+001,-2.0083157E+000, 7.1706716E-002, 0.0000000E+000, 0.0000000E+000,-3.6967775E-001,-3.5084974E-001,-5.7094280E-001,-2.7527208E-003, 6.4699997E-004,-1.1002929E-002, 3.0956309E-004
 8.0001854E+001, 3.7876283E+001, 0.0000000E+000,-1.1222818E+001,-2.3505066E+001,-1.9438999E+000, 7.6092829E-002, 0.0000000E+000, 0.0000000E+000, 1.2616581E+000, 1.2805913E+000,-5.7678691E-001,-2.7554639E-003, 6.4699997E-004,-1.0161534E-002, 3.3354476E-004
 8.2000099E+001, 3.8831223E+001, 0.0000000E+000,-1.1517659E+001,-2.5445003E+001,-1.8652881E+000, 8.1013113E-002, 0.0000000E+000, 0.0000000E+000, 5.2756639E-002, 8.4285089E-002,-5.6921567E-001,-3.1128389E-003, 6.4699997E-004,-1.0871027E-002, 3.5497756E-004
 8.4000320E+001, 3.9363284E+001, 0.0000000E+000,-1.1631500E+001,-2.7107377E+001,-2.0161386E+000, 8.4609416E-002, 0.0000000E+000, 0.0000000E+000,-1.3211263E+000,-1.3071223E+000,-5.6292260E-001,-3.4305355E-003, 6.4699996E-004,-1.1325939E-002, 3.8381693E-004
 8.6000130E+001, 4.0675062E+001, 0.0000000E+000,-1.2130610E+001,-2.4980998E+001,-2.0440148E+000, 8.9364894E-002, 0.0000000E+000, 0.0000000E+000, 1.5946575E+000, 1.6088043E+000,-5.7085703E-001,-3.4591895E-003, 6.4699997E-004,-1.0288724E-002, 4.1140707E-004
 8.8000244E+001, 4.0645568E+001, 0.0000000E+000,-1.2162095E+001,-2.5717557E+001,-2.0465659E+000, 9.4862369E-002, 0.0000000E+000, 0.0000000E+000, 8.0135765E-001, 8.1421283E-001,-5.6810330E-001,-3.7329692E-003, 6.4699996E-004,-1.0391324E-002, 4.4113033E-004
 9.0000458E+001, 4.1417839E+001, 0.0000000E+000,-1.2499634E+001,-2.5765713E+001,-1.7702016E+000, 9.7631249E-002, 0.0000000E+000, 0.0000000E+000, 1.4370855E+000, 1.4799226E+000,-5.6783032E-001,-3.8039940E-003, 6.4699997E-004,-1.0290827E-002, 4.6026092E-004
 9.2000031E+001, 4.2316998E+001, 0.0000000E+000,-1.2610291E+001,-2.8458572E+001,-2.0603990E+000, 1.0160381E-001, 0.0000000E+000, 0.0000000E+000,-7.3497202E-001,-7.1065997E-001,-5.5744285E-001,-4.3998725E-003, 6.4699997E-004,-1.1135848E-002, 4.8424353E-004
 9.4000435E+001, 4.2974840E+001, 0.0000000E+000,-1.2876456E+001,-2.9216532E+001,-1.9792718E+000, 1.0789449E-001, 0.0000000E+000, 0.0000000E+000,-1.0120592E+000,-9.8952582E-001,-5.5442960E-001,-4.7523221E-003, 6.4699997E-004,-1.1272942E-002, 5.2645708E-004
 9.6001114E+001, 4.4181060E+001, 0.0000000E+000,-1.3294940E+001,-2.6519750E+001,-1.8907660E+000, 1.1547514E-001, 0.0000000E+000, 0.0000000E+000, 2.5658451E+000, 2.5910784E+000,-5.6470290E-001,-4.5362656E-003, 6.4699997E-004,-9.9976612E-003, 5.6682587E-004
 9.8001663E+001, 4.5777505E+001, 0.0000000E+000,-1.3794435E+001,-3.0848981E+001,-1.9436941E+000, 1.2252687E-001, 0.0000000E+000, 0.0000000E+000,-6.9358469E-001,-6.8707852E-001,-5.4815546E-001,-5.5225990E-003, 6.4699997E-004,-1.1213462E-002, 6.1520806E-004
 1.0000045E+002, 4.6433424E+001, 0.0000000E+000,-1.4003516E+001,-3.0961263E+001,-2.0023951E+000, 1.2839783E-001, 0.0000000E+000, 0.0000000E+000,-4.4682796E-001,-4.0535121E-001,-5.4757569E-001,-5.8816872E-003, 6.4699997E-004,-1.0954374E-002, 6.5970219E-004
 1.0200030E+002, 4.7109988E+001, 0.0000000E+000,-1.4222001E+001,-2.9419746E+001,-2.1423345E+000, 1.3195967E-001, 0.0000000E+000, 0.0000000E+000, 1.4530292E+000, 1.4578664E+000,-5.5336795E-001,-5.8441988E-003, 6.4699998E-004,-1.0239016E-002, 6.8858881E-004
 1.0400099E+002, 4.8538373E+001, 0.0000000E+000,-1.4593893E+001,-3.0905621E+001,-2.0561072E+000, 1.3926499E-001, 0.0000000E+000, 0.0000000E+000, 1.1044461E+000, 1.1220176E+000,-5.4788533E-001,-6.2028447E-003, 6.4699997E-004,-1.0551208E-002, 7.3295512E-004
 1.0600166E+002, 4.9435860E+001, 0.0000000E+000,-1.4869777E+001,-3.3518768E+001,-2.1572923E+000, 1.4727783E-001, 0.0000000E+000, 0.0000000E+000,-9.7889159E-001,-9.6269936E-001,-5.3776924E-001,-7.0721535E-003, 6.4699998E-004,-1.1100301E-002, 7.7810050E-004
 1.0800017E+002, 5.0403127E+001, 0.0000000E+000,-1.5233312E+001,-3.2163227E+001,-1.9625225E+000, 1.4892973E-001, 0.0000000E+000, 0.0000000E+000, 1.1611333E+000, 1.1929957E+000,-5.4287013E-001,-6.8737800E-003, 6.4699997E-004,-1.0461977E-002, 7.9155037E-004
 1.1000172E+002, 5.0817232E+001, 0.0000000E+000,-1.5370984E+001,-3.4030748E+001,-1.9694116E+000, 1.5442650E-001, 0.0000000E+000, 0.0000000E+000,-4.1224177E-001,-3.9948424E-001,-5.3559706E-001,-7.4007886E-003, 6.4699998E-004,-1.0986836E-002, 8.3855686E-004
 1.1200152E+002, 5.2638090E+001, 0.0000000E+000,-1.5837845E+001,-3.5203385E+001,-2.1783692E+000, 1.6320854E-001, 0.0000000E+000, 0.0000000E+000,-4.3905146E-001,-4.1830128E-001,-5.3096281E-001,-8.0089657E-003, 6.4699995E-004,-1.1099720E-002, 8.9357221E-004
 1.1400115E+002, 5.3549416E+001, 0.0000000E+000,-1.6352417E+001,-3.2418436E+001,-1.8991001E+000, 1.6833392E-001, 0.0000000E+000, 0.0000000E+000, 3.0315456E+000, 3.0477966E+000,-5.4174635E-001,-7.6239138E-003, 6.4699998E-004,-9.8141457E-003, 9.2433031E-004
 1.1600037E+002, 5.3362317E+001, 0.0000000E+000,-1.6333199E+001,-3.4314322E+001,-2.0969693E+000, 1.7130893E-001, 0.0000000E+000, 0.0000000E+000, 7.5582441E-001, 7.8913468E-001,-5.3442952E-001,-8.1371945E-003, 6.4699996E-004,-1.0438067E-002, 9.3807125E-004
 1.1800105E+002, 5.4683504E+001, 0.0000000E+000,-1.6685868E+001,-3.4777608E+001,-1.9616569E+000, 1.8029859E-001, 0.0000000E+000, 0.0000000E+000, 1.4231328E+000, 1.4386689E+000,-5.3241454E-001,-8.4510049E-003, 6.4699997E-004,-1.0303135E-002, 9.9156366E-004
 1.2000117E+002, 5.7044525E+001, 0.0000000E+000,-1.7390085E+001,-3.8089791E+001,-2.2140413E+000, 1.8866317E-001, 0.0000000E+000, 0.0000000E+000,-4.8696718E-001,-4.6072859E-001,-5.1968550E-001,-9.4342472E-003, 6.4699996E-004,-1.1140154E-002, 1.0537705E-003
 1.2200088E+002, 5.8411411E+001, 0.0000000E+000,-1.7682719E+001,-3.8653072E+001,-2.0833750E+000, 1.9068216E-001, 0.0000000E+000, 0.0000000E+000, 1.6068926E-001, 1.8292758E-001,-5.1729600E-001,-9.9553974E-003, 6.4699997E-004,-1.1000477E-002, 1.1063919E-003
 1.2400096E+002, 5.8746430E+001, 0.0000000E+000,-1.7878784E+001,-3.9847385E+001,-2.0171011E+000, 1.9934917E-001, 0.0000000E+000, 0.0000000E+000,-8.2421487E-001,-7.9749049E-001,-5.1287646E-001,-1.0250613E-002, 6.4699998E-004,-1.1090503E-002, 1.1611574E-003
 1.2600085E+002, 6.1583818E+001, 0.0000000E+000,-1.8727238E+001,-3.9468852E+001,-2.1526236E+000, 2.1012045E-001, 0.0000000E+000, 0.0000000E+000, 1.4495638E+000, 1.4452246E+000,-5.1409890E-001,-1.0698931E-002, 6.4699997E-004,-1.0528134E-002, 1.2415327E-003
 1.2800087E+002, 6.2209893E+001, 0.0000000E+000,-1.8930328E+001,-4.1021946E+001,-2.1199689E+000, 2.1207109E-001, 0.0000000E+000, 0.0000000E+000, 3.1816893E-001, 3.4972179E-001,-5.0827544E-001,-1.1213680E-002, 6.4699971E-004,-1.0789584E-002, 1.2704662E-003
 1.3000087E+002, 6.2352212E+001, 0.0000000E+000,-1.9131326E+001,-4.0277780E+001,-1.9642334E+000, 2.2227324E-001, 0.0000000E+000, 0.0000000E+000, 1.1858694E+000, 1.2011459E+000,-5.1094937E-001,-1.1319481E-002, 6.4699995E-004,-1.0335145E-002, 1.3066994E-003
 1.3200082E+002, 6.4803858E+001, 0.0000000E+000,-1.9710439E+001,-4.1939063E+001,-2.2253042E+000, 2.3012873E-001, 0.0000000E+000, 0.0000000E+000, 1.1419954E+000, 1.1591809E+000,-5.0448023E-001,-1.1812839E-002, 6.4699997E-004,-1.0612764E-002, 1.3714119E-003
 1.3400041E+002, 6.5995936E+001, 0.0000000E+000,-2.0159752E+001,-4.3951155E+001,-2.2031898E+000, 2.3506695E-001, 0.0000000E+000, 0.0000000E+000,-1.1662388E-001,-8.3093955E-002,-4.9680743E-001,-1.2758833E-002, 6.4699983E-004,-1.0806287E-002, 1.4173837E-003
 1.3600005E+002, 6.8519156E+001, 0.0000000E+000,-2.0930880E+001,-4.4712926E+001,-2.2864519E+000, 2.4649835E-001, 0.0000000E+000, 0.0000000E+000, 8.0861500E-001, 8.3539668E-001,-4.9382684E-001,-1.3118766E-002, 6.4699993E-004,-1.0722175E-002, 1.4966111E-003
 1.3800114E+002, 6.7838914E+001, 0.0000000E+000,-2.0941029E+001,-4.1767500E+001,-2.0901398E+000, 2.5211363E-001, 0.0000000E+000, 0.0000000E+000, 3.2584560E+000, 3.2923578E+000,-5.0487294E-001,-1.2329631E-002, 6.4699994E-004,-1.0104699E-002, 1.5029255E-003
 1.4000136E+002, 6.9602926E+001, 0.0000000E+000,-2.1366321E+001,-4.5392552E+001,-2.3919854E+000, 2.5764344E-001, 0.0000000E+000, 0.0000000E+000, 6.8932886E-001, 7.0971118E-001,-4.9106873E-001,-1.3842190E-002, 6.4699997E-004,-1.0434489E-002, 1.5522557E-003
 1.4200153E+002, 6.9855427E+001, 0.0000000E+000,-2.1486666E+001,-4.5487497E+001,-2.3647465E+000, 2.6472946E-001, 0.0000000E+000, 0.0000000E+000, 7.3724063E-001, 7.8124587E-001,-4.9058202E-001,-1.3722031E-002, 6.4699994E-004,-1.0688703E-002, 1.6102141E-003
 1.4400017E+002, 7.3138779E+001, 0.0000000E+000,-2.2370359E+001,-5.0434586E+001,-2.3166358E+000, 2.6567782E-001, 0.0000000E+000, 0.0000000E+000,-1.7280841E+000,-1.7171252E+000,-4.7182941E-001,-1.5777717E-002, 6.4699990E-004,-1.1285042E-002, 1.6519184E-003
 1.4600127E+002, 7.3230953E+001, 0.0000000E+000,-2.2479467E+001,-5.0666238E+001,-2.3296801E+000, 2.7756888E-001, 0.0000000E+000, 0.0000000E+000,-2.0120027E+000,-1.9668632E+000,-4.7077405E-001,-1.5851032E-002, 6.4699963E-004,-1.1345358E-002, 1.7364244E-003
 1.4800000E+002, 7.4626678E+001, 0.0000000E+000,-2.2889698E+001,-4.8720899E+001,-2.0526997E+000, 2.7757773E-001, 0.0000000E+000, 0.0000000E+000, 1.1907394E+000, 1.2409590E+000,-4.7812497E-001,-1.5363555E-002, 6.4699953E-004,-1.0663346E-002, 1.7533790E-003
 1.5000102E+002, 7.5648866E+001, 0.0000000E+000,-2.3271075E+001,-4.9734374E+001,-2.2164283E+000, 2.9067470E-001, 0.0000000E+000, 0.0000000E+000, 6.8572478E-001, 7.1766367E-001,-4.7436992E-001,-1.5936688E-002, 6.4699982E-004,-1.0527279E-002, 1.7934499E-003
 1.5200066E+002, 7.6500314E+001, 0.0000000E+000,-2.3520219E+001,-5.0303401E+001,-2.3351218E+000, 2.9357555E-001, 0.0000000E+000, 0.0000000E+000, 6.0883836E-001, 6.3514722E-001,-4.7189279E-001,-1.6148321E-002, 6.4699988E-004,-1.0684443E-002, 1.8450200E-003
 1.5400125E+002, 7.9914486E+001, 0.0000000E+000,-2.4514265E+001,-5.2315242E+001,-2.1451769E+000, 3.0813774E-001, 0.0000000E+000, 0.0000000E+000, 1.2477357E+000, 1.2479405E+000,-4.6418100E-001,-1.7118000E-002, 6.4699961E-004,-1.0823376E-002, 1.9500753E-003
 1.5600114E+002, 8.1877294E+001, 0.0000000E+000,-2.5320531E+001,-5.3545168E+001,-2.1948892E+000, 3.2449875E-001, 0.0000000E+000, 0.0000000E+000, 1.0923916E+000, 1.1412051E+000,-4.5977745E-001,-1.7704007E-002, 6.4699961E-004,-1.0732389E-002, 2.0434167E-003
 1.5800072E+002, 8.4340323E+001, 0.0000000E+000,-2.6105528E+001,-5.2071026E+001,-2.2453705E+000, 3.4129127E-001, 0.0000000E+000, 0.0000000E+000, 4.2253275E+000, 4.2596899E+000,-4.6488756E-001,-1.7705491E-002, 6.4699993E-004,-9.9890002E-003, 2.1455074E-003
 1.6000116E+002, 8.6780075E+001, 0.0000000E+000,-2.6991963E+001,-5.6339670E+001,-2.3118616E+000, 3.4873425E-001, 0.0000000E+000, 0.0000000E+000, 1.4571447E+000, 1.4853147E+000,-4.4856752E-001,-1.9411993E-002, 6.4699995E-004,-1.0588048E-002, 2.2351902E-003
 1.6200121E+002, 8.9226355E+001, 0.0000000E+000,-2.7580493E+001,-5.8986346E+001,-2.1809339E+000, 3.5977446E-001, 0.0000000E+000, 0.0000000E+000, 8.0329878E-001, 8.3835596E-001,-4.3828732E-001,-2.0610043E-002, 6.4699982E-004,-1.0745418E-002, 2.3346286E-003
 1.6400026E+002, 9.0453716E+001, 0.0000000E+000,-2.8131580E+001,-6.1506647E+001,-2.5655326E+000, 3.6777586E-001, 0.0000000E+000, 0.0000000E+000,-1.4155535E+000,-1.3822676E+000,-4.2900017E-001,-2.1673459E-002, 6.4699971E-004,-1.1020690E-002, 2.3783663E-003
 1.6600113E+002, 9.1864267E+001, 0.0000000E+000,-2.8590000E+001,-6.0052662E+001,-2.4975775E+000, 3.8380637E-001, 0.0000000E+000, 0.0000000E+000, 1.0813113E+000, 1.1078344E+000,-4.3436961E-001,-2.1574008E-002, 6.4699856E-004,-1.0460335E-002, 2.4272991E-003
 1.6800105E+002, 9.6670411E+001, 0.0000000E+000,-2.9950784E+001,-6.2216876E+001,-2.4487204E+000, 3.9292143E-001, 0.0000000E+000, 0.0000000E+000, 2.4282634E+000, 2.4469530E+000,-4.2602530E-001,-2.2385326E-002, 6.4699971E-004,-1.0665748E-002, 2.5637731E-003
 1.7000116E+002, 9.4843506E+001, 0.0000000E+000,-2.9703218E+001,-6.1248885E+001,-2.4804360E+000, 4.0966337E-001, 0.0000000E+000, 0.0000000E+000, 1.7558789E+000, 1.8206303E+000,-4.2971544E-001,-2.2398382E-002, 6.4699979E-004,-1.0080514E-002, 2.6119126E-003
