s,%,%,%,%,%,%,%,m/s,m/s,m/s,m/s
 8.399E+02, 9.582E-02, 3.770E-01, 1.308E+00, 2.976E+00, 7.630E+00, 1.626E+01, 2.781E+01, 7.420E-01, 6.777E-01,-1.752E-01,-1.756E-01
 8.999E+02, 1.341E-01, 4.833E-01, 1.568E+00, 3.419E+00, 8.365E+00, 1.719E+01, 2.872E+01, 7.624E-01, 6.972E-01,-1.951E-01,-1.956E-01
 9.599E+02, 1.803E-01, 6.012E-01, 1.840E+00, 3.865E+00, 9.072E+00, 1.806E+01, 2.955E+01, 7.812E-01, 7.153E-01,-2.135E-01,-2.141E-01
 1.020E+03, 2.346E-01, 7.298E-01, 2.120E+00, 4.310E+00, 9.750E+00, 1.887E+01, 3.033E+01, 7.989E-01, 7.322E-01,-2.307E-01,-2.315E-01
 1.080E+03, 2.970E-01, 8.680E-01, 2.407E+00, 4.751E+00, 1.040E+01, 1.963E+01, 3.105E+01, 8.154E-01, 7.481E-01,-2.468E-01,-2.477E-01
 1.140E+03, 3.672E-01, 1.014E+00, 2.697E+00, 5.185E+00, 1.102E+01, 2.035E+01, 3.173E+01, 8.308E-01, 7.629E-01,-2.618E-01,-2.629E-01
 1.200E+03, 4.449E-01, 1.168E+00, 2.990E+00, 5.611E+00, 1.162E+01, 2.102E+01, 3.235E+01, 8.453E-01, 7.768E-01,-2.759E-01,-2.771E-01
 1.260E+03, 5.295E-01, 1.328E+00, 3.281E+00, 6.028E+00, 1.218E+01, 2.165E+01, 3.293E+01, 8.588E-01, 7.898E-01,-2.891E-01,-2.905E-01
 1.320E+03, 6.206E-01, 1.492E+00, 3.572E+00, 6.434E+00, 1.272E+01, 2.223E+01, 3.346E+01, 8.716E-01, 8.020E-01,-3.015E-01,-3.031E-01
 1.380E+03, 7.175E-01, 1.661E+00, 3.861E+00, 6.829E+00, 1.324E+01, 2.279E+01, 3.396E+01, 8.835E-01, 8.135E-01,-3.132E-01,-3.149E-01
 1.440E+03, 8.199E-01, 1.833E+00, 4.147E+00, 7.214E+00, 1.373E+01, 2.330E+01, 3.443E+01, 8.949E-01, 8.245E-01,-3.242E-01,-3.261E-01
 1.500E+03, 9.272E-01, 2.008E+00, 4.430E+00, 7.587E+00, 1.420E+01, 2.379E+01, 3.487E+01, 9.056E-01, 8.348E-01,-3.347E-01,-3.367E-01
 1.560E+03, 1.039E+00, 2.185E+00, 4.708E+00, 7.949E+00, 1.465E+01, 2.426E+01, 3.528E+01, 9.157E-01, 8.446E-01,-3.445E-01,-3.468E-01
 1.620E+03, 1.154E+00, 2.363E+00, 4.982E+00, 8.299E+00, 1.507E+01, 2.469E+01, 3.566E+01, 9.254E-01, 8.539E-01,-3.539E-01,-3.563E-01
 1.680E+03, 1.272E+00, 2.542E+00, 5.250E+00, 8.637E+00, 1.548E+01, 2.511E+01, 3.602E+01, 9.345E-01, 8.628E-01,-3.628E-01,-3.655E-01
 1.740E+03, 1.393E+00, 2.722E+00, 5.513E+00, 8.964E+00, 1.586E+01, 2.550E+01, 3.637E+01, 9.432E-01, 8.711E-01,-3.713E-01,-3.741E-01
 1.800E+03, 1.516E+00, 2.900E+00, 5.770E+00, 9.280E+00, 1.623E+01, 2.587E+01, 3.669E+01, 9.515E-01, 8.791E-01,-3.793E-01,-3.823E-01
 1.860E+03, 1.641E+00, 3.079E+00, 6.022E+00, 9.586E+00, 1.658E+01, 2.621E+01, 3.699E+01, 9.593E-01, 8.868E-01,-3.869E-01,-3.902E-01
 1.920E+03, 1.767E+00, 3.256E+00, 6.268E+00, 9.882E+00, 1.692E+01, 2.655E+01, 3.728E+01, 9.668E-01, 8.940E-01,-3.942E-01,-3.977E-01
 1.980E+03, 1.894E+00, 3.431E+00, 6.508E+00, 1.017E+01, 1.724E+01, 2.686E+01, 3.755E+01, 9.740E-01, 9.010E-01,-4.012E-01,-4.048E-01
 2.040E+03, 2.021E+00, 3.605E+00, 6.743E+00, 1.044E+01, 1.755E+01, 2.716E+01, 3.781E+01, 9.809E-01, 9.076E-01,-4.079E-01,-4.117E-01
 2.100E+03, 2.148E+00, 3.777E+00, 6.971E+00, 1.071E+01, 1.785E+01, 2.744E+01, 3.806E+01, 9.874E-01, 9.140E-01,-4.142E-01,-4.182E-01
 2.160E+03, 2.275E+00, 3.947E+00, 7.193E+00, 1.097E+01, 1.813E+01, 2.772E+01, 3.829E+01, 9.937E-01, 9.200E-01,-4.203E-01,-4.244E-01
 2.220E+03, 2.401E+00, 4.115E+00, 7.410E+00, 1.122E+01, 1.840E+01, 2.797E+01, 3.851E+01, 9.997E-01, 9.259E-01,-4.261E-01,-4.304E-01
 2.280E+03, 2.527E+00, 4.280E+00, 7.622E+00, 1.146E+01, 1.866E+01, 2.822E+01, 3.872E+01, 1.005E+00, 9.314E-01,-4.317E-01,-4.361E-01
 2.340E+03, 2.651E+00, 4.442E+00, 7.828E+00, 1.169E+01, 1.891E+01, 2.845E+01, 3.892E+01, 1.011E+00, 9.368E-01,-4.370E-01,-4.416E-01
 2.400E+03, 2.774E+00, 4.601E+00, 8.030E+00, 1.192E+01, 1.915E+01, 2.868E+01, 3.911E+01, 1.016E+00, 9.419E-01,-4.422E-01,-4.469E-01
 2.460E+03, 2.896E+00, 4.758E+00, 8.225E+00, 1.214E+01, 1.938E+01, 2.889E+01, 3.929E+01, 1.021E+00, 9.469E-01,-4.471E-01,-4.520E-01
 2.520E+03, 3.016E+00, 4.912E+00, 8.416E+00, 1.235E+01, 1.960E+01, 2.910E+01, 3.946E+01, 1.026E+00, 9.516E-01,-4.518E-01,-4.568E-01
 2.580E+03, 3.135E+00, 5.064E+00, 8.600E+00, 1.255E+01, 1.981E+01, 2.929E+01, 3.963E+01, 1.031E+00, 9.562E-01,-4.563E-01,-4.615E-01
 2.640E+03, 3.251E+00, 5.211E+00, 8.781E+00, 1.275E+01, 2.002E+01, 2.948E+01, 3.979E+01, 1.035E+00, 9.605E-01,-4.607E-01,-4.660E-01
 2.700E+03, 3.366E+00, 5.356E+00, 8.956E+00, 1.294E+01, 2.021E+01, 2.966E+01, 3.994E+01, 1.040E+00, 9.648E-01,-4.649E-01,-4.703E-01
 2.760E+03, 3.478E+00, 5.498E+00, 9.127E+00, 1.313E+01, 2.040E+01, 2.983E+01, 4.008E+01, 1.044E+00, 9.688E-01,-4.689E-01,-4.745E-01
 2.820E+03, 3.588E+00, 5.636E+00, 9.294E+00, 1.331E+01, 2.058E+01, 3.000E+01, 4.022E+01, 1.048E+00, 9.727E-01,-4.728E-01,-4.785E-01
 2.880E+03, 3.696E+00, 5.772E+00, 9.455E+00, 1.348E+01, 2.076E+01, 3.016E+01, 4.035E+01, 1.051E+00, 9.765E-01,-4.766E-01,-4.824E-01
 2.940E+03, 3.802E+00, 5.904E+00, 9.612E+00, 1.365E+01, 2.093E+01, 3.031E+01, 4.048E+01, 1.055E+00, 9.801E-01,-4.802E-01,-4.861E-01
 3.000E+03, 3.905E+00, 6.033E+00, 9.765E+00, 1.381E+01, 2.109E+01, 3.046E+01, 4.060E+01, 1.059E+00, 9.836E-01,-4.836E-01,-4.897E-01
 3.060E+03, 4.007E+00, 6.159E+00, 9.913E+00, 1.397E+01, 2.125E+01, 3.060E+01, 4.072E+01, 1.062E+00, 9.869E-01,-4.869E-01,-4.931E-01
 3.120E+03, 4.106E+00, 6.282E+00, 1.006E+01, 1.412E+01, 2.140E+01, 3.073E+01, 4.083E+01, 1.065E+00, 9.901E-01,-4.902E-01,-4.965E-01
 3.180E+03, 4.203E+00, 6.402E+00, 1.020E+01, 1.427E+01, 2.155E+01, 3.086E+01, 4.094E+01, 1.069E+00, 9.933E-01,-4.933E-01,-4.997E-01
 3.240E+03, 4.297E+00, 6.519E+00, 1.033E+01, 1.442E+01, 2.169E+01, 3.099E+01, 4.104E+01, 1.072E+00, 9.963E-01,-4.963E-01,-5.028E-01
 3.300E+03, 4.389E+00, 6.632E+00, 1.047E+01, 1.456E+01, 2.183E+01, 3.111E+01, 4.114E+01, 1.075E+00, 9.992E-01,-4.991E-01,-5.058E-01
 3.360E+03, 4.479E+00, 6.743E+00, 1.059E+01, 1.469E+01, 2.196E+01, 3.122E+01, 4.124E+01, 1.078E+00, 1.002E+00,-5.019E-01,-5.087E-01
 3.420E+03, 4.566E+00, 6.850E+00, 1.072E+01, 1.482E+01, 2.209E+01, 3.133E+01, 4.133E+01, 1.080E+00, 1.005E+00,-5.046E-01,-5.115E-01
 3.480E+03, 4.651E+00, 6.955E+00, 1.084E+01, 1.495E+01, 2.221E+01, 3.144E+01, 4.142E+01, 1.083E+00, 1.007E+00,-5.073E-01,-5.142E-01
 3.540E+03, 4.734E+00, 7.057E+00, 1.096E+01, 1.507E+01, 2.233E+01, 3.155E+01, 4.151E+01, 1.086E+00, 1.010E+00,-5.098E-01,-5.168E-01
 3.600E+03, 4.814E+00, 7.157E+00, 1.107E+01, 1.519E+01, 2.245E+01, 3.165E+01, 4.159E+01, 1.087E+00, 1.011E+00,-5.130E-01,-5.201E-01
 3.660E+03, 4.858E+00, 7.202E+00, 1.111E+01, 1.522E+01, 2.244E+01, 3.153E+01, 4.079E+01, 8.068E-01, 7.150E-01,-7.582E-01,-7.634E-01
 3.720E+03, 4.830E+00, 7.197E+00, 1.108E+01, 1.515E+01, 2.228E+01, 3.094E+01, 3.887E+01, 7.900E-01, 7.061E-01,-7.453E-01,-7.506E-01
 3.780E+03, 4.797E+00, 7.186E+00, 1.105E+01, 1.508E+01, 2.206E+01, 3.018E+01, 3.717E+01, 7.754E-01, 6.970E-01,-7.335E-01,-7.388E-01
 3.840E+03, 4.774E+00, 7.173E+00, 1.102E+01, 1.500E+01, 2.177E+01, 2.937E+01, 3.567E+01, 7.620E-01, 6.882E-01,-7.224E-01,-7.277E-01
 3.900E+03, 4.758E+00, 7.159E+00, 1.099E+01, 1.491E+01, 2.144E+01, 2.857E+01, 3.432E+01, 7.498E-01, 6.796E-01,-7.119E-01,-7.173E-01
 3.960E+03, 4.748E+00, 7.146E+00, 1.095E+01, 1.479E+01, 2.109E+01, 2.778E+01, 3.309E+01, 7.385E-01, 6.712E-01,-7.020E-01,-7.075E-01
 4.020E+03, 4.743E+00, 7.134E+00, 1.090E+01, 1.466E+01, 2.071E+01, 2.703E+01, 3.197E+01, 7.278E-01, 6.631E-01,-6.926E-01,-6.981E-01
 4.080E+03, 4.740E+00, 7.120E+00, 1.084E+01, 1.451E+01, 2.033E+01, 2.631E+01, 3.093E+01, 7.176E-01, 6.553E-01,-6.836E-01,-6.892E-01
 4.140E+03, 4.742E+00, 7.106E+00, 1.078E+01, 1.436E+01, 1.995E+01, 2.562E+01, 2.997E+01, 7.080E-01, 6.478E-01,-6.750E-01,-6.807E-01
 4.200E+03, 4.746E+00, 7.091E+00, 1.071E+01, 1.419E+01, 1.957E+01, 2.496E+01, 2.907E+01, 6.989E-01, 6.405E-01,-6.668E-01,-6.725E-01
 4.260E+03, 4.750E+00, 7.074E+00, 1.063E+01, 1.402E+01, 1.920E+01, 2.433E+01, 2.822E+01, 6.901E-01, 6.334E-01,-6.589E-01,-6.646E-01
 4.320E+03, 4.754E+00, 7.055E+00, 1.055E+01, 1.384E+01, 1.883E+01, 2.373E+01, 2.743E+01, 6.817E-01, 6.266E-01,-6.512E-01,-6.570E-01
 4.380E+03, 4.759E+00, 7.035E+00, 1.046E+01, 1.366E+01, 1.847E+01, 2.316E+01, 2.668E+01, 6.736E-01, 6.200E-01,-6.438E-01,-6.496E-01
 4.440E+03, 4.765E+00, 7.012E+00, 1.037E+01, 1.348E+01, 1.812E+01, 2.261E+01, 2.597E+01, 6.658E-01, 6.136E-01,-6.367E-01,-6.426E-01
 4.500E+03, 4.771E+00, 6.988E+00, 1.028E+01, 1.330E+01, 1.777E+01, 2.208E+01, 2.530E+01, 6.583E-01, 6.073E-01,-6.298E-01,-6.357E-01
 4.560E+03, 4.775E+00, 6.962E+00, 1.018E+01, 1.312E+01, 1.744E+01, 2.158E+01, 2.466E+01, 6.511E-01, 6.013E-01,-6.232E-01,-6.291E-01
 4.620E+03, 4.779E+00, 6.934E+00, 1.008E+01, 1.295E+01, 1.712E+01, 2.110E+01, 2.406E+01, 6.441E-01, 5.954E-01,-6.167E-01,-6.227E-01
 4.680E+03, 4.783E+00, 6.905E+00, 9.986E+00, 1.277E+01, 1.680E+01, 2.064E+01, 2.348E+01, 6.374E-01, 5.897E-01,-6.105E-01,-6.165E-01
 4.740E+03, 4.785E+00, 6.874E+00, 9.888E+00, 1.259E+01, 1.650E+01, 2.019E+01, 2.292E+01, 6.308E-01, 5.842E-01,-6.044E-01,-6.105E-01
 4.800E+03, 4.787E+00, 6.843E+00, 9.790E+00, 1.242E+01, 1.620E+01, 1.976E+01, 2.240E+01, 6.245E-01, 5.788E-01,-5.985E-01,-6.046E-01
 4.860E+03, 4.786E+00, 6.810E+00, 9.692E+00, 1.225E+01, 1.591E+01, 1.935E+01, 2.189E+01, 6.183E-01, 5.735E-01,-5.928E-01,-5.989E-01
 4.920E+03, 4.785E+00, 6.776E+00, 9.594E+00, 1.208E+01, 1.563E+01, 1.896E+01, 2.140E+01, 6.123E-01, 5.684E-01,-5.872E-01,-5.934E-01
 4.980E+03, 4.782E+00, 6.741E+00, 9.497E+00, 1.192E+01, 1.536E+01, 1.858E+01, 2.094E+01, 6.065E-01, 5.634E-01,-5.818E-01,-5.880E-01
 5.040E+03, 4.779E+00, 6.705E+00, 9.400E+00, 1.176E+01, 1.510E+01, 1.821E+01, 2.049E+01, 6.009E-01, 5.585E-01,-5.765E-01,-5.828E-01
 5.100E+03, 4.773E+00, 6.668E+00, 9.304E+00, 1.160E+01, 1.484E+01, 1.785E+01, 2.006E+01, 5.954E-01, 5.538E-01,-5.713E-01,-5.777E-01
 5.160E+03, 4.767E+00, 6.630E+00, 9.209E+00, 1.145E+01, 1.459E+01, 1.751E+01, 1.965E+01, 5.900E-01, 5.491E-01,-5.663E-01,-5.727E-01
 5.220E+03, 4.759E+00, 6.592E+00, 9.115E+00, 1.130E+01, 1.435E+01, 1.718E+01, 1.925E+01, 5.848E-01, 5.446E-01,-5.614E-01,-5.679E-01
 5.280E+03, 4.750E+00, 6.553E+00, 9.022E+00, 1.115E+01, 1.412E+01, 1.686E+01, 1.886E+01, 5.797E-01, 5.402E-01,-5.566E-01,-5.632E-01
 5.340E+03, 4.740E+00, 6.513E+00, 8.930E+00, 1.100E+01, 1.389E+01, 1.655E+01, 1.849E+01, 5.748E-01, 5.358E-01,-5.520E-01,-5.585E-01
 5.400E+03, 4.729E+00, 6.474E+00, 8.840E+00, 1.086E+01, 1.367E+01, 1.625E+01, 1.813E+01, 5.699E-01, 5.316E-01,-5.474E-01,-5.540E-01
 5.460E+03, 4.718E+00, 6.433E+00, 8.750E+00, 1.072E+01, 1.346E+01, 1.596E+01, 1.779E+01, 5.652E-01, 5.274E-01,-5.430E-01,-5.496E-01
 5.520E+03, 4.705E+00, 6.393E+00, 8.661E+00, 1.059E+01, 1.325E+01, 1.568E+01, 1.745E+01, 5.606E-01, 5.234E-01,-5.386E-01,-5.453E-01
 5.580E+03, 4.692E+00, 6.352E+00, 8.574E+00, 1.045E+01, 1.304E+01, 1.541E+01, 1.713E+01, 5.561E-01, 5.194E-01,-5.343E-01,-5.411E-01
 5.640E+03, 4.678E+00, 6.311E+00, 8.487E+00, 1.032E+01, 1.285E+01, 1.515E+01, 1.682E+01, 5.517E-01, 5.155E-01,-5.302E-01,-5.369E-01
 5.700E+03, 4.663E+00, 6.269E+00, 8.402E+00, 1.019E+01, 1.265E+01, 1.490E+01, 1.652E+01, 5.474E-01, 5.117E-01,-5.261E-01,-5.329E-01
 5.760E+03, 4.647E+00, 6.228E+00, 8.318E+00, 1.007E+01, 1.247E+01, 1.465E+01, 1.623E+01, 5.431E-01, 5.080E-01,-5.221E-01,-5.289E-01
 5.820E+03, 4.631E+00, 6.187E+00, 8.235E+00, 9.946E+00, 1.228E+01, 1.441E+01, 1.594E+01, 5.390E-01, 5.043E-01,-5.182E-01,-5.251E-01
 5.880E+03, 4.614E+00, 6.145E+00, 8.154E+00, 9.826E+00, 1.211E+01, 1.418E+01, 1.567E+01, 5.350E-01, 5.008E-01,-5.144E-01,-5.213E-01
 5.940E+03, 4.596E+00, 6.103E+00, 8.073E+00, 9.708E+00, 1.193E+01, 1.395E+01, 1.540E+01, 5.310E-01, 4.972E-01,-5.106E-01,-5.176E-01
 6.000E+03, 4.578E+00, 6.062E+00, 7.994E+00, 9.593E+00, 1.177E+01, 1.373E+01, 1.514E+01, 5.271E-01, 4.938E-01,-5.070E-01,-5.139E-01
 6.060E+03, 4.559E+00, 6.020E+00, 7.915E+00, 9.480E+00, 1.160E+01, 1.352E+01, 1.489E+01, 5.233E-01, 4.904E-01,-5.033E-01,-5.103E-01
 6.120E+03, 4.540E+00, 5.979E+00, 7.838E+00, 9.369E+00, 1.144E+01, 1.331E+01, 1.465E+01, 5.196E-01, 4.871E-01,-4.998E-01,-5.068E-01
 6.180E+03, 4.521E+00, 5.937E+00, 7.762E+00, 9.261E+00, 1.129E+01, 1.311E+01, 1.441E+01, 5.160E-01, 4.838E-01,-4.963E-01,-5.034E-01
 6.240E+03, 4.501E+00, 5.896E+00, 7.687E+00, 9.154E+00, 1.113E+01, 1.291E+01, 1.418E+01, 5.124E-01, 4.806E-01,-4.929E-01,-5.000E-01
 6.300E+03, 4.481E+00, 5.854E+00, 7.613E+00, 9.050E+00, 1.098E+01, 1.272E+01, 1.396E+01, 5.089E-01, 4.775E-01,-4.896E-01,-4.967E-01
 6.360E+03, 4.461E+00, 5.813E+00, 7.540E+00, 8.948E+00, 1.084E+01, 1.253E+01, 1.374E+01, 5.054E-01, 4.744E-01,-4.863E-01,-4.934E-01
 6.420E+03, 4.440E+00, 5.772E+00, 7.469E+00, 8.848E+00, 1.070E+01, 1.235E+01, 1.353E+01, 5.020E-01, 4.713E-01,-4.831E-01,-4.902E-01
 6.480E+03, 4.419E+00, 5.732E+00, 7.398E+00, 8.749E+00, 1.056E+01, 1.217E+01, 1.333E+01, 4.987E-01, 4.683E-01,-4.799E-01,-4.870E-01
 6.540E+03, 4.397E+00, 5.691E+00, 7.328E+00, 8.653E+00, 1.042E+01, 1.200E+01, 1.313E+01, 4.954E-01, 4.654E-01,-4.768E-01,-4.839E-01
 6.600E+03, 4.376E+00, 5.651E+00, 7.259E+00, 8.558E+00, 1.029E+01, 1.183E+01, 1.293E+01, 4.922E-01, 4.625E-01,-4.737E-01,-4.809E-01
 6.660E+03, 4.354E+00, 5.611E+00, 7.192E+00, 8.465E+00, 1.016E+01, 1.167E+01, 1.274E+01, 4.891E-01, 4.597E-01,-4.707E-01,-4.779E-01
 6.720E+03, 4.332E+00, 5.571E+00, 7.125E+00, 8.374E+00, 1.003E+01, 1.151E+01, 1.256E+01, 4.859E-01, 4.569E-01,-4.678E-01,-4.750E-01
 6.780E+03, 4.310E+00, 5.531E+00, 7.059E+00, 8.284E+00, 9.911E+00, 1.135E+01, 1.238E+01, 4.829E-01, 4.541E-01,-4.649E-01,-4.721E-01
 6.840E+03, 4.288E+00, 5.492E+00, 6.994E+00, 8.196E+00, 9.790E+00, 1.120E+01, 1.220E+01, 4.799E-01, 4.514E-01,-4.620E-01,-4.692E-01
 6.900E+03, 4.266E+00, 5.453E+00, 6.930E+00, 8.110E+00, 9.671E+00, 1.105E+01, 1.203E+01, 4.769E-01, 4.487E-01,-4.592E-01,-4.664E-01
 6.960E+03, 4.244E+00, 5.414E+00, 6.867E+00, 8.025E+00, 9.555E+00, 1.091E+01, 1.186E+01, 4.740E-01, 4.461E-01,-4.564E-01,-4.637E-01
 7.020E+03, 4.221E+00, 5.375E+00, 6.805E+00, 7.941E+00, 9.442E+00, 1.076E+01, 1.170E+01, 4.712E-01, 4.435E-01,-4.537E-01,-4.610E-01
 7.080E+03, 4.199E+00, 5.337E+00, 6.743E+00, 7.859E+00, 9.331E+00, 1.063E+01, 1.154E+01, 4.684E-01, 4.410E-01,-4.510E-01,-4.583E-01
 7.140E+03, 4.176E+00, 5.299E+00, 6.683E+00, 7.779E+00, 9.222E+00, 1.049E+01, 1.139E+01, 4.656E-01, 4.385E-01,-4.484E-01,-4.557E-01
 7.200E+03, 4.154E+00, 5.261E+00, 6.623E+00, 7.700E+00, 9.115E+00, 1.036E+01, 1.123E+01, 4.629E-01, 4.360E-01,-4.458E-01,-4.531E-01
 7.200E+03, 4.142E+00, 5.243E+00, 6.593E+00, 7.660E+00, 9.063E+00, 1.029E+01, 1.116E+01, 4.616E-01, 4.347E-01,-4.444E-01,-4.518E-01
