s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 4.739E-02, 1.613E-01, 5.060E-01, 1.088E+00, 2.622E+00, 5.387E+00, 9.390E+00, 1.055E-01, 9.393E-02
 1.020E+03, 6.436E-02, 2.036E-01, 6.036E-01, 1.252E+00, 2.894E+00, 5.760E+00, 9.806E+00, 1.063E-01, 9.310E-02
 1.080E+03, 8.489E-02, 2.514E-01, 7.084E-01, 1.422E+00, 3.167E+00, 6.125E+00, 1.021E+01, 1.072E-01, 9.224E-02
 1.140E+03, 1.092E-01, 3.048E-01, 8.196E-01, 1.596E+00, 3.442E+00, 6.483E+00, 1.060E+01, 1.081E-01, 9.136E-02
 1.200E+03, 1.376E-01, 3.635E-01, 9.367E-01, 1.776E+00, 3.716E+00, 6.833E+00, 1.098E+01, 1.090E-01, 9.045E-02
 1.260E+03, 1.701E-01, 4.274E-01, 1.059E+00, 1.960E+00, 3.989E+00, 7.175E+00, 1.134E+01, 1.099E-01, 8.952E-02
 1.320E+03, 2.069E-01, 4.963E-01, 1.187E+00, 2.147E+00, 4.260E+00, 7.509E+00, 1.170E+01, 1.108E-01, 8.857E-02
 1.380E+03, 2.480E-01, 5.703E-01, 1.319E+00, 2.336E+00, 4.530E+00, 7.837E+00, 1.204E+01, 1.118E-01, 8.761E-02
 1.440E+03, 2.936E-01, 6.490E-01, 1.455E+00, 2.528E+00, 4.798E+00, 8.159E+00, 1.238E+01, 1.128E-01, 8.664E-02
 1.500E+03, 3.436E-01, 7.323E-01, 1.596E+00, 2.722E+00, 5.064E+00, 8.475E+00, 1.271E+01, 1.138E-01, 8.566E-02
 1.560E+03, 3.981E-01, 8.201E-01, 1.739E+00, 2.918E+00, 5.328E+00, 8.785E+00, 1.303E+01, 1.147E-01, 8.467E-02
 1.620E+03, 4.570E-01, 9.121E-01, 1.886E+00, 3.115E+00, 5.589E+00, 9.089E+00, 1.335E+01, 1.157E-01, 8.367E-02
 1.680E+03, 5.204E-01, 1.008E+00, 2.035E+00, 3.312E+00, 5.848E+00, 9.388E+00, 1.366E+01, 1.167E-01, 8.266E-02
 1.740E+03, 5.882E-01, 1.108E+00, 2.187E+00, 3.511E+00, 6.105E+00, 9.683E+00, 1.395E+01, 1.178E-01, 8.165E-02
 1.800E+03, 6.602E-01, 1.212E+00, 2.342E+00, 3.710E+00, 6.360E+00, 9.972E+00, 1.425E+01, 1.188E-01, 8.064E-02
 1.860E+03, 7.365E-01, 1.320E+00, 2.499E+00, 3.910E+00, 6.612E+00, 1.026E+01, 1.454E+01, 1.198E-01, 7.962E-02
 1.920E+03, 8.170E-01, 1.431E+00, 2.657E+00, 4.110E+00, 6.862E+00, 1.054E+01, 1.482E+01, 1.208E-01, 7.860E-02
 1.980E+03, 9.017E-01, 1.546E+00, 2.818E+00, 4.310E+00, 7.110E+00, 1.081E+01, 1.511E+01, 1.218E-01, 7.757E-02
 2.040E+03, 9.902E-01, 1.663E+00, 2.981E+00, 4.511E+00, 7.356E+00, 1.109E+01, 1.538E+01, 1.229E-01, 7.654E-02
 2.100E+03, 1.083E+00, 1.784E+00, 3.145E+00, 4.711E+00, 7.599E+00, 1.135E+01, 1.565E+01, 1.239E-01, 7.551E-02
 2.160E+03, 1.179E+00, 1.908E+00, 3.310E+00, 4.912E+00, 7.840E+00, 1.162E+01, 1.591E+01, 1.249E-01, 7.447E-02
 2.220E+03, 1.279E+00, 2.035E+00, 3.477E+00, 5.112E+00, 8.080E+00, 1.188E+01, 1.618E+01, 1.260E-01, 7.344E-02
 2.280E+03, 1.383E+00, 2.164E+00, 3.646E+00, 5.312E+00, 8.316E+00, 1.213E+01, 1.644E+01, 1.270E-01, 7.240E-02
 2.340E+03, 1.490E+00, 2.296E+00, 3.815E+00, 5.512E+00, 8.551E+00, 1.239E+01, 1.669E+01, 1.281E-01, 7.136E-02
 2.400E+03, 1.600E+00, 2.431E+00, 3.986E+00, 5.712E+00, 8.784E+00, 1.264E+01, 1.694E+01, 1.291E-01, 7.032E-02
 2.460E+03, 1.714E+00, 2.568E+00, 4.157E+00, 5.912E+00, 9.015E+00, 1.288E+01, 1.718E+01, 1.301E-01, 6.928E-02
 2.520E+03, 1.831E+00, 2.708E+00, 4.330E+00, 6.111E+00, 9.244E+00, 1.313E+01, 1.742E+01, 1.312E-01, 6.823E-02
 2.580E+03, 1.952E+00, 2.850E+00, 4.504E+00, 6.310E+00, 9.470E+00, 1.337E+01, 1.766E+01, 1.322E-01, 6.719E-02
 2.640E+03, 2.075E+00, 2.994E+00, 4.678E+00, 6.508E+00, 9.695E+00, 1.361E+01, 1.790E+01, 1.333E-01, 6.614E-02
 2.700E+03, 2.201E+00, 3.140E+00, 4.853E+00, 6.707E+00, 9.919E+00, 1.384E+01, 1.813E+01, 1.343E-01, 6.510E-02
 2.760E+03, 2.330E+00, 3.288E+00, 5.029E+00, 6.905E+00, 1.014E+01, 1.407E+01, 1.835E+01, 1.354E-01, 6.405E-02
 2.820E+03, 2.461E+00, 3.438E+00, 5.206E+00, 7.102E+00, 1.036E+01, 1.430E+01, 1.857E+01, 1.364E-01, 6.300E-02
 2.880E+03, 2.595E+00, 3.590E+00, 5.383E+00, 7.299E+00, 1.058E+01, 1.452E+01, 1.878E+01, 1.375E-01, 6.195E-02
 2.940E+03, 2.732E+00, 3.744E+00, 5.561E+00, 7.496E+00, 1.079E+01, 1.474E+01, 1.900E+01, 1.385E-01, 6.090E-02
 3.000E+03, 2.871E+00, 3.899E+00, 5.740E+00, 7.692E+00, 1.101E+01, 1.496E+01, 1.920E+01, 1.396E-01, 5.985E-02
 3.060E+03, 3.013E+00, 4.056E+00, 5.918E+00, 7.887E+00, 1.122E+01, 1.518E+01, 1.941E+01, 1.406E-01, 5.881E-02
 3.120E+03, 3.156E+00, 4.214E+00, 6.098E+00, 8.082E+00, 1.143E+01, 1.539E+01, 1.961E+01, 1.417E-01, 5.776E-02
 3.180E+03, 3.302E+00, 4.374E+00, 6.278E+00, 8.277E+00, 1.164E+01, 1.560E+01, 1.981E+01, 1.427E-01, 5.671E-02
 3.240E+03, 3.450E+00, 4.536E+00, 6.458E+00, 8.470E+00, 1.184E+01, 1.581E+01, 2.000E+01, 1.438E-01, 5.566E-02
 3.300E+03, 3.600E+00, 4.699E+00, 6.638E+00, 8.663E+00, 1.205E+01, 1.601E+01, 2.019E+01, 1.448E-01, 5.461E-02
 3.360E+03, 3.752E+00, 4.862E+00, 6.818E+00, 8.856E+00, 1.225E+01, 1.621E+01, 2.037E+01, 1.458E-01, 5.356E-02
 3.420E+03, 3.905E+00, 5.028E+00, 6.999E+00, 9.047E+00, 1.245E+01, 1.640E+01, 2.056E+01, 1.469E-01, 5.252E-02
 3.480E+03, 4.061E+00, 5.194E+00, 7.180E+00, 9.238E+00, 1.264E+01, 1.660E+01, 2.074E+01, 1.479E-01, 5.147E-02
 3.540E+03, 4.218E+00, 5.361E+00, 7.361E+00, 9.428E+00, 1.284E+01, 1.679E+01, 2.092E+01, 1.490E-01, 5.043E-02
 3.600E+03, 4.376E+00, 5.529E+00, 7.542E+00, 9.617E+00, 1.304E+01, 1.698E+01, 2.110E+01, 1.500E-01, 4.939E-02
 3.660E+03, 4.537E+00, 5.699E+00, 7.722E+00, 9.805E+00, 1.323E+01, 1.717E+01, 2.128E+01, 1.511E-01, 4.835E-02
 3.720E+03, 4.698E+00, 5.869E+00, 7.903E+00, 9.993E+00, 1.342E+01, 1.736E+01, 2.145E+01, 1.521E-01, 4.731E-02
 3.780E+03, 4.861E+00, 6.039E+00, 8.084E+00, 1.018E+01, 1.361E+01, 1.754E+01, 2.163E+01, 1.531E-01, 4.627E-02
 3.840E+03, 5.025E+00, 6.211E+00, 8.265E+00, 1.037E+01, 1.380E+01, 1.773E+01, 2.181E+01, 1.542E-01, 4.523E-02
 3.900E+03, 5.191E+00, 6.383E+00, 8.445E+00, 1.055E+01, 1.399E+01, 1.791E+01, 2.199E+01, 1.552E-01, 4.419E-02
 3.960E+03, 5.358E+00, 6.556E+00, 8.626E+00, 1.074E+01, 1.417E+01, 1.810E+01, 2.216E+01, 1.563E-01, 4.316E-02
 4.020E+03, 5.525E+00, 6.730E+00, 8.807E+00, 1.092E+01, 1.436E+01, 1.828E+01, 2.233E+01, 1.573E-01, 4.212E-02
 4.080E+03, 5.694E+00, 6.904E+00, 8.987E+00, 1.110E+01, 1.454E+01, 1.846E+01, 2.251E+01, 1.583E-01, 4.108E-02
 4.140E+03, 5.864E+00, 7.078E+00, 9.167E+00, 1.129E+01, 1.473E+01, 1.864E+01, 2.268E+01, 1.594E-01, 4.004E-02
 4.200E+03, 6.035E+00, 7.253E+00, 9.348E+00, 1.147E+01, 1.491E+01, 1.882E+01, 2.286E+01, 1.604E-01, 3.900E-02
 4.260E+03, 6.206E+00, 7.429E+00, 9.528E+00, 1.165E+01, 1.510E+01, 1.900E+01, 2.303E+01, 1.615E-01, 3.796E-02
 4.320E+03, 6.378E+00, 7.605E+00, 9.709E+00, 1.184E+01, 1.528E+01, 1.918E+01, 2.320E+01, 1.625E-01, 3.691E-02
 4.380E+03, 6.552E+00, 7.782E+00, 9.889E+00, 1.202E+01, 1.546E+01, 1.936E+01, 2.336E+01, 1.635E-01, 3.587E-02
 4.440E+03, 6.726E+00, 7.959E+00, 1.007E+01, 1.220E+01, 1.564E+01, 1.953E+01, 2.353E+01, 1.646E-01, 3.482E-02
 4.500E+03, 6.900E+00, 8.136E+00, 1.025E+01, 1.238E+01, 1.582E+01, 1.970E+01, 2.369E+01, 1.656E-01, 3.378E-02
 4.560E+03, 7.075E+00, 8.314E+00, 1.043E+01, 1.256E+01, 1.600E+01, 1.988E+01, 2.385E+01, 1.667E-01, 3.273E-02
 4.620E+03, 7.251E+00, 8.492E+00, 1.061E+01, 1.274E+01, 1.618E+01, 2.005E+01, 2.401E+01, 1.677E-01, 3.167E-02
 4.680E+03, 7.428E+00, 8.670E+00, 1.079E+01, 1.292E+01, 1.636E+01, 2.022E+01, 2.417E+01, 1.688E-01, 3.062E-02
 4.740E+03, 7.605E+00, 8.849E+00, 1.097E+01, 1.310E+01, 1.653E+01, 2.039E+01, 2.433E+01, 1.698E-01, 2.957E-02
 4.800E+03, 7.782E+00, 9.028E+00, 1.115E+01, 1.328E+01, 1.671E+01, 2.056E+01, 2.449E+01, 1.709E-01, 2.852E-02
 4.860E+03, 7.960E+00, 9.207E+00, 1.133E+01, 1.346E+01, 1.688E+01, 2.072E+01, 2.464E+01, 1.720E-01, 2.746E-02
 4.920E+03, 8.139E+00, 9.386E+00, 1.151E+01, 1.364E+01, 1.706E+01, 2.089E+01, 2.480E+01, 1.730E-01, 2.641E-02
 4.980E+03, 8.317E+00, 9.566E+00, 1.169E+01, 1.382E+01, 1.723E+01, 2.105E+01, 2.495E+01, 1.741E-01, 2.535E-02
 5.040E+03, 8.497E+00, 9.746E+00, 1.187E+01, 1.400E+01, 1.740E+01, 2.122E+01, 2.511E+01, 1.751E-01, 2.429E-02
 5.100E+03, 8.676E+00, 9.926E+00, 1.205E+01, 1.417E+01, 1.758E+01, 2.138E+01, 2.526E+01, 1.762E-01, 2.324E-02
 5.160E+03, 8.856E+00, 1.011E+01, 1.223E+01, 1.435E+01, 1.775E+01, 2.155E+01, 2.541E+01, 1.772E-01, 2.218E-02
 5.220E+03, 9.037E+00, 1.029E+01, 1.241E+01, 1.453E+01, 1.792E+01, 2.171E+01, 2.556E+01, 1.783E-01, 2.112E-02
 5.280E+03, 9.217E+00, 1.047E+01, 1.259E+01, 1.470E+01, 1.809E+01, 2.187E+01, 2.571E+01, 1.794E-01, 2.006E-02
 5.340E+03, 9.398E+00, 1.065E+01, 1.276E+01, 1.488E+01, 1.826E+01, 2.203E+01, 2.586E+01, 1.804E-01, 1.899E-02
 5.400E+03, 9.579E+00, 1.083E+01, 1.294E+01, 1.505E+01, 1.843E+01, 2.219E+01, 2.600E+01, 1.815E-01, 1.793E-02
 5.460E+03, 9.761E+00, 1.101E+01, 1.312E+01, 1.523E+01, 1.859E+01, 2.234E+01, 2.615E+01, 1.825E-01, 1.687E-02
 5.520E+03, 9.942E+00, 1.119E+01, 1.330E+01, 1.540E+01, 1.876E+01, 2.250E+01, 2.630E+01, 1.836E-01, 1.580E-02
 5.580E+03, 1.012E+01, 1.137E+01, 1.348E+01, 1.558E+01, 1.893E+01, 2.266E+01, 2.644E+01, 1.847E-01, 1.474E-02
 5.640E+03, 1.031E+01, 1.155E+01, 1.365E+01, 1.575E+01, 1.909E+01, 2.281E+01, 2.658E+01, 1.857E-01, 1.367E-02
 5.700E+03, 1.049E+01, 1.173E+01, 1.383E+01, 1.592E+01, 1.926E+01, 2.297E+01, 2.673E+01, 1.868E-01, 1.260E-02
 5.760E+03, 1.067E+01, 1.191E+01, 1.401E+01, 1.610E+01, 1.942E+01, 2.312E+01, 2.687E+01, 1.879E-01, 1.154E-02
 5.820E+03, 1.085E+01, 1.209E+01, 1.419E+01, 1.627E+01, 1.959E+01, 2.328E+01, 2.701E+01, 1.889E-01, 1.047E-02
 5.880E+03, 1.103E+01, 1.227E+01, 1.436E+01, 1.644E+01, 1.975E+01, 2.343E+01, 2.715E+01, 1.900E-01, 9.400E-03
 5.940E+03, 1.122E+01, 1.245E+01, 1.454E+01, 1.661E+01, 1.991E+01, 2.358E+01, 2.730E+01, 1.911E-01, 8.330E-03
 6.000E+03, 1.140E+01, 1.263E+01, 1.471E+01, 1.678E+01, 2.008E+01, 2.373E+01, 2.743E+01, 1.922E-01, 7.260E-03
 6.060E+03, 1.158E+01, 1.281E+01, 1.489E+01, 1.695E+01, 2.024E+01, 2.388E+01, 2.756E+01, 1.932E-01, 6.188E-03
 6.120E+03, 1.176E+01, 1.299E+01, 1.506E+01, 1.712E+01, 2.040E+01, 2.403E+01, 2.769E+01, 1.943E-01, 5.116E-03
 6.180E+03, 1.194E+01, 1.317E+01, 1.524E+01, 1.729E+01, 2.056E+01, 2.418E+01, 2.783E+01, 1.954E-01, 4.043E-03
 6.240E+03, 1.213E+01, 1.335E+01, 1.541E+01, 1.746E+01, 2.072E+01, 2.432E+01, 2.796E+01, 1.964E-01, 2.969E-03
 6.300E+03, 1.231E+01, 1.353E+01, 1.559E+01, 1.763E+01, 2.088E+01, 2.447E+01, 2.810E+01, 1.975E-01, 1.896E-03
 6.360E+03, 1.249E+01, 1.371E+01, 1.576E+01, 1.780E+01, 2.104E+01, 2.462E+01, 2.823E+01, 1.986E-01, 8.238E-04
 6.420E+03, 1.267E+01, 1.389E+01, 1.594E+01, 1.797E+01, 2.119E+01, 2.476E+01, 2.836E+01, 1.996E-01,-2.205E-04
 6.480E+03, 1.286E+01, 1.407E+01, 1.611E+01, 1.813E+01, 2.135E+01, 2.491E+01, 2.850E+01, 2.007E-01,-1.247E-03
 6.540E+03, 1.304E+01, 1.425E+01, 1.628E+01, 1.830E+01, 2.150E+01, 2.505E+01, 2.863E+01, 2.017E-01,-2.246E-03
 6.600E+03, 1.322E+01, 1.442E+01, 1.645E+01, 1.846E+01, 2.166E+01, 2.519E+01, 2.876E+01, 2.026E-01,-3.184E-03
 6.660E+03, 1.340E+01, 1.460E+01, 1.663E+01, 1.862E+01, 2.181E+01, 2.534E+01, 2.890E+01, 2.035E-01,-4.092E-03
 6.720E+03, 1.358E+01, 1.478E+01, 1.680E+01, 1.878E+01, 2.197E+01, 2.548E+01, 2.903E+01, 2.044E-01,-5.021E-03
 6.780E+03, 1.376E+01, 1.496E+01, 1.697E+01, 1.894E+01, 2.212E+01, 2.562E+01, 2.916E+01, 2.054E-01,-5.956E-03
 6.840E+03, 1.394E+01, 1.514E+01, 1.714E+01, 1.910E+01, 2.227E+01, 2.577E+01, 2.929E+01, 2.063E-01,-6.899E-03
 6.900E+03, 1.412E+01, 1.531E+01, 1.730E+01, 1.926E+01, 2.242E+01, 2.591E+01, 2.942E+01, 2.073E-01,-7.846E-03
 6.960E+03, 1.430E+01, 1.549E+01, 1.747E+01, 1.942E+01, 2.257E+01, 2.605E+01, 2.955E+01, 2.082E-01,-8.804E-03
 7.020E+03, 1.448E+01, 1.566E+01, 1.764E+01, 1.958E+01, 2.272E+01, 2.619E+01, 2.968E+01, 2.092E-01,-9.754E-03
 7.080E+03, 1.466E+01, 1.584E+01, 1.781E+01, 1.973E+01, 2.287E+01, 2.633E+01, 2.982E+01, 2.101E-01,-1.068E-02
 7.140E+03, 1.484E+01, 1.601E+01, 1.797E+01, 1.989E+01, 2.302E+01, 2.647E+01, 2.995E+01, 2.110E-01,-1.160E-02
 7.200E+03, 1.502E+01, 1.619E+01, 1.813E+01, 2.005E+01, 2.316E+01, 2.661E+01, 3.008E+01, 2.119E-01,-1.250E-02
 7.260E+03, 1.520E+01, 1.636E+01, 1.830E+01, 2.020E+01, 2.331E+01, 2.675E+01, 3.021E+01, 2.128E-01,-1.339E-02
 7.320E+03, 1.538E+01, 1.653E+01, 1.846E+01, 2.036E+01, 2.346E+01, 2.689E+01, 3.034E+01, 2.137E-01,-1.426E-02
 7.380E+03, 1.556E+01, 1.671E+01, 1.862E+01, 2.051E+01, 2.361E+01, 2.702E+01, 3.046E+01, 2.145E-01,-1.512E-02
 7.440E+03, 1.573E+01, 1.688E+01, 1.878E+01, 2.067E+01, 2.375E+01, 2.716E+01, 3.059E+01, 2.154E-01,-1.597E-02
 7.500E+03, 1.591E+01, 1.705E+01, 1.894E+01, 2.082E+01, 2.390E+01, 2.730E+01, 3.072E+01, 2.162E-01,-1.683E-02
 7.560E+03, 1.609E+01, 1.722E+01, 1.910E+01, 2.097E+01, 2.405E+01, 2.744E+01, 3.085E+01, 2.171E-01,-1.770E-02
 7.620E+03, 1.626E+01, 1.739E+01, 1.926E+01, 2.113E+01, 2.419E+01, 2.757E+01, 3.097E+01, 2.180E-01,-1.857E-02
 7.680E+03, 1.644E+01, 1.756E+01, 1.942E+01, 2.128E+01, 2.434E+01, 2.771E+01, 3.110E+01, 2.188E-01,-1.943E-02
 7.740E+03, 1.661E+01, 1.773E+01, 1.958E+01, 2.143E+01, 2.448E+01, 2.784E+01, 3.123E+01, 2.197E-01,-2.029E-02
 7.800E+03, 1.679E+01, 1.790E+01, 1.974E+01, 2.158E+01, 2.463E+01, 2.798E+01, 3.135E+01, 2.206E-01,-2.115E-02
 7.860E+03, 1.696E+01, 1.807E+01, 1.989E+01, 2.173E+01, 2.477E+01, 2.811E+01, 3.148E+01, 2.214E-01,-2.200E-02
 7.920E+03, 1.714E+01, 1.824E+01, 2.005E+01, 2.188E+01, 2.491E+01, 2.825E+01, 3.160E+01, 2.222E-01,-2.276E-02
 7.980E+03, 1.731E+01, 1.840E+01, 2.020E+01, 2.203E+01, 2.506E+01, 2.838E+01, 3.172E+01, 2.230E-01,-2.354E-02
 8.040E+03, 1.748E+01, 1.857E+01, 2.036E+01, 2.218E+01, 2.520E+01, 2.851E+01, 3.185E+01, 2.238E-01,-2.435E-02
 8.100E+03, 1.765E+01, 1.873E+01, 2.051E+01, 2.233E+01, 2.534E+01, 2.865E+01, 3.197E+01, 2.246E-01,-2.516E-02
 8.160E+03, 1.782E+01, 1.890E+01, 2.067E+01, 2.248E+01, 2.548E+01, 2.878E+01, 3.209E+01, 2.254E-01,-2.595E-02
 8.220E+03, 1.799E+01, 1.906E+01, 2.082E+01, 2.263E+01, 2.562E+01, 2.891E+01, 3.221E+01, 2.262E-01,-2.675E-02
 8.280E+03, 1.816E+01, 1.923E+01, 2.097E+01, 2.278E+01, 2.576E+01, 2.904E+01, 3.233E+01, 2.270E-01,-2.754E-02
 8.340E+03, 1.833E+01, 1.939E+01, 2.112E+01, 2.293E+01, 2.590E+01, 2.917E+01, 3.245E+01, 2.277E-01,-2.833E-02
 8.400E+03, 1.850E+01, 1.956E+01, 2.127E+01, 2.307E+01, 2.604E+01, 2.930E+01, 3.257E+01, 2.285E-01,-2.912E-02
 8.460E+03, 1.867E+01, 1.972E+01, 2.143E+01, 2.322E+01, 2.618E+01, 2.943E+01, 3.269E+01, 2.293E-01,-2.989E-02
 8.520E+03, 1.884E+01, 1.988E+01, 2.158E+01, 2.336E+01, 2.632E+01, 2.956E+01, 3.281E+01, 2.301E-01,-3.065E-02
 8.580E+03, 1.900E+01, 2.004E+01, 2.173E+01, 2.351E+01, 2.646E+01, 2.969E+01, 3.292E+01, 2.308E-01,-3.140E-02
 8.640E+03, 1.917E+01, 2.020E+01, 2.188E+01, 2.365E+01, 2.659E+01, 2.981E+01, 3.304E+01, 2.316E-01,-3.214E-02
 8.700E+03, 1.933E+01, 2.036E+01, 2.202E+01, 2.380E+01, 2.673E+01, 2.994E+01, 3.316E+01, 2.323E-01,-3.289E-02
 8.760E+03, 1.950E+01, 2.052E+01, 2.217E+01, 2.394E+01, 2.686E+01, 3.007E+01, 3.327E+01, 2.331E-01,-3.365E-02
 8.820E+03, 1.966E+01, 2.068E+01, 2.232E+01, 2.408E+01, 2.700E+01, 3.019E+01, 3.339E+01, 2.338E-01,-3.441E-02
 8.880E+03, 1.983E+01, 2.084E+01, 2.247E+01, 2.423E+01, 2.713E+01, 3.032E+01, 3.350E+01, 2.346E-01,-3.514E-02
 8.940E+03, 1.999E+01, 2.099E+01, 2.261E+01, 2.437E+01, 2.727E+01, 3.044E+01, 3.362E+01, 2.353E-01,-3.586E-02
 9.000E+03, 2.015E+01, 2.115E+01, 2.276E+01, 2.451E+01, 2.740E+01, 3.057E+01, 3.373E+01, 2.360E-01,-3.658E-02
 9.060E+03, 2.032E+01, 2.131E+01, 2.290E+01, 2.465E+01, 2.754E+01, 3.069E+01, 3.385E+01, 2.367E-01,-3.729E-02
 9.120E+03, 2.048E+01, 2.146E+01, 2.305E+01, 2.479E+01, 2.767E+01, 3.081E+01, 3.396E+01, 2.374E-01,-3.797E-02
 9.180E+03, 2.064E+01, 2.161E+01, 2.319E+01, 2.493E+01, 2.780E+01, 3.094E+01, 3.408E+01, 2.381E-01,-3.868E-02
 9.240E+03, 2.080E+01, 2.177E+01, 2.334E+01, 2.507E+01, 2.793E+01, 3.106E+01, 3.419E+01, 2.388E-01,-3.940E-02
 9.300E+03, 2.096E+01, 2.192E+01, 2.348E+01, 2.521E+01, 2.806E+01, 3.118E+01, 3.430E+01, 2.395E-01,-4.011E-02
 9.360E+03, 2.112E+01, 2.207E+01, 2.362E+01, 2.535E+01, 2.819E+01, 3.130E+01, 3.441E+01, 2.402E-01,-4.080E-02
 9.420E+03, 2.128E+01, 2.222E+01, 2.377E+01, 2.548E+01, 2.832E+01, 3.142E+01, 3.453E+01, 2.409E-01,-4.148E-02
 9.480E+03, 2.143E+01, 2.237E+01, 2.391E+01, 2.562E+01, 2.845E+01, 3.154E+01, 3.464E+01, 2.416E-01,-4.216E-02
 9.540E+03, 2.159E+01, 2.252E+01, 2.405E+01, 2.576E+01, 2.858E+01, 3.167E+01, 3.475E+01, 2.422E-01,-4.283E-02
 9.600E+03, 2.175E+01, 2.267E+01, 2.419E+01, 2.589E+01, 2.871E+01, 3.179E+01, 3.486E+01, 2.429E-01,-4.350E-02
 9.660E+03, 2.190E+01, 2.282E+01, 2.433E+01, 2.603E+01, 2.884E+01, 3.191E+01, 3.497E+01, 2.436E-01,-4.418E-02
 9.720E+03, 2.206E+01, 2.297E+01, 2.447E+01, 2.616E+01, 2.897E+01, 3.203E+01, 3.508E+01, 2.443E-01,-4.485E-02
 9.780E+03, 2.221E+01, 2.312E+01, 2.461E+01, 2.630E+01, 2.910E+01, 3.214E+01, 3.519E+01, 2.449E-01,-4.553E-02
 9.840E+03, 2.236E+01, 2.326E+01, 2.475E+01, 2.643E+01, 2.922E+01, 3.226E+01, 3.530E+01, 2.456E-01,-4.620E-02
 9.900E+03, 2.252E+01, 2.341E+01, 2.488E+01, 2.657E+01, 2.935E+01, 3.238E+01, 3.541E+01, 2.463E-01,-4.686E-02
 9.960E+03, 2.267E+01, 2.355E+01, 2.502E+01, 2.670E+01, 2.948E+01, 3.250E+01, 3.552E+01, 2.469E-01,-4.750E-02
 1.002E+04, 2.282E+01, 2.370E+01, 2.516E+01, 2.683E+01, 2.960E+01, 3.262E+01, 3.563E+01, 2.476E-01,-4.814E-02
 1.008E+04, 2.298E+01, 2.384E+01, 2.529E+01, 2.697E+01, 2.973E+01, 3.273E+01, 3.574E+01, 2.482E-01,-4.879E-02
 1.014E+04, 2.313E+01, 2.398E+01, 2.543E+01, 2.710E+01, 2.985E+01, 3.285E+01, 3.585E+01, 2.489E-01,-4.944E-02
 1.020E+04, 2.328E+01, 2.412E+01, 2.556E+01, 2.723E+01, 2.998E+01, 3.297E+01, 3.595E+01, 2.495E-01,-5.009E-02
 1.026E+04, 2.343E+01, 2.426E+01, 2.570E+01, 2.736E+01, 3.010E+01, 3.308E+01, 3.606E+01, 2.501E-01,-5.071E-02
 1.032E+04, 2.357E+01, 2.440E+01, 2.583E+01, 2.749E+01, 3.023E+01, 3.320E+01, 3.617E+01, 2.507E-01,-5.133E-02
