s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 6.009E-01, 1.409E+00, 2.702E+00, 3.511E+00, 4.214E+00, 4.679E+00, 4.878E+00, 8.688E-02, 3.659E-02
 1.020E+03, 7.158E-01, 1.580E+00, 2.922E+00, 3.740E+00, 4.441E+00, 4.904E+00, 5.105E+00, 8.853E-02, 3.494E-02
 1.080E+03, 8.378E-01, 1.752E+00, 3.139E+00, 3.966E+00, 4.664E+00, 5.126E+00, 5.330E+00, 9.016E-02, 3.331E-02
 1.140E+03, 9.662E-01, 1.926E+00, 3.354E+00, 4.188E+00, 4.882E+00, 5.347E+00, 5.553E+00, 9.177E-02, 3.170E-02
 1.200E+03, 1.100E+00, 2.101E+00, 3.568E+00, 4.407E+00, 5.099E+00, 5.566E+00, 5.773E+00, 9.337E-02, 3.010E-02
 1.260E+03, 1.240E+00, 2.280E+00, 3.781E+00, 4.625E+00, 5.315E+00, 5.781E+00, 5.987E+00, 9.496E-02, 2.852E-02
 1.320E+03, 1.385E+00, 2.463E+00, 3.994E+00, 4.843E+00, 5.531E+00, 5.988E+00, 6.193E+00, 9.655E-02, 2.692E-02
 1.380E+03, 1.535E+00, 2.650E+00, 4.209E+00, 5.062E+00, 5.747E+00, 6.186E+00, 6.384E+00, 9.816E-02, 2.531E-02
 1.440E+03, 1.690E+00, 2.842E+00, 4.426E+00, 5.283E+00, 5.955E+00, 6.382E+00, 6.576E+00, 9.980E-02, 2.368E-02
 1.500E+03, 1.849E+00, 3.045E+00, 4.641E+00, 5.502E+00, 6.158E+00, 6.581E+00, 6.764E+00, 1.014E-01, 2.207E-02
 1.560E+03, 2.012E+00, 3.251E+00, 4.858E+00, 5.721E+00, 6.368E+00, 6.761E+00, 6.938E+00, 1.030E-01, 2.045E-02
 1.620E+03, 2.184E+00, 3.456E+00, 5.078E+00, 5.938E+00, 6.569E+00, 6.940E+00, 7.113E+00, 1.047E-01, 1.882E-02
 1.680E+03, 2.361E+00, 3.663E+00, 5.297E+00, 6.146E+00, 6.759E+00, 7.127E+00, 7.292E+00, 1.062E-01, 1.725E-02
 1.740E+03, 2.543E+00, 3.873E+00, 5.508E+00, 6.343E+00, 6.946E+00, 7.310E+00, 7.473E+00, 1.077E-01, 1.576E-02
 1.800E+03, 2.728E+00, 4.076E+00, 5.706E+00, 6.536E+00, 7.135E+00, 7.494E+00, 7.659E+00, 1.092E-01, 1.432E-02
 1.860E+03, 2.914E+00, 4.271E+00, 5.899E+00, 6.739E+00, 7.331E+00, 7.683E+00, 7.846E+00, 1.106E-01, 1.283E-02
 1.920E+03, 3.106E+00, 4.474E+00, 6.085E+00, 6.940E+00, 7.530E+00, 7.867E+00, 8.013E+00, 1.122E-01, 1.127E-02
 1.980E+03, 3.292E+00, 4.647E+00, 6.275E+00, 7.147E+00, 7.728E+00, 8.051E+00, 8.203E+00, 1.137E-01, 9.780E-03
 2.040E+03, 3.476E+00, 4.834E+00, 6.469E+00, 7.341E+00, 7.916E+00, 8.236E+00, 8.401E+00, 1.152E-01, 8.292E-03
 2.100E+03, 3.667E+00, 5.035E+00, 6.663E+00, 7.532E+00, 8.106E+00, 8.424E+00, 8.579E+00, 1.168E-01, 6.721E-03
 2.160E+03, 3.851E+00, 5.214E+00, 6.861E+00, 7.735E+00, 8.295E+00, 8.609E+00, 8.756E+00, 1.182E-01, 5.287E-03
 2.220E+03, 4.037E+00, 5.410E+00, 7.058E+00, 7.921E+00, 8.483E+00, 8.792E+00, 8.939E+00, 1.197E-01, 3.797E-03
 2.280E+03, 4.230E+00, 5.616E+00, 7.252E+00, 8.108E+00, 8.664E+00, 8.974E+00, 9.113E+00, 1.212E-01, 2.267E-03
 2.340E+03, 4.419E+00, 5.796E+00, 7.441E+00, 8.299E+00, 8.851E+00, 9.158E+00, 9.304E+00, 1.226E-01, 8.620E-04
 2.400E+03, 4.610E+00, 5.988E+00, 7.630E+00, 8.483E+00, 9.031E+00, 9.342E+00, 9.493E+00, 1.239E-01,-4.356E-04
 2.460E+03, 4.806E+00, 6.189E+00, 7.807E+00, 8.654E+00, 9.213E+00, 9.530E+00, 9.681E+00, 1.252E-01,-1.740E-03
 2.520E+03, 4.994E+00, 6.359E+00, 7.988E+00, 8.844E+00, 9.400E+00, 9.715E+00, 9.868E+00, 1.264E-01,-2.952E-03
 2.580E+03, 5.184E+00, 6.551E+00, 8.165E+00, 9.013E+00, 9.580E+00, 9.901E+00, 1.006E+01, 1.277E-01,-4.229E-03
 2.640E+03, 5.378E+00, 6.736E+00, 8.338E+00, 9.191E+00, 9.766E+00, 1.009E+01, 1.025E+01, 1.290E-01,-5.517E-03
 2.700E+03, 5.559E+00, 6.903E+00, 8.518E+00, 9.373E+00, 9.954E+00, 1.028E+01, 1.044E+01, 1.302E-01,-6.701E-03
 2.760E+03, 5.751E+00, 7.102E+00, 8.687E+00, 9.541E+00, 1.013E+01, 1.046E+01, 1.063E+01, 1.314E-01,-7.971E-03
 2.820E+03, 5.937E+00, 7.275E+00, 8.866E+00, 9.732E+00, 1.032E+01, 1.065E+01, 1.080E+01, 1.327E-01,-9.193E-03
 2.880E+03, 6.122E+00, 7.457E+00, 9.055E+00, 9.920E+00, 1.051E+01, 1.082E+01, 1.097E+01, 1.340E-01,-1.048E-02
 2.940E+03, 6.314E+00, 7.657E+00, 9.238E+00, 1.011E+01, 1.069E+01, 1.100E+01, 1.114E+01, 1.352E-01,-1.177E-02
 3.000E+03, 6.498E+00, 7.828E+00, 9.424E+00, 1.029E+01, 1.087E+01, 1.117E+01, 1.132E+01, 1.364E-01,-1.289E-02
 3.060E+03, 6.687E+00, 8.028E+00, 9.605E+00, 1.047E+01, 1.104E+01, 1.135E+01, 1.149E+01, 1.376E-01,-1.408E-02
 3.120E+03, 6.880E+00, 8.215E+00, 9.776E+00, 1.064E+01, 1.121E+01, 1.151E+01, 1.166E+01, 1.387E-01,-1.519E-02
 3.180E+03, 7.062E+00, 8.387E+00, 9.956E+00, 1.082E+01, 1.139E+01, 1.170E+01, 1.185E+01, 1.397E-01,-1.623E-02
 3.240E+03, 7.256E+00, 8.586E+00, 1.012E+01, 1.098E+01, 1.156E+01, 1.187E+01, 1.203E+01, 1.408E-01,-1.733E-02
 3.300E+03, 7.442E+00, 8.756E+00, 1.030E+01, 1.117E+01, 1.174E+01, 1.205E+01, 1.220E+01, 1.418E-01,-1.837E-02
 3.360E+03, 7.626E+00, 8.936E+00, 1.048E+01, 1.134E+01, 1.192E+01, 1.222E+01, 1.237E+01, 1.430E-01,-1.948E-02
 3.420E+03, 7.818E+00, 9.129E+00, 1.064E+01, 1.151E+01, 1.209E+01, 1.240E+01, 1.254E+01, 1.440E-01,-2.057E-02
 3.480E+03, 8.000E+00, 9.291E+00, 1.082E+01, 1.169E+01, 1.226E+01, 1.257E+01, 1.271E+01, 1.450E-01,-2.156E-02
 3.540E+03, 8.188E+00, 9.483E+00, 1.099E+01, 1.185E+01, 1.243E+01, 1.274E+01, 1.289E+01, 1.461E-01,-2.258E-02
 3.600E+03, 8.375E+00, 9.662E+00, 1.116E+01, 1.203E+01, 1.261E+01, 1.291E+01, 1.306E+01, 1.470E-01,-2.355E-02
 3.660E+03, 8.556E+00, 9.827E+00, 1.133E+01, 1.220E+01, 1.278E+01, 1.308E+01, 1.322E+01, 1.480E-01,-2.452E-02
 3.720E+03, 8.745E+00, 1.002E+01, 1.150E+01, 1.237E+01, 1.295E+01, 1.325E+01, 1.340E+01, 1.491E-01,-2.559E-02
 3.780E+03, 8.928E+00, 1.019E+01, 1.167E+01, 1.254E+01, 1.312E+01, 1.342E+01, 1.356E+01, 1.500E-01,-2.650E-02
 3.840E+03, 9.110E+00, 1.036E+01, 1.185E+01, 1.271E+01, 1.329E+01, 1.359E+01, 1.373E+01, 1.510E-01,-2.749E-02
 3.900E+03, 9.299E+00, 1.055E+01, 1.201E+01, 1.288E+01, 1.346E+01, 1.375E+01, 1.389E+01, 1.520E-01,-2.848E-02
 3.960E+03, 9.480E+00, 1.071E+01, 1.219E+01, 1.306E+01, 1.362E+01, 1.391E+01, 1.406E+01, 1.528E-01,-2.937E-02
 4.020E+03, 9.662E+00, 1.089E+01, 1.236E+01, 1.322E+01, 1.379E+01, 1.408E+01, 1.422E+01, 1.538E-01,-3.030E-02
 4.080E+03, 9.849E+00, 1.107E+01, 1.252E+01, 1.338E+01, 1.395E+01, 1.425E+01, 1.439E+01, 1.548E-01,-3.129E-02
 4.140E+03, 1.003E+01, 1.124E+01, 1.269E+01, 1.356E+01, 1.412E+01, 1.441E+01, 1.455E+01, 1.556E-01,-3.216E-02
 4.200E+03, 1.021E+01, 1.141E+01, 1.286E+01, 1.373E+01, 1.429E+01, 1.457E+01, 1.471E+01, 1.565E-01,-3.305E-02
 4.260E+03, 1.039E+01, 1.159E+01, 1.303E+01, 1.388E+01, 1.445E+01, 1.473E+01, 1.487E+01, 1.574E-01,-3.393E-02
 4.320E+03, 1.057E+01, 1.176E+01, 1.319E+01, 1.405E+01, 1.461E+01, 1.490E+01, 1.504E+01, 1.583E-01,-3.481E-02
 4.380E+03, 1.075E+01, 1.192E+01, 1.336E+01, 1.421E+01, 1.477E+01, 1.506E+01, 1.520E+01, 1.591E-01,-3.560E-02
 4.440E+03, 1.093E+01, 1.210E+01, 1.352E+01, 1.437E+01, 1.494E+01, 1.522E+01, 1.535E+01, 1.600E-01,-3.651E-02
 4.500E+03, 1.112E+01, 1.227E+01, 1.368E+01, 1.453E+01, 1.510E+01, 1.538E+01, 1.551E+01, 1.608E-01,-3.737E-02
 4.560E+03, 1.129E+01, 1.242E+01, 1.384E+01, 1.470E+01, 1.526E+01, 1.554E+01, 1.568E+01, 1.616E-01,-3.812E-02
 4.620E+03, 1.147E+01, 1.259E+01, 1.400E+01, 1.485E+01, 1.542E+01, 1.570E+01, 1.584E+01, 1.625E-01,-3.899E-02
 4.680E+03, 1.165E+01, 1.276E+01, 1.416E+01, 1.501E+01, 1.558E+01, 1.586E+01, 1.600E+01, 1.633E-01,-3.984E-02
 4.740E+03, 1.182E+01, 1.292E+01, 1.431E+01, 1.517E+01, 1.574E+01, 1.602E+01, 1.616E+01, 1.641E-01,-4.065E-02
 4.800E+03, 1.199E+01, 1.307E+01, 1.448E+01, 1.534E+01, 1.590E+01, 1.618E+01, 1.632E+01, 1.649E-01,-4.144E-02
 4.860E+03, 1.216E+01, 1.324E+01, 1.464E+01, 1.549E+01, 1.606E+01, 1.634E+01, 1.647E+01, 1.658E-01,-4.228E-02
 4.920E+03, 1.234E+01, 1.341E+01, 1.480E+01, 1.565E+01, 1.622E+01, 1.649E+01, 1.663E+01, 1.666E-01,-4.312E-02
 4.980E+03, 1.251E+01, 1.357E+01, 1.496E+01, 1.581E+01, 1.637E+01, 1.665E+01, 1.679E+01, 1.673E-01,-4.381E-02
 5.040E+03, 1.268E+01, 1.372E+01, 1.511E+01, 1.597E+01, 1.653E+01, 1.681E+01, 1.694E+01, 1.680E-01,-4.455E-02
 5.100E+03, 1.285E+01, 1.388E+01, 1.527E+01, 1.612E+01, 1.668E+01, 1.696E+01, 1.710E+01, 1.688E-01,-4.535E-02
 5.160E+03, 1.302E+01, 1.405E+01, 1.542E+01, 1.627E+01, 1.684E+01, 1.712E+01, 1.726E+01, 1.696E-01,-4.617E-02
 5.220E+03, 1.319E+01, 1.420E+01, 1.558E+01, 1.643E+01, 1.700E+01, 1.728E+01, 1.741E+01, 1.704E-01,-4.694E-02
 5.280E+03, 1.335E+01, 1.436E+01, 1.573E+01, 1.659E+01, 1.715E+01, 1.743E+01, 1.756E+01, 1.711E-01,-4.764E-02
 5.340E+03, 1.352E+01, 1.451E+01, 1.589E+01, 1.674E+01, 1.731E+01, 1.758E+01, 1.772E+01, 1.719E-01,-4.842E-02
 5.400E+03, 1.369E+01, 1.467E+01, 1.605E+01, 1.689E+01, 1.746E+01, 1.773E+01, 1.787E+01, 1.727E-01,-4.919E-02
 5.460E+03, 1.385E+01, 1.483E+01, 1.620E+01, 1.704E+01, 1.761E+01, 1.789E+01, 1.802E+01, 1.734E-01,-4.993E-02
 5.520E+03, 1.402E+01, 1.498E+01, 1.635E+01, 1.719E+01, 1.776E+01, 1.804E+01, 1.818E+01, 1.741E-01,-5.064E-02
 5.580E+03, 1.418E+01, 1.513E+01, 1.650E+01, 1.735E+01, 1.791E+01, 1.820E+01, 1.833E+01, 1.749E-01,-5.138E-02
 5.640E+03, 1.434E+01, 1.528E+01, 1.665E+01, 1.750E+01, 1.807E+01, 1.834E+01, 1.848E+01, 1.756E-01,-5.213E-02
 5.700E+03, 1.450E+01, 1.544E+01, 1.680E+01, 1.764E+01, 1.822E+01, 1.849E+01, 1.863E+01, 1.763E-01,-5.286E-02
 5.760E+03, 1.466E+01, 1.560E+01, 1.695E+01, 1.779E+01, 1.836E+01, 1.865E+01, 1.878E+01, 1.771E-01,-5.360E-02
 5.820E+03, 1.482E+01, 1.574E+01, 1.709E+01, 1.794E+01, 1.852E+01, 1.879E+01, 1.893E+01, 1.777E-01,-5.427E-02
 5.880E+03, 1.498E+01, 1.589E+01, 1.724E+01, 1.810E+01, 1.867E+01, 1.894E+01, 1.907E+01, 1.785E-01,-5.498E-02
 5.940E+03, 1.514E+01, 1.604E+01, 1.739E+01, 1.825E+01, 1.882E+01, 1.909E+01, 1.922E+01, 1.792E-01,-5.572E-02
 6.000E+03, 1.530E+01, 1.619E+01, 1.754E+01, 1.839E+01, 1.897E+01, 1.923E+01, 1.937E+01, 1.799E-01,-5.644E-02
 6.060E+03, 1.545E+01, 1.635E+01, 1.769E+01, 1.854E+01, 1.911E+01, 1.938E+01, 1.951E+01, 1.806E-01,-5.716E-02
 6.120E+03, 1.561E+01, 1.650E+01, 1.784E+01, 1.869E+01, 1.926E+01, 1.953E+01, 1.966E+01, 1.813E-01,-5.782E-02
 6.180E+03, 1.576E+01, 1.664E+01, 1.798E+01, 1.884E+01, 1.941E+01, 1.967E+01, 1.981E+01, 1.820E-01,-5.849E-02
 6.240E+03, 1.591E+01, 1.678E+01, 1.813E+01, 1.898E+01, 1.955E+01, 1.982E+01, 1.995E+01, 1.826E-01,-5.917E-02
 6.300E+03, 1.607E+01, 1.693E+01, 1.828E+01, 1.913E+01, 1.970E+01, 1.996E+01, 2.009E+01, 1.833E-01,-5.986E-02
 6.360E+03, 1.622E+01, 1.708E+01, 1.843E+01, 1.928E+01, 1.984E+01, 2.010E+01, 2.023E+01, 1.840E-01,-6.055E-02
 6.420E+03, 1.637E+01, 1.723E+01, 1.858E+01, 1.942E+01, 1.998E+01, 2.024E+01, 2.037E+01, 1.847E-01,-6.122E-02
 6.480E+03, 1.652E+01, 1.738E+01, 1.872E+01, 1.956E+01, 2.012E+01, 2.038E+01, 2.051E+01, 1.853E-01,-6.187E-02
 6.540E+03, 1.667E+01, 1.752E+01, 1.886E+01, 1.970E+01, 2.026E+01, 2.052E+01, 2.066E+01, 1.860E-01,-6.249E-02
 6.600E+03, 1.682E+01, 1.766E+01, 1.899E+01, 1.984E+01, 2.040E+01, 2.067E+01, 2.081E+01, 1.866E-01,-6.309E-02
 6.660E+03, 1.696E+01, 1.780E+01, 1.913E+01, 1.998E+01, 2.055E+01, 2.082E+01, 2.095E+01, 1.872E-01,-6.374E-02
 6.720E+03, 1.711E+01, 1.795E+01, 1.928E+01, 2.012E+01, 2.069E+01, 2.096E+01, 2.108E+01, 1.879E-01,-6.440E-02
 6.780E+03, 1.726E+01, 1.809E+01, 1.942E+01, 2.026E+01, 2.083E+01, 2.109E+01, 2.122E+01, 1.885E-01,-6.506E-02
 6.840E+03, 1.740E+01, 1.823E+01, 1.955E+01, 2.040E+01, 2.097E+01, 2.123E+01, 2.136E+01, 1.892E-01,-6.570E-02
 6.900E+03, 1.754E+01, 1.837E+01, 1.970E+01, 2.055E+01, 2.111E+01, 2.137E+01, 2.149E+01, 1.898E-01,-6.629E-02
 6.960E+03, 1.769E+01, 1.851E+01, 1.984E+01, 2.069E+01, 2.125E+01, 2.150E+01, 2.162E+01, 1.904E-01,-6.692E-02
 7.020E+03, 1.783E+01, 1.865E+01, 1.998E+01, 2.083E+01, 2.139E+01, 2.163E+01, 2.176E+01, 1.910E-01,-6.755E-02
 7.080E+03, 1.798E+01, 1.879E+01, 2.012E+01, 2.096E+01, 2.152E+01, 2.177E+01, 2.190E+01, 1.916E-01,-6.816E-02
 7.140E+03, 1.812E+01, 1.893E+01, 2.025E+01, 2.109E+01, 2.165E+01, 2.191E+01, 2.204E+01, 1.922E-01,-6.876E-02
 7.200E+03, 1.826E+01, 1.907E+01, 2.038E+01, 2.122E+01, 2.179E+01, 2.205E+01, 2.218E+01, 1.928E-01,-6.934E-02
 7.260E+03, 1.840E+01, 1.920E+01, 2.051E+01, 2.135E+01, 2.193E+01, 2.219E+01, 2.231E+01, 1.934E-01,-6.992E-02
 7.320E+03, 1.854E+01, 1.933E+01, 2.064E+01, 2.149E+01, 2.206E+01, 2.232E+01, 2.245E+01, 1.940E-01,-7.051E-02
 7.380E+03, 1.867E+01, 1.946E+01, 2.078E+01, 2.162E+01, 2.220E+01, 2.246E+01, 2.258E+01, 1.946E-01,-7.110E-02
 7.440E+03, 1.881E+01, 1.960E+01, 2.091E+01, 2.176E+01, 2.233E+01, 2.259E+01, 2.272E+01, 1.952E-01,-7.170E-02
 7.500E+03, 1.895E+01, 1.973E+01, 2.104E+01, 2.189E+01, 2.247E+01, 2.273E+01, 2.285E+01, 1.958E-01,-7.228E-02
 7.560E+03, 1.908E+01, 1.987E+01, 2.117E+01, 2.201E+01, 2.260E+01, 2.286E+01, 2.299E+01, 1.963E-01,-7.285E-02
 7.620E+03, 1.921E+01, 1.999E+01, 2.129E+01, 2.214E+01, 2.273E+01, 2.299E+01, 2.313E+01, 1.969E-01,-7.340E-02
 7.680E+03, 1.935E+01, 2.011E+01, 2.142E+01, 2.227E+01, 2.286E+01, 2.313E+01, 2.327E+01, 1.974E-01,-7.397E-02
 7.740E+03, 1.948E+01, 2.024E+01, 2.155E+01, 2.240E+01, 2.300E+01, 2.326E+01, 2.340E+01, 1.980E-01,-7.455E-02
 7.800E+03, 1.961E+01, 2.037E+01, 2.168E+01, 2.253E+01, 2.313E+01, 2.339E+01, 2.352E+01, 1.986E-01,-7.513E-02
 7.860E+03, 1.974E+01, 2.051E+01, 2.181E+01, 2.266E+01, 2.326E+01, 2.352E+01, 2.365E+01, 1.992E-01,-7.571E-02
 7.920E+03, 1.987E+01, 2.064E+01, 2.194E+01, 2.279E+01, 2.339E+01, 2.365E+01, 2.378E+01, 1.997E-01,-7.625E-02
 7.980E+03, 2.000E+01, 2.076E+01, 2.206E+01, 2.292E+01, 2.352E+01, 2.378E+01, 2.391E+01, 2.003E-01,-7.680E-02
 8.040E+03, 2.013E+01, 2.088E+01, 2.219E+01, 2.305E+01, 2.365E+01, 2.391E+01, 2.403E+01, 2.008E-01,-7.733E-02
 8.100E+03, 2.026E+01, 2.101E+01, 2.232E+01, 2.318E+01, 2.377E+01, 2.403E+01, 2.416E+01, 2.014E-01,-7.791E-02
 8.160E+03, 2.039E+01, 2.114E+01, 2.245E+01, 2.330E+01, 2.390E+01, 2.416E+01, 2.428E+01, 2.019E-01,-7.845E-02
 8.220E+03, 2.052E+01, 2.127E+01, 2.257E+01, 2.343E+01, 2.402E+01, 2.428E+01, 2.441E+01, 2.025E-01,-7.899E-02
 8.280E+03, 2.064E+01, 2.139E+01, 2.270E+01, 2.356E+01, 2.415E+01, 2.441E+01, 2.453E+01, 2.030E-01,-7.952E-02
 8.340E+03, 2.077E+01, 2.151E+01, 2.282E+01, 2.368E+01, 2.428E+01, 2.453E+01, 2.465E+01, 2.035E-01,-8.003E-02
 8.400E+03, 2.090E+01, 2.164E+01, 2.295E+01, 2.381E+01, 2.440E+01, 2.465E+01, 2.477E+01, 2.041E-01,-8.058E-02
 8.460E+03, 2.102E+01, 2.177E+01, 2.307E+01, 2.393E+01, 2.452E+01, 2.477E+01, 2.490E+01, 2.046E-01,-8.113E-02
 8.520E+03, 2.114E+01, 2.189E+01, 2.319E+01, 2.405E+01, 2.464E+01, 2.489E+01, 2.502E+01, 2.051E-01,-8.164E-02
 8.580E+03, 2.127E+01, 2.201E+01, 2.331E+01, 2.417E+01, 2.476E+01, 2.502E+01, 2.514E+01, 2.056E-01,-8.213E-02
 8.640E+03, 2.139E+01, 2.213E+01, 2.343E+01, 2.429E+01, 2.488E+01, 2.514E+01, 2.527E+01, 2.061E-01,-8.263E-02
 8.700E+03, 2.151E+01, 2.225E+01, 2.355E+01, 2.441E+01, 2.501E+01, 2.526E+01, 2.539E+01, 2.066E-01,-8.316E-02
 8.760E+03, 2.164E+01, 2.238E+01, 2.367E+01, 2.454E+01, 2.513E+01, 2.538E+01, 2.550E+01, 2.072E-01,-8.369E-02
 8.820E+03, 2.176E+01, 2.250E+01, 2.380E+01, 2.465E+01, 2.525E+01, 2.550E+01, 2.562E+01, 2.077E-01,-8.419E-02
 8.880E+03, 2.188E+01, 2.262E+01, 2.391E+01, 2.477E+01, 2.537E+01, 2.561E+01, 2.574E+01, 2.082E-01,-8.469E-02
 8.940E+03, 2.200E+01, 2.273E+01, 2.403E+01, 2.489E+01, 2.549E+01, 2.573E+01, 2.585E+01, 2.087E-01,-8.518E-02
 9.000E+03, 2.212E+01, 2.285E+01, 2.415E+01, 2.501E+01, 2.560E+01, 2.585E+01, 2.597E+01, 2.092E-01,-8.569E-02
 9.060E+03, 2.222E+01, 2.297E+01, 2.426E+01, 2.512E+01, 2.572E+01, 2.597E+01, 2.610E+01, 2.097E-01,-8.619E-02
 9.120E+03, 2.234E+01, 2.309E+01, 2.438E+01, 2.524E+01, 2.583E+01, 2.609E+01, 2.621E+01, 2.101E-01,-8.667E-02
 9.180E+03, 2.244E+01, 2.320E+01, 2.449E+01, 2.535E+01, 2.595E+01, 2.620E+01, 2.633E+01, 2.106E-01,-8.715E-02
 9.240E+03, 2.256E+01, 2.331E+01, 2.460E+01, 2.547E+01, 2.607E+01, 2.632E+01, 2.644E+01, 2.111E-01,-8.761E-02
 9.300E+03, 2.267E+01, 2.343E+01, 2.472E+01, 2.559E+01, 2.618E+01, 2.643E+01, 2.656E+01, 2.116E-01,-8.810E-02
 9.360E+03, 2.278E+01, 2.355E+01, 2.484E+01, 2.570E+01, 2.630E+01, 2.655E+01, 2.667E+01, 2.121E-01,-8.858E-02
 9.420E+03, 2.290E+01, 2.366E+01, 2.495E+01, 2.581E+01, 2.641E+01, 2.666E+01, 2.679E+01, 2.125E-01,-8.905E-02
 9.480E+03, 2.301E+01, 2.377E+01, 2.506E+01, 2.592E+01, 2.652E+01, 2.677E+01, 2.690E+01, 2.130E-01,-8.950E-02
 9.540E+03, 2.312E+01, 2.388E+01, 2.517E+01, 2.604E+01, 2.664E+01, 2.689E+01, 2.701E+01, 2.134E-01,-8.995E-02
 9.600E+03, 2.323E+01, 2.400E+01, 2.528E+01, 2.615E+01, 2.675E+01, 2.700E+01, 2.712E+01, 2.139E-01,-9.042E-02
 9.660E+03, 2.335E+01, 2.411E+01, 2.540E+01, 2.626E+01, 2.686E+01, 2.711E+01, 2.723E+01, 2.144E-01,-9.088E-02
 9.720E+03, 2.346E+01, 2.422E+01, 2.551E+01, 2.637E+01, 2.697E+01, 2.722E+01, 2.734E+01, 2.148E-01,-9.133E-02
 9.780E+03, 2.357E+01, 2.433E+01, 2.561E+01, 2.649E+01, 2.708E+01, 2.733E+01, 2.745E+01, 2.152E-01,-9.178E-02
 9.840E+03, 2.368E+01, 2.443E+01, 2.572E+01, 2.660E+01, 2.719E+01, 2.744E+01, 2.756E+01, 2.157E-01,-9.221E-02
 9.900E+03, 2.379E+01, 2.454E+01, 2.584E+01, 2.670E+01, 2.730E+01, 2.755E+01, 2.767E+01, 2.161E-01,-9.267E-02
 9.960E+03, 2.391E+01, 2.466E+01, 2.594E+01, 2.681E+01, 2.741E+01, 2.766E+01, 2.778E+01, 2.166E-01,-9.312E-02
 1.002E+04, 2.401E+01, 2.476E+01, 2.605E+01, 2.692E+01, 2.752E+01, 2.776E+01, 2.788E+01, 2.171E-01,-9.358E-02
 1.008E+04, 2.412E+01, 2.486E+01, 2.616E+01, 2.703E+01, 2.763E+01, 2.787E+01, 2.799E+01, 2.175E-01,-9.401E-02
 1.014E+04, 2.423E+01, 2.497E+01, 2.627E+01, 2.714E+01, 2.773E+01, 2.798E+01, 2.809E+01, 2.179E-01,-9.445E-02
 1.020E+04, 2.434E+01, 2.508E+01, 2.638E+01, 2.725E+01, 2.784E+01, 2.808E+01, 2.820E+01, 2.184E-01,-9.489E-02
 1.026E+04, 2.445E+01, 2.519E+01, 2.648E+01, 2.735E+01, 2.794E+01, 2.818E+01, 2.830E+01, 2.188E-01,-9.532E-02
 1.032E+04, 2.455E+01, 2.529E+01, 2.659E+01, 2.746E+01, 2.805E+01, 2.829E+01, 2.840E+01, 2.192E-01,-9.574E-02
