s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 6.010E-01, 1.409E+00, 2.703E+00, 3.511E+00, 4.214E+00, 4.680E+00, 4.879E+00, 1.168E-01, 8.261E-02
 1.020E+03, 7.159E-01, 1.580E+00, 2.923E+00, 3.741E+00, 4.441E+00, 4.904E+00, 5.105E+00, 1.179E-01, 8.148E-02
 1.080E+03, 8.379E-01, 1.752E+00, 3.140E+00, 3.967E+00, 4.664E+00, 5.127E+00, 5.330E+00, 1.190E-01, 8.038E-02
 1.140E+03, 9.664E-01, 1.926E+00, 3.355E+00, 4.189E+00, 4.883E+00, 5.347E+00, 5.554E+00, 1.201E-01, 7.929E-02
 1.200E+03, 1.101E+00, 2.102E+00, 3.568E+00, 4.408E+00, 5.099E+00, 5.567E+00, 5.773E+00, 1.212E-01, 7.820E-02
 1.260E+03, 1.240E+00, 2.281E+00, 3.782E+00, 4.626E+00, 5.315E+00, 5.781E+00, 5.988E+00, 1.223E-01, 7.712E-02
 1.320E+03, 1.385E+00, 2.463E+00, 3.995E+00, 4.844E+00, 5.532E+00, 5.988E+00, 6.193E+00, 1.234E-01, 7.604E-02
 1.380E+03, 1.536E+00, 2.650E+00, 4.210E+00, 5.063E+00, 5.748E+00, 6.187E+00, 6.384E+00, 1.245E-01, 7.495E-02
 1.440E+03, 1.690E+00, 2.843E+00, 4.427E+00, 5.284E+00, 5.956E+00, 6.382E+00, 6.577E+00, 1.256E-01, 7.384E-02
 1.500E+03, 1.849E+00, 3.046E+00, 4.643E+00, 5.504E+00, 6.158E+00, 6.582E+00, 6.764E+00, 1.267E-01, 7.274E-02
 1.560E+03, 2.013E+00, 3.252E+00, 4.860E+00, 5.723E+00, 6.369E+00, 6.762E+00, 6.938E+00, 1.278E-01, 7.165E-02
 1.620E+03, 2.184E+00, 3.458E+00, 5.079E+00, 5.940E+00, 6.569E+00, 6.940E+00, 7.113E+00, 1.289E-01, 7.055E-02
 1.680E+03, 2.362E+00, 3.665E+00, 5.299E+00, 6.149E+00, 6.760E+00, 7.127E+00, 7.291E+00, 1.299E-01, 6.949E-02
 1.740E+03, 2.544E+00, 3.875E+00, 5.510E+00, 6.345E+00, 6.948E+00, 7.310E+00, 7.473E+00, 1.309E-01, 6.849E-02
 1.800E+03, 2.728E+00, 4.077E+00, 5.706E+00, 6.539E+00, 7.137E+00, 7.495E+00, 7.661E+00, 1.319E-01, 6.752E-02
 1.860E+03, 2.915E+00, 4.271E+00, 5.900E+00, 6.744E+00, 7.337E+00, 7.684E+00, 7.843E+00, 1.329E-01, 6.650E-02
 1.920E+03, 3.107E+00, 4.474E+00, 6.085E+00, 6.946E+00, 7.536E+00, 7.867E+00, 8.010E+00, 1.340E-01, 6.542E-02
 1.980E+03, 3.292E+00, 4.645E+00, 6.277E+00, 7.154E+00, 7.732E+00, 8.051E+00, 8.200E+00, 1.350E-01, 6.443E-02
 2.040E+03, 3.476E+00, 4.837E+00, 6.470E+00, 7.342E+00, 7.916E+00, 8.234E+00, 8.403E+00, 1.360E-01, 6.339E-02
 2.100E+03, 3.667E+00, 5.037E+00, 6.661E+00, 7.538E+00, 8.105E+00, 8.428E+00, 8.584E+00, 1.370E-01, 6.237E-02
 2.160E+03, 3.849E+00, 5.215E+00, 6.863E+00, 7.739E+00, 8.297E+00, 8.609E+00, 8.758E+00, 1.380E-01, 6.138E-02
 2.220E+03, 4.038E+00, 5.411E+00, 7.064E+00, 7.922E+00, 8.484E+00, 8.794E+00, 8.941E+00, 1.390E-01, 6.038E-02
 2.280E+03, 4.234E+00, 5.616E+00, 7.250E+00, 8.108E+00, 8.665E+00, 8.980E+00, 9.123E+00, 1.401E-01, 5.936E-02
 2.340E+03, 4.418E+00, 5.797E+00, 7.441E+00, 8.301E+00, 8.855E+00, 9.161E+00, 9.308E+00, 1.410E-01, 5.842E-02
 2.400E+03, 4.611E+00, 5.991E+00, 7.628E+00, 8.483E+00, 9.036E+00, 9.343E+00, 9.501E+00, 1.420E-01, 5.743E-02
 2.460E+03, 4.807E+00, 6.189E+00, 7.807E+00, 8.665E+00, 9.217E+00, 9.530E+00, 9.683E+00, 1.430E-01, 5.639E-02
 2.520E+03, 4.993E+00, 6.356E+00, 7.994E+00, 8.849E+00, 9.405E+00, 9.716E+00, 9.875E+00, 1.439E-01, 5.548E-02
 2.580E+03, 5.184E+00, 6.556E+00, 8.165E+00, 9.018E+00, 9.581E+00, 9.901E+00, 1.008E+01, 1.449E-01, 5.449E-02
 2.640E+03, 5.376E+00, 6.735E+00, 8.343E+00, 9.200E+00, 9.768E+00, 1.010E+01, 1.026E+01, 1.459E-01, 5.353E-02
 2.700E+03, 5.560E+00, 6.908E+00, 8.529E+00, 9.389E+00, 9.961E+00, 1.028E+01, 1.044E+01, 1.468E-01, 5.256E-02
 2.760E+03, 5.752E+00, 7.107E+00, 8.712E+00, 9.572E+00, 1.015E+01, 1.046E+01, 1.061E+01, 1.479E-01, 5.147E-02
 2.820E+03, 5.939E+00, 7.286E+00, 8.902E+00, 9.769E+00, 1.033E+01, 1.064E+01, 1.079E+01, 1.489E-01, 5.048E-02
 2.880E+03, 6.125E+00, 7.472E+00, 9.095E+00, 9.952E+00, 1.051E+01, 1.082E+01, 1.096E+01, 1.499E-01, 4.948E-02
 2.940E+03, 6.320E+00, 7.675E+00, 9.278E+00, 1.013E+01, 1.069E+01, 1.100E+01, 1.114E+01, 1.510E-01, 4.840E-02
 3.000E+03, 6.506E+00, 7.850E+00, 9.470E+00, 1.033E+01, 1.087E+01, 1.117E+01, 1.132E+01, 1.520E-01, 4.745E-02
 3.060E+03, 6.695E+00, 8.042E+00, 9.655E+00, 1.051E+01, 1.105E+01, 1.135E+01, 1.150E+01, 1.530E-01, 4.645E-02
 3.120E+03, 6.890E+00, 8.239E+00, 9.831E+00, 1.068E+01, 1.122E+01, 1.153E+01, 1.169E+01, 1.540E-01, 4.541E-02
 3.180E+03, 7.074E+00, 8.409E+00, 1.001E+01, 1.086E+01, 1.141E+01, 1.171E+01, 1.186E+01, 1.549E-01, 4.449E-02
 3.240E+03, 7.265E+00, 8.602E+00, 1.020E+01, 1.104E+01, 1.158E+01, 1.189E+01, 1.204E+01, 1.559E-01, 4.347E-02
 3.300E+03, 7.457E+00, 8.796E+00, 1.037E+01, 1.121E+01, 1.176E+01, 1.206E+01, 1.221E+01, 1.570E-01, 4.243E-02
 3.360E+03, 7.643E+00, 8.966E+00, 1.056E+01, 1.140E+01, 1.194E+01, 1.224E+01, 1.239E+01, 1.580E-01, 4.146E-02
 3.420E+03, 7.833E+00, 9.160E+00, 1.074E+01, 1.157E+01, 1.211E+01, 1.242E+01, 1.257E+01, 1.590E-01, 4.045E-02
 3.480E+03, 8.025E+00, 9.351E+00, 1.092E+01, 1.174E+01, 1.229E+01, 1.259E+01, 1.274E+01, 1.600E-01, 3.944E-02
 3.540E+03, 8.210E+00, 9.521E+00, 1.110E+01, 1.193E+01, 1.247E+01, 1.277E+01, 1.292E+01, 1.609E-01, 3.847E-02
 3.600E+03, 8.400E+00, 9.711E+00, 1.128E+01, 1.210E+01, 1.265E+01, 1.294E+01, 1.309E+01, 1.620E-01, 3.744E-02
 3.660E+03, 8.590E+00, 9.901E+00, 1.145E+01, 1.228E+01, 1.282E+01, 1.312E+01, 1.327E+01, 1.630E-01, 3.638E-02
 3.720E+03, 8.772E+00, 1.007E+01, 1.163E+01, 1.246E+01, 1.300E+01, 1.329E+01, 1.344E+01, 1.640E-01, 3.545E-02
 3.780E+03, 8.961E+00, 1.026E+01, 1.181E+01, 1.263E+01, 1.317E+01, 1.346E+01, 1.362E+01, 1.650E-01, 3.441E-02
 3.840E+03, 9.151E+00, 1.045E+01, 1.199E+01, 1.280E+01, 1.334E+01, 1.364E+01, 1.379E+01, 1.660E-01, 3.337E-02
 3.900E+03, 9.334E+00, 1.062E+01, 1.217E+01, 1.299E+01, 1.352E+01, 1.382E+01, 1.396E+01, 1.670E-01, 3.242E-02
 3.960E+03, 9.521E+00, 1.081E+01, 1.234E+01, 1.316E+01, 1.369E+01, 1.399E+01, 1.413E+01, 1.680E-01, 3.139E-02
 4.020E+03, 9.712E+00, 1.100E+01, 1.252E+01, 1.332E+01, 1.386E+01, 1.416E+01, 1.431E+01, 1.691E-01, 3.034E-02
 4.080E+03, 9.896E+00, 1.117E+01, 1.269E+01, 1.351E+01, 1.404E+01, 1.434E+01, 1.448E+01, 1.701E-01, 2.935E-02
 4.140E+03, 1.008E+01, 1.135E+01, 1.287E+01, 1.368E+01, 1.421E+01, 1.450E+01, 1.465E+01, 1.711E-01, 2.833E-02
 4.200E+03, 1.027E+01, 1.154E+01, 1.305E+01, 1.385E+01, 1.438E+01, 1.467E+01, 1.482E+01, 1.721E-01, 2.727E-02
 4.260E+03, 1.045E+01, 1.172E+01, 1.322E+01, 1.402E+01, 1.455E+01, 1.485E+01, 1.499E+01, 1.731E-01, 2.629E-02
 4.320E+03, 1.063E+01, 1.188E+01, 1.339E+01, 1.420E+01, 1.473E+01, 1.502E+01, 1.516E+01, 1.741E-01, 2.530E-02
 4.380E+03, 1.082E+01, 1.208E+01, 1.357E+01, 1.436E+01, 1.490E+01, 1.519E+01, 1.533E+01, 1.752E-01, 2.423E-02
 4.440E+03, 1.101E+01, 1.226E+01, 1.374E+01, 1.454E+01, 1.506E+01, 1.536E+01, 1.550E+01, 1.762E-01, 2.319E-02
 4.500E+03, 1.118E+01, 1.242E+01, 1.391E+01, 1.471E+01, 1.524E+01, 1.552E+01, 1.567E+01, 1.772E-01, 2.221E-02
 4.560E+03, 1.137E+01, 1.260E+01, 1.409E+01, 1.488E+01, 1.540E+01, 1.570E+01, 1.585E+01, 1.782E-01, 2.117E-02
 4.620E+03, 1.155E+01, 1.279E+01, 1.425E+01, 1.504E+01, 1.557E+01, 1.587E+01, 1.601E+01, 1.793E-01, 2.010E-02
 4.680E+03, 1.173E+01, 1.296E+01, 1.443E+01, 1.522E+01, 1.575E+01, 1.604E+01, 1.618E+01, 1.803E-01, 1.912E-02
 4.740E+03, 1.191E+01, 1.313E+01, 1.460E+01, 1.539E+01, 1.592E+01, 1.621E+01, 1.635E+01, 1.813E-01, 1.809E-02
 4.800E+03, 1.210E+01, 1.332E+01, 1.477E+01, 1.555E+01, 1.608E+01, 1.637E+01, 1.652E+01, 1.824E-01, 1.702E-02
 4.860E+03, 1.228E+01, 1.349E+01, 1.494E+01, 1.572E+01, 1.625E+01, 1.654E+01, 1.669E+01, 1.834E-01, 1.601E-02
 4.920E+03, 1.245E+01, 1.366E+01, 1.511E+01, 1.590E+01, 1.642E+01, 1.671E+01, 1.686E+01, 1.844E-01, 1.501E-02
 4.980E+03, 1.263E+01, 1.384E+01, 1.529E+01, 1.607E+01, 1.659E+01, 1.688E+01, 1.702E+01, 1.855E-01, 1.392E-02
 5.040E+03, 1.282E+01, 1.402E+01, 1.545E+01, 1.623E+01, 1.675E+01, 1.705E+01, 1.719E+01, 1.866E-01, 1.284E-02
 5.100E+03, 1.299E+01, 1.418E+01, 1.562E+01, 1.640E+01, 1.692E+01, 1.721E+01, 1.736E+01, 1.875E-01, 1.188E-02
 5.160E+03, 1.317E+01, 1.435E+01, 1.579E+01, 1.657E+01, 1.709E+01, 1.738E+01, 1.753E+01, 1.886E-01, 1.085E-02
 5.220E+03, 1.335E+01, 1.454E+01, 1.596E+01, 1.673E+01, 1.725E+01, 1.755E+01, 1.770E+01, 1.896E-01, 9.766E-03
 5.280E+03, 1.353E+01, 1.471E+01, 1.612E+01, 1.690E+01, 1.743E+01, 1.772E+01, 1.786E+01, 1.907E-01, 8.736E-03
 5.340E+03, 1.370E+01, 1.487E+01, 1.629E+01, 1.707E+01, 1.759E+01, 1.788E+01, 1.803E+01, 1.917E-01, 7.713E-03
 5.400E+03, 1.388E+01, 1.505E+01, 1.646E+01, 1.723E+01, 1.776E+01, 1.805E+01, 1.819E+01, 1.928E-01, 6.625E-03
 5.460E+03, 1.406E+01, 1.523E+01, 1.663E+01, 1.740E+01, 1.792E+01, 1.821E+01, 1.835E+01, 1.939E-01, 5.545E-03
 5.520E+03, 1.423E+01, 1.539E+01, 1.680E+01, 1.757E+01, 1.809E+01, 1.837E+01, 1.852E+01, 1.949E-01, 4.554E-03
 5.580E+03, 1.441E+01, 1.556E+01, 1.697E+01, 1.773E+01, 1.825E+01, 1.854E+01, 1.868E+01, 1.959E-01, 3.495E-03
 5.640E+03, 1.459E+01, 1.574E+01, 1.713E+01, 1.789E+01, 1.842E+01, 1.870E+01, 1.884E+01, 1.970E-01, 2.391E-03
 5.700E+03, 1.476E+01, 1.591E+01, 1.730E+01, 1.806E+01, 1.858E+01, 1.887E+01, 1.901E+01, 1.981E-01, 1.348E-03
 5.760E+03, 1.493E+01, 1.607E+01, 1.747E+01, 1.823E+01, 1.874E+01, 1.903E+01, 1.917E+01, 1.990E-01, 3.749E-04
 5.820E+03, 1.511E+01, 1.625E+01, 1.763E+01, 1.839E+01, 1.891E+01, 1.920E+01, 1.934E+01, 2.000E-01,-6.065E-04
 5.880E+03, 1.529E+01, 1.643E+01, 1.779E+01, 1.855E+01, 1.907E+01, 1.935E+01, 1.950E+01, 2.010E-01,-1.598E-03
 5.940E+03, 1.546E+01, 1.659E+01, 1.796E+01, 1.871E+01, 1.923E+01, 1.952E+01, 1.966E+01, 2.019E-01,-2.514E-03
 6.000E+03, 1.563E+01, 1.675E+01, 1.812E+01, 1.888E+01, 1.939E+01, 1.968E+01, 1.982E+01, 2.029E-01,-3.465E-03
 6.060E+03, 1.580E+01, 1.693E+01, 1.829E+01, 1.903E+01, 1.955E+01, 1.984E+01, 1.998E+01, 2.039E-01,-4.471E-03
 6.120E+03, 1.598E+01, 1.711E+01, 1.845E+01, 1.919E+01, 1.972E+01, 2.000E+01, 2.014E+01, 2.049E-01,-5.450E-03
 6.180E+03, 1.615E+01, 1.727E+01, 1.861E+01, 1.936E+01, 1.988E+01, 2.016E+01, 2.030E+01, 2.058E-01,-6.388E-03
 6.240E+03, 1.632E+01, 1.743E+01, 1.877E+01, 1.951E+01, 2.003E+01, 2.032E+01, 2.046E+01, 2.067E-01,-7.309E-03
 6.300E+03, 1.650E+01, 1.760E+01, 1.892E+01, 1.966E+01, 2.019E+01, 2.048E+01, 2.063E+01, 2.077E-01,-8.280E-03
 6.360E+03, 1.667E+01, 1.777E+01, 1.907E+01, 1.982E+01, 2.035E+01, 2.064E+01, 2.079E+01, 2.086E-01,-9.204E-03
 6.420E+03, 1.684E+01, 1.792E+01, 1.923E+01, 1.998E+01, 2.051E+01, 2.080E+01, 2.094E+01, 2.095E-01,-1.007E-02
 6.480E+03, 1.700E+01, 1.808E+01, 1.939E+01, 2.014E+01, 2.067E+01, 2.096E+01, 2.109E+01, 2.104E-01,-1.103E-02
 6.540E+03, 1.717E+01, 1.826E+01, 1.955E+01, 2.030E+01, 2.083E+01, 2.111E+01, 2.125E+01, 2.114E-01,-1.200E-02
 6.600E+03, 1.734E+01, 1.843E+01, 1.971E+01, 2.046E+01, 2.099E+01, 2.126E+01, 2.140E+01, 2.123E-01,-1.290E-02
 6.660E+03, 1.751E+01, 1.858E+01, 1.987E+01, 2.062E+01, 2.114E+01, 2.142E+01, 2.156E+01, 2.132E-01,-1.377E-02
 6.720E+03, 1.768E+01, 1.875E+01, 2.003E+01, 2.077E+01, 2.130E+01, 2.158E+01, 2.171E+01, 2.141E-01,-1.467E-02
 6.780E+03, 1.785E+01, 1.892E+01, 2.018E+01, 2.092E+01, 2.145E+01, 2.173E+01, 2.187E+01, 2.150E-01,-1.557E-02
 6.840E+03, 1.802E+01, 1.908E+01, 2.033E+01, 2.108E+01, 2.160E+01, 2.188E+01, 2.203E+01, 2.158E-01,-1.640E-02
 6.900E+03, 1.818E+01, 1.923E+01, 2.048E+01, 2.123E+01, 2.176E+01, 2.204E+01, 2.218E+01, 2.166E-01,-1.722E-02
 6.960E+03, 1.835E+01, 1.939E+01, 2.063E+01, 2.138E+01, 2.191E+01, 2.219E+01, 2.233E+01, 2.175E-01,-1.810E-02
 7.020E+03, 1.852E+01, 1.956E+01, 2.079E+01, 2.153E+01, 2.206E+01, 2.235E+01, 2.249E+01, 2.184E-01,-1.898E-02
 7.080E+03, 1.868E+01, 1.971E+01, 2.094E+01, 2.169E+01, 2.222E+01, 2.250E+01, 2.264E+01, 2.192E-01,-1.981E-02
 7.140E+03, 1.884E+01, 1.986E+01, 2.109E+01, 2.184E+01, 2.238E+01, 2.265E+01, 2.279E+01, 2.200E-01,-2.063E-02
 7.200E+03, 1.901E+01, 2.002E+01, 2.124E+01, 2.199E+01, 2.252E+01, 2.280E+01, 2.294E+01, 2.209E-01,-2.151E-02
 7.260E+03, 1.917E+01, 2.018E+01, 2.139E+01, 2.214E+01, 2.267E+01, 2.295E+01, 2.309E+01, 2.218E-01,-2.236E-02
 7.320E+03, 1.934E+01, 2.034E+01, 2.155E+01, 2.230E+01, 2.283E+01, 2.310E+01, 2.323E+01, 2.226E-01,-2.319E-02
 7.380E+03, 1.950E+01, 2.049E+01, 2.170E+01, 2.245E+01, 2.298E+01, 2.325E+01, 2.338E+01, 2.234E-01,-2.395E-02
 7.440E+03, 1.966E+01, 2.065E+01, 2.186E+01, 2.261E+01, 2.313E+01, 2.339E+01, 2.352E+01, 2.242E-01,-2.480E-02
 7.500E+03, 1.982E+01, 2.081E+01, 2.201E+01, 2.275E+01, 2.327E+01, 2.353E+01, 2.367E+01, 2.250E-01,-2.563E-02
 7.560E+03, 1.998E+01, 2.096E+01, 2.216E+01, 2.290E+01, 2.342E+01, 2.368E+01, 2.382E+01, 2.258E-01,-2.643E-02
 7.620E+03, 2.015E+01, 2.112E+01, 2.231E+01, 2.305E+01, 2.357E+01, 2.383E+01, 2.396E+01, 2.266E-01,-2.720E-02
 7.680E+03, 2.031E+01, 2.127E+01, 2.246E+01, 2.320E+01, 2.371E+01, 2.398E+01, 2.411E+01, 2.274E-01,-2.796E-02
 7.740E+03, 2.047E+01, 2.142E+01, 2.261E+01, 2.335E+01, 2.386E+01, 2.412E+01, 2.425E+01, 2.282E-01,-2.874E-02
 7.800E+03, 2.063E+01, 2.157E+01, 2.275E+01, 2.349E+01, 2.400E+01, 2.426E+01, 2.440E+01, 2.289E-01,-2.952E-02
 7.860E+03, 2.079E+01, 2.172E+01, 2.290E+01, 2.363E+01, 2.415E+01, 2.441E+01, 2.454E+01, 2.297E-01,-3.032E-02
 7.920E+03, 2.095E+01, 2.188E+01, 2.304E+01, 2.378E+01, 2.429E+01, 2.455E+01, 2.469E+01, 2.305E-01,-3.106E-02
 7.980E+03, 2.110E+01, 2.202E+01, 2.319E+01, 2.392E+01, 2.444E+01, 2.470E+01, 2.483E+01, 2.312E-01,-3.179E-02
 8.040E+03, 2.126E+01, 2.216E+01, 2.333E+01, 2.407E+01, 2.458E+01, 2.484E+01, 2.498E+01, 2.319E-01,-3.250E-02
 8.100E+03, 2.141E+01, 2.231E+01, 2.347E+01, 2.421E+01, 2.473E+01, 2.499E+01, 2.512E+01, 2.327E-01,-3.326E-02
 8.160E+03, 2.157E+01, 2.246E+01, 2.362E+01, 2.435E+01, 2.487E+01, 2.513E+01, 2.527E+01, 2.334E-01,-3.400E-02
 8.220E+03, 2.172E+01, 2.261E+01, 2.376E+01, 2.449E+01, 2.501E+01, 2.528E+01, 2.541E+01, 2.341E-01,-3.472E-02
 8.280E+03, 2.188E+01, 2.276E+01, 2.390E+01, 2.463E+01, 2.515E+01, 2.542E+01, 2.555E+01, 2.348E-01,-3.543E-02
 8.340E+03, 2.203E+01, 2.290E+01, 2.404E+01, 2.477E+01, 2.530E+01, 2.556E+01, 2.569E+01, 2.356E-01,-3.615E-02
 8.400E+03, 2.218E+01, 2.304E+01, 2.418E+01, 2.492E+01, 2.544E+01, 2.570E+01, 2.584E+01, 2.362E-01,-3.682E-02
 8.460E+03, 2.233E+01, 2.318E+01, 2.432E+01, 2.506E+01, 2.558E+01, 2.585E+01, 2.598E+01, 2.370E-01,-3.754E-02
 8.520E+03, 2.248E+01, 2.333E+01, 2.447E+01, 2.520E+01, 2.572E+01, 2.598E+01, 2.612E+01, 2.377E-01,-3.832E-02
 8.580E+03, 2.263E+01, 2.347E+01, 2.461E+01, 2.534E+01, 2.586E+01, 2.612E+01, 2.625E+01, 2.385E-01,-3.905E-02
 8.640E+03, 2.278E+01, 2.362E+01, 2.475E+01, 2.548E+01, 2.600E+01, 2.626E+01, 2.639E+01, 2.392E-01,-3.978E-02
 8.700E+03, 2.293E+01, 2.376E+01, 2.489E+01, 2.561E+01, 2.614E+01, 2.640E+01, 2.654E+01, 2.399E-01,-4.045E-02
 8.760E+03, 2.308E+01, 2.390E+01, 2.502E+01, 2.575E+01, 2.628E+01, 2.654E+01, 2.668E+01, 2.406E-01,-4.116E-02
 8.820E+03, 2.323E+01, 2.403E+01, 2.516E+01, 2.589E+01, 2.642E+01, 2.668E+01, 2.682E+01, 2.412E-01,-4.183E-02
 8.880E+03, 2.337E+01, 2.417E+01, 2.530E+01, 2.603E+01, 2.656E+01, 2.682E+01, 2.696E+01, 2.419E-01,-4.252E-02
 8.940E+03, 2.352E+01, 2.431E+01, 2.543E+01, 2.616E+01, 2.670E+01, 2.696E+01, 2.710E+01, 2.426E-01,-4.319E-02
 9.000E+03, 2.366E+01, 2.444E+01, 2.557E+01, 2.630E+01, 2.683E+01, 2.710E+01, 2.724E+01, 2.433E-01,-4.389E-02
 9.060E+03, 2.381E+01, 2.458E+01, 2.570E+01, 2.643E+01, 2.697E+01, 2.724E+01, 2.738E+01, 2.440E-01,-4.458E-02
 9.120E+03, 2.395E+01, 2.472E+01, 2.584E+01, 2.656E+01, 2.710E+01, 2.738E+01, 2.752E+01, 2.447E-01,-4.527E-02
 9.180E+03, 2.409E+01, 2.486E+01, 2.597E+01, 2.670E+01, 2.724E+01, 2.751E+01, 2.765E+01, 2.454E-01,-4.594E-02
 9.240E+03, 2.423E+01, 2.499E+01, 2.610E+01, 2.683E+01, 2.738E+01, 2.765E+01, 2.779E+01, 2.460E-01,-4.661E-02
 9.300E+03, 2.437E+01, 2.513E+01, 2.624E+01, 2.697E+01, 2.751E+01, 2.779E+01, 2.792E+01, 2.467E-01,-4.727E-02
 9.360E+03, 2.452E+01, 2.526E+01, 2.638E+01, 2.711E+01, 2.765E+01, 2.791E+01, 2.804E+01, 2.474E-01,-4.797E-02
 9.420E+03, 2.466E+01, 2.540E+01, 2.652E+01, 2.725E+01, 2.779E+01, 2.805E+01, 2.817E+01, 2.481E-01,-4.866E-02
 9.480E+03, 2.480E+01, 2.554E+01, 2.666E+01, 2.739E+01, 2.792E+01, 2.817E+01, 2.829E+01, 2.488E-01,-4.937E-02
 9.540E+03, 2.494E+01, 2.568E+01, 2.680E+01, 2.753E+01, 2.805E+01, 2.830E+01, 2.842E+01, 2.494E-01,-5.001E-02
 9.600E+03, 2.508E+01, 2.582E+01, 2.693E+01, 2.766E+01, 2.818E+01, 2.843E+01, 2.855E+01, 2.501E-01,-5.067E-02
 9.660E+03, 2.522E+01, 2.595E+01, 2.706E+01, 2.779E+01, 2.831E+01, 2.856E+01, 2.868E+01, 2.507E-01,-5.131E-02
 9.720E+03, 2.536E+01, 2.609E+01, 2.719E+01, 2.792E+01, 2.843E+01, 2.869E+01, 2.881E+01, 2.513E-01,-5.193E-02
 9.780E+03, 2.550E+01, 2.622E+01, 2.733E+01, 2.805E+01, 2.856E+01, 2.882E+01, 2.895E+01, 2.520E-01,-5.256E-02
 9.840E+03, 2.563E+01, 2.635E+01, 2.746E+01, 2.818E+01, 2.870E+01, 2.895E+01, 2.907E+01, 2.526E-01,-5.318E-02
 9.900E+03, 2.577E+01, 2.648E+01, 2.759E+01, 2.831E+01, 2.883E+01, 2.907E+01, 2.920E+01, 2.532E-01,-5.382E-02
 9.960E+03, 2.590E+01, 2.661E+01, 2.772E+01, 2.844E+01, 2.895E+01, 2.920E+01, 2.932E+01, 2.539E-01,-5.446E-02
 1.002E+04, 2.604E+01, 2.675E+01, 2.785E+01, 2.857E+01, 2.908E+01, 2.933E+01, 2.945E+01, 2.545E-01,-5.508E-02
 1.008E+04, 2.617E+01, 2.688E+01, 2.798E+01, 2.870E+01, 2.921E+01, 2.945E+01, 2.957E+01, 2.551E-01,-5.574E-02
 1.014E+04, 2.631E+01, 2.701E+01, 2.811E+01, 2.883E+01, 2.934E+01, 2.958E+01, 2.970E+01, 2.558E-01,-5.634E-02
 1.020E+04, 2.644E+01, 2.714E+01, 2.824E+01, 2.895E+01, 2.946E+01, 2.971E+01, 2.983E+01, 2.564E-01,-5.695E-02
 1.026E+04, 2.657E+01, 2.727E+01, 2.836E+01, 2.907E+01, 2.959E+01, 2.983E+01, 2.996E+01, 2.570E-01,-5.754E-02
 1.032E+04, 2.670E+01, 2.740E+01, 2.849E+01, 2.920E+01, 2.971E+01, 2.996E+01, 3.008E+01, 2.576E-01,-5.815E-02
