s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 6.194E-01, 1.449E+00, 2.703E+00, 3.514E+00, 4.175E+00, 4.715E+00, 4.909E+00, 8.678E-02, 3.670E-02
 1.020E+03, 7.377E-01, 1.624E+00, 2.921E+00, 3.737E+00, 4.407E+00, 4.936E+00, 5.130E+00, 8.843E-02, 3.504E-02
 1.080E+03, 8.606E-01, 1.793E+00, 3.133E+00, 3.968E+00, 4.628E+00, 5.159E+00, 5.354E+00, 9.003E-02, 3.344E-02
 1.140E+03, 9.901E-01, 1.970E+00, 3.347E+00, 4.186E+00, 4.853E+00, 5.378E+00, 5.571E+00, 9.165E-02, 3.182E-02
 1.200E+03, 1.126E+00, 2.143E+00, 3.559E+00, 4.405E+00, 5.072E+00, 5.593E+00, 5.786E+00, 9.325E-02, 3.022E-02
 1.260E+03, 1.269E+00, 2.321E+00, 3.766E+00, 4.620E+00, 5.288E+00, 5.809E+00, 6.000E+00, 9.484E-02, 2.863E-02
 1.320E+03, 1.412E+00, 2.498E+00, 3.973E+00, 4.836E+00, 5.504E+00, 6.017E+00, 6.215E+00, 9.642E-02, 2.706E-02
 1.380E+03, 1.564E+00, 2.679E+00, 4.180E+00, 5.043E+00, 5.717E+00, 6.223E+00, 6.422E+00, 9.797E-02, 2.550E-02
 1.440E+03, 1.717E+00, 2.860E+00, 4.381E+00, 5.257E+00, 5.924E+00, 6.436E+00, 6.626E+00, 9.954E-02, 2.394E-02
 1.500E+03, 1.874E+00, 3.039E+00, 4.586E+00, 5.464E+00, 6.135E+00, 6.639E+00, 6.829E+00, 1.011E-01, 2.239E-02
 1.560E+03, 2.036E+00, 3.223E+00, 4.787E+00, 5.668E+00, 6.340E+00, 6.841E+00, 7.035E+00, 1.026E-01, 2.087E-02
 1.620E+03, 2.200E+00, 3.405E+00, 4.986E+00, 5.875E+00, 6.543E+00, 7.043E+00, 7.237E+00, 1.042E-01, 1.932E-02
 1.680E+03, 2.367E+00, 3.587E+00, 5.189E+00, 6.074E+00, 6.744E+00, 7.248E+00, 7.432E+00, 1.057E-01, 1.780E-02
 1.740E+03, 2.536E+00, 3.772E+00, 5.384E+00, 6.277E+00, 6.945E+00, 7.444E+00, 7.631E+00, 1.072E-01, 1.631E-02
 1.800E+03, 2.707E+00, 3.956E+00, 5.582E+00, 6.477E+00, 7.146E+00, 7.644E+00, 7.825E+00, 1.087E-01, 1.477E-02
 1.860E+03, 2.881E+00, 4.142E+00, 5.777E+00, 6.676E+00, 7.342E+00, 7.837E+00, 8.025E+00, 1.102E-01, 1.326E-02
 1.920E+03, 3.055E+00, 4.325E+00, 5.975E+00, 6.872E+00, 7.539E+00, 8.032E+00, 8.219E+00, 1.117E-01, 1.176E-02
 1.980E+03, 3.234E+00, 4.515E+00, 6.165E+00, 7.068E+00, 7.734E+00, 8.223E+00, 8.411E+00, 1.132E-01, 1.027E-02
 2.040E+03, 3.410E+00, 4.699E+00, 6.362E+00, 7.262E+00, 7.927E+00, 8.416E+00, 8.603E+00, 1.147E-01, 8.783E-03
 2.100E+03, 3.590E+00, 4.887E+00, 6.553E+00, 7.456E+00, 8.121E+00, 8.607E+00, 8.792E+00, 1.162E-01, 7.275E-03
 2.160E+03, 3.773E+00, 5.073E+00, 6.745E+00, 7.650E+00, 8.310E+00, 8.799E+00, 8.983E+00, 1.177E-01, 5.794E-03
 2.220E+03, 3.952E+00, 5.260E+00, 6.938E+00, 7.839E+00, 8.504E+00, 8.982E+00, 9.175E+00, 1.192E-01, 4.313E-03
 2.280E+03, 4.137E+00, 5.448E+00, 7.126E+00, 8.030E+00, 8.691E+00, 9.175E+00, 9.362E+00, 1.206E-01, 2.825E-03
 2.340E+03, 4.319E+00, 5.635E+00, 7.316E+00, 8.218E+00, 8.882E+00, 9.359E+00, 9.550E+00, 1.221E-01, 1.348E-03
 2.400E+03, 4.504E+00, 5.823E+00, 7.505E+00, 8.408E+00, 9.071E+00, 9.546E+00, 9.733E+00, 1.236E-01,-8.344E-05
 2.460E+03, 4.689E+00, 6.008E+00, 7.694E+00, 8.596E+00, 9.256E+00, 9.737E+00, 9.922E+00, 1.248E-01,-1.327E-03
 2.520E+03, 4.875E+00, 6.196E+00, 7.880E+00, 8.780E+00, 9.443E+00, 9.918E+00, 1.010E+01, 1.261E-01,-2.579E-03
 2.580E+03, 5.061E+00, 6.383E+00, 8.065E+00, 8.965E+00, 9.627E+00, 1.010E+01, 1.029E+01, 1.274E-01,-3.920E-03
 2.640E+03, 5.248E+00, 6.567E+00, 8.250E+00, 9.147E+00, 9.811E+00, 1.029E+01, 1.047E+01, 1.287E-01,-5.206E-03
 2.700E+03, 5.434E+00, 6.758E+00, 8.430E+00, 9.330E+00, 9.996E+00, 1.047E+01, 1.066E+01, 1.299E-01,-6.460E-03
 2.760E+03, 5.621E+00, 6.940E+00, 8.615E+00, 9.511E+00, 1.018E+01, 1.065E+01, 1.084E+01, 1.312E-01,-7.701E-03
 2.820E+03, 5.808E+00, 7.129E+00, 8.791E+00, 9.693E+00, 1.036E+01, 1.083E+01, 1.102E+01, 1.324E-01,-8.967E-03
 2.880E+03, 5.995E+00, 7.311E+00, 8.973E+00, 9.876E+00, 1.054E+01, 1.101E+01, 1.120E+01, 1.337E-01,-1.020E-02
 2.940E+03, 6.182E+00, 7.498E+00, 9.151E+00, 1.005E+01, 1.072E+01, 1.119E+01, 1.137E+01, 1.349E-01,-1.140E-02
 3.000E+03, 6.371E+00, 7.682E+00, 9.328E+00, 1.023E+01, 1.090E+01, 1.137E+01, 1.155E+01, 1.360E-01,-1.257E-02
 3.060E+03, 6.557E+00, 7.866E+00, 9.505E+00, 1.041E+01, 1.108E+01, 1.155E+01, 1.173E+01, 1.372E-01,-1.372E-02
 3.120E+03, 6.744E+00, 8.048E+00, 9.682E+00, 1.059E+01, 1.126E+01, 1.172E+01, 1.191E+01, 1.383E-01,-1.484E-02
 3.180E+03, 6.931E+00, 8.234E+00, 9.856E+00, 1.077E+01, 1.144E+01, 1.190E+01, 1.208E+01, 1.394E-01,-1.593E-02
 3.240E+03, 7.119E+00, 8.415E+00, 1.003E+01, 1.094E+01, 1.161E+01, 1.207E+01, 1.226E+01, 1.405E-01,-1.703E-02
 3.300E+03, 7.304E+00, 8.598E+00, 1.021E+01, 1.112E+01, 1.179E+01, 1.225E+01, 1.243E+01, 1.416E-01,-1.812E-02
 3.360E+03, 7.490E+00, 8.780E+00, 1.038E+01, 1.129E+01, 1.197E+01, 1.243E+01, 1.260E+01, 1.427E-01,-1.920E-02
 3.420E+03, 7.677E+00, 8.959E+00, 1.055E+01, 1.147E+01, 1.214E+01, 1.260E+01, 1.277E+01, 1.437E-01,-2.026E-02
 3.480E+03, 7.862E+00, 9.141E+00, 1.073E+01, 1.164E+01, 1.231E+01, 1.277E+01, 1.295E+01, 1.448E-01,-2.132E-02
 3.540E+03, 8.046E+00, 9.319E+00, 1.090E+01, 1.181E+01, 1.249E+01, 1.294E+01, 1.312E+01, 1.458E-01,-2.233E-02
 3.600E+03, 8.233E+00, 9.498E+00, 1.107E+01, 1.199E+01, 1.266E+01, 1.311E+01, 1.329E+01, 1.468E-01,-2.335E-02
 3.660E+03, 8.416E+00, 9.677E+00, 1.124E+01, 1.216E+01, 1.283E+01, 1.328E+01, 1.346E+01, 1.478E-01,-2.435E-02
 3.720E+03, 8.602E+00, 9.855E+00, 1.141E+01, 1.233E+01, 1.300E+01, 1.345E+01, 1.362E+01, 1.488E-01,-2.534E-02
 3.780E+03, 8.785E+00, 1.003E+01, 1.158E+01, 1.250E+01, 1.317E+01, 1.362E+01, 1.379E+01, 1.498E-01,-2.630E-02
 3.840E+03, 8.967E+00, 1.021E+01, 1.175E+01, 1.267E+01, 1.334E+01, 1.379E+01, 1.396E+01, 1.507E-01,-2.725E-02
 3.900E+03, 9.151E+00, 1.038E+01, 1.192E+01, 1.284E+01, 1.351E+01, 1.395E+01, 1.413E+01, 1.517E-01,-2.823E-02
 3.960E+03, 9.335E+00, 1.056E+01, 1.209E+01, 1.301E+01, 1.368E+01, 1.412E+01, 1.429E+01, 1.526E-01,-2.916E-02
 4.020E+03, 9.518E+00, 1.073E+01, 1.226E+01, 1.317E+01, 1.384E+01, 1.429E+01, 1.446E+01, 1.536E-01,-3.009E-02
 4.080E+03, 9.698E+00, 1.090E+01, 1.242E+01, 1.334E+01, 1.401E+01, 1.446E+01, 1.462E+01, 1.545E-01,-3.101E-02
 4.140E+03, 9.879E+00, 1.108E+01, 1.259E+01, 1.351E+01, 1.417E+01, 1.462E+01, 1.479E+01, 1.554E-01,-3.191E-02
 4.200E+03, 1.006E+01, 1.125E+01, 1.276E+01, 1.367E+01, 1.434E+01, 1.479E+01, 1.495E+01, 1.563E-01,-3.281E-02
 4.260E+03, 1.024E+01, 1.142E+01, 1.292E+01, 1.384E+01, 1.450E+01, 1.495E+01, 1.512E+01, 1.572E-01,-3.370E-02
 4.320E+03, 1.042E+01, 1.159E+01, 1.309E+01, 1.400E+01, 1.467E+01, 1.511E+01, 1.528E+01, 1.581E-01,-3.461E-02
 4.380E+03, 1.060E+01, 1.176E+01, 1.325E+01, 1.417E+01, 1.483E+01, 1.528E+01, 1.544E+01, 1.589E-01,-3.544E-02
 4.440E+03, 1.078E+01, 1.193E+01, 1.341E+01, 1.433E+01, 1.500E+01, 1.543E+01, 1.560E+01, 1.598E-01,-3.628E-02
 4.500E+03, 1.096E+01, 1.209E+01, 1.358E+01, 1.449E+01, 1.516E+01, 1.560E+01, 1.576E+01, 1.606E-01,-3.714E-02
 4.560E+03, 1.113E+01, 1.226E+01, 1.374E+01, 1.466E+01, 1.532E+01, 1.576E+01, 1.592E+01, 1.615E-01,-3.798E-02
 4.620E+03, 1.131E+01, 1.242E+01, 1.390E+01, 1.482E+01, 1.548E+01, 1.592E+01, 1.608E+01, 1.623E-01,-3.882E-02
 4.680E+03, 1.149E+01, 1.259E+01, 1.406E+01, 1.498E+01, 1.564E+01, 1.608E+01, 1.624E+01, 1.631E-01,-3.966E-02
 4.740E+03, 1.166E+01, 1.275E+01, 1.422E+01, 1.514E+01, 1.580E+01, 1.623E+01, 1.640E+01, 1.639E-01,-4.046E-02
 4.800E+03, 1.183E+01, 1.292E+01, 1.438E+01, 1.530E+01, 1.596E+01, 1.639E+01, 1.656E+01, 1.648E-01,-4.128E-02
 4.860E+03, 1.201E+01, 1.308E+01, 1.454E+01, 1.546E+01, 1.612E+01, 1.655E+01, 1.671E+01, 1.656E-01,-4.210E-02
 4.920E+03, 1.218E+01, 1.324E+01, 1.470E+01, 1.562E+01, 1.628E+01, 1.670E+01, 1.687E+01, 1.664E-01,-4.290E-02
 4.980E+03, 1.235E+01, 1.340E+01, 1.486E+01, 1.577E+01, 1.643E+01, 1.686E+01, 1.702E+01, 1.672E-01,-4.369E-02
 5.040E+03, 1.253E+01, 1.356E+01, 1.502E+01, 1.593E+01, 1.659E+01, 1.702E+01, 1.718E+01, 1.680E-01,-4.448E-02
 5.100E+03, 1.270E+01, 1.372E+01, 1.517E+01, 1.609E+01, 1.674E+01, 1.717E+01, 1.733E+01, 1.687E-01,-4.522E-02
 5.160E+03, 1.287E+01, 1.388E+01, 1.533E+01, 1.624E+01, 1.690E+01, 1.733E+01, 1.749E+01, 1.695E-01,-4.601E-02
 5.220E+03, 1.303E+01, 1.404E+01, 1.549E+01, 1.640E+01, 1.705E+01, 1.748E+01, 1.764E+01, 1.702E-01,-4.675E-02
 5.280E+03, 1.320E+01, 1.420E+01, 1.564E+01, 1.655E+01, 1.721E+01, 1.763E+01, 1.779E+01, 1.710E-01,-4.754E-02
 5.340E+03, 1.337E+01, 1.436E+01, 1.580E+01, 1.671E+01, 1.736E+01, 1.779E+01, 1.794E+01, 1.718E-01,-4.830E-02
 5.400E+03, 1.354E+01, 1.451E+01, 1.595E+01, 1.686E+01, 1.752E+01, 1.794E+01, 1.810E+01, 1.725E-01,-4.904E-02
 5.460E+03, 1.370E+01, 1.467E+01, 1.610E+01, 1.701E+01, 1.767E+01, 1.809E+01, 1.825E+01, 1.733E-01,-4.980E-02
 5.520E+03, 1.387E+01, 1.482E+01, 1.626E+01, 1.717E+01, 1.782E+01, 1.825E+01, 1.840E+01, 1.740E-01,-5.054E-02
 5.580E+03, 1.403E+01, 1.498E+01, 1.641E+01, 1.732E+01, 1.797E+01, 1.840E+01, 1.854E+01, 1.747E-01,-5.127E-02
 5.640E+03, 1.419E+01, 1.513E+01, 1.656E+01, 1.747E+01, 1.812E+01, 1.854E+01, 1.869E+01, 1.755E-01,-5.201E-02
 5.700E+03, 1.436E+01, 1.528E+01, 1.671E+01, 1.762E+01, 1.827E+01, 1.869E+01, 1.884E+01, 1.762E-01,-5.275E-02
 5.760E+03, 1.452E+01, 1.544E+01, 1.686E+01, 1.777E+01, 1.842E+01, 1.884E+01, 1.899E+01, 1.769E-01,-5.347E-02
 5.820E+03, 1.468E+01, 1.559E+01, 1.701E+01, 1.792E+01, 1.857E+01, 1.899E+01, 1.914E+01, 1.777E-01,-5.418E-02
 5.880E+03, 1.485E+01, 1.574E+01, 1.716E+01, 1.807E+01, 1.872E+01, 1.914E+01, 1.929E+01, 1.784E-01,-5.492E-02
 5.940E+03, 1.501E+01, 1.589E+01, 1.731E+01, 1.822E+01, 1.887E+01, 1.928E+01, 1.943E+01, 1.791E-01,-5.565E-02
 6.000E+03, 1.517E+01, 1.604E+01, 1.746E+01, 1.837E+01, 1.901E+01, 1.943E+01, 1.958E+01, 1.798E-01,-5.632E-02
 6.060E+03, 1.533E+01, 1.619E+01, 1.761E+01, 1.851E+01, 1.916E+01, 1.957E+01, 1.973E+01, 1.805E-01,-5.703E-02
 6.120E+03, 1.548E+01, 1.633E+01, 1.775E+01, 1.866E+01, 1.931E+01, 1.971E+01, 1.987E+01, 1.812E-01,-5.773E-02
 6.180E+03, 1.564E+01, 1.648E+01, 1.790E+01, 1.880E+01, 1.945E+01, 1.986E+01, 2.001E+01, 1.819E-01,-5.841E-02
 6.240E+03, 1.579E+01, 1.663E+01, 1.804E+01, 1.895E+01, 1.960E+01, 2.000E+01, 2.016E+01, 1.826E-01,-5.910E-02
 6.300E+03, 1.595E+01, 1.678E+01, 1.819E+01, 1.909E+01, 1.974E+01, 2.015E+01, 2.030E+01, 1.833E-01,-5.978E-02
 6.360E+03, 1.610E+01, 1.693E+01, 1.833E+01, 1.924E+01, 1.989E+01, 2.029E+01, 2.044E+01, 1.839E-01,-6.044E-02
 6.420E+03, 1.625E+01, 1.707E+01, 1.848E+01, 1.938E+01, 2.003E+01, 2.043E+01, 2.058E+01, 1.846E-01,-6.111E-02
 6.480E+03, 1.640E+01, 1.722E+01, 1.862E+01, 1.952E+01, 2.017E+01, 2.057E+01, 2.073E+01, 1.852E-01,-6.177E-02
 6.540E+03, 1.655E+01, 1.736E+01, 1.876E+01, 1.966E+01, 2.031E+01, 2.071E+01, 2.086E+01, 1.859E-01,-6.240E-02
 6.600E+03, 1.670E+01, 1.751E+01, 1.890E+01, 1.981E+01, 2.045E+01, 2.086E+01, 2.100E+01, 1.865E-01,-6.307E-02
 6.660E+03, 1.685E+01, 1.765E+01, 1.905E+01, 1.995E+01, 2.059E+01, 2.100E+01, 2.114E+01, 1.872E-01,-6.372E-02
 6.720E+03, 1.700E+01, 1.780E+01, 1.918E+01, 2.009E+01, 2.073E+01, 2.114E+01, 2.128E+01, 1.878E-01,-6.437E-02
 6.780E+03, 1.715E+01, 1.794E+01, 1.933E+01, 2.023E+01, 2.087E+01, 2.127E+01, 2.142E+01, 1.885E-01,-6.500E-02
 6.840E+03, 1.729E+01, 1.808E+01, 1.946E+01, 2.037E+01, 2.101E+01, 2.141E+01, 2.156E+01, 1.891E-01,-6.563E-02
 6.900E+03, 1.744E+01, 1.822E+01, 1.960E+01, 2.051E+01, 2.115E+01, 2.155E+01, 2.169E+01, 1.897E-01,-6.622E-02
 6.960E+03, 1.759E+01, 1.836E+01, 1.974E+01, 2.064E+01, 2.129E+01, 2.168E+01, 2.183E+01, 1.903E-01,-6.685E-02
 7.020E+03, 1.773E+01, 1.850E+01, 1.988E+01, 2.078E+01, 2.143E+01, 2.182E+01, 2.197E+01, 1.909E-01,-6.746E-02
 7.080E+03, 1.787E+01, 1.864E+01, 2.001E+01, 2.091E+01, 2.156E+01, 2.195E+01, 2.210E+01, 1.916E-01,-6.808E-02
 7.140E+03, 1.802E+01, 1.878E+01, 2.015E+01, 2.105E+01, 2.170E+01, 2.209E+01, 2.223E+01, 1.921E-01,-6.868E-02
 7.200E+03, 1.816E+01, 1.891E+01, 2.028E+01, 2.119E+01, 2.183E+01, 2.223E+01, 2.237E+01, 1.927E-01,-6.927E-02
 7.260E+03, 1.830E+01, 1.905E+01, 2.042E+01, 2.132E+01, 2.197E+01, 2.236E+01, 2.251E+01, 1.933E-01,-6.987E-02
 7.320E+03, 1.844E+01, 1.919E+01, 2.056E+01, 2.146E+01, 2.210E+01, 2.249E+01, 2.264E+01, 1.939E-01,-7.047E-02
 7.380E+03, 1.858E+01, 1.932E+01, 2.069E+01, 2.159E+01, 2.224E+01, 2.263E+01, 2.277E+01, 1.945E-01,-7.104E-02
 7.440E+03, 1.872E+01, 1.946E+01, 2.082E+01, 2.173E+01, 2.237E+01, 2.276E+01, 2.290E+01, 1.951E-01,-7.163E-02
 7.500E+03, 1.885E+01, 1.959E+01, 2.095E+01, 2.186E+01, 2.250E+01, 2.289E+01, 2.304E+01, 1.957E-01,-7.220E-02
 7.560E+03, 1.899E+01, 1.973E+01, 2.109E+01, 2.199E+01, 2.264E+01, 2.302E+01, 2.317E+01, 1.963E-01,-7.279E-02
 7.620E+03, 1.913E+01, 1.986E+01, 2.122E+01, 2.212E+01, 2.277E+01, 2.315E+01, 2.329E+01, 1.968E-01,-7.336E-02
 7.680E+03, 1.926E+01, 1.999E+01, 2.135E+01, 2.225E+01, 2.290E+01, 2.328E+01, 2.342E+01, 1.974E-01,-7.393E-02
 7.740E+03, 1.940E+01, 2.012E+01, 2.148E+01, 2.238E+01, 2.303E+01, 2.341E+01, 2.355E+01, 1.980E-01,-7.449E-02
 7.800E+03, 1.953E+01, 2.025E+01, 2.161E+01, 2.251E+01, 2.316E+01, 2.354E+01, 2.368E+01, 1.985E-01,-7.505E-02
 7.860E+03, 1.966E+01, 2.038E+01, 2.174E+01, 2.264E+01, 2.329E+01, 2.367E+01, 2.381E+01, 1.991E-01,-7.562E-02
 7.920E+03, 1.980E+01, 2.051E+01, 2.187E+01, 2.277E+01, 2.342E+01, 2.379E+01, 2.394E+01, 1.996E-01,-7.617E-02
 7.980E+03, 1.993E+01, 2.064E+01, 2.199E+01, 2.290E+01, 2.354E+01, 2.392E+01, 2.406E+01, 2.002E-01,-7.671E-02
 8.040E+03, 2.006E+01, 2.077E+01, 2.212E+01, 2.302E+01, 2.367E+01, 2.405E+01, 2.419E+01, 2.007E-01,-7.727E-02
 8.100E+03, 2.019E+01, 2.089E+01, 2.225E+01, 2.315E+01, 2.380E+01, 2.418E+01, 2.431E+01, 2.013E-01,-7.782E-02
 8.160E+03, 2.032E+01, 2.102E+01, 2.237E+01, 2.328E+01, 2.392E+01, 2.430E+01, 2.444E+01, 2.018E-01,-7.837E-02
 8.220E+03, 2.045E+01, 2.115E+01, 2.250E+01, 2.340E+01, 2.405E+01, 2.442E+01, 2.456E+01, 2.024E-01,-7.891E-02
 8.280E+03, 2.058E+01, 2.127E+01, 2.262E+01, 2.353E+01, 2.417E+01, 2.455E+01, 2.468E+01, 2.029E-01,-7.946E-02
 8.340E+03, 2.070E+01, 2.140E+01, 2.275E+01, 2.365E+01, 2.430E+01, 2.467E+01, 2.481E+01, 2.035E-01,-7.998E-02
 8.400E+03, 2.083E+01, 2.153E+01, 2.287E+01, 2.377E+01, 2.442E+01, 2.479E+01, 2.493E+01, 2.040E-01,-8.052E-02
 8.460E+03, 2.095E+01, 2.165E+01, 2.299E+01, 2.390E+01, 2.454E+01, 2.492E+01, 2.505E+01, 2.045E-01,-8.105E-02
 8.520E+03, 2.108E+01, 2.177E+01, 2.312E+01, 2.402E+01, 2.467E+01, 2.504E+01, 2.517E+01, 2.050E-01,-8.156E-02
 8.580E+03, 2.121E+01, 2.190E+01, 2.323E+01, 2.414E+01, 2.479E+01, 2.516E+01, 2.529E+01, 2.056E-01,-8.208E-02
 8.640E+03, 2.133E+01, 2.202E+01, 2.336E+01, 2.426E+01, 2.491E+01, 2.528E+01, 2.541E+01, 2.061E-01,-8.259E-02
 8.700E+03, 2.145E+01, 2.214E+01, 2.348E+01, 2.439E+01, 2.503E+01, 2.540E+01, 2.553E+01, 2.066E-01,-8.311E-02
 8.760E+03, 2.158E+01, 2.226E+01, 2.360E+01, 2.450E+01, 2.515E+01, 2.552E+01, 2.565E+01, 2.071E-01,-8.362E-02
 8.820E+03, 2.170E+01, 2.238E+01, 2.372E+01, 2.462E+01, 2.527E+01, 2.564E+01, 2.577E+01, 2.076E-01,-8.412E-02
 8.880E+03, 2.183E+01, 2.250E+01, 2.383E+01, 2.474E+01, 2.539E+01, 2.576E+01, 2.588E+01, 2.081E-01,-8.462E-02
 8.940E+03, 2.194E+01, 2.262E+01, 2.395E+01, 2.486E+01, 2.550E+01, 2.588E+01, 2.600E+01, 2.086E-01,-8.510E-02
 9.000E+03, 2.206E+01, 2.273E+01, 2.407E+01, 2.498E+01, 2.562E+01, 2.599E+01, 2.612E+01, 2.091E-01,-8.560E-02
 9.060E+03, 2.218E+01, 2.285E+01, 2.419E+01, 2.510E+01, 2.574E+01, 2.611E+01, 2.623E+01, 2.096E-01,-8.609E-02
 9.120E+03, 2.229E+01, 2.297E+01, 2.430E+01, 2.521E+01, 2.586E+01, 2.623E+01, 2.635E+01, 2.100E-01,-8.656E-02
 9.180E+03, 2.239E+01, 2.309E+01, 2.442E+01, 2.533E+01, 2.597E+01, 2.634E+01, 2.646E+01, 2.105E-01,-8.705E-02
 9.240E+03, 2.251E+01, 2.321E+01, 2.453E+01, 2.544E+01, 2.609E+01, 2.645E+01, 2.658E+01, 2.110E-01,-8.752E-02
 9.300E+03, 2.262E+01, 2.332E+01, 2.465E+01, 2.556E+01, 2.620E+01, 2.657E+01, 2.669E+01, 2.115E-01,-8.799E-02
 9.360E+03, 2.272E+01, 2.344E+01, 2.476E+01, 2.567E+01, 2.632E+01, 2.668E+01, 2.681E+01, 2.119E-01,-8.846E-02
 9.420E+03, 2.284E+01, 2.355E+01, 2.488E+01, 2.579E+01, 2.643E+01, 2.679E+01, 2.692E+01, 2.124E-01,-8.894E-02
 9.480E+03, 2.296E+01, 2.366E+01, 2.499E+01, 2.590E+01, 2.655E+01, 2.690E+01, 2.703E+01, 2.129E-01,-8.941E-02
 9.540E+03, 2.307E+01, 2.378E+01, 2.510E+01, 2.601E+01, 2.666E+01, 2.701E+01, 2.714E+01, 2.133E-01,-8.987E-02
 9.600E+03, 2.318E+01, 2.389E+01, 2.521E+01, 2.612E+01, 2.677E+01, 2.713E+01, 2.725E+01, 2.138E-01,-9.033E-02
 9.660E+03, 2.330E+01, 2.400E+01, 2.533E+01, 2.624E+01, 2.688E+01, 2.724E+01, 2.737E+01, 2.143E-01,-9.080E-02
 9.720E+03, 2.341E+01, 2.411E+01, 2.544E+01, 2.635E+01, 2.699E+01, 2.735E+01, 2.747E+01, 2.147E-01,-9.126E-02
 9.780E+03, 2.353E+01, 2.422E+01, 2.555E+01, 2.646E+01, 2.710E+01, 2.745E+01, 2.759E+01, 2.152E-01,-9.171E-02
 9.840E+03, 2.364E+01, 2.433E+01, 2.565E+01, 2.657E+01, 2.721E+01, 2.756E+01, 2.769E+01, 2.156E-01,-9.215E-02
 9.900E+03, 2.375E+01, 2.444E+01, 2.576E+01, 2.668E+01, 2.732E+01, 2.767E+01, 2.780E+01, 2.161E-01,-9.260E-02
 9.960E+03, 2.386E+01, 2.454E+01, 2.587E+01, 2.679E+01, 2.743E+01, 2.778E+01, 2.791E+01, 2.165E-01,-9.304E-02
 1.002E+04, 2.397E+01, 2.466E+01, 2.598E+01, 2.689E+01, 2.754E+01, 2.789E+01, 2.802E+01, 2.170E-01,-9.348E-02
 1.008E+04, 2.408E+01, 2.477E+01, 2.609E+01, 2.700E+01, 2.765E+01, 2.800E+01, 2.812E+01, 2.174E-01,-9.392E-02
 1.014E+04, 2.419E+01, 2.487E+01, 2.619E+01, 2.711E+01, 2.775E+01, 2.810E+01, 2.823E+01, 2.178E-01,-9.433E-02
 1.020E+04, 2.430E+01, 2.498E+01, 2.630E+01, 2.722E+01, 2.786E+01, 2.821E+01, 2.834E+01, 2.183E-01,-9.479E-02
 1.026E+04, 2.441E+01, 2.508E+01, 2.641E+01, 2.732E+01, 2.797E+01, 2.831E+01, 2.844E+01, 2.187E-01,-9.520E-02
 1.032E+04, 2.451E+01, 2.518E+01, 2.651E+01, 2.743E+01, 2.807E+01, 2.842E+01, 2.854E+01, 2.191E-01,-9.564E-02
