s,%,%,%,%,%,%,%,m/s,m/s,m/s,m/s
Time,"Sensor #1","Sensor #2","Sensor #3","Sensor #4","Sensor #5","Sensor #6","Sensor #7","U TOPD_V","U BOTTOMD_V","B TOPD_V","B BOTTOMD_V"
 8.460E+03, 3.476E+00, 4.611E+00, 6.283E+00, 7.914E+00, 1.071E+01, 1.433E+01, 1.865E+01, 5.904E-01, 5.475E-01,-4.416E-01,-4.477E-01
 8.520E+03, 3.485E+00, 4.622E+00, 6.296E+00, 7.927E+00, 1.072E+01, 1.435E+01, 1.866E+01, 5.907E-01, 5.478E-01,-4.419E-01,-4.480E-01
 8.580E+03, 3.493E+00, 4.632E+00, 6.308E+00, 7.941E+00, 1.074E+01, 1.436E+01, 1.867E+01, 5.911E-01, 5.482E-01,-4.423E-01,-4.484E-01
 8.640E+03, 3.501E+00, 4.642E+00, 6.320E+00, 7.954E+00, 1.075E+01, 1.437E+01, 1.868E+01, 5.914E-01, 5.485E-01,-4.426E-01,-4.487E-01
 8.700E+03, 3.510E+00, 4.652E+00, 6.332E+00, 7.966E+00, 1.076E+01, 1.439E+01, 1.870E+01, 5.917E-01, 5.488E-01,-4.429E-01,-4.491E-01
 8.760E+03, 3.518E+00, 4.662E+00, 6.344E+00, 7.979E+00, 1.078E+01, 1.440E+01, 1.871E+01, 5.921E-01, 5.492E-01,-4.433E-01,-4.494E-01
 8.820E+03, 3.525E+00, 4.672E+00, 6.355E+00, 7.991E+00, 1.079E+01, 1.441E+01, 1.872E+01, 5.924E-01, 5.495E-01,-4.436E-01,-4.497E-01
 8.880E+03, 3.533E+00, 4.681E+00, 6.366E+00, 8.003E+00, 1.080E+01, 1.442E+01, 1.873E+01, 5.927E-01, 5.498E-01,-4.439E-01,-4.500E-01
 8.940E+03, 3.541E+00, 4.691E+00, 6.377E+00, 8.015E+00, 1.081E+01, 1.443E+01, 1.874E+01, 5.930E-01, 5.501E-01,-4.442E-01,-4.503E-01
 9.000E+03, 3.548E+00, 4.700E+00, 6.388E+00, 8.026E+00, 1.082E+01, 1.445E+01, 1.875E+01, 5.933E-01, 5.504E-01,-4.445E-01,-4.506E-01
 9.060E+03, 3.555E+00, 4.709E+00, 6.398E+00, 8.037E+00, 1.084E+01, 1.446E+01, 1.877E+01, 5.936E-01, 5.507E-01,-4.447E-01,-4.509E-01
 9.120E+03, 3.562E+00, 4.717E+00, 6.408E+00, 8.048E+00, 1.085E+01, 1.447E+01, 1.878E+01, 5.939E-01, 5.509E-01,-4.450E-01,-4.512E-01
 9.180E+03, 3.569E+00, 4.726E+00, 6.418E+00, 8.059E+00, 1.086E+01, 1.448E+01, 1.879E+01, 5.942E-01, 5.512E-01,-4.453E-01,-4.515E-01
 9.240E+03, 3.576E+00, 4.734E+00, 6.428E+00, 8.070E+00, 1.087E+01, 1.449E+01, 1.880E+01, 5.945E-01, 5.515E-01,-4.456E-01,-4.518E-01
 9.300E+03, 3.582E+00, 4.742E+00, 6.438E+00, 8.080E+00, 1.088E+01, 1.450E+01, 1.881E+01, 5.948E-01, 5.518E-01,-4.459E-01,-4.521E-01
 9.360E+03, 3.589E+00, 4.750E+00, 6.447E+00, 8.090E+00, 1.089E+01, 1.451E+01, 1.882E+01, 5.950E-01, 5.520E-01,-4.461E-01,-4.523E-01
 9.420E+03, 3.595E+00, 4.758E+00, 6.456E+00, 8.100E+00, 1.090E+01, 1.453E+01, 1.883E+01, 5.953E-01, 5.523E-01,-4.464E-01,-4.526E-01
 9.480E+03, 3.601E+00, 4.765E+00, 6.465E+00, 8.110E+00, 1.091E+01, 1.454E+01, 1.884E+01, 5.956E-01, 5.526E-01,-4.467E-01,-4.529E-01
 9.540E+03, 3.607E+00, 4.773E+00, 6.474E+00, 8.119E+00, 1.092E+01, 1.455E+01, 1.885E+01, 5.958E-01, 5.528E-01,-4.469E-01,-4.531E-01
 9.600E+03, 3.613E+00, 4.780E+00, 6.482E+00, 8.129E+00, 1.093E+01, 1.456E+01, 1.886E+01, 5.961E-01, 5.530E-01,-4.471E-01,-4.534E-01
 9.660E+03, 3.619E+00, 4.787E+00, 6.491E+00, 8.138E+00, 1.094E+01, 1.457E+01, 1.887E+01, 5.963E-01, 5.533E-01,-4.474E-01,-4.536E-01
 9.720E+03, 3.624E+00, 4.794E+00, 6.499E+00, 8.147E+00, 1.095E+01, 1.458E+01, 1.888E+01, 5.966E-01, 5.535E-01,-4.476E-01,-4.539E-01
 9.780E+03, 3.630E+00, 4.801E+00, 6.507E+00, 8.156E+00, 1.096E+01, 1.459E+01, 1.889E+01, 5.968E-01, 5.537E-01,-4.478E-01,-4.541E-01
 9.840E+03, 3.635E+00, 4.808E+00, 6.515E+00, 8.164E+00, 1.097E+01, 1.460E+01, 1.890E+01, 5.970E-01, 5.540E-01,-4.481E-01,-4.543E-01
 9.900E+03, 3.640E+00, 4.814E+00, 6.523E+00, 8.173E+00, 1.098E+01, 1.460E+01, 1.891E+01, 5.973E-01, 5.542E-01,-4.483E-01,-4.546E-01
 9.960E+03, 3.645E+00, 4.820E+00, 6.530E+00, 8.181E+00, 1.099E+01, 1.461E+01, 1.892E+01, 5.975E-01, 5.544E-01,-4.485E-01,-4.548E-01
 1.002E+04, 3.650E+00, 4.827E+00, 6.538E+00, 8.189E+00, 1.100E+01, 1.462E+01, 1.893E+01, 5.977E-01, 5.546E-01,-4.487E-01,-4.550E-01
 1.008E+04, 3.655E+00, 4.833E+00, 6.545E+00, 8.197E+00, 1.101E+01, 1.463E+01, 1.893E+01, 5.979E-01, 5.548E-01,-4.489E-01,-4.552E-01
 1.014E+04, 3.660E+00, 4.839E+00, 6.552E+00, 8.205E+00, 1.101E+01, 1.464E+01, 1.894E+01, 5.981E-01, 5.550E-01,-4.491E-01,-4.554E-01
 1.020E+04, 3.665E+00, 4.845E+00, 6.559E+00, 8.213E+00, 1.102E+01, 1.465E+01, 1.895E+01, 5.983E-01, 5.552E-01,-4.493E-01,-4.556E-01
 1.026E+04, 3.669E+00, 4.850E+00, 6.566E+00, 8.220E+00, 1.103E+01, 1.466E+01, 1.896E+01, 5.985E-01, 5.554E-01,-4.495E-01,-4.558E-01
 1.032E+04, 3.674E+00, 4.856E+00, 6.573E+00, 8.227E+00, 1.104E+01, 1.466E+01, 1.897E+01, 5.987E-01, 5.556E-01,-4.497E-01,-4.560E-01
 1.038E+04, 3.678E+00, 4.861E+00, 6.579E+00, 8.235E+00, 1.105E+01, 1.467E+01, 1.897E+01, 5.989E-01, 5.558E-01,-4.499E-01,-4.562E-01
 1.044E+04, 3.682E+00, 4.867E+00, 6.586E+00, 8.242E+00, 1.105E+01, 1.468E+01, 1.898E+01, 5.991E-01, 5.560E-01,-4.501E-01,-4.564E-01
 1.050E+04, 3.687E+00, 4.872E+00, 6.592E+00, 8.249E+00, 1.106E+01, 1.469E+01, 1.899E+01, 5.993E-01, 5.562E-01,-4.503E-01,-4.566E-01
 1.056E+04, 3.691E+00, 4.877E+00, 6.598E+00, 8.255E+00, 1.107E+01, 1.470E+01, 1.900E+01, 5.995E-01, 5.563E-01,-4.504E-01,-4.568E-01
 1.062E+04, 3.695E+00, 4.882E+00, 6.604E+00, 8.262E+00, 1.108E+01, 1.470E+01, 1.901E+01, 5.997E-01, 5.565E-01,-4.506E-01,-4.570E-01
 1.068E+04, 3.699E+00, 4.887E+00, 6.610E+00, 8.268E+00, 1.108E+01, 1.471E+01, 1.901E+01, 5.998E-01, 5.567E-01,-4.508E-01,-4.571E-01
 1.074E+04, 3.703E+00, 4.892E+00, 6.616E+00, 8.275E+00, 1.109E+01, 1.472E+01, 1.902E+01, 6.000E-01, 5.568E-01,-4.509E-01,-4.573E-01
 1.080E+04, 3.706E+00, 4.897E+00, 6.621E+00, 8.281E+00, 1.110E+01, 1.472E+01, 1.903E+01, 6.002E-01, 5.570E-01,-4.511E-01,-4.575E-01
 1.086E+04, 3.710E+00, 4.901E+00, 6.627E+00, 8.287E+00, 1.110E+01, 1.473E+01, 1.903E+01, 6.003E-01, 5.572E-01,-4.513E-01,-4.576E-01
 1.092E+04, 3.714E+00, 4.906E+00, 6.632E+00, 8.293E+00, 1.111E+01, 1.474E+01, 1.904E+01, 6.005E-01, 5.573E-01,-4.514E-01,-4.578E-01
 1.098E+04, 3.717E+00, 4.910E+00, 6.638E+00, 8.299E+00, 1.112E+01, 1.474E+01, 1.905E+01, 6.006E-01, 5.575E-01,-4.516E-01,-4.579E-01
 1.104E+04, 3.721E+00, 4.915E+00, 6.643E+00, 8.305E+00, 1.112E+01, 1.475E+01, 1.905E+01, 6.008E-01, 5.576E-01,-4.517E-01,-4.581E-01
 1.110E+04, 3.724E+00, 4.919E+00, 6.648E+00, 8.310E+00, 1.113E+01, 1.476E+01, 1.906E+01, 6.009E-01, 5.578E-01,-4.519E-01,-4.582E-01
 1.116E+04, 3.727E+00, 4.923E+00, 6.653E+00, 8.316E+00, 1.113E+01, 1.476E+01, 1.906E+01, 6.011E-01, 5.579E-01,-4.520E-01,-4.584E-01
 1.122E+04, 3.730E+00, 4.927E+00, 6.658E+00, 8.321E+00, 1.114E+01, 1.477E+01, 1.907E+01, 6.012E-01, 5.580E-01,-4.521E-01,-4.585E-01
 1.128E+04, 3.734E+00, 4.931E+00, 6.663E+00, 8.327E+00, 1.115E+01, 1.477E+01, 1.907E+01, 6.014E-01, 5.582E-01,-4.523E-01,-4.587E-01
 1.134E+04, 3.737E+00, 4.935E+00, 6.667E+00, 8.332E+00, 1.115E+01, 1.478E+01, 1.908E+01, 6.015E-01, 5.583E-01,-4.524E-01,-4.588E-01
 1.140E+04, 3.740E+00, 4.939E+00, 6.672E+00, 8.337E+00, 1.116E+01, 1.479E+01, 1.909E+01, 6.016E-01, 5.584E-01,-4.525E-01,-4.589E-01
 1.146E+04, 3.743E+00, 4.943E+00, 6.677E+00, 8.342E+00, 1.116E+01, 1.479E+01, 1.909E+01, 6.018E-01, 5.586E-01,-4.527E-01,-4.591E-01
 1.152E+04, 3.746E+00, 4.946E+00, 6.681E+00, 8.347E+00, 1.117E+01, 1.480E+01, 1.910E+01, 6.019E-01, 5.587E-01,-4.528E-01,-4.592E-01
 1.158E+04, 3.748E+00, 4.950E+00, 6.685E+00, 8.351E+00, 1.117E+01, 1.480E+01, 1.910E+01, 6.020E-01, 5.588E-01,-4.529E-01,-4.593E-01
 1.164E+04, 3.751E+00, 4.953E+00, 6.689E+00, 8.356E+00, 1.118E+01, 1.481E+01, 1.911E+01, 6.022E-01, 5.589E-01,-4.530E-01,-4.595E-01
 1.170E+04, 3.754E+00, 4.957E+00, 6.694E+00, 8.361E+00, 1.118E+01, 1.481E+01, 1.911E+01, 6.023E-01, 5.590E-01,-4.532E-01,-4.596E-01
 1.176E+04, 3.757E+00, 4.960E+00, 6.698E+00, 8.365E+00, 1.119E+01, 1.482E+01, 1.912E+01, 6.024E-01, 5.592E-01,-4.533E-01,-4.597E-01
 1.182E+04, 3.759E+00, 4.963E+00, 6.702E+00, 8.369E+00, 1.119E+01, 1.482E+01, 1.912E+01, 6.025E-01, 5.593E-01,-4.534E-01,-4.598E-01
 1.188E+04, 3.762E+00, 4.967E+00, 6.705E+00, 8.374E+00, 1.120E+01, 1.483E+01, 1.913E+01, 6.026E-01, 5.594E-01,-4.535E-01,-4.599E-01
 1.194E+04, 3.764E+00, 4.970E+00, 6.709E+00, 8.378E+00, 1.120E+01, 1.483E+01, 1.913E+01, 6.027E-01, 5.595E-01,-4.536E-01,-4.600E-01
 1.200E+04, 3.767E+00, 4.973E+00, 6.713E+00, 8.382E+00, 1.121E+01, 1.484E+01, 1.913E+01, 6.029E-01, 5.596E-01,-4.537E-01,-4.601E-01
 1.206E+04, 3.769E+00, 4.976E+00, 6.717E+00, 8.386E+00, 1.121E+01, 1.484E+01, 1.914E+01, 6.030E-01, 5.597E-01,-4.538E-01,-4.603E-01
 1.212E+04, 3.771E+00, 4.979E+00, 6.720E+00, 8.390E+00, 1.121E+01, 1.484E+01, 1.914E+01, 6.031E-01, 5.598E-01,-4.539E-01,-4.604E-01
 1.218E+04, 3.774E+00, 4.982E+00, 6.724E+00, 8.394E+00, 1.122E+01, 1.485E+01, 1.915E+01, 6.032E-01, 5.599E-01,-4.540E-01,-4.605E-01
 1.224E+04, 3.776E+00, 4.984E+00, 6.727E+00, 8.398E+00, 1.122E+01, 1.485E+01, 1.915E+01, 6.033E-01, 5.600E-01,-4.541E-01,-4.606E-01
 1.230E+04, 3.778E+00, 4.987E+00, 6.730E+00, 8.401E+00, 1.123E+01, 1.486E+01, 1.916E+01, 6.034E-01, 5.601E-01,-4.542E-01,-4.607E-01
 1.236E+04, 3.780E+00, 4.990E+00, 6.734E+00, 8.405E+00, 1.123E+01, 1.486E+01, 1.916E+01, 6.035E-01, 5.602E-01,-4.543E-01,-4.608E-01
 1.242E+04, 3.782E+00, 4.993E+00, 6.737E+00, 8.409E+00, 1.124E+01, 1.487E+01, 1.916E+01, 6.036E-01, 5.603E-01,-4.544E-01,-4.609E-01
 1.248E+04, 3.784E+00, 4.995E+00, 6.740E+00, 8.412E+00, 1.124E+01, 1.487E+01, 1.917E+01, 6.037E-01, 5.604E-01,-4.545E-01,-4.610E-01
 1.254E+04, 3.786E+00, 4.998E+00, 6.743E+00, 8.415E+00, 1.124E+01, 1.487E+01, 1.917E+01, 6.038E-01, 5.605E-01,-4.546E-01,-4.610E-01
 1.260E+04, 3.788E+00, 5.000E+00, 6.746E+00, 8.419E+00, 1.125E+01, 1.488E+01, 1.918E+01, 6.038E-01, 5.606E-01,-4.547E-01,-4.611E-01
 1.266E+04, 3.790E+00, 5.003E+00, 6.749E+00, 8.422E+00, 1.125E+01, 1.488E+01, 1.918E+01, 6.039E-01, 5.606E-01,-4.548E-01,-4.612E-01
 1.272E+04, 3.792E+00, 5.005E+00, 6.752E+00, 8.425E+00, 1.125E+01, 1.488E+01, 1.919E+01, 6.040E-01, 5.607E-01,-4.549E-01,-4.613E-01
 1.278E+04, 3.794E+00, 5.007E+00, 6.755E+00, 8.428E+00, 1.126E+01, 1.489E+01, 1.919E+01, 6.041E-01, 5.608E-01,-4.549E-01,-4.614E-01
 1.284E+04, 3.796E+00, 5.010E+00, 6.758E+00, 8.432E+00, 1.126E+01, 1.489E+01, 1.919E+01, 6.042E-01, 5.609E-01,-4.550E-01,-4.615E-01
 1.290E+04, 3.798E+00, 5.012E+00, 6.760E+00, 8.435E+00, 1.126E+01, 1.490E+01, 1.919E+01, 6.043E-01, 5.610E-01,-4.551E-01,-4.616E-01
 1.296E+04, 3.799E+00, 5.014E+00, 6.763E+00, 8.438E+00, 1.127E+01, 1.490E+01, 1.920E+01, 6.044E-01, 5.611E-01,-4.552E-01,-4.616E-01
 1.302E+04, 3.801E+00, 5.016E+00, 6.766E+00, 8.440E+00, 1.127E+01, 1.490E+01, 1.920E+01, 6.044E-01, 5.611E-01,-4.553E-01,-4.617E-01
 1.308E+04, 3.803E+00, 5.018E+00, 6.768E+00, 8.443E+00, 1.127E+01, 1.491E+01, 1.920E+01, 6.045E-01, 5.612E-01,-4.553E-01,-4.618E-01
 1.314E+04, 3.804E+00, 5.020E+00, 6.771E+00, 8.446E+00, 1.128E+01, 1.491E+01, 1.921E+01, 6.046E-01, 5.613E-01,-4.554E-01,-4.619E-01
 1.320E+04, 3.806E+00, 5.022E+00, 6.773E+00, 8.449E+00, 1.128E+01, 1.491E+01, 1.921E+01, 6.047E-01, 5.613E-01,-4.555E-01,-4.619E-01
 1.326E+04, 3.807E+00, 5.024E+00, 6.776E+00, 8.452E+00, 1.128E+01, 1.491E+01, 1.921E+01, 6.047E-01, 5.614E-01,-4.555E-01,-4.620E-01
 1.332E+04, 3.809E+00, 5.026E+00, 6.778E+00, 8.454E+00, 1.129E+01, 1.492E+01, 1.922E+01, 6.048E-01, 5.615E-01,-4.556E-01,-4.621E-01
 1.338E+04, 3.810E+00, 5.028E+00, 6.780E+00, 8.457E+00, 1.129E+01, 1.492E+01, 1.922E+01, 6.049E-01, 5.616E-01,-4.557E-01,-4.622E-01
 1.344E+04, 3.812E+00, 5.030E+00, 6.782E+00, 8.459E+00, 1.129E+01, 1.492E+01, 1.922E+01, 6.049E-01, 5.616E-01,-4.557E-01,-4.622E-01
 1.350E+04, 3.813E+00, 5.032E+00, 6.785E+00, 8.462E+00, 1.129E+01, 1.493E+01, 1.923E+01, 6.050E-01, 5.617E-01,-4.558E-01,-4.623E-01
 1.356E+04, 3.815E+00, 5.034E+00, 6.787E+00, 8.464E+00, 1.130E+01, 1.493E+01, 1.923E+01, 6.051E-01, 5.617E-01,-4.559E-01,-4.624E-01
 1.362E+04, 3.816E+00, 5.035E+00, 6.789E+00, 8.467E+00, 1.130E+01, 1.493E+01, 1.923E+01, 6.051E-01, 5.618E-01,-4.559E-01,-4.624E-01
 1.368E+04, 3.817E+00, 5.037E+00, 6.791E+00, 8.469E+00, 1.130E+01, 1.493E+01, 1.923E+01, 6.052E-01, 5.619E-01,-4.560E-01,-4.625E-01
 1.374E+04, 3.819E+00, 5.039E+00, 6.793E+00, 8.471E+00, 1.130E+01, 1.494E+01, 1.924E+01, 6.053E-01, 5.619E-01,-4.561E-01,-4.625E-01
 1.380E+04, 3.820E+00, 5.040E+00, 6.795E+00, 8.473E+00, 1.131E+01, 1.494E+01, 1.924E+01, 6.053E-01, 5.620E-01,-4.561E-01,-4.626E-01
 1.386E+04, 3.821E+00, 5.042E+00, 6.797E+00, 8.476E+00, 1.131E+01, 1.494E+01, 1.924E+01, 6.054E-01, 5.620E-01,-4.562E-01,-4.627E-01
 1.392E+04, 3.822E+00, 5.043E+00, 6.799E+00, 8.478E+00, 1.131E+01, 1.494E+01, 1.924E+01, 6.054E-01, 5.621E-01,-4.562E-01,-4.627E-01
 1.398E+04, 3.824E+00, 5.045E+00, 6.801E+00, 8.480E+00, 1.131E+01, 1.495E+01, 1.925E+01, 6.055E-01, 5.621E-01,-4.563E-01,-4.628E-01
 1.404E+04, 3.825E+00, 5.047E+00, 6.803E+00, 8.482E+00, 1.132E+01, 1.495E+01, 1.925E+01, 6.056E-01, 5.622E-01,-4.563E-01,-4.628E-01
 1.410E+04, 3.826E+00, 5.048E+00, 6.804E+00, 8.484E+00, 1.132E+01, 1.495E+01, 1.925E+01, 6.056E-01, 5.623E-01,-4.564E-01,-4.629E-01
 1.416E+04, 3.827E+00, 5.049E+00, 6.806E+00, 8.486E+00, 1.132E+01, 1.495E+01, 1.925E+01, 6.057E-01, 5.623E-01,-4.564E-01,-4.629E-01
 1.422E+04, 3.828E+00, 5.051E+00, 6.808E+00, 8.488E+00, 1.132E+01, 1.496E+01, 1.926E+01, 6.057E-01, 5.624E-01,-4.565E-01,-4.630E-01
 1.428E+04, 3.829E+00, 5.052E+00, 6.810E+00, 8.490E+00, 1.132E+01, 1.496E+01, 1.926E+01, 6.058E-01, 5.624E-01,-4.565E-01,-4.630E-01
 1.434E+04, 3.830E+00, 5.054E+00, 6.811E+00, 8.491E+00, 1.133E+01, 1.496E+01, 1.926E+01, 6.058E-01, 5.625E-01,-4.566E-01,-4.631E-01
 1.440E+04, 3.831E+00, 5.055E+00, 6.813E+00, 8.493E+00, 1.133E+01, 1.496E+01, 1.926E+01, 6.046E-01, 5.611E-01,-4.579E-01,-4.644E-01
 1.446E+04, 3.826E+00, 5.050E+00, 6.807E+00, 8.487E+00, 1.132E+01, 1.494E+01, 1.902E+01, 5.414E-01, 4.951E-01,-5.153E-01,-5.211E-01
 1.452E+04, 3.810E+00, 5.039E+00, 6.796E+00, 8.473E+00, 1.130E+01, 1.482E+01, 1.839E+01, 5.359E-01, 4.923E-01,-5.112E-01,-5.170E-01
 1.458E+04, 3.792E+00, 5.027E+00, 6.784E+00, 8.457E+00, 1.126E+01, 1.463E+01, 1.780E+01, 5.309E-01, 4.892E-01,-5.071E-01,-5.129E-01
 1.464E+04, 3.778E+00, 5.016E+00, 6.772E+00, 8.440E+00, 1.120E+01, 1.440E+01, 1.727E+01, 5.262E-01, 4.859E-01,-5.031E-01,-5.089E-01
 1.470E+04, 3.765E+00, 5.004E+00, 6.759E+00, 8.417E+00, 1.112E+01, 1.416E+01, 1.678E+01, 5.217E-01, 4.826E-01,-4.992E-01,-5.050E-01
 1.476E+04, 3.755E+00, 4.993E+00, 6.744E+00, 8.388E+00, 1.102E+01, 1.391E+01, 1.633E+01, 5.173E-01, 4.793E-01,-4.953E-01,-5.012E-01
 1.482E+04, 3.746E+00, 4.982E+00, 6.727E+00, 8.352E+00, 1.092E+01, 1.367E+01, 1.591E+01, 5.131E-01, 4.761E-01,-4.916E-01,-4.975E-01
 1.488E+04, 3.739E+00, 4.972E+00, 6.707E+00, 8.311E+00, 1.081E+01, 1.342E+01, 1.553E+01, 5.090E-01, 4.729E-01,-4.879E-01,-4.938E-01
 1.494E+04, 3.733E+00, 4.961E+00, 6.685E+00, 8.264E+00, 1.069E+01, 1.319E+01, 1.516E+01, 5.050E-01, 4.697E-01,-4.844E-01,-4.903E-01
 1.500E+04, 3.728E+00, 4.950E+00, 6.660E+00, 8.212E+00, 1.057E+01, 1.296E+01, 1.482E+01, 5.012E-01, 4.666E-01,-4.809E-01,-4.868E-01
 1.506E+04, 3.723E+00, 4.939E+00, 6.632E+00, 8.157E+00, 1.044E+01, 1.273E+01, 1.450E+01, 4.974E-01, 4.635E-01,-4.774E-01,-4.834E-01
 1.512E+04, 3.720E+00, 4.928E+00, 6.601E+00, 8.098E+00, 1.032E+01, 1.251E+01, 1.420E+01, 4.938E-01, 4.605E-01,-4.741E-01,-4.801E-01
 1.518E+04, 3.716E+00, 4.915E+00, 6.569E+00, 8.036E+00, 1.019E+01, 1.230E+01, 1.391E+01, 4.902E-01, 4.575E-01,-4.708E-01,-4.769E-01
 1.524E+04, 3.713E+00, 4.902E+00, 6.534E+00, 7.972E+00, 1.007E+01, 1.210E+01, 1.363E+01, 4.868E-01, 4.546E-01,-4.676E-01,-4.737E-01
 1.530E+04, 3.710E+00, 4.888E+00, 6.498E+00, 7.907E+00, 9.943E+00, 1.190E+01, 1.337E+01, 4.834E-01, 4.517E-01,-4.644E-01,-4.706E-01
 1.536E+04, 3.706E+00, 4.874E+00, 6.460E+00, 7.840E+00, 9.820E+00, 1.171E+01, 1.312E+01, 4.800E-01, 4.489E-01,-4.613E-01,-4.675E-01
 1.542E+04, 3.703E+00, 4.859E+00, 6.421E+00, 7.772E+00, 9.698E+00, 1.152E+01, 1.288E+01, 4.768E-01, 4.461E-01,-4.583E-01,-4.645E-01
 1.548E+04, 3.699E+00, 4.843E+00, 6.382E+00, 7.704E+00, 9.578E+00, 1.134E+01, 1.265E+01, 4.736E-01, 4.434E-01,-4.553E-01,-4.616E-01
 1.554E+04, 3.695E+00, 4.826E+00, 6.341E+00, 7.635E+00, 9.460E+00, 1.117E+01, 1.243E+01, 4.705E-01, 4.407E-01,-4.524E-01,-4.587E-01
 1.560E+04, 3.690E+00, 4.809E+00, 6.299E+00, 7.567E+00, 9.344E+00, 1.100E+01, 1.222E+01, 4.675E-01, 4.380E-01,-4.495E-01,-4.559E-01
 1.566E+04, 3.685E+00, 4.791E+00, 6.257E+00, 7.498E+00, 9.230E+00, 1.084E+01, 1.201E+01, 4.645E-01, 4.354E-01,-4.467E-01,-4.531E-01
 1.572E+04, 3.680E+00, 4.772E+00, 6.215E+00, 7.430E+00, 9.117E+00, 1.068E+01, 1.181E+01, 4.615E-01, 4.329E-01,-4.439E-01,-4.504E-01
 1.578E+04, 3.674E+00, 4.753E+00, 6.172E+00, 7.362E+00, 9.007E+00, 1.052E+01, 1.162E+01, 4.586E-01, 4.304E-01,-4.412E-01,-4.477E-01
 1.584E+04, 3.668E+00, 4.734E+00, 6.129E+00, 7.294E+00, 8.899E+00, 1.037E+01, 1.144E+01, 4.558E-01, 4.279E-01,-4.386E-01,-4.451E-01
 1.590E+04, 3.661E+00, 4.714E+00, 6.086E+00, 7.227E+00, 8.793E+00, 1.022E+01, 1.126E+01, 4.530E-01, 4.254E-01,-4.359E-01,-4.425E-01
 1.596E+04, 3.653E+00, 4.693E+00, 6.043E+00, 7.160E+00, 8.689E+00, 1.008E+01, 1.108E+01, 4.503E-01, 4.230E-01,-4.333E-01,-4.400E-01
 1.602E+04, 3.645E+00, 4.672E+00, 5.999E+00, 7.094E+00, 8.587E+00, 9.942E+00, 1.092E+01, 4.477E-01, 4.207E-01,-4.308E-01,-4.375E-01
 1.608E+04, 3.637E+00, 4.651E+00, 5.956E+00, 7.029E+00, 8.488E+00, 9.807E+00, 1.075E+01, 4.450E-01, 4.183E-01,-4.283E-01,-4.350E-01
 1.614E+04, 3.628E+00, 4.629E+00, 5.913E+00, 6.965E+00, 8.390E+00, 9.675E+00, 1.060E+01, 4.424E-01, 4.161E-01,-4.259E-01,-4.326E-01
 1.620E+04, 3.619E+00, 4.607E+00, 5.870E+00, 6.901E+00, 8.294E+00, 9.547E+00, 1.044E+01, 4.399E-01, 4.138E-01,-4.234E-01,-4.302E-01
 1.626E+04, 3.609E+00, 4.585E+00, 5.827E+00, 6.838E+00, 8.200E+00, 9.422E+00, 1.029E+01, 4.374E-01, 4.116E-01,-4.211E-01,-4.279E-01
 1.632E+04, 3.599E+00, 4.562E+00, 5.784E+00, 6.776E+00, 8.108E+00, 9.300E+00, 1.015E+01, 4.349E-01, 4.094E-01,-4.187E-01,-4.255E-01
 1.638E+04, 3.589E+00, 4.540E+00, 5.742E+00, 6.714E+00, 8.018E+00, 9.182E+00, 1.001E+01, 4.325E-01, 4.072E-01,-4.164E-01,-4.233E-01
 1.644E+04, 3.578E+00, 4.517E+00, 5.700E+00, 6.653E+00, 7.929E+00, 9.066E+00, 9.873E+00, 4.302E-01, 4.051E-01,-4.142E-01,-4.210E-01
 1.650E+04, 3.566E+00, 4.494E+00, 5.658E+00, 6.594E+00, 7.842E+00, 8.953E+00, 9.739E+00, 4.278E-01, 4.030E-01,-4.119E-01,-4.188E-01
 1.656E+04, 3.555E+00, 4.470E+00, 5.616E+00, 6.535E+00, 7.757E+00, 8.842E+00, 9.610E+00, 4.255E-01, 4.009E-01,-4.097E-01,-4.167E-01
 1.662E+04, 3.543E+00, 4.447E+00, 5.575E+00, 6.476E+00, 7.674E+00, 8.734E+00, 9.484E+00, 4.232E-01, 3.989E-01,-4.076E-01,-4.145E-01
 1.668E+04, 3.531E+00, 4.423E+00, 5.534E+00, 6.419E+00, 7.592E+00, 8.629E+00, 9.361E+00, 4.210E-01, 3.969E-01,-4.054E-01,-4.124E-01
 1.674E+04, 3.518E+00, 4.400E+00, 5.493E+00, 6.362E+00, 7.512E+00, 8.526E+00, 9.241E+00, 4.188E-01, 3.949E-01,-4.033E-01,-4.103E-01
 1.680E+04, 3.505E+00, 4.376E+00, 5.452E+00, 6.306E+00, 7.433E+00, 8.426E+00, 9.124E+00, 4.166E-01, 3.929E-01,-4.012E-01,-4.083E-01
 1.686E+04, 3.492E+00, 4.352E+00, 5.412E+00, 6.251E+00, 7.356E+00, 8.327E+00, 9.010E+00, 4.145E-01, 3.910E-01,-3.992E-01,-4.062E-01
 1.692E+04, 3.479E+00, 4.328E+00, 5.373E+00, 6.197E+00, 7.280E+00, 8.231E+00, 8.899E+00, 4.124E-01, 3.891E-01,-3.972E-01,-4.042E-01
 1.698E+04, 3.466E+00, 4.305E+00, 5.333E+00, 6.143E+00, 7.206E+00, 8.137E+00, 8.790E+00, 4.103E-01, 3.872E-01,-3.952E-01,-4.023E-01
 1.704E+04, 3.452E+00, 4.281E+00, 5.294E+00, 6.090E+00, 7.133E+00, 8.045E+00, 8.684E+00, 4.082E-01, 3.854E-01,-3.932E-01,-4.003E-01
