s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,
Time,"O2Rear_FDS_RI=5","CO2Rear_FDS_RI=5","CORear_FDS_RI=5","UHRear_FDS_RI=5","H2ORear_FDS_RI=5","O2Front_FDS_RI=5","CO2Front_FDS_RI=5","COFront_FDS_RI=5","UHFront_FDS_RI=5","H2OFront_FDS_RI=5","TRSampA_FDS_RI=5","TRSampBB_FDS_RI=5","TFSampA_FDS_RI=5","TFSampBB_FDS_RI=5","ITER_RI=5"
 0.0000000E+000, 2.0782285E-001, 3.8690337E-004, 0.0000000E+000, 0.0000000E+000, 8.2220226E-003, 2.0782285E-001, 3.8690337E-004, 0.0000000E+000, 0.0000000E+000, 8.2220226E-003, 2.0000000E+001, 1.9999908E+001, 2.0000000E+001, 1.9999873E+001, 0.0000000E+000
 1.0007322E+001, 2.0242853E-001, 2.7966285E-003, 2.6065067E-005, 3.0823440E-005, 1.3100262E-002, 1.9575607E-001, 5.7706944E-003, 6.3076552E-005, 8.1483933E-005, 1.9135156E-002, 9.0336374E+001, 4.9048586E+001, 1.3234353E+002, 8.8367036E+001, 0.0000000E+000
 2.0026339E+001, 1.8387641E-001, 1.1070030E-002, 1.2785343E-004, 1.3960555E-004, 2.9885204E-002, 1.7908443E-001, 1.3188115E-002, 1.6817675E-004, 1.9875709E-004, 3.4224232E-002, 2.5285497E+002, 2.0363954E+002, 2.4886948E+002, 2.0918023E+002, 0.0000000E+000
 3.0024631E+001, 1.6858303E-001, 1.7911986E-002, 1.9525069E-004, 1.9764960E-004, 4.3716737E-002, 1.6613492E-001, 1.9001321E-002, 2.0797649E-004, 2.4604068E-004, 4.5924510E-002, 3.2923536E+002, 2.8044400E+002, 3.2025711E+002, 2.8742333E+002, 0.0000000E+000
 4.0034075E+001, 1.5948464E-001, 2.2009071E-002, 2.1111092E-004, 2.4240934E-004, 5.1926883E-002, 1.6363850E-001, 2.0126265E-002, 2.0964504E-004, 2.8235595E-004, 4.8170674E-002, 3.6460569E+002, 3.3601476E+002, 3.6544486E+002, 3.4234319E+002, 0.0000000E+000
 5.0030050E+001, 1.5359694E-001, 2.4654789E-002, 2.2673649E-004, 2.6562016E-004, 5.7244577E-002, 1.6176492E-001, 2.0967680E-002, 2.1395259E-004, 3.0309387E-004, 4.9859801E-002, 3.8806075E+002, 3.5983809E+002, 3.4707111E+002, 3.3032498E+002, 0.0000000E+000
 6.0024941E+001, 1.5378622E-001, 2.4582140E-002, 2.1454749E-004, 2.7447192E-004, 5.7063758E-002, 1.6139268E-001, 2.1126009E-002, 2.2176282E-004, 3.1693246E-004, 5.0198239E-002, 3.8128881E+002, 3.6138718E+002, 3.7822098E+002, 3.6092343E+002, 0.0000000E+000
 7.0027861E+001, 1.5545482E-001, 2.3824391E-002, 2.1558111E-004, 2.8605774E-004, 5.5556873E-002, 1.6056267E-001, 2.1509654E-002, 2.1558042E-004, 3.0839352E-004, 5.0944477E-002, 3.8483058E+002, 3.6172610E+002, 3.6279771E+002, 3.4822415E+002, 0.0000000E+000
 8.0019906E+001, 1.5090935E-001, 2.5871431E-002, 2.2596338E-004, 2.7693406E-004, 5.9666428E-002, 1.6288618E-001, 2.0468459E-002, 2.0601583E-004, 3.0945146E-004, 4.8841591E-002, 3.9857999E+002, 3.7413402E+002, 3.5602207E+002, 3.4232076E+002, 0.0000000E+000
 9.0007117E+001, 1.5297226E-001, 2.4934278E-002, 2.2862010E-004, 2.7826533E-004, 5.7806941E-002, 1.6028853E-001, 2.1615261E-002, 2.3207537E-004, 3.0541127E-004, 5.1203639E-002, 3.9317726E+002, 3.7396857E+002, 3.7205188E+002, 3.5890894E+002, 0.0000000E+000
 1.0000481E+002, 1.5466682E-001, 2.4184745E-002, 2.1407337E-004, 2.6636884E-004, 5.6270590E-002, 1.5969341E-001, 2.1888137E-002, 2.2914362E-004, 3.0448018E-004, 5.1738706E-002, 3.9830634E+002, 3.7619937E+002, 4.0180680E+002, 3.7411542E+002, 0.0000000E+000
 1.1000062E+002, 1.5447715E-001, 2.4268071E-002, 2.1604531E-004, 2.6959249E-004, 5.6442419E-002, 1.5858283E-001, 2.2396017E-002, 2.2529329E-004, 2.9743910E-004, 5.2739363E-002, 4.2840154E+002, 3.9729135E+002, 4.1517298E+002, 3.9395915E+002, 0.0000000E+000
 1.2000000E+002, 1.5286978E-001, 2.4989651E-002, 2.2193425E-004, 2.6387603E-004, 5.7897636E-002, 1.6569549E-001, 1.9199261E-002, 2.0308078E-004, 3.1580693E-004, 4.6303938E-002, 4.0322904E+002, 3.8886391E+002, 3.4295791E+002, 3.5287113E+002, 0.0000000E+000
