s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,
Time,"O2Rear_FDS_RI=20","CO2Rear_FDS_RI=20","CORear_FDS_RI=20","UHRear_FDS_RI=20","H2ORear_FDS_RI=20","O2Front_FDS_RI=20","CO2Front_FDS_RI=20","COFront_FDS_RI=20","UHFront_FDS_RI=20","H2OFront_FDS_RI=20","TRSampA_FDS_RI=20","TRSampBB_FDS_RI=20","TFSampA_FDS_RI=20","TFSampBB_FDS_RI=20","ITER_RI=20"
 0.0000000E+000, 2.0782285E-001, 3.8690337E-004, 0.0000000E+000, 0.0000000E+000, 8.2220226E-003, 2.0782285E-001, 3.8690337E-004, 0.0000000E+000, 0.0000000E+000, 8.2220226E-003, 2.0000000E+001, 1.9999650E+001, 2.0000000E+001, 1.9999717E+001, 0.0000000E+000
 1.0002132E+001, 1.6424612E-001, 1.9497454E-002, 4.4427060E-004, 1.1967217E-003, 4.7603806E-002, 1.7730163E-001, 1.4148723E-002, 4.5583959E-005, 5.3166290E-005, 3.5777341E-002, 1.8407148E+002, 1.0405277E+002, 2.1860898E+002, 1.5161856E+002, 2.4042937E-002
 2.0002807E+001, 9.8382273E-002, 4.9400843E-002, 3.8585404E-004, 1.0237762E-003, 1.0701655E-001, 9.3026913E-002, 5.1704779E-002, 4.4854286E-004, 1.5459125E-003, 1.1178849E-001, 5.6015046E+002, 4.6737533E+002, 6.1366285E+002, 5.1268092E+002, 1.3502815E-001
 3.0002413E+001, 7.4010653E-002, 5.9686426E-002, 8.8015247E-004, 2.9896628E-003, 1.2895616E-001, 7.3681807E-002, 6.0240912E-002, 6.3781396E-004, 1.6190491E-003, 1.2935555E-001, 5.6081071E+002, 5.2965854E+002, 6.3903461E+002, 6.1464507E+002, 7.3696830E-002
 4.0007811E+001, 6.4609655E-002, 6.0536143E-002, 3.0223885E-003, 1.3213753E-002, 1.3689940E-001, 6.9995213E-002, 6.1165618E-002, 1.0934138E-003, 4.0043019E-003, 1.3252575E-001, 5.5262831E+002, 5.3637269E+002, 6.2019120E+002, 5.9553277E+002, 7.4566825E-002
 5.0002708E+001, 6.4167899E-002, 6.0765224E-002, 2.9182161E-003, 1.4162242E-002, 1.3704115E-001, 6.3545157E-002, 6.3429533E-002, 1.6319267E-003, 4.4580499E-003, 1.3862363E-001, 5.4677419E+002, 5.2942420E+002, 6.8977595E+002, 6.4856390E+002, 1.3481707E-001
 6.0001667E+001, 5.7694247E-002, 6.2561724E-002, 3.8044911E-003, 1.5482685E-002, 1.4322822E-001, 6.3408725E-002, 6.2858596E-002, 1.9603061E-003, 7.1948850E-003, 1.3843537E-001, 5.8293928E+002, 5.5721235E+002, 7.2991389E+002, 7.0011365E+002, 1.6997043E-001
 7.0003611E+001, 6.3113955E-002, 6.2858833E-002, 2.0008829E-003, 8.1156317E-003, 1.3854881E-001, 7.0896683E-002, 5.8421698E-002, 2.5984542E-003, 1.0577557E-002, 1.3145397E-001, 6.1336440E+002, 5.8751261E+002, 6.8764704E+002, 6.7030297E+002, 5.8735969E-002
 8.0004056E+001, 7.0117264E-002, 6.1159307E-002, 1.0030154E-003, 4.5763150E-003, 1.3224195E-001, 6.3792316E-002, 6.2701757E-002, 1.9034628E-003, 7.7021591E-003, 1.3795122E-001, 6.6976269E+002, 6.2236859E+002, 7.5480644E+002, 7.1428779E+002, 1.2461320E-001
 9.0000551E+001, 7.4116805E-002, 5.8996500E-002, 1.1933496E-003, 6.0064930E-003, 1.2848388E-001, 7.8251252E-002, 5.7183979E-002, 1.3244447E-003, 3.7970541E-003, 1.2527595E-001, 6.4379611E+002, 6.1887838E+002, 7.4612890E+002, 7.1858018E+002, 1.3722023E-001
 1.0000015E+002, 6.4600838E-002, 6.2196685E-002, 1.8622699E-003, 9.6701478E-003, 1.3680853E-001, 7.4267264E-002, 5.8170318E-002, 1.8512154E-003, 6.0968704E-003, 1.2877977E-001, 6.8393346E+002, 6.4594269E+002, 7.9844827E+002, 7.4472302E+002, 1.6542163E-001
 1.1000246E+002, 6.3646699E-002, 6.2492514E-002, 2.0751714E-003, 8.5440351E-003, 1.3803510E-001, 7.4944466E-002, 5.8636402E-002, 1.2632981E-003, 5.0081129E-003, 1.2798038E-001, 6.5521555E+002, 6.4026056E+002, 7.6123673E+002, 7.2851635E+002, 1.2467575E-001
 1.2000000E+002, 7.3505383E-002, 6.0544197E-002, 4.4408391E-004, 1.5906152E-003, 1.2938796E-001, 8.8276286E-002, 5.2811261E-002, 1.1657021E-003, 3.9520681E-003, 1.1609315E-001, 6.4822227E+002, 6.2705324E+002, 6.5202889E+002, 6.7377616E+002, 1.6551898E-002
