s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4054520E-005, 1.0566373E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4054510E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0003572E+000, 1.2292468E+001, 0.0000000E+000,-2.1113240E+000,-5.5941888E+000,-7.1302325E-001, 1.0905732E-003, 0.0000000E+000, 0.0000000E+000, 3.8170470E+000, 3.8750229E+000, 0.0000000E+000, 7.0757816E-004, 0.0000000E+000, 0.0000000E+000
 4.0003901E+000, 2.2127060E+001, 0.0000000E+000,-4.2178758E+000,-1.5907209E+001,-5.8095692E-001, 1.8203422E-003, 0.0000000E+000, 0.0000000E+000, 1.3602243E+000, 1.4228382E+000, 0.0000000E+000, 1.0570315E-003, 0.0000000E+000, 0.0000000E+000
 6.0000772E+000, 2.2123915E+001, 0.0000000E+000,-4.2101914E+000,-1.7770682E+001,-6.0795654E-001, 1.9032812E-003, 0.0000000E+000, 0.0000000E+000,-5.1749217E-001,-4.6301136E-001, 0.0000000E+000, 1.0663446E-003, 0.0000000E+000, 0.0000000E+000
 8.0002766E+000, 2.2932981E+001, 0.0000000E+000,-4.5379983E+000,-1.7338844E+001,-6.4493050E-001, 1.9956940E-003, 0.0000000E+000, 0.0000000E+000, 3.5872902E-001, 4.1320353E-001, 0.0000000E+000, 1.0665168E-003, 0.0000000E+000, 0.0000000E+000
 1.0000036E+001, 2.2205669E+001, 0.0000000E+000,-4.2283191E+000,-1.7943035E+001,-6.3678704E-001, 1.9977827E-003, 0.0000000E+000, 0.0000000E+000,-6.5555267E-001,-6.0047472E-001, 0.0000000E+000, 1.0665199E-003, 0.0000000E+000, 0.0000000E+000
 1.2000304E+001, 2.1902465E+001, 0.0000000E+000,-4.1804420E+000,-1.6490686E+001,-5.7996095E-001, 1.7538603E-003, 0.0000000E+000, 0.0000000E+000, 5.9517086E-001, 6.5313065E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 1.4000371E+001, 2.2502342E+001, 0.0000000E+000,-4.3090900E+000,-1.8934527E+001,-5.5647601E-001, 1.6273179E-003, 0.0000000E+000, 0.0000000E+000,-1.3522805E+000,-1.2961235E+000, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 1.6000187E+001, 2.2551805E+001, 0.0000000E+000,-4.2840572E+000,-1.6658110E+001,-6.0693182E-001, 1.8835301E-003, 0.0000000E+000, 0.0000000E+000, 9.4958954E-001, 1.0045896E+000, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 1.8000204E+001, 2.2163219E+001, 0.0000000E+000,-4.2228719E+000,-1.7915960E+001,-5.1886528E-001, 1.5816202E-003, 0.0000000E+000, 0.0000000E+000,-5.3853274E-001,-4.9289672E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 2.0000174E+001, 2.3015425E+001, 0.0000000E+000,-4.2714229E+000,-1.7475484E+001,-5.9761625E-001, 1.8772477E-003, 0.0000000E+000, 0.0000000E+000, 6.1095359E-001, 6.7277935E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 2.2000118E+001, 2.2441864E+001, 0.0000000E+000,-4.1425003E+000,-1.7102646E+001,-6.0819882E-001, 1.8828172E-003, 0.0000000E+000, 0.0000000E+000, 5.3890259E-001, 5.9040200E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 2.4000322E+001, 2.2647831E+001, 0.0000000E+000,-4.2769506E+000,-1.8736539E+001,-5.9767433E-001, 1.8884173E-003, 0.0000000E+000, 0.0000000E+000,-1.0125832E+000,-9.6144534E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 2.6000107E+001, 2.2284521E+001, 0.0000000E+000,-4.2827837E+000,-1.7136241E+001,-6.3020890E-001, 1.9407547E-003, 0.0000000E+000, 0.0000000E+000, 1.8307220E-001, 2.3722858E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 2.8000139E+001, 2.2421280E+001, 0.0000000E+000,-4.2199229E+000,-1.7134686E+001,-5.7454283E-001, 1.7582927E-003, 0.0000000E+000, 0.0000000E+000, 4.2553936E-001, 4.9388669E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 3.0000212E+001, 2.2907036E+001, 0.0000000E+000,-4.4488382E+000,-1.6994313E+001,-6.2701278E-001, 1.9215628E-003, 0.0000000E+000, 0.0000000E+000, 7.7948237E-001, 8.3879424E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 3.2000137E+001, 2.1296204E+001, 0.0000000E+000,-3.8667109E+000,-1.9150569E+001,-5.9970153E-001, 1.8135223E-003, 0.0000000E+000, 0.0000000E+000,-2.3581956E+000,-2.3189639E+000, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 3.4000309E+001, 2.3013137E+001, 0.0000000E+000,-4.3785563E+000,-1.7197453E+001,-5.9574552E-001, 1.8181082E-003, 0.0000000E+000, 0.0000000E+000, 7.7937478E-001, 8.4320005E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 3.6000175E+001, 2.2789007E+001, 0.0000000E+000,-4.2949718E+000,-1.6665493E+001,-6.1255675E-001, 1.9188715E-003, 0.0000000E+000, 0.0000000E+000, 1.1522417E+000, 1.2179036E+000, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 3.8000019E+001, 2.1983325E+001, 0.0000000E+000,-4.0653098E+000,-1.8535670E+001,-6.0519639E-001, 1.8651895E-003, 0.0000000E+000, 0.0000000E+000,-1.2825241E+000,-1.2209856E+000, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
 4.0000404E+001, 2.2894805E+001, 0.0000000E+000,-4.2520198E+000,-1.7632115E+001,-5.8585130E-001, 1.7789623E-003, 0.0000000E+000, 0.0000000E+000, 3.6297318E-001, 4.2659765E-001, 0.0000000E+000, 1.0665200E-003, 0.0000000E+000, 0.0000000E+000
