s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-2.9989499E-003, 8.6102254E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9989499E-003, 0.0000000E+000, 0.0000000E+000
 1.0034964E+000, 1.1445496E-001, 2.5800152E-002, 7.5466379E-001,-3.0802843E-003,-1.1361127E-004, 0.0000000E+000, 2.4963701E-001, 3.6969627E-001, 1.1413620E+000, 1.0052183E-004, 3.2804920E-001
 2.0007355E+000, 1.0819263E+001,-2.3055552E+000, 1.6320253E-001,-8.1157699E-002,-2.2378134E-004, 0.0000000E+000, 6.5596531E-001, 9.1947977E+000, 9.2514942E+000, 2.0416710E-004, 3.2815285E-001
 3.0005703E+000, 1.0536324E+001,-2.4548494E+000,-9.2975825E+000,-2.0785884E-001,-2.3494990E-004, 0.0000000E+000, 8.2211729E-001,-7.3967334E-001,-6.0208425E-001, 2.2533381E-004, 3.2817402E-001
 4.0000968E+000, 1.0611579E+001,-2.4501709E+000,-9.3769248E+000,-2.0618090E-001,-2.3704938E-004, 0.0000000E+000, 8.3513306E-001,-7.3573257E-001,-5.8680122E-001, 2.2842479E-004, 3.2817711E-001
 5.0000515E+000, 1.0715424E+001,-2.5318669E+000,-8.4007670E+000,-1.9973212E-001,-2.3730265E-004, 0.0000000E+000, 8.3841212E-001, 2.6547298E-001, 4.2123325E-001, 2.2884760E-004, 3.2817760E-001
 6.0007215E+000, 1.0666513E+001,-2.5205966E+000,-7.7079993E+000,-2.0056988E-001,-2.4133852E-004, 0.0000000E+000, 8.4347789E-001, 9.2910227E-001, 1.0805835E+000, 2.2890495E-004, 3.3259678E-001
 7.0000768E+000, 1.0579327E+001,-2.4636508E+000,-8.7967231E+000,-1.9974122E-001,-2.3701607E-004, 0.0000000E+000, 8.4486166E-001,-1.8638537E-001,-3.6163749E-002, 2.2891271E-004, 3.4142057E-001
 8.0003557E+000, 1.0619270E+001,-2.3522545E+000,-8.0834290E+000,-1.9457025E-001,-2.3549408E-004, 0.0000000E+000, 8.4796166E-001, 6.7734523E-001, 8.3674223E-001, 2.2891376E-004, 3.5024257E-001
