s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0308629E-003,-1.7552816E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0308631E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0184125E-001, 2.8709911E+000, 0.0000000E+000,-2.4616367E-001, 7.7109732E-004,-3.2359992E-003,-1.4106247E-004, 0.0000000E+000, 0.0000000E+000, 2.4502501E+000, 2.6222214E+000, 1.6311270E-002, 7.9481736E-005,-4.2438188E-043,-4.8968250E-036
 1.0015023E+000, 7.9749787E+000, 0.0000000E+000,-1.3039685E+000,-2.5471193E+000,-8.6628967E-003,-3.3029927E-004, 0.0000000E+000, 0.0000000E+000, 3.9541220E+000, 4.1148978E+000, 4.4036758E-002, 2.0031690E-004,-3.1305710E-037,-6.8649013E-032
 1.5004568E+000, 1.1482639E+001, 0.0000000E+000,-2.0579072E+000,-8.2682002E+000,-7.8623758E-003,-4.0623101E-004, 0.0000000E+000, 0.0000000E+000, 1.0456173E+000, 1.1482634E+000, 5.9176202E-002, 2.6871190E-004,-3.1924554E-035,-4.0678721E-030
 2.0003250E+000, 1.3368488E+001, 0.0000000E+000,-2.3984990E+000,-1.0496768E+001,-1.8962256E-002,-4.2660687E-004, 0.0000000E+000, 0.0000000E+000, 2.7265982E-001, 4.5383213E-001, 6.5893946E-002, 2.9907840E-004,-4.1614474E-034,-4.1160250E-029
 2.5013611E+000, 1.4058491E+001, 0.0000000E+000,-2.6085081E+000,-1.0380750E+001,-1.3086922E-002,-4.3561274E-004, 0.0000000E+000, 0.0000000E+000, 8.5406283E-001, 1.0557099E+000, 6.8565049E-002, 3.1115240E-004,-2.7942682E-033,-1.7942599E-028
 3.0005383E+000, 1.4392011E+001, 0.0000000E+000,-2.5904380E+000,-1.0493594E+001,-2.8686218E-002,-4.3065656E-004, 0.0000000E+000, 0.0000000E+000, 1.0019785E+000, 1.2788619E+000, 6.9575673E-002, 3.1571934E-004,-1.4630405E-032,-4.7920551E-028
 3.5003667E+000, 1.4557744E+001, 0.0000000E+000,-2.6212824E+000,-1.1193846E+001,-3.1588701E-002,-4.3828051E-004, 0.0000000E+000, 0.0000000E+000, 4.0216806E-001, 7.1058826E-001, 6.9950870E-002, 3.1741531E-004,-5.3881291E-032,-9.0586074E-028
 4.0006146E+000, 1.4370269E+001, 0.0000000E+000,-2.4870854E+000,-1.1949094E+001,-2.9185936E-002,-4.3810358E-004, 0.0000000E+000, 0.0000000E+000,-4.1178080E-001,-9.5534913E-002, 7.0089679E-002, 3.1804283E-004,-1.4727971E-031,-1.3826995E-027
 4.5006509E+000, 1.4463437E+001, 0.0000000E+000,-2.7342347E+000,-1.2050288E+001,-2.1599838E-002,-4.3988988E-004, 0.0000000E+000, 0.0000000E+000,-5.8215812E-001,-3.4312586E-001, 7.0140843E-002, 3.1827400E-004,-3.3153466E-031,-1.8812086E-027
 5.0012093E+000, 1.4509644E+001, 0.0000000E+000,-2.6327146E+000,-1.1730096E+001,-1.7162333E-002,-4.3250327E-004, 0.0000000E+000, 0.0000000E+000,-2.5145698E-002, 1.2923772E-001, 7.0159664E-002, 3.1835909E-004,-6.5105100E-031,-2.3393776E-027
 5.5019655E+000, 1.4616165E+001, 0.0000000E+000,-2.6375481E+000,-1.1448250E+001,-1.3663682E-002,-4.3955379E-004, 0.0000000E+000, 0.0000000E+000, 3.5450193E-001, 5.1626330E-001, 7.0166590E-002, 3.1839040E-004,-1.2719333E-030,-2.8817427E-027
 6.0013609E+000, 1.4773497E+001, 0.0000000E+000,-2.5801473E+000,-1.0573356E+001,-1.5097337E-002,-4.3844793E-004, 0.0000000E+000, 0.0000000E+000, 1.3255063E+000, 1.6044576E+000, 7.0169134E-002, 3.1840190E-004,-2.6455274E-030,-3.7497443E-027
 6.5003843E+000, 1.4292519E+001, 0.0000000E+000,-2.4725308E+000,-1.1384146E+001,-2.2203312E-002,-4.3906435E-004, 0.0000000E+000, 0.0000000E+000, 1.1068195E-001, 4.1319914E-001, 7.0170068E-002, 3.1840612E-004,-6.4159197E-030,-6.4386842E-027
 7.0017138E+000, 1.4547845E+001, 0.0000000E+000,-2.6232423E+000,-1.1882195E+001,-1.9613867E-002,-4.4467752E-004, 0.0000000E+000, 0.0000000E+000,-3.4465588E-001, 2.2348640E-002, 7.0170413E-002, 3.1840768E-004,-1.4665490E-029,-1.2987271E-026
 7.5009651E+000, 1.4632899E+001, 0.0000000E+000,-2.6990578E+000,-1.2161613E+001,-2.0071847E-002,-4.4325100E-004, 0.0000000E+000, 0.0000000E+000,-4.5571393E-001,-2.4828724E-001, 7.0170540E-002, 3.1840825E-004,-2.9004054E-029,-2.5141537E-026
 8.0014982E+000, 1.4378115E+001, 0.0000000E+000,-2.5279561E+000,-1.1445924E+001,-1.5963322E-002,-4.3203720E-004, 0.0000000E+000, 0.0000000E+000, 1.2593114E-001, 3.8783933E-001, 7.0170586E-002, 3.1840846E-004,-4.9984164E-029,-4.2662440E-026
 8.5016832E+000, 1.4489741E+001, 0.0000000E+000,-2.6943942E+000,-1.1928977E+001,-2.5691512E-002,-4.4299576E-004, 0.0000000E+000, 0.0000000E+000,-3.4491664E-001,-1.5976456E-001, 7.0170603E-002, 3.1840854E-004,-7.5307746E-029,-6.2608725E-026
 9.0015659E+000, 1.4588125E+001, 0.0000000E+000,-2.6696902E+000,-1.1108621E+001,-2.4370867E-002,-4.4286929E-004, 0.0000000E+000, 0.0000000E+000, 5.5548222E-001, 7.8500030E-001, 7.0170610E-002, 3.1840857E-004,-1.0081053E-028,-8.1493475E-026
 9.5011940E+000, 1.4635085E+001, 0.0000000E+000,-2.6539951E+000,-1.1136398E+001,-1.7644426E-002,-4.4348745E-004, 0.0000000E+000, 0.0000000E+000, 5.4939325E-001, 8.2660381E-001, 7.0170612E-002, 3.1840858E-004,-1.2966938E-028,-1.0215448E-025
 1.0001296E+001, 1.4616862E+001, 0.0000000E+000,-2.7156181E+000,-1.1518021E+001,-3.0958238E-002,-4.4337042E-004, 0.0000000E+000, 0.0000000E+000, 1.0615029E-001, 3.5182114E-001, 7.0170613E-002, 3.1840858E-004,-1.5110703E-028,-1.1626295E-025
 1.0501679E+001, 1.4373023E+001, 0.0000000E+000,-2.5864960E+000,-1.1860644E+001,-2.6012846E-002,-4.3566559E-004, 0.0000000E+000, 0.0000000E+000,-3.1937705E-001,-1.0056596E-001, 7.0170613E-002, 3.1840858E-004,-1.6034128E-028,-1.2074677E-025
 1.1000787E+001, 1.4672738E+001, 0.0000000E+000,-2.6770115E+000,-1.1624315E+001,-2.9292316E-002,-4.4224199E-004, 0.0000000E+000, 0.0000000E+000, 1.6270738E-001, 3.4167706E-001, 7.0170613E-002, 3.1840858E-004,-1.5872190E-028,-1.1700117E-025
 1.1501707E+001, 1.4473559E+001, 0.0000000E+000,-2.5648857E+000,-1.1043308E+001,-2.3796155E-002,-4.3721562E-004, 0.0000000E+000, 0.0000000E+000, 5.8249374E-001, 8.4113187E-001, 7.0170613E-002, 3.1840858E-004,-1.4450378E-028,-1.0414303E-025
 1.2000827E+001, 1.4387660E+001, 0.0000000E+000,-2.5721739E+000,-1.2237363E+001,-2.8291541E-002,-4.3809190E-004, 0.0000000E+000, 0.0000000E+000,-7.1431518E-001,-4.5060567E-001, 7.0170613E-002, 3.1840858E-004,-1.2425398E-028,-8.7607698E-026
 1.2500388E+001, 1.4619383E+001, 0.0000000E+000,-2.6238256E+000,-1.1361427E+001,-2.4161378E-002,-4.4217924E-004, 0.0000000E+000, 0.0000000E+000, 2.9817636E-001, 6.0952685E-001, 7.0170613E-002, 3.1840858E-004,-1.0634492E-028,-7.3744835E-026
 1.3001813E+001, 1.4507162E+001, 0.0000000E+000,-2.4991575E+000,-1.1474679E+001,-1.6674319E-002,-4.3134788E-004, 0.0000000E+000, 0.0000000E+000, 1.3911663E-001, 5.1621922E-001, 7.0170613E-002, 3.1840858E-004,-9.9081743E-029,-6.7979889E-026
 1.3500946E+001, 1.4548749E+001, 0.0000000E+000,-2.5961942E+000,-1.2085041E+001,-1.6733043E-002,-4.4130816E-004, 0.0000000E+000, 0.0000000E+000,-3.9237336E-001,-1.4966059E-001, 7.0170613E-002, 3.1840858E-004,-9.2144527E-029,-6.2758941E-026
 1.4000616E+001, 1.4475261E+001, 0.0000000E+000,-2.6720930E+000,-1.1665383E+001,-1.8003077E-002,-4.3889830E-004, 0.0000000E+000, 0.0000000E+000,-1.7764575E-001, 1.1934294E-001, 7.0170613E-002, 3.1840858E-004,-9.1445029E-029,-6.1644881E-026
 1.4500319E+001, 1.4495986E+001, 0.0000000E+000,-2.6122685E+000,-1.1816608E+001,-1.5650381E-002,-4.3998451E-004, 0.0000000E+000, 0.0000000E+000,-1.5204367E-001, 5.1019211E-002, 7.0170613E-002, 3.1840858E-004,-9.1481030E-029,-6.0552623E-026
 1.5001350E+001, 1.4585776E+001, 0.0000000E+000,-2.5446974E+000,-1.0919987E+001,-1.4173336E-002,-4.3564904E-004, 0.0000000E+000, 0.0000000E+000, 8.2405624E-001, 1.1064834E+000, 7.0170613E-002, 3.1840858E-004,-9.5516222E-029,-6.1573815E-026
 1.5501199E+001, 1.4439245E+001, 0.0000000E+000,-2.5709967E+000,-1.1875059E+001,-2.5495273E-002,-4.3762085E-004, 0.0000000E+000, 0.0000000E+000,-2.8975036E-001,-3.2743380E-002, 7.0170613E-002, 3.1840858E-004,-1.0673462E-028,-6.7237412E-026
 1.6001673E+001, 1.4581318E+001, 0.0000000E+000,-2.5641750E+000,-1.1664062E+001,-1.7231638E-002,-4.4235250E-004, 0.0000000E+000, 0.0000000E+000, 8.7918931E-002, 3.3540727E-001, 7.0170613E-002, 3.1840858E-004,-1.1628623E-028,-7.2274726E-026
 1.6501560E+001, 1.4520132E+001, 0.0000000E+000,-2.6445596E+000,-1.1856472E+001,-2.0371067E-002,-4.3846024E-004, 0.0000000E+000, 0.0000000E+000,-2.9279543E-001,-1.7096280E-003, 7.0170613E-002, 3.1840858E-004,-1.2772368E-028,-7.9152279E-026
 1.7000465E+001, 1.4587294E+001, 0.0000000E+000,-2.6105390E+000,-1.1872839E+001,-2.2441491E-002,-4.3042611E-004, 0.0000000E+000, 0.0000000E+000,-1.1384055E-001, 8.1043794E-002, 7.0170613E-002, 3.1840858E-004,-1.2598563E-028,-7.7530747E-026
 1.7501951E+001, 1.4613251E+001, 0.0000000E+000,-2.6590713E+000,-1.1041977E+001,-2.4013070E-002,-4.3880736E-004, 0.0000000E+000, 0.0000000E+000, 6.4053899E-001, 8.8775111E-001, 7.0170613E-002, 3.1840858E-004,-1.2256915E-028,-7.5198818E-026
 1.8001863E+001, 1.4170951E+001, 0.0000000E+000,-2.5443292E+000,-1.1585470E+001,-2.8065207E-002,-4.3194435E-004, 0.0000000E+000, 0.0000000E+000,-2.4197837E-001, 1.2654545E-002, 7.0170613E-002, 3.1840858E-004,-1.1545920E-028,-7.0618049E-026
 1.8500759E+001, 1.4584549E+001, 0.0000000E+000,-2.6624929E+000,-1.1662125E+001,-2.4651470E-002,-4.3079788E-004, 0.0000000E+000, 0.0000000E+000, 1.1030580E-002, 2.3484829E-001, 7.0170613E-002, 3.1840858E-004,-1.0929685E-028,-6.6714424E-026
 1.9001333E+001, 1.4572981E+001, 0.0000000E+000,-2.6564168E+000,-1.1842238E+001,-2.1502981E-002,-4.4217932E-004, 0.0000000E+000, 0.0000000E+000,-1.6656030E-001, 5.2381427E-002, 7.0170613E-002, 3.1840858E-004,-1.0298585E-028,-6.2636978E-026
 1.9500374E+001, 1.4520910E+001, 0.0000000E+000,-2.6644195E+000,-1.1470537E+001,-2.1644857E-002,-4.4316467E-004, 0.0000000E+000, 0.0000000E+000, 1.5916597E-001, 3.6386604E-001, 7.0170613E-002, 3.1840858E-004,-9.4666131E-029,-5.7267351E-026
 2.0000000E+001, 1.4495312E+001, 0.0000000E+000,-2.6199338E+000,-1.1913237E+001,-2.4528278E-002,-4.3919226E-004, 0.0000000E+000, 0.0000000E+000,-2.1737630E-001,-6.2826178E-002, 7.0170613E-002, 3.1840858E-004,-8.9438255E-029,-5.4016771E-026
