s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-2.9989499E-003, 8.6102254E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9989499E-003, 0.0000000E+000, 0.0000000E+000
 1.0012355E+000, 2.9821357E-002, 2.9291792E-002, 7.9036773E-001,-2.5750999E-003,-9.1689594E-005, 0.0000000E+000, 2.5417012E-001, 3.0163724E-001, 1.1009842E+000, 1.0342676E-004, 3.2805211E-001
 2.0003631E+000, 1.0770002E+001,-2.2091151E+000, 1.4806330E-001,-7.4145579E-002,-2.1784850E-004, 0.0000000E+000, 6.2956199E-001, 9.2157722E+000, 9.2641492E+000, 2.1031964E-004, 3.2815900E-001
 3.0002704E+000, 1.0315901E+001,-2.1928479E+000,-8.8666151E+000,-1.9950347E-001,-2.3303385E-004, 0.0000000E+000, 8.2389034E-001,-2.5993462E-001,-1.1940783E-001, 2.3219950E-004, 3.2818088E-001
 4.0003457E+000, 1.0597047E+001,-2.2749970E+000,-9.5198614E+000,-1.9502339E-001,-2.3111412E-004, 0.0000000E+000, 8.3790667E-001,-7.1245016E-001,-5.5515929E-001, 2.3538710E-004, 3.2818407E-001
 5.0003519E+000, 1.0665464E+001,-2.2928027E+000,-8.6584689E+000,-1.8908731E-001,-2.3308116E-004, 0.0000000E+000, 8.4327435E-001, 2.0328773E-001, 3.6814674E-001, 2.3582294E-004, 3.2818462E-001
 6.0004082E+000, 1.0639398E+001,-2.2825110E+000,-8.0520928E+000,-1.9052207E-001,-2.3512384E-004, 0.0000000E+000, 8.4292037E-001, 7.9275894E-001, 9.5695776E-001, 2.3588200E-004, 3.3260352E-001
 7.0003552E+000, 1.0607153E+001,-2.2089693E+000,-8.9708270E+000,-1.8811603E-001,-2.3400284E-004, 0.0000000E+000, 8.4661698E-001,-7.3775943E-002, 8.5623358E-002, 2.3589000E-004, 3.4142704E-001
 8.0003796E+000, 1.0526316E+001,-2.1350973E+000,-8.9385707E+000,-1.8480023E-001,-2.2927827E-004, 0.0000000E+000, 8.4854178E-001,-5.2259726E-002, 1.1616062E-001, 2.3589108E-004, 3.5025073E-001
