s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 9.0017004E+000, 9.0334093E+000, 0.0000000E+000,-6.9038110E-001,-8.5375807E+000,-2.5489897E-003, 1.7596818E-003, 0.0000000E+000,-1.9561205E-002,-2.2436105E-001,-2.1490304E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0259446E-002, 1.6122766E-004, 2.1951869E-005
 1.0002016E+001, 9.0268123E+000, 0.0000000E+000,-6.5190479E-001,-7.7686025E+000,-3.3475918E-003, 1.8398352E-003, 0.0000000E+000,-1.9429870E-002, 5.8740496E-001, 5.8536735E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8905986E-002, 1.6122768E-004, 2.1951871E-005
 1.1000941E+001, 9.0140683E+000, 0.0000000E+000,-6.3510567E-001,-8.6530697E+000,-7.8803603E-003, 1.8993392E-003, 0.0000000E+000,-1.9390534E-002,-3.0930234E-001,-2.9947858E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7541697E-002, 1.6122768E-004, 2.1951871E-005
 1.2001886E+001, 8.9770219E+000, 0.0000000E+000,-6.1480345E-001,-7.9939135E+000,-4.3031382E-003, 1.9196688E-003, 0.0000000E+000,-1.9121296E-002, 3.6005820E-001, 3.4680022E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6181187E-002, 1.6122768E-004, 2.1951872E-005
 1.3000109E+001, 8.9110576E+000, 0.0000000E+000,-5.5518497E-001,-8.2238317E+000,-6.0031756E-003, 1.8806701E-003, 0.0000000E+000,-1.9080126E-002, 1.1800465E-001, 1.0883823E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4816546E-002, 1.6122768E-004, 2.1951872E-005
 1.4000691E+001, 8.9550496E+000, 0.0000000E+000,-5.1825845E-001,-8.2938024E+000,-3.9308430E-003, 1.7811456E-003, 0.0000000E+000,-1.8995789E-002, 9.7296049E-002, 1.2184322E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3453296E-002, 1.6122768E-004, 2.1951872E-005
 1.5001420E+001, 8.8654816E+000, 0.0000000E+000,-4.7534140E-001,-8.6330879E+000,-6.6327664E-003, 1.6452206E-003, 0.0000000E+000,-2.1352634E-002,-2.9537726E-001,-2.6928792E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2098569E-002, 1.6122768E-004, 2.1951872E-005
 1.6000368E+001, 9.0944060E+000, 0.0000000E+000,-4.6362481E-001,-8.3247950E+000,-3.4875516E-003, 1.5397301E-003, 0.0000000E+000,-2.1348446E-002, 2.9610764E-001, 2.8268996E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0737176E-002, 1.6122768E-004, 2.1951872E-005
 1.7000406E+001, 9.0470509E+000, 0.0000000E+000,-4.2069341E-001,-8.4660325E+000,-6.6577765E-003, 1.4932712E-003, 0.0000000E+000,-2.1244028E-002, 1.0478871E-001, 1.3391642E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9373521E-002, 1.6122768E-004, 2.1951872E-005
 1.8001507E+001, 9.0924895E+000, 0.0000000E+000,-4.1069687E-001,-8.8137752E+000,-4.2772611E-003, 1.4386676E-003, 0.0000000E+000,-2.1137581E-002,-1.6887230E-001,-1.5595880E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0801795E-001, 1.6122768E-004, 2.1951872E-005
 1.9002146E+001, 9.0666639E+000, 0.0000000E+000,-3.7836507E-001,-8.6962806E+000,-6.6851342E-003, 1.3869833E-003, 0.0000000E+000,-2.0930698E-002,-8.3818400E-002,-3.4210590E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1666714E-001, 1.6122768E-004, 2.1951872E-005
 2.0001312E+001, 9.0643917E+000, 0.0000000E+000,-3.7115806E-001,-8.9535398E+000,-4.4910166E-003, 1.3396649E-003, 0.0000000E+000,-2.0857118E-002,-2.8954375E-001,-2.8431463E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2530423E-001, 1.6122768E-004, 2.1951872E-005
 2.1001123E+001, 9.0802277E+000, 0.0000000E+000,-3.4924913E-001,-8.3489871E+000,-6.7234844E-003, 1.3088536E-003, 0.0000000E+000,-2.0756812E-002, 3.4694025E-001, 3.5582001E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3393937E-001, 1.6122768E-004, 2.1951872E-005
 2.2001274E+001, 9.0827519E+000, 0.0000000E+000,-3.4216536E-001,-8.9021484E+000,-4.3650099E-003, 1.2656620E-003, 0.0000000E+000,-2.0771092E-002,-2.3866982E-001,-1.8543232E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4257898E-001, 1.6122768E-004, 2.1951872E-005
 2.3001051E+001, 9.0813429E+000, 0.0000000E+000,-3.1352577E-001,-8.5033584E+000,-5.4619733E-003, 1.2331425E-003, 0.0000000E+000,-2.0669869E-002, 2.5377915E-001, 2.3956001E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5121919E-001, 1.6122768E-004, 2.1951872E-005
 2.4001196E+001, 9.0664994E+000, 0.0000000E+000,-3.0865019E-001,-9.1967558E+000,-6.1407559E-003, 1.2072644E-003, 0.0000000E+000,-2.0680875E-002,-4.8427101E-001,-4.6452093E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5986032E-001, 1.6122768E-004, 2.1951872E-005
 2.5000500E+001, 9.0600064E+000, 0.0000000E+000,-2.8401903E-001,-8.3423376E+000,-3.5303579E-003, 1.1795455E-003, 0.0000000E+000,-2.0797679E-002, 3.9195561E-001, 4.1050126E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6849800E-001, 1.6122768E-004, 2.1951872E-005
 2.6001310E+001, 8.9411969E+000, 0.0000000E+000,-2.4725646E-001,-8.9175795E+000,-4.7094498E-003, 1.1421243E-003, 0.0000000E+000,-2.1015470E-002,-2.7255286E-001,-2.4822179E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7713726E-001, 1.6122768E-004, 2.1951872E-005
 2.7000521E+001, 8.5444820E+000, 0.0000000E+000,-1.9470505E-001,-8.3062369E+000,-3.4830889E-003, 1.0756823E-003, 0.0000000E+000,-2.5001361E-002,-3.1284298E-002, 1.6131244E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8577751E-001, 1.6122768E-004, 2.1951872E-005
 2.8001989E+001, 8.6228472E+000, 0.0000000E+000,-1.6148078E-001,-8.7925409E+000,-3.1384008E-003, 9.5956642E-004, 0.0000000E+000,-2.6339179E-002,-3.8828642E-001,-3.5969254E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9442181E-001, 1.6122768E-004, 2.1951872E-005
 2.9001928E+001, 8.5071051E+000, 0.0000000E+000,-1.2156466E-001,-8.0762335E+000,-3.0916861E-003, 8.1511279E-004, 0.0000000E+000,-2.6578361E-002, 2.2198411E-001, 2.8045200E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0306833E-001, 1.6122768E-004, 2.1951872E-005
 3.0002144E+001, 8.6722981E+000, 0.0000000E+000,-1.0173694E-001,-8.8960593E+000,-3.6087754E-003, 7.0507118E-004, 0.0000000E+000,-2.6503120E-002,-3.6037782E-001,-3.5490501E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1170876E-001, 1.6122768E-004, 2.1951872E-005
 3.1002569E+001, 7.9144597E+000, 0.0000000E+000,-7.0678181E-002,-8.4877009E+000,-1.2800887E-003, 5.8003064E-004, 0.0000000E+000,-2.1109212E-002,-6.7368629E-001,-6.6572863E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2035170E-001, 1.6122768E-004, 2.1951872E-005
 3.2000153E+001, 7.2820745E+000, 0.0000000E+000,-4.2984618E-002,-7.6805857E+000,-5.8182563E-004, 5.9457582E-004, 0.0000000E+000,-2.1682288E-002,-4.6493649E-001,-4.6316543E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2898450E-001, 1.6122768E-004, 2.1951872E-005
 3.3000469E+001, 6.8500666E+000, 0.0000000E+000,-2.7430013E-002,-7.4984511E+000,-3.8866610E-004, 5.8124204E-004, 0.0000000E+000,-1.8345151E-002,-7.0550053E-001,-6.9396707E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3761778E-001, 1.6122768E-004, 2.1951872E-005
 3.4002350E+001, 4.7490297E+000, 0.0000000E+000,-1.3959476E-002,-5.2765270E+000, 4.3255988E-005, 5.2052461E-004, 0.0000000E+000,-1.7329471E-002,-5.5431872E-001,-5.5822247E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4627028E-001, 1.6122768E-004, 2.1951872E-005
 3.5000668E+001, 2.3188170E+000, 0.0000000E+000,-7.4367430E-003,-3.0846709E+000, 9.1399800E-005, 5.0376218E-004, 0.0000000E+000,-1.2003253E-002,-7.8222749E-001,-7.8469874E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5491754E-001, 1.6122768E-004, 2.1951872E-005
 3.6001537E+001, 1.2414289E+000, 0.0000000E+000,-4.9579444E-003,-1.5472754E+000, 1.0660638E-004, 4.8271727E-004, 0.0000000E+000,-9.2418052E-003,-3.2649619E-001,-3.1945694E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6355496E-001, 1.6122768E-004, 2.1951872E-005
 3.7000683E+001, 7.9106864E-001, 0.0000000E+000,-3.8583659E-003,-9.4563455E-001, 1.1162684E-004, 4.5254107E-004, 0.0000000E+000,-9.2234972E-003,-1.8587767E-001,-1.6708360E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7220032E-001, 1.6122768E-004, 2.1951872E-005
 3.8000267E+001, 6.2716638E-001, 0.0000000E+000,-3.1267577E-003,-7.4082483E-001, 1.2810103E-004, 4.3082979E-004, 0.0000000E+000,-9.1997561E-003,-1.2936318E-001,-1.2542603E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8083188E-001, 1.6122768E-004, 2.1951872E-005
 3.9003204E+001, 5.1513661E-001, 0.0000000E+000,-2.5845686E-003,-6.1671523E-001, 1.3762137E-004, 4.0749425E-004, 0.0000000E+000,-8.1502170E-003,-1.1264488E-001,-1.1176829E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8948445E-001, 1.6122768E-004, 2.1951872E-005
 4.0008129E+001, 3.8510816E-001, 0.0000000E+000,-1.9873624E-003,-5.1703049E-001, 1.4344484E-004, 3.8183091E-004, 0.0000000E+000,-4.1739505E-003,-1.3610871E-001,-1.3755836E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9815914E-001, 1.6122768E-004, 2.1951872E-005
 4.1007984E+001, 2.7267097E-001, 0.0000000E+000,-1.4242900E-003,-4.1987284E-001, 1.6134396E-004, 3.6718379E-004, 0.0000000E+000,-4.0504456E-003,-1.5287621E-001,-1.5214808E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0682682E-001, 1.6122768E-004, 2.1951872E-005
 4.2006805E+001, 1.0006719E-001, 0.0000000E+000,-9.1451208E-004,-3.0874902E-001, 1.7195513E-004, 3.4989946E-004, 0.0000000E+000,-1.1609924E-003,-2.0396029E-001,-2.1023547E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1546802E-001, 1.6122768E-004, 2.1951872E-005
 4.3001663E+001, 4.6612101E-003, 0.0000000E+000,-3.7642314E-004,-2.1609709E-001, 2.0762902E-004, 3.3943910E-004, 0.0000000E+000,-2.7295971E-006,-2.1231918E-001,-2.1126796E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2407901E-001, 1.6122768E-004, 2.1951872E-005
 4.4008736E+001, 1.8385807E-006, 0.0000000E+000,-6.1522529E-005,-9.2908041E-002, 1.9941631E-004, 3.2464653E-004, 0.0000000E+000,-4.1817854E-006,-7.8665083E-002,-9.2447844E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3273880E-001, 1.6122768E-004, 2.1951872E-005
 4.5003925E+001, 0.0000000E+000, 0.0000000E+000, 2.9784889E-005,-1.2029322E-002, 1.6847431E-004, 3.0813651E-004, 0.0000000E+000,-5.2330180E-006,-2.5681675E-002,-1.1528159E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4139616E-001, 1.6122768E-004, 2.1951872E-005
 4.6012939E+001, 0.0000000E+000, 0.0000000E+000, 4.2038626E-005, 1.3444708E-002, 1.5963934E-004, 2.9133598E-004, 0.0000000E+000,-3.8552865E-006, 1.8107957E-003, 1.3933866E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5004924E-001, 1.6122768E-004, 2.1951872E-005
 4.7008129E+001, 0.0000000E+000, 0.0000000E+000, 4.1746171E-005, 1.2614787E-002, 1.5884605E-004, 2.7587958E-004, 0.0000000E+000,-3.8876562E-006,-2.8198013E-003, 1.3087371E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5871372E-001, 1.6122768E-004, 2.1951872E-005
 4.8003319E+001, 0.0000000E+000, 0.0000000E+000, 4.3326800E-005, 1.3725413E-002, 1.6402760E-004, 2.6133611E-004, 0.0000000E+000,-3.4399104E-006,-9.5869497E-004, 1.4190664E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6730620E-001, 1.6122768E-004, 2.1951872E-005
 4.9012333E+001, 0.0000000E+000, 0.0000000E+000, 4.5650270E-005, 1.2112566E-002, 1.7400842E-004, 2.4829087E-004, 0.0000000E+000,-3.1370142E-006,-4.1458970E-003, 1.2577379E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7596901E-001, 1.6122768E-004, 2.1951872E-005
 5.0007523E+001, 0.0000000E+000, 0.0000000E+000, 4.7955151E-005, 1.5106649E-002, 1.8700425E-004, 2.3579001E-004, 0.0000000E+000,-2.8056267E-006,-1.4272382E-003, 1.5574593E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8462532E-001, 1.6122768E-004, 2.1951872E-005
 5.1002712E+001, 0.0000000E+000, 0.0000000E+000, 4.9957820E-005, 1.5739071E-002, 1.9814893E-004, 2.2384706E-004, 0.0000000E+000,-2.3397738E-006,-1.9972460E-003, 1.6208685E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9322404E-001, 1.6122768E-004, 2.1951872E-005
 5.2011726E+001, 0.0000000E+000, 0.0000000E+000, 5.1266461E-005, 1.7658680E-002, 2.0700789E-004, 2.1222262E-004, 0.0000000E+000,-2.2772706E-006,-7.2754492E-004, 1.8126900E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0188262E-001, 1.6122768E-004, 2.1951872E-005
 5.3006916E+001, 0.0000000E+000, 0.0000000E+000, 5.1583244E-005, 1.8160547E-002, 2.1445746E-004, 2.0120187E-004, 0.0000000E+000,-2.0953569E-006,-6.1278968E-004, 1.8625694E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1053692E-001, 1.6122768E-004, 2.1951872E-005
 5.4002106E+001, 0.0000000E+000, 0.0000000E+000, 5.2041603E-005, 1.8514915E-002, 2.2056593E-004, 1.9062224E-004, 0.0000000E+000,-1.8012383E-006,-1.2002537E-003, 1.8976344E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1914188E-001, 1.6122768E-004, 2.1951872E-005
 5.5011120E+001, 0.0000000E+000, 0.0000000E+000, 5.2676988E-005, 1.9505538E-002, 2.2662470E-004, 1.8051790E-004, 0.0000000E+000,-1.6091374E-006,-4.0729772E-004, 1.9963749E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2779469E-001, 1.6122768E-004, 2.1951872E-005
 5.6006310E+001, 0.0000000E+000, 0.0000000E+000, 5.3418474E-005, 1.9953676E-002, 2.3413563E-004, 1.7073503E-004, 0.0000000E+000,-9.6759743E-007,-1.6710347E-003, 2.0410998E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3645632E-001, 1.6122768E-004, 2.1951872E-005
 5.7001499E+001, 0.0000000E+000, 0.0000000E+000, 5.3909373E-005, 2.0716490E-002, 2.3985755E-004, 1.6153713E-004, 0.0000000E+000,-8.3565521E-007,-2.0874471E-003, 2.1170958E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4505348E-001, 1.6122768E-004, 2.1951872E-005
 5.8010513E+001, 0.0000000E+000, 0.0000000E+000, 5.6506749E-005, 2.2291830E-002, 2.5045666E-004, 1.5265500E-004, 0.0000000E+000,-3.1829938E-007,-9.1386396E-004, 2.2751130E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5371137E-001, 1.6122768E-004, 2.1951872E-005
 5.9005703E+001, 0.0000000E+000, 0.0000000E+000, 5.5642931E-005, 2.2740396E-002, 2.5258238E-004, 1.4400219E-004, 0.0000000E+000,-6.5340811E-007,-1.0206370E-003, 2.3191970E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6237104E-001, 1.6122768E-004, 2.1951872E-005
 6.0000893E+001, 0.0000000E+000, 0.0000000E+000, 5.7212449E-005, 2.3900763E-002, 2.6053980E-004, 1.3579184E-004, 0.0000000E+000,-1.6782399E-007,-5.2094683E-005, 2.4354139E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7096508E-001, 1.6122768E-004, 2.1951872E-005
 6.1009907E+001, 0.0000000E+000, 0.0000000E+000, 5.5924492E-005, 2.4301321E-002, 2.6067648E-004, 1.2777667E-004, 0.0000000E+000,-5.7803751E-007,-3.2810536E-005, 2.4745120E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7962960E-001, 1.6122768E-004, 2.1951872E-005
 6.2009155E+001, 0.0000000E+000, 0.0000000E+000, 5.5380635E-005, 2.5060820E-002, 2.6206157E-004, 1.2015428E-004, 0.0000000E+000,-5.9806450E-007,-3.8173146E-004, 2.5497818E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8829585E-001, 1.6122768E-004, 2.1951872E-005
 6.3004242E+001, 0.0000000E+000, 0.0000000E+000, 5.5635675E-005, 2.5096068E-002, 2.6739172E-004, 1.1294787E-004, 0.0000000E+000, 3.4309184E-007,-1.5040920E-003, 2.5532387E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9691599E-001, 1.6122768E-004, 2.1951872E-005
 6.4011765E+001, 0.0000000E+000, 0.0000000E+000, 5.5852833E-005, 2.5564021E-002, 2.7101653E-004, 1.0587779E-004, 0.0000000E+000, 1.5968719E-007, 6.7150311E-005, 2.5996928E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0555947E-001, 1.6122768E-004, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 5.6638390E-005, 2.6162755E-002, 2.7582414E-004, 9.9029589E-005, 0.0000000E+000, 8.5206221E-007,-9.2461168E-004, 2.6595099E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1418848E-001, 1.6122768E-004, 2.1951872E-005
