s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0265977E-003,-2.4620170E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0265978E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0076038E-001, 2.4778612E+000, 0.0000000E+000,-3.2076752E-001, 1.4822639E-002,-2.5417253E-002,-1.0441841E-004, 0.0000000E+000, 0.0000000E+000, 2.0742426E+000, 2.1463946E+000, 1.6542024E-002, 7.7967803E-005,-2.4336022E-066,-9.0058482E-058
 1.0007255E+000, 7.1560879E+000, 0.0000000E+000,-1.3405250E+000,-1.1939019E+000,-7.1307493E-003,-2.0237304E-004, 0.0000000E+000, 0.0000000E+000, 4.5236670E+000, 4.6143279E+000, 4.3928788E-002, 2.0000664E-004,-3.3665769E-057,-5.7035863E-051
 1.5004300E+000, 1.1173356E+001, 0.0000000E+000,-2.0585539E+000,-9.1941374E+000,-1.3445951E-002,-2.5926675E-004, 0.0000000E+000, 0.0000000E+000,-1.5548106E-001,-9.3040252E-002, 5.9048476E-002, 2.6861639E-004,-1.5636591E-053,-7.4296610E-048
 2.0009594E+000, 1.3358249E+001, 0.0000000E+000,-2.2764886E+000,-8.3434433E+000,-1.5962198E-002,-2.7537773E-004, 0.0000000E+000, 0.0000000E+000, 2.5675451E+000, 2.7220794E+000, 6.5755311E-002, 2.9906685E-004,-1.8567041E-051,-5.1831008E-046
 2.5002499E+000, 1.3547122E+001, 0.0000000E+000,-2.4161404E+000,-1.1183247E+001,-1.7493974E-002,-2.6368086E-004, 0.0000000E+000, 0.0000000E+000,-2.4594778E-001,-7.0023871E-002, 6.8415249E-002, 3.1114304E-004,-4.1998087E-050,-8.5404945E-045
 3.0004394E+000, 1.3645056E+001, 0.0000000E+000,-2.6685191E+000,-1.1711437E+001,-2.0640842E-002,-2.6138954E-004, 0.0000000E+000, 0.0000000E+000,-9.3364365E-001,-7.5580217E-001, 6.9421978E-002, 3.1571298E-004,-3.6562564E-049,-5.9897523E-044
 3.5008843E+000, 1.4251329E+001, 0.0000000E+000,-2.9102675E+000,-1.1020790E+001,-2.0125042E-002,-2.5404286E-004, 0.0000000E+000, 0.0000000E+000, 1.6620268E-001, 2.9989215E-001, 6.9796855E-002, 3.1741465E-004,-1.6824178E-048,-2.3130908E-043
 4.0001335E+000, 1.4681524E+001, 0.0000000E+000,-2.8314420E+000,-1.1781069E+001,-2.1596476E-002,-2.5185153E-004, 0.0000000E+000, 0.0000000E+000,-5.3059120E-002, 4.7163903E-002, 6.9935181E-002, 3.1804250E-004,-4.9999240E-048,-5.9004442E-043
 4.5002933E+000, 1.4958507E+001, 0.0000000E+000,-2.9602383E+000,-1.1260596E+001,-1.4949309E-002,-2.6123451E-004, 0.0000000E+000, 0.0000000E+000, 6.1247582E-001, 7.2246254E-001, 6.9986128E-002, 3.1827375E-004,-1.0925931E-047,-1.1220472E-042
 5.0000882E+000, 1.4147630E+001, 0.0000000E+000,-2.8316020E+000,-1.1418125E+001,-1.5449599E-002,-2.5560697E-004, 0.0000000E+000, 0.0000000E+000,-2.1227539E-001,-1.1780291E-001, 7.0004902E-002, 3.1835898E-004,-1.9016781E-047,-1.7234246E-042
 5.5007005E+000, 1.4183783E+001, 0.0000000E+000,-2.8749900E+000,-1.1189205E+001,-1.2363944E-002,-2.5431938E-004, 0.0000000E+000, 0.0000000E+000,-2.9051618E-002, 1.0696999E-001, 7.0011811E-002, 3.1839034E-004,-2.7684656E-047,-2.2203226E-042
 6.0008059E+000, 1.4336755E+001, 0.0000000E+000,-2.9332329E+000,-1.1830846E+001,-1.6244063E-002,-2.5662546E-004, 0.0000000E+000, 0.0000000E+000,-5.3307377E-001,-4.4382488E-001, 7.0014353E-002, 3.1840188E-004,-3.4872987E-047,-2.4615604E-042
 6.5000391E+000, 1.5029546E+001, 0.0000000E+000,-2.9340133E+000,-1.0111544E+001,-1.2709122E-002,-2.5007640E-004, 0.0000000E+000, 0.0000000E+000, 1.8559080E+000, 1.9710286E+000, 7.0015287E-002, 3.1840611E-004,-3.9407482E-047,-2.4324535E-042
 7.0000601E+000, 1.4583214E+001, 0.0000000E+000,-2.8576533E+000,-1.2339141E+001,-1.5604764E-002,-2.5756805E-004, 0.0000000E+000, 0.0000000E+000,-7.2290644E-001,-6.2944254E-001, 7.0015630E-002, 3.1840767E-004,-4.0769509E-047,-2.1892366E-042
 7.5000730E+000, 1.4144799E+001, 0.0000000E+000,-2.8193362E+000,-1.1492105E+001,-1.1204940E-002,-2.6123964E-004, 0.0000000E+000, 0.0000000E+000,-3.0113023E-001,-1.7810784E-001, 7.0015757E-002, 3.1840825E-004,-3.9032034E-047,-1.8125046E-042
 8.0002270E+000, 1.4492632E+001, 0.0000000E+000,-2.8381830E+000,-1.2177129E+001,-1.3076491E-002,-2.5377425E-004, 0.0000000E+000, 0.0000000E+000,-5.8829787E-001,-5.3601024E-001, 7.0015804E-002, 3.1840846E-004,-3.5413416E-047,-1.4010312E-042
 8.5006390E+000, 1.4452570E+001, 0.0000000E+000,-2.9386358E+000,-1.0847857E+001,-1.7793752E-002,-2.5490996E-004, 0.0000000E+000, 0.0000000E+000, 5.7235000E-001, 6.4802790E-001, 7.0015821E-002, 3.1840854E-004,-3.1712824E-047,-1.0270789E-042
 9.0004301E+000, 1.4808287E+001, 0.0000000E+000,-2.9014761E+000,-1.1349030E+001,-2.2006296E-002,-2.5695349E-004, 0.0000000E+000, 0.0000000E+000, 4.4679341E-001, 5.3551769E-001, 7.0015827E-002, 3.1840857E-004,-3.0211565E-047,-7.0991488E-043
 9.5002632E+000, 1.4458180E+001, 0.0000000E+000,-2.8988890E+000,-1.1446253E+001,-1.0949173E-002,-2.5658677E-004, 0.0000000E+000, 0.0000000E+000, 5.1563702E-002, 1.0183281E-001, 7.0015829E-002, 3.1840858E-004,-3.7092762E-047,-4.7446007E-043
 1.0000157E+001, 1.4233840E+001, 0.0000000E+000,-2.7661275E+000,-1.1239901E+001,-1.9763044E-002,-2.5274064E-004, 0.0000000E+000, 0.0000000E+000, 8.0332033E-002, 2.0779601E-001, 7.0015830E-002, 3.1840858E-004,-6.5709323E-047,-3.1328216E-043
 1.0500710E+001, 1.4610370E+001, 0.0000000E+000,-2.7671330E+000,-1.1570248E+001,-1.7780621E-002,-2.5111975E-004, 0.0000000E+000, 0.0000000E+000, 1.0667556E-001, 2.5495666E-001, 7.0015830E-002, 3.1840858E-004,-1.4623463E-046,-2.1658418E-043
 1.1000731E+001, 1.4896543E+001, 0.0000000E+000,-2.9362667E+000,-1.1205259E+001,-1.6466481E-002,-2.5922334E-004, 0.0000000E+000, 0.0000000E+000, 6.0660798E-001, 7.3829177E-001, 7.0015831E-002, 3.1840858E-004,-3.3831931E-046,-1.7501299E-043
