s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0387318E-003,-1.7659100E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0387320E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0157464E-001, 2.9396745E+000, 0.0000000E+000,-3.0095455E-001, 6.1165477E-004,-3.5472978E-003,-1.4346627E-004, 0.0000000E+000, 0.0000000E+000, 2.4614714E+000, 2.6356409E+000, 1.6402127E-002, 7.9416360E-005,-5.0115400E-044,-4.4783957E-036
 1.0010153E+000, 8.2350519E+000, 0.0000000E+000,-1.6590221E+000,-2.5460512E+000,-9.2853641E-003,-3.3916722E-004, 0.0000000E+000, 0.0000000E+000, 3.8642200E+000, 4.0203541E+000, 4.4272404E-002, 2.0024771E-004,-1.2930442E-037,-6.3920004E-032
 1.5016853E+000, 1.1847609E+001, 0.0000000E+000,-2.6254870E+000,-7.6416352E+000,-9.3564265E-003,-4.2225332E-004, 0.0000000E+000, 0.0000000E+000, 1.4213364E+000, 1.5707080E+000, 5.9517962E-002, 2.6873856E-004,-1.4823972E-035,-3.8483041E-030
 2.0009279E+000, 1.3438601E+001, 0.0000000E+000,-2.9738545E+000,-9.1946541E+000,-1.8772287E-002,-4.4446498E-004, 0.0000000E+000, 0.0000000E+000, 9.3816009E-001, 1.2508752E+000, 6.6278032E-002, 2.9911316E-004,-1.9816894E-034,-3.9032436E-029
 2.5003572E+000, 1.4091908E+001, 0.0000000E+000,-3.0704038E+000,-1.0476296E+001,-2.2280511E-002,-4.5015924E-004, 0.0000000E+000, 0.0000000E+000, 2.4145861E-001, 5.2247690E-001, 6.8955945E-002, 3.1115093E-004,-1.2061153E-033,-1.6619553E-028
 3.0015259E+000, 1.4472603E+001, 0.0000000E+000,-3.1169823E+000,-1.0612338E+001,-1.9750853E-002,-4.5962922E-004, 0.0000000E+000, 0.0000000E+000, 4.2215422E-001, 7.2307163E-001, 6.9972183E-002, 3.1571877E-004,-5.8381464E-033,-4.4591783E-028
 3.5007410E+000, 1.4408489E+001, 0.0000000E+000,-3.2582483E+000,-1.0499354E+001,-2.1066050E-002,-4.5726328E-004, 0.0000000E+000, 0.0000000E+000, 3.8207109E-001, 6.2936309E-001, 7.0350107E-002, 3.1741683E-004,-2.0647130E-032,-8.3110401E-028
 4.0011477E+000, 1.4508487E+001, 0.0000000E+000,-3.2305272E+000,-1.0572177E+001,-2.0230170E-002,-4.6510925E-004, 0.0000000E+000, 0.0000000E+000, 3.8109671E-001, 6.8508760E-001, 7.0489478E-002, 3.1804313E-004,-5.5776170E-032,-1.2713148E-027
