s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0295479E-003,-2.4677955E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0295479E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0015473E-001, 2.5960906E+000, 0.0000000E+000,-4.0034447E-001, 1.5434193E-002,-2.8040406E-002,-1.0652712E-004, 0.0000000E+000, 0.0000000E+000, 2.1100396E+000, 2.1830334E+000, 1.6561599E-002, 7.7873854E-005,-6.9086500E-067,-1.0772893E-057
 1.0005335E+000, 7.2743888E+000, 0.0000000E+000,-1.6178280E+000,-1.4733607E+000,-8.8176868E-003,-2.1513270E-004, 0.0000000E+000, 0.0000000E+000, 4.0947346E+000, 4.1741672E+000, 4.4008310E-002, 1.9992638E-004,-1.9354994E-057,-6.6262159E-051
 1.5001289E+000, 1.1600465E+001, 0.0000000E+000,-2.5184107E+000,-8.6640539E+000,-9.0691906E-003,-2.6095295E-004, 0.0000000E+000, 0.0000000E+000, 3.9014966E-001, 4.0867059E-001, 5.9174077E-002, 2.6859527E-004,-9.9747885E-054,-8.5070128E-048
 2.0005481E+000, 1.2852273E+001, 0.0000000E+000,-2.9167598E+000,-8.7752543E+000,-1.9936677E-002,-2.6132951E-004, 0.0000000E+000, 0.0000000E+000, 1.0694752E+000, 1.1400606E+000, 6.5897771E-002, 2.9905415E-004,-1.2495646E-051,-5.9914188E-046
 2.5004842E+000, 1.3522167E+001, 0.0000000E+000,-3.1783486E+000,-9.9032424E+000,-2.0347600E-002,-2.6370458E-004, 0.0000000E+000, 0.0000000E+000, 3.2968047E-001, 4.1996517E-001, 6.8566105E-002, 3.1114095E-004,-2.9178785E-050,-9.9264240E-045
 3.0001113E+000, 1.4227051E+001, 0.0000000E+000,-3.2960178E+000,-1.0638505E+001,-1.6304078E-002,-2.6093421E-004, 0.0000000E+000, 0.0000000E+000, 1.7625936E-001, 2.7596317E-001, 6.9575506E-002, 3.1571289E-004,-2.5930531E-049,-6.9618245E-044
 3.5000257E+000, 1.4691224E+001, 0.0000000E+000,-3.4976843E+000,-1.0899436E+001,-1.7217966E-002,-2.6503840E-004, 0.0000000E+000, 0.0000000E+000, 2.1262676E-001, 2.7662074E-001, 6.9950959E-002, 3.1741353E-004,-1.2267803E-048,-2.7462378E-043
 4.0006585E+000, 1.4515937E+001, 0.0000000E+000,-3.2056802E+000,-1.0566232E+001,-1.3592634E-002,-2.6854387E-004, 0.0000000E+000, 0.0000000E+000, 6.4423001E-001, 7.3016382E-001, 7.0089782E-002, 3.1804228E-004,-3.6922221E-048,-7.0347329E-043
 4.5000691E+000, 1.4030506E+001, 0.0000000E+000,-3.1774948E+000,-1.1315749E+001,-1.9019434E-002,-2.5855475E-004, 0.0000000E+000, 0.0000000E+000,-5.7894526E-001,-4.8201550E-001, 7.0140898E-002, 3.1827381E-004,-8.1316531E-048,-1.3494287E-042
 5.0000482E+000, 1.4913088E+001, 0.0000000E+000,-3.4339897E+000,-1.1397398E+001,-1.4948384E-002,-2.6035273E-004, 0.0000000E+000, 0.0000000E+000,-5.9371981E-003, 6.6491259E-002, 7.0159698E-002, 3.1835896E-004,-1.4193504E-047,-2.0799391E-042
 5.5001116E+000, 1.4701664E+001, 0.0000000E+000,-3.3786529E+000,-1.0349486E+001,-2.1481849E-002,-2.6323532E-004, 0.0000000E+000, 0.0000000E+000, 8.5861682E-001, 9.5177974E-001, 7.0166623E-002, 3.1839033E-004,-2.0640023E-047,-2.6820821E-042
 6.0007014E+000, 1.4241195E+001, 0.0000000E+000,-3.2460823E+000,-1.0805685E+001,-3.3190397E-002,-2.6037839E-004, 0.0000000E+000, 0.0000000E+000, 4.4129594E-002, 1.5597699E-001, 7.0169172E-002, 3.1840187E-004,-2.6013700E-047,-2.9817070E-042
 6.5003915E+000, 1.4222200E+001, 0.0000000E+000,-3.2518946E+000,-1.1200723E+001,-1.7043604E-002,-2.5989055E-004, 0.0000000E+000, 0.0000000E+000,-3.5514123E-001,-2.4772172E-001, 7.0170109E-002, 3.1840612E-004,-2.9133252E-047,-2.9300272E-042
 7.0004730E+000, 1.4986168E+001, 0.0000000E+000,-3.4658366E+000,-1.1416564E+001,-1.2013741E-002,-2.6171553E-004, 0.0000000E+000, 0.0000000E+000, 5.4329507E-002, 9.1491717E-002, 7.0170453E-002, 3.1840768E-004,-3.0031473E-047,-2.6356770E-042
 7.5007668E+000, 1.4408585E+001, 0.0000000E+000,-3.2787505E+000,-1.0391974E+001,-1.2686404E-002,-2.5996301E-004, 0.0000000E+000, 0.0000000E+000, 6.4019619E-001, 7.2491422E-001, 7.0170580E-002, 3.1840825E-004,-2.8483224E-047,-2.1752569E-042
 8.0004282E+000, 1.4220774E+001, 0.0000000E+000,-3.2074312E+000,-1.1139259E+001,-1.6397823E-002,-2.5823383E-004, 0.0000000E+000, 0.0000000E+000,-2.9247866E-001,-1.4257182E-001, 7.0170627E-002, 3.1840846E-004,-2.5543932E-047,-1.6790358E-042
 8.5004692E+000, 1.4732473E+001, 0.0000000E+000,-3.4452617E+000,-1.1117294E+001,-1.6083483E-002,-2.5891016E-004, 0.0000000E+000, 0.0000000E+000, 3.7738639E-002, 1.5357526E-001, 7.0170644E-002, 3.1840854E-004,-2.2379690E-047,-1.2230492E-042
 9.0004826E+000, 1.4744490E+001, 0.0000000E+000,-3.3839104E+000,-1.0164553E+001,-1.7415486E-002,-2.6453193E-004, 0.0000000E+000, 0.0000000E+000, 1.0829105E+000, 1.1783461E+000, 7.0170650E-002, 3.1840857E-004,-2.1011471E-047,-8.4660280E-043
 9.5000153E+000, 1.4182992E+001, 0.0000000E+000,-3.2351901E+000,-1.1819687E+001,-3.7147177E-002,-2.6022890E-004, 0.0000000E+000, 0.0000000E+000,-1.0132355E+000,-9.0929304E-001, 7.0170652E-002, 3.1840858E-004,-2.5566920E-047,-5.6227912E-043
 1.0000672E+001, 1.4621843E+001, 0.0000000E+000,-3.3730877E+000,-1.0692637E+001,-1.6097597E-002,-2.5905222E-004, 0.0000000E+000, 0.0000000E+000, 4.7069190E-001, 5.3976162E-001, 7.0170653E-002, 3.1840858E-004,-4.5589642E-047,-3.6755247E-043
 1.0500719E+001, 1.4565322E+001, 0.0000000E+000,-3.4447655E+000,-1.1309166E+001,-1.6757039E-002,-2.6122814E-004, 0.0000000E+000, 0.0000000E+000,-3.0435925E-001,-2.0562808E-001, 7.0170654E-002, 3.1840858E-004,-1.0208493E-046,-2.4693485E-043
 1.1000070E+001, 1.4540911E+001, 0.0000000E+000,-3.3935685E+000,-1.1014535E+001,-1.5289484E-002,-2.6741919E-004, 0.0000000E+000, 0.0000000E+000, 5.7875057E-002, 1.1725109E-001, 7.0170654E-002, 3.1840858E-004,-2.3783432E-046,-1.8701091E-043
 1.1500263E+001, 1.4370689E+001, 0.0000000E+000,-3.3360635E+000,-1.1062094E+001,-2.3218948E-002,-2.6312348E-004, 0.0000000E+000, 0.0000000E+000,-1.2807694E-001,-5.0951284E-002, 7.0170654E-002, 3.1840858E-004,-5.3871196E-046,-1.8487727E-043
 1.2000811E+001, 1.4642898E+001, 0.0000000E+000,-3.3955098E+000,-1.1292849E+001,-1.8200755E-002,-2.6379166E-004, 0.0000000E+000, 0.0000000E+000,-1.4039225E-001,-6.3925486E-002, 7.0170654E-002, 3.1840858E-004,-1.1607417E-045,-2.5015147E-043
 1.2500795E+001, 1.4799347E+001, 0.0000000E+000,-3.3543188E+000,-1.0171110E+001,-1.5039160E-002,-2.6669607E-004, 0.0000000E+000, 0.0000000E+000, 1.1772434E+000, 1.2586127E+000, 7.0170654E-002, 3.1840858E-004,-2.3756051E-045,-4.1466587E-043
 1.3000333E+001, 1.4232238E+001, 0.0000000E+000,-3.3080911E+000,-1.1462454E+001,-1.6694223E-002,-2.6637701E-004, 0.0000000E+000, 0.0000000E+000,-6.2283477E-001,-5.5526691E-001, 7.0170654E-002, 3.1840858E-004,-4.6154371E-045,-7.3609468E-043
 1.3500116E+001, 1.4370296E+001, 0.0000000E+000,-3.2859334E+000,-1.1387218E+001,-1.7718807E-002,-2.6348181E-004, 0.0000000E+000, 0.0000000E+000,-4.1106854E-001,-3.2083785E-001, 7.0170654E-002, 3.1840858E-004,-8.4652456E-045,-1.2984559E-042
 1.4000333E+001, 1.4833454E+001, 0.0000000E+000,-3.3608473E+000,-9.8204640E+000,-1.1119013E-002,-2.6195475E-004, 0.0000000E+000, 0.0000000E+000, 1.5352974E+000, 1.6407621E+000, 7.0170654E-002, 3.1840858E-004,-1.4775422E-044,-2.2325448E-042
 1.4500639E+001, 1.4434539E+001, 0.0000000E+000,-3.3561143E+000,-1.1939302E+001,-1.8549912E-002,-2.6551589E-004, 0.0000000E+000, 0.0000000E+000,-1.0041443E+000,-8.7969264E-001, 7.0170654E-002, 3.1840858E-004,-2.4569065E-044,-3.7023093E-042
 1.5000616E+001, 1.4162809E+001, 0.0000000E+000,-3.2728029E+000,-1.1551121E+001,-1.4661645E-002,-2.6130480E-004, 0.0000000E+000, 0.0000000E+000,-7.1257769E-001,-6.7603728E-001, 7.0170654E-002, 3.1840858E-004,-3.8696855E-044,-5.8521686E-042
 1.5500209E+001, 1.4692753E+001, 0.0000000E+000,-3.3635961E+000,-1.0534511E+001,-2.1763148E-002,-2.6059447E-004, 0.0000000E+000, 0.0000000E+000, 6.4683153E-001, 7.7262263E-001, 7.0170654E-002, 3.1840858E-004,-5.8347067E-044,-8.8863386E-042
 1.6000278E+001, 1.4707308E+001, 0.0000000E+000,-3.4038763E+000,-1.0638693E+001,-2.9483950E-002,-2.6269373E-004, 0.0000000E+000, 0.0000000E+000, 4.9139559E-001, 6.3499195E-001, 7.0170654E-002, 3.1840858E-004,-8.4179430E-044,-1.2930688E-041
 1.6500195E+001, 1.4295182E+001, 0.0000000E+000,-3.3333278E+000,-1.1672469E+001,-2.4427149E-002,-2.6083715E-004, 0.0000000E+000, 0.0000000E+000,-7.8902991E-001,-7.3530261E-001, 7.0170654E-002, 3.1840858E-004,-1.1671471E-043,-1.8090319E-041
 1.7000204E+001, 1.4448383E+001, 0.0000000E+000,-3.3978539E+000,-1.1591520E+001,-1.4391093E-002,-2.6198995E-004, 0.0000000E+000, 0.0000000E+000,-6.5365295E-001,-5.5564414E-001, 7.0170654E-002, 3.1840858E-004,-1.5650727E-043,-2.4480294E-041
 1.7500029E+001, 1.4873232E+001, 0.0000000E+000,-3.4351756E+000,-1.0728434E+001,-1.3570767E-002,-2.6377674E-004, 0.0000000E+000, 0.0000000E+000, 6.2617871E-001, 6.9578747E-001, 7.0170654E-002, 3.1840858E-004,-2.0511922E-043,-3.2386843E-041
 1.8000082E+001, 1.4503482E+001, 0.0000000E+000,-3.2942481E+000,-1.0857415E+001,-1.8950660E-002,-2.6040348E-004, 0.0000000E+000, 0.0000000E+000, 2.6238102E-001, 3.3260723E-001, 7.0170654E-002, 3.1840858E-004,-2.6198465E-043,-4.1752632E-041
 1.8500669E+001, 1.4165419E+001, 0.0000000E+000,-3.1012149E+000,-1.1139637E+001,-1.5582084E-002,-2.5924721E-004, 0.0000000E+000, 0.0000000E+000,-1.9196462E-001,-9.1275009E-002, 7.0170654E-002, 3.1840858E-004,-3.2507693E-043,-5.2285082E-041
 1.9000134E+001, 1.4575451E+001, 0.0000000E+000,-3.2472185E+000,-1.0741351E+001,-1.6393359E-002,-2.5773167E-004, 0.0000000E+000, 0.0000000E+000, 4.2353247E-001, 5.7022958E-001, 7.0170654E-002, 3.1840858E-004,-3.8990038E-043,-6.3379383E-041
 1.9500658E+001, 1.4822731E+001, 0.0000000E+000,-3.4518363E+000,-1.1474122E+001,-2.0302098E-002,-2.6010994E-004, 0.0000000E+000, 0.0000000E+000,-1.8408767E-001,-1.2379002E-001, 7.0170654E-002, 3.1840858E-004,-4.5272908E-043,-7.5361048E-041
 2.0000000E+001, 1.4272552E+001, 0.0000000E+000,-3.3442071E+000,-1.1003652E+001,-1.5918067E-002,-2.5787031E-004, 0.0000000E+000, 0.0000000E+000,-1.5704067E-001,-9.1482798E-002, 7.0170654E-002, 3.1840858E-004,-5.2022926E-043,-9.4818137E-041
