s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0349769E-003,-1.7608312E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0349771E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0333595E-001, 2.9214750E+000, 0.0000000E+000,-2.7885628E-001, 7.2045106E-004,-3.3982784E-003,-1.4282891E-004, 0.0000000E+000, 0.0000000E+000, 2.4669661E+000, 2.6397981E+000, 1.6412913E-002, 7.9663707E-005,-7.6565965E-044,-4.9960566E-036
 1.0019968E+000, 8.1315813E+000, 0.0000000E+000,-1.5063977E+000,-2.6026737E+000,-9.3541417E-003,-3.3586735E-004, 0.0000000E+000, 0.0000000E+000, 3.8517203E+000, 4.0128200E+000, 4.4211647E-002, 2.0051705E-004,-1.6625074E-037,-6.8659764E-032
 1.5016963E+000, 1.1709167E+001, 0.0000000E+000,-2.4226663E+000,-8.3517963E+000,-9.9938856E-003,-4.1541436E-004, 0.0000000E+000, 0.0000000E+000, 8.2355122E-001, 9.2429545E-001, 5.9368950E-002, 2.6878594E-004,-1.8725409E-035,-4.1014207E-030
 2.0003333E+000, 1.3376754E+001, 0.0000000E+000,-2.7080960E+000,-9.4626912E+000,-1.2161221E-002,-4.3837966E-004, 0.0000000E+000, 0.0000000E+000, 1.0135499E+000, 1.1933669E+000, 6.6095792E-002, 2.9910689E-004,-2.4998268E-034,-4.1363654E-029
 2.5000303E+000, 1.4131815E+001, 0.0000000E+000,-2.8253384E+000,-1.0774962E+001,-1.6514363E-002,-4.4505248E-004, 0.0000000E+000, 0.0000000E+000, 2.6188329E-001, 5.1455575E-001, 6.8767440E-002, 3.1114468E-004,-1.6521449E-033,-1.7945624E-028
 3.0009575E+000, 1.4508559E+001, 0.0000000E+000,-3.0124646E+000,-1.0649886E+001,-1.6527515E-002,-4.5297336E-004, 0.0000000E+000, 0.0000000E+000, 6.2533020E-001, 8.2922757E-001, 6.9782190E-002, 3.1571607E-004,-8.6598755E-033,-4.7722151E-028
 3.5000360E+000, 1.4630948E+001, 0.0000000E+000,-2.9927728E+000,-1.0461654E+001,-2.3869565E-002,-4.5684298E-004, 0.0000000E+000, 0.0000000E+000, 8.7052977E-001, 1.1521941E+000, 7.0159216E-002, 3.1741566E-004,-3.2702010E-032,-9.0478256E-028
 4.0014129E+000, 1.4384214E+001, 0.0000000E+000,-2.9375527E+000,-1.0789931E+001,-3.2566319E-002,-4.5427798E-004, 0.0000000E+000, 0.0000000E+000, 3.0404682E-001, 6.2371007E-001, 7.0298458E-002, 3.1804288E-004,-9.1056213E-032,-1.3889417E-027
