m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,C,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
T11-z,T11,T13-z,T13,T15-z,T15,T31-z,T31,T33-z,T33,T35-z,T35,T51-z,T51,T53-z,T53,T55-z,T55,T71-z,T71,T73-z,T73,T75-z,T75,T91-z,T91,T93-z,T93,T95-z,T95,T111-z,T111,T113-z,T113,T115-z,T115,U11-z,U11,U13-z,U13,U15-z,U15,U31-z,U31,U33-z,U33,U35-z,U35,U51-z,U51,U53-z,U53,U55-z,U55,U71-z,U71,U73-z,U73,U75-z,U75,U91-z,U91,U93-z,U93,U95-z,U95,U111-z,U111,U113-z,U113,U115-z,U115
 3.1250000E-002, 2.0088837E+001, 3.1250000E-002, 2.0080480E+001, 3.1250000E-002, 2.0083759E+001, 3.1250000E-002, 2.0088584E+001, 3.1250000E-002, 2.0082427E+001, 3.1250000E-002, 2.0084935E+001, 3.1250000E-002, 2.0087245E+001, 3.1250000E-002, 2.0083402E+001, 3.1250000E-002, 2.0084397E+001, 3.1250000E-002, 2.0087304E+001, 3.1250000E-002, 2.0084437E+001, 3.1250000E-002, 2.0084759E+001, 3.1250000E-002, 2.0089363E+001, 3.1250000E-002, 2.0082380E+001, 3.1250000E-002, 2.0084392E+001, 3.1250000E-002, 2.0090590E+001, 3.1250000E-002, 2.0080439E+001, 3.1250000E-002, 2.0083796E+001, 3.1250000E-002, 1.5462579E-002, 3.1250000E-002, 1.3634110E-002, 3.1250000E-002, 1.4395309E-002, 3.1250000E-002, 1.5286092E-002, 3.1250000E-002, 1.3996453E-002, 3.1250000E-002, 1.4562062E-002, 3.1250000E-002, 1.5120998E-002, 3.1250000E-002, 1.4362594E-002, 3.1250000E-002, 1.4511330E-002, 3.1250000E-002, 1.5214298E-002, 3.1250000E-002, 1.4922496E-002, 3.1250000E-002, 1.4949452E-002, 3.1250000E-002, 1.5435682E-002, 3.1250000E-002, 1.4323188E-002, 3.1250000E-002, 1.4700116E-002, 3.1250000E-002, 1.5850735E-002, 3.1250000E-002, 1.4117596E-002, 3.1250000E-002, 1.4581100E-002
 9.3750000E-002, 2.0235059E+001, 9.3750000E-002, 2.0213568E+001, 9.3750000E-002, 2.0222807E+001, 9.3750000E-002, 2.0234654E+001, 9.3750000E-002, 2.0217867E+001, 9.3750000E-002, 2.0225873E+001, 9.3750000E-002, 2.0232262E+001, 9.3750000E-002, 2.0220751E+001, 9.3750000E-002, 2.0225706E+001, 9.3750000E-002, 2.0232193E+001, 9.3750000E-002, 2.0222314E+001, 9.3750000E-002, 2.0225054E+001, 9.3750000E-002, 2.0236480E+001, 9.3750000E-002, 2.0218234E+001, 9.3750000E-002, 2.0225143E+001, 9.3750000E-002, 2.0238046E+001, 9.3750000E-002, 2.0213549E+001, 9.3750000E-002, 2.0224361E+001, 9.3750000E-002, 2.8040390E-002, 9.3750000E-002, 2.5531006E-002, 9.3750000E-002, 2.7102906E-002, 9.3750000E-002, 2.8034629E-002, 9.3750000E-002, 2.5948708E-002, 9.3750000E-002, 2.7310135E-002, 9.3750000E-002, 2.7767198E-002, 9.3750000E-002, 2.6292607E-002, 9.3750000E-002, 2.7615174E-002, 9.3750000E-002, 2.7731784E-002, 9.3750000E-002, 2.6656680E-002, 9.3750000E-002, 2.7764267E-002, 9.3750000E-002, 2.8229002E-002, 9.3750000E-002, 2.6220335E-002, 9.3750000E-002, 2.7533657E-002, 9.3750000E-002, 2.8556071E-002, 9.3750000E-002, 2.5903332E-002, 9.3750000E-002, 2.7640244E-002
 1.5625000E-001, 2.0353848E+001, 1.5625000E-001, 2.0323585E+001, 1.5625000E-001, 2.0338136E+001, 1.5625000E-001, 2.0353761E+001, 1.5625000E-001, 2.0329278E+001, 1.5625000E-001, 2.0341774E+001, 1.5625000E-001, 2.0351650E+001, 1.5625000E-001, 2.0333591E+001, 1.5625000E-001, 2.0341187E+001, 1.5625000E-001, 2.0351493E+001, 1.5625000E-001, 2.0333519E+001, 1.5625000E-001, 2.0340560E+001, 1.5625000E-001, 2.0354952E+001, 1.5625000E-001, 2.0329513E+001, 1.5625000E-001, 2.0340860E+001, 1.5625000E-001, 2.0356971E+001, 1.5625000E-001, 2.0324280E+001, 1.5625000E-001, 2.0340505E+001, 1.5625000E-001, 3.2944966E-002, 1.5625000E-001, 3.0829287E-002, 1.5625000E-001, 3.2614428E-002, 1.5625000E-001, 3.3140606E-002, 1.5625000E-001, 3.1014233E-002, 1.5625000E-001, 3.2676130E-002, 1.5625000E-001, 3.2843187E-002, 1.5625000E-001, 3.1150490E-002, 1.5625000E-001, 3.2825522E-002, 1.5625000E-001, 3.2820448E-002, 1.5625000E-001, 3.1273698E-002, 1.5625000E-001, 3.3138035E-002, 1.5625000E-001, 3.3270745E-002, 1.5625000E-001, 3.0944116E-002, 1.5625000E-001, 3.2879405E-002, 1.5625000E-001, 3.3424781E-002, 1.5625000E-001, 3.0728391E-002, 1.5625000E-001, 3.2946350E-002
 2.1875000E-001, 2.0452513E+001, 2.1875000E-001, 2.0417759E+001, 2.1875000E-001, 2.0434304E+001, 2.1875000E-001, 2.0452840E+001, 2.1875000E-001, 2.0422868E+001, 2.1875000E-001, 2.0438251E+001, 2.1875000E-001, 2.0450918E+001, 2.1875000E-001, 2.0427861E+001, 2.1875000E-001, 2.0436927E+001, 2.1875000E-001, 2.0450892E+001, 2.1875000E-001, 2.0426143E+001, 2.1875000E-001, 2.0436537E+001, 2.1875000E-001, 2.0452365E+001, 2.1875000E-001, 2.0423215E+001, 2.1875000E-001, 2.0436379E+001, 2.1875000E-001, 2.0455009E+001, 2.1875000E-001, 2.0418503E+001, 2.1875000E-001, 2.0435795E+001, 2.1875000E-001, 3.6593131E-002, 2.1875000E-001, 3.4516835E-002, 2.1875000E-001, 3.6015661E-002, 2.1875000E-001, 3.6579484E-002, 2.1875000E-001, 3.4558056E-002, 2.1875000E-001, 3.6166762E-002, 2.1875000E-001, 3.6375856E-002, 2.1875000E-001, 3.4528346E-002, 2.1875000E-001, 3.6031326E-002, 2.1875000E-001, 3.6546926E-002, 2.1875000E-001, 3.4551852E-002, 2.1875000E-001, 3.6234948E-002, 2.1875000E-001, 3.6613655E-002, 2.1875000E-001, 3.4439374E-002, 2.1875000E-001, 3.6212228E-002, 2.1875000E-001, 3.6684046E-002, 2.1875000E-001, 3.4287297E-002, 2.1875000E-001, 3.5997505E-002
 2.8125000E-001, 2.0533625E+001, 2.8125000E-001, 2.0497838E+001, 2.8125000E-001, 2.0512676E+001, 2.8125000E-001, 2.0534218E+001, 2.8125000E-001, 2.0501225E+001, 2.8125000E-001, 2.0516945E+001, 2.8125000E-001, 2.0532961E+001, 2.8125000E-001, 2.0505050E+001, 2.8125000E-001, 2.0515887E+001, 2.8125000E-001, 2.0532321E+001, 2.8125000E-001, 2.0504098E+001, 2.8125000E-001, 2.0515255E+001, 2.8125000E-001, 2.0532329E+001, 2.8125000E-001, 2.0501952E+001, 2.8125000E-001, 2.0514432E+001, 2.8125000E-001, 2.0535274E+001, 2.8125000E-001, 2.0498157E+001, 2.8125000E-001, 2.0513741E+001, 2.8125000E-001, 3.9118170E-002, 2.8125000E-001, 3.6977255E-002, 2.8125000E-001, 3.8135946E-002, 2.8125000E-001, 3.9089660E-002, 2.8125000E-001, 3.7013803E-002, 2.8125000E-001, 3.8390999E-002, 2.8125000E-001, 3.8903499E-002, 2.8125000E-001, 3.6994037E-002, 2.8125000E-001, 3.8100714E-002, 2.8125000E-001, 3.9153634E-002, 2.8125000E-001, 3.7008668E-002, 2.8125000E-001, 3.8155705E-002, 2.8125000E-001, 3.9046674E-002, 2.8125000E-001, 3.6998069E-002, 2.8125000E-001, 3.8248365E-002, 2.8125000E-001, 3.9119418E-002, 2.8125000E-001, 3.6881097E-002, 2.8125000E-001, 3.8067731E-002
 3.4375000E-001, 2.0600502E+001, 3.4375000E-001, 2.0565007E+001, 3.4375000E-001, 2.0577152E+001, 3.4375000E-001, 2.0601131E+001, 3.4375000E-001, 2.0567680E+001, 3.4375000E-001, 2.0582026E+001, 3.4375000E-001, 2.0600418E+001, 3.4375000E-001, 2.0570016E+001, 3.4375000E-001, 2.0581997E+001, 3.4375000E-001, 2.0599577E+001, 3.4375000E-001, 2.0570989E+001, 3.4375000E-001, 2.0581094E+001, 3.4375000E-001, 2.0599201E+001, 3.4375000E-001, 2.0568869E+001, 3.4375000E-001, 2.0579566E+001, 3.4375000E-001, 2.0601569E+001, 3.4375000E-001, 2.0566050E+001, 3.4375000E-001, 2.0578753E+001, 3.4375000E-001, 4.0855962E-002, 3.4375000E-001, 3.8850571E-002, 3.4375000E-001, 3.9576024E-002, 3.4375000E-001, 4.0791509E-002, 3.4375000E-001, 3.8929529E-002, 3.4375000E-001, 3.9918940E-002, 3.4375000E-001, 4.0742063E-002, 3.4375000E-001, 3.9008913E-002, 3.4375000E-001, 3.9779850E-002, 3.4375000E-001, 4.0951151E-002, 3.4375000E-001, 3.8917362E-002, 3.4375000E-001, 3.9579381E-002, 3.4375000E-001, 4.0951505E-002, 3.4375000E-001, 3.8971886E-002, 3.4375000E-001, 3.9545047E-002, 3.4375000E-001, 4.0973313E-002, 3.4375000E-001, 3.8918207E-002, 3.4375000E-001, 3.9609110E-002
 4.0625000E-001, 2.0656463E+001, 4.0625000E-001, 2.0622583E+001, 4.0625000E-001, 2.0631732E+001, 4.0625000E-001, 2.0656861E+001, 4.0625000E-001, 2.0624355E+001, 4.0625000E-001, 2.0636551E+001, 4.0625000E-001, 2.0656195E+001, 4.0625000E-001, 2.0625851E+001, 4.0625000E-001, 2.0638337E+001, 4.0625000E-001, 2.0655792E+001, 4.0625000E-001, 2.0628029E+001, 4.0625000E-001, 2.0638026E+001, 4.0625000E-001, 2.0656136E+001, 4.0625000E-001, 2.0625803E+001, 4.0625000E-001, 2.0635635E+001, 4.0625000E-001, 2.0657637E+001, 4.0625000E-001, 2.0624030E+001, 4.0625000E-001, 2.0634547E+001, 4.0625000E-001, 4.2141922E-002, 4.0625000E-001, 4.0439797E-002, 4.0625000E-001, 4.0740377E-002, 4.0625000E-001, 4.2016778E-002, 4.0625000E-001, 4.0385133E-002, 4.0625000E-001, 4.1070968E-002, 4.0625000E-001, 4.2040189E-002, 4.0625000E-001, 4.0479647E-002, 4.0625000E-001, 4.1121517E-002, 4.0625000E-001, 4.2162541E-002, 4.0625000E-001, 4.0463023E-002, 4.0625000E-001, 4.0990803E-002, 4.0625000E-001, 4.2333168E-002, 4.0625000E-001, 4.0471735E-002, 4.0625000E-001, 4.0730353E-002, 4.0625000E-001, 4.2382388E-002, 4.0625000E-001, 4.0429974E-002, 4.0625000E-001, 4.0888925E-002
 4.6875000E-001, 2.0704175E+001, 4.6875000E-001, 2.0672945E+001, 4.6875000E-001, 2.0679014E+001, 4.6875000E-001, 2.0704133E+001, 4.6875000E-001, 2.0673604E+001, 4.6875000E-001, 2.0682891E+001, 4.6875000E-001, 2.0703829E+001, 4.6875000E-001, 2.0674136E+001, 4.6875000E-001, 2.0685879E+001, 4.6875000E-001, 2.0703617E+001, 4.6875000E-001, 2.0676622E+001, 4.6875000E-001, 2.0686650E+001, 4.6875000E-001, 2.0704752E+001, 4.6875000E-001, 2.0674672E+001, 4.6875000E-001, 2.0684201E+001, 4.6875000E-001, 2.0705847E+001, 4.6875000E-001, 2.0673511E+001, 4.6875000E-001, 2.0682804E+001, 4.6875000E-001, 4.3185919E-002, 4.6875000E-001, 4.1667351E-002, 4.6875000E-001, 4.1818311E-002, 4.6875000E-001, 4.3003912E-002, 4.6875000E-001, 4.1547546E-002, 4.6875000E-001, 4.2062393E-002, 4.6875000E-001, 4.3066114E-002, 4.6875000E-001, 4.1607586E-002, 4.6875000E-001, 4.2201022E-002, 4.6875000E-001, 4.3128408E-002, 4.6875000E-001, 4.1637643E-002, 4.6875000E-001, 4.2200469E-002, 4.6875000E-001, 4.3350683E-002, 4.6875000E-001, 4.1560812E-002, 4.6875000E-001, 4.1897383E-002, 4.6875000E-001, 4.3431774E-002, 4.6875000E-001, 4.1539971E-002, 4.6875000E-001, 4.1977163E-002
 5.3125000E-001, 2.0745119E+001, 5.3125000E-001, 2.0716671E+001, 5.3125000E-001, 2.0720028E+001, 5.3125000E-001, 2.0744928E+001, 5.3125000E-001, 2.0716548E+001, 5.3125000E-001, 2.0722192E+001, 5.3125000E-001, 2.0745173E+001, 5.3125000E-001, 2.0716113E+001, 5.3125000E-001, 2.0725296E+001, 5.3125000E-001, 2.0744593E+001, 5.3125000E-001, 2.0718241E+001, 5.3125000E-001, 2.0727054E+001, 5.3125000E-001, 2.0745944E+001, 5.3125000E-001, 2.0716927E+001, 5.3125000E-001, 2.0725407E+001, 5.3125000E-001, 2.0747240E+001, 5.3125000E-001, 2.0716377E+001, 5.3125000E-001, 2.0724062E+001, 5.3125000E-001, 4.4156325E-002, 5.3125000E-001, 4.2737269E-002, 5.3125000E-001, 4.2773064E-002, 5.3125000E-001, 4.3965648E-002, 5.3125000E-001, 4.2688317E-002, 5.3125000E-001, 4.2899418E-002, 5.3125000E-001, 4.3989476E-002, 5.3125000E-001, 4.2572050E-002, 5.3125000E-001, 4.3068242E-002, 5.3125000E-001, 4.4069268E-002, 5.3125000E-001, 4.2581153E-002, 5.3125000E-001, 4.3092825E-002, 5.3125000E-001, 4.4267150E-002, 5.3125000E-001, 4.2540031E-002, 5.3125000E-001, 4.2944347E-002, 5.3125000E-001, 4.4332359E-002, 5.3125000E-001, 4.2528895E-002, 5.3125000E-001, 4.2877804E-002
