s,kW/m2,kW/m2
Time,"NetHF0B","NetHF0T"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0000772E+003, 9.7041627E-004, 9.6897968E-004
 1.0000702E+004, 4.8477389E-004, 5.0591918E-004
 1.5000000E+004, 5.0071664E-004, 5.0282959E-004
