s,s,mg,mg,mg,mg,mm/s,mm/s,mm/s,mm/s,mg,mg,mg,mg,kg/s,kg/s,kg/s,kg/s,kg/s
 9.0001314E+000, 8.5001515E+000, 8.5316444E-002, 7.9581529E-002, 7.5571933E-002, 7.3515875E-002, 3.2018282E-001, 3.0717207E-001, 3.0000378E-001, 2.9954641E-001, 2.7588203E-004, 2.6773927E-004, 2.6064126E-004, 2.5608797E-004, 2.7974993E-009, 2.7988377E-009, 2.6420294E-009, 2.4991076E-009,-2.5147151E-009
 1.0000091E+001, 9.5001777E+000, 8.5725752E-002, 7.9011168E-002, 7.5698040E-002, 7.3529230E-002, 3.2187531E-001, 3.0564033E-001, 3.0065868E-001, 2.9944030E-001, 3.1190308E-004, 3.0096671E-004, 2.9230730E-004, 2.8682692E-004, 2.7974995E-009, 2.7937093E-009, 2.6412772E-009, 2.4918459E-009,-2.5029225E-009
 1.1000051E+001, 1.0500138E+001, 8.6038064E-002, 7.9453662E-002, 7.5561430E-002, 7.3369374E-002, 3.2309357E-001, 3.0822890E-001, 3.0088724E-001, 2.9944232E-001, 3.4854521E-004, 3.3422533E-004, 3.2395149E-004, 3.1755620E-004, 2.7974995E-009, 2.7929575E-009, 2.6381128E-009, 2.4911449E-009,-2.4960237E-009
 1.2000011E+001, 1.1500097E+001, 8.7456210E-002, 7.9205161E-002, 7.5432279E-002, 7.3248944E-002, 3.2861655E-001, 3.0735198E-001, 3.0116750E-001, 2.9945500E-001, 3.8514726E-004, 3.6754151E-004, 3.5555610E-004, 3.4823132E-004, 2.7974995E-009, 2.7931778E-009, 2.6363403E-009, 2.4892680E-009,-2.4933687E-009
 1.3000103E+001, 1.2500124E+001, 8.7352088E-002, 7.9841896E-002, 7.5418350E-002, 7.3158700E-002, 3.2818439E-001, 3.0987638E-001, 3.0086514E-001, 2.9957647E-001, 4.2142329E-004, 4.0079438E-004, 3.8711787E-004, 3.7885966E-004, 2.7974995E-009, 2.7932996E-009, 2.6356039E-009, 2.4884675E-009,-2.4909648E-009
 1.4000063E+001, 1.3500150E+001, 8.6193605E-002, 7.9552377E-002, 7.5532909E-002, 7.3197166E-002, 3.2380989E-001, 3.0916825E-001, 3.0136774E-001, 2.9962127E-001, 4.5806752E-004, 4.3414983E-004, 4.1869615E-004, 4.0946858E-004, 2.7974995E-009, 2.7921596E-009, 2.6351877E-009, 2.4860364E-009,-2.4877362E-009
 1.5000023E+001, 1.4500110E+001, 8.8206496E-002, 7.9556585E-002, 7.5529925E-002, 7.3171306E-002, 3.3161638E-001, 3.0958282E-001, 3.0147196E-001, 2.9962640E-001, 4.9529366E-004, 4.6749515E-004, 4.5027393E-004, 4.4008290E-004, 2.7974995E-009, 2.7921291E-009, 2.6361077E-009, 2.4856603E-009,-2.4861094E-009
 1.6000116E+001, 1.4500110E+001, 6.4782619E-002, 5.9744988E-002, 5.6800198E-002, 5.5093992E-002, 3.3157707E-001, 3.0922048E-001, 3.0141469E-001, 2.9964731E-001, 5.3128604E-004, 5.0068878E-004, 4.8183148E-004, 4.7069251E-004, 2.7974995E-009, 2.7955970E-009, 2.6347065E-009, 2.4882896E-009,-2.4878068E-009
 1.7000076E+001, 1.4500110E+001, 6.4611376E-002, 5.9807542E-002, 5.6808904E-002, 5.5072706E-002, 3.2454221E-001, 3.0738466E-001, 3.0148661E-001, 2.9951279E-001, 5.6708465E-004, 5.3394862E-004, 5.1339555E-004, 5.0127540E-004, 2.7974995E-009, 2.7958466E-009, 2.6373498E-009, 2.4879008E-009,-2.4887903E-009
 1.8000035E+001, 1.4500110E+001, 6.4367414E-002, 5.9780642E-002, 5.6823964E-002, 5.5086670E-002, 3.2095183E-001, 3.0878310E-001, 3.0061181E-001, 2.9958631E-001, 6.0257180E-004, 5.6712886E-004, 5.4497989E-004, 5.3189339E-004, 2.7974995E-009, 2.7936953E-009, 2.6363232E-009, 2.4869033E-009,-2.4869454E-009
 1.9000128E+001, 1.4500110E+001, 6.4641636E-002, 5.9783558E-002, 5.6852001E-002, 5.5110432E-002, 3.3040680E-001, 3.0895925E-001, 3.0132819E-001, 2.9965288E-001, 6.3894420E-004, 6.0034988E-004, 5.7661399E-004, 5.6255274E-004, 2.7974995E-009, 2.7891743E-009, 2.6344916E-009, 2.4836760E-009,-2.4839239E-009
 2.0000088E+001, 1.4500110E+001, 6.5045041E-002, 5.9787417E-002, 5.6857814E-002, 5.5128482E-002, 3.2676760E-001, 3.1001505E-001, 3.0129269E-001, 2.9959939E-001, 6.7597538E-004, 6.3357236E-004, 6.0821331E-004, 5.9321855E-004, 2.7974995E-009, 2.7902299E-009, 2.6331099E-009, 2.4847745E-009,-2.4844668E-009
 2.1000048E+001, 1.4500110E+001, 6.5125208E-002, 5.9824326E-002, 5.6858261E-002, 5.5131092E-002, 3.3034941E-001, 3.0830154E-001, 3.0128313E-001, 2.9959924E-001, 7.1237730E-004, 6.6690928E-004, 6.3980121E-004, 6.2385296E-004, 2.7974995E-009, 2.7940630E-009, 2.6340026E-009, 2.4865364E-009,-2.4869926E-009
 2.2000007E+001, 1.4500110E+001, 6.5253741E-002, 5.9842104E-002, 5.6854582E-002, 5.5126673E-002, 3.2341247E-001, 3.1024767E-001, 3.0112184E-001, 2.9949958E-001, 7.4905637E-004, 7.0021283E-004, 6.7137355E-004, 6.5446293E-004, 2.7974995E-009, 2.7939852E-009, 2.6368705E-009, 2.4867787E-009,-2.4873683E-009
 2.3000100E+001, 1.4500110E+001, 6.5324152E-002, 5.9864253E-002, 5.6851847E-002, 5.5123269E-002, 3.2705994E-001, 3.0966387E-001, 3.0092655E-001, 2.9955945E-001, 7.8562475E-004, 7.3355996E-004, 7.0295020E-004, 6.8507656E-004, 2.7974995E-009, 2.7935767E-009, 2.6372258E-009, 2.4865885E-009,-2.4857304E-009
 2.4000060E+001, 1.4500110E+001, 6.5461303E-002, 5.9892058E-002, 5.6847153E-002, 5.5119002E-002, 3.2697153E-001, 3.1059024E-001, 3.0147105E-001, 2.9964845E-001, 8.2260025E-004, 7.6695557E-004, 7.3450982E-004, 7.1567803E-004, 2.7974995E-009, 2.7916671E-009, 2.6343034E-009, 2.4854531E-009,-2.4839599E-009
 2.5000020E+001, 1.4500110E+001, 6.5575452E-002, 5.9899513E-002, 5.6840483E-002, 5.5113859E-002, 3.2871802E-001, 3.1001980E-001, 3.0108710E-001, 2.9966722E-001, 8.5960035E-004, 8.0026901E-004, 7.6605325E-004, 7.4626990E-004, 2.7974995E-009, 2.7913479E-009, 2.6343977E-009, 2.4857295E-009,-2.4847270E-009
 2.6000112E+001, 1.4500110E+001, 6.5538997E-002, 5.9896908E-002, 5.6835952E-002, 5.5107729E-002, 3.2729783E-001, 3.0753259E-001, 3.0099996E-001, 2.9967032E-001, 8.9581175E-004, 8.3353369E-004, 7.9760653E-004, 7.7685409E-004, 2.7974995E-009, 2.7940259E-009, 2.6347294E-009, 2.4866109E-009,-2.4859830E-009
 2.7000072E+001, 1.4500110E+001, 6.5524013E-002, 5.9887819E-002, 5.6830628E-002, 5.5102224E-002, 3.1751027E-001, 3.0953792E-001, 3.0060751E-001, 2.9962842E-001, 9.3212094E-004, 8.6674781E-004, 8.2914530E-004, 8.0743156E-004, 2.7974995E-009, 2.7948303E-009, 2.6352518E-009, 2.4866946E-009,-2.4867097E-009
 2.8000032E+001, 1.4500110E+001, 6.5550754E-002, 5.9890380E-002, 5.6835337E-002, 5.5102705E-002, 3.1932485E-001, 3.0777683E-001, 3.0057623E-001, 2.9966745E-001, 9.6871484E-004, 9.0003598E-004, 8.6075061E-004, 8.3804615E-004, 2.7974995E-009, 2.7911563E-009, 2.6362895E-009, 2.4847239E-009,-2.4850083E-009
 2.9000125E+001, 1.4500110E+001, 6.5512160E-002, 5.9887364E-002, 5.6836507E-002, 5.5104637E-002, 3.2935211E-001, 3.0592296E-001, 3.0139646E-001, 2.9962625E-001, 1.0048351E-003, 9.3328804E-004, 8.9233782E-004, 8.6867663E-004, 2.7974995E-009, 2.7951573E-009, 2.6345564E-009, 2.4871545E-009,-2.4863456E-009
 3.0000000E+001, 1.4500110E+001, 6.5460700E-002, 5.9877048E-002, 5.6838941E-002, 5.5105417E-002, 3.2750705E-001, 3.0616359E-001, 3.0136420E-001, 2.9952154E-001, 1.0407974E-003, 9.6646869E-004, 9.2393001E-004, 8.9929300E-004, 2.7974995E-009, 2.7936326E-009, 2.6356582E-009, 2.4868364E-009,-2.4872890E-009
