s,s,mg,mg,mg,mg,mm/s,mm/s,mm/s,mm/s,mg,mg,mg,mg,kg/s,kg/s,kg/s,kg/s,kg/s
 9.0002676E+000, 8.5004241E+000, 2.1576894E-001, 1.7813329E-001, 1.6655339E-001, 1.5863096E-001, 3.5215504E-001, 3.0687644E-001, 3.0123793E-001, 3.0054818E-001, 3.2006866E-004, 2.7311081E-004, 2.6212513E-004, 2.5718344E-004, 1.4460420E-009, 1.4347795E-009, 1.2735246E-009, 1.1705027E-009,-1.2527731E-009
 1.0000256E+001, 9.5004129E+000, 2.0859863E-001, 1.7784158E-001, 1.6569964E-001, 1.5758709E-001, 3.4085476E-001, 3.0612785E-001, 3.0124374E-001, 3.0056071E-001, 3.5920277E-004, 3.0585676E-004, 2.9269506E-004, 2.8628363E-004, 1.4460422E-009, 1.4394914E-009, 1.2690048E-009, 1.1583269E-009,-1.2286437E-009
 1.1000245E+001, 1.0500402E+001, 2.0187835E-001, 1.7804236E-001, 1.6570666E-001, 1.5677083E-001, 3.2633657E-001, 3.0430116E-001, 3.0108771E-001, 3.0055581E-001, 3.9663415E-004, 3.3861085E-004, 3.2317588E-004, 3.1520652E-004, 1.4460422E-009, 1.4604277E-009, 1.2794641E-009, 1.1584807E-009,-1.2195582E-009
 1.2000234E+001, 1.1500390E+001, 2.0633635E-001, 1.7911747E-001, 1.6642802E-001, 1.5659599E-001, 3.3291838E-001, 3.0435731E-001, 3.0091933E-001, 3.0051746E-001, 4.3403179E-004, 3.7146207E-004, 3.5373992E-004, 3.4403293E-004, 1.4460422E-009, 1.4547639E-009, 1.2836600E-009, 1.1520630E-009,-1.2032044E-009
 1.3000223E+001, 1.2500379E+001, 2.1541916E-001, 1.7922847E-001, 1.6700820E-001, 1.5690871E-001, 3.4984416E-001, 3.0573032E-001, 3.0101985E-001, 3.0050116E-001, 4.7293807E-004, 4.0446407E-004, 3.8443588E-004, 3.7288144E-004, 1.4460422E-009, 1.4402309E-009, 1.2798490E-009, 1.1428398E-009,-1.1825353E-009
 1.4000211E+001, 1.3500368E+001, 2.2004639E-001, 1.7844035E-001, 1.6660770E-001, 1.5714387E-001, 3.5907341E-001, 3.0699095E-001, 3.0118809E-001, 3.0052803E-001, 5.1309019E-004, 4.3739679E-004, 4.1515060E-004, 4.0178934E-004, 1.4460422E-009, 1.4331638E-009, 1.2704117E-009, 1.1362917E-009,-1.1652371E-009
 1.5000200E+001, 1.4500357E+001, 2.2030621E-001, 1.7752531E-001, 1.6561024E-001, 1.5684713E-001, 3.6022951E-001, 3.0735140E-001, 3.0128958E-001, 3.0055886E-001, 5.5368727E-004, 4.7015265E-004, 4.4572682E-004, 4.3069339E-004, 1.4460422E-009, 1.4327400E-009, 1.2642708E-009, 1.1347172E-009,-1.1563292E-009
 1.6000189E+001, 1.4500357E+001, 7.2315447E-002, 5.8732329E-002, 5.4726087E-002, 5.1866209E-002, 3.5178935E-001, 3.0713716E-001, 3.0130389E-001, 3.0056683E-001, 5.9385385E-004, 5.0277476E-004, 4.7612370E-004, 4.5950180E-004, 1.4460422E-009, 1.4324111E-009, 1.2616699E-009, 1.1326321E-009,-1.1509354E-009
 1.7000178E+001, 1.4500357E+001, 7.1252375E-002, 5.8722494E-002, 5.4616657E-002, 5.1746517E-002, 3.3955974E-001, 3.0602906E-001, 3.0125373E-001, 3.0056772E-001, 6.3284741E-004, 5.3539253E-004, 5.0640515E-004, 4.8818304E-004, 1.4460422E-009, 1.4367242E-009, 1.2622236E-009, 1.1304350E-009,-1.1473454E-009
 1.8000166E+001, 1.4500357E+001, 6.9926901E-002, 5.8790556E-002, 5.4599348E-002, 5.1653694E-002, 3.2606256E-001, 3.0432618E-001, 3.0106445E-001, 3.0055444E-001, 6.7022244E-004, 5.6812921E-004, 5.3671854E-004, 5.1677607E-004, 1.4460422E-009, 1.4586831E-009, 1.2754019E-009, 1.1374145E-009,-1.1527420E-009
 1.9000155E+001, 1.4500357E+001, 6.9264767E-002, 5.8876512E-002, 5.4676383E-002, 5.1615097E-002, 3.3242551E-001, 3.0437072E-001, 3.0092058E-001, 3.0051295E-001, 7.0759886E-004, 6.0098128E-004, 5.6722237E-004, 5.4538648E-004, 1.4460422E-009, 1.4535892E-009, 1.2813887E-009, 1.1377545E-009,-1.1494779E-009
 2.0000144E+001, 1.4500357E+001, 6.9379133E-002, 5.8980116E-002, 5.4782116E-002, 5.1635297E-002, 3.4940059E-001, 3.0565694E-001, 3.0101218E-001, 3.0050044E-001, 7.4639654E-004, 6.3397788E-004, 5.9789150E-004, 5.7411732E-004, 1.4460422E-009, 1.4400782E-009, 1.2782271E-009, 1.1340023E-009,-1.1404413E-009
 2.1000133E+001, 1.4500357E+001, 6.9853823E-002, 5.9030765E-002, 5.4861832E-002, 5.1681624E-002, 3.5911304E-001, 3.0700618E-001, 3.0118087E-001, 3.0052719E-001, 7.8652238E-004, 6.6691307E-004, 6.2859139E-004, 6.0295770E-004, 1.4460422E-009, 1.4320895E-009, 1.2689442E-009, 1.1303195E-009,-1.1324452E-009
 2.2000121E+001, 1.4500357E+001, 7.0310555E-002, 5.9020844E-002, 5.4885329E-002, 5.1720621E-002, 3.6003790E-001, 3.0738280E-001, 3.0129364E-001, 3.0055866E-001, 8.2710580E-004, 6.9966899E-004, 6.5916121E-004, 6.3182104E-004, 1.4460422E-009, 1.4321663E-009, 1.2628592E-009, 1.1305540E-009,-1.1313065E-009
 2.3000110E+001, 1.4500357E+001, 7.0552841E-002, 5.8983041E-002, 5.4862134E-002, 5.1731711E-002, 3.5128729E-001, 3.0714012E-001, 3.0130731E-001, 3.0056804E-001, 8.6724361E-004, 7.3228997E-004, 6.8954963E-004, 6.6060369E-004, 1.4460422E-009, 1.4321763E-009, 1.2606215E-009, 1.1298309E-009,-1.1320370E-009
 2.4000099E+001, 1.4500357E+001, 7.0502498E-002, 5.8953677E-002, 5.4821224E-002, 5.1716023E-002, 3.3898103E-001, 3.0600676E-001, 3.0125329E-001, 3.0056745E-001, 9.0618748E-004, 7.6491113E-004, 7.1982371E-004, 6.8926476E-004, 1.4460422E-009, 1.4354680E-009, 1.2613551E-009, 1.1281861E-009,-1.1327627E-009
 2.5000088E+001, 1.4500357E+001, 7.0176464E-002, 5.8953626E-002, 5.4795148E-002, 5.1688349E-002, 3.2508047E-001, 3.0430658E-001, 3.0106063E-001, 3.0055382E-001, 9.4354380E-004, 7.9766253E-004, 7.5013473E-004, 7.1784182E-004, 1.4460422E-009, 1.4579106E-009, 1.2742007E-009, 1.1350088E-009,-1.1407970E-009
 2.6000077E+001, 1.4500357E+001, 6.9893955E-002, 5.8971774E-002, 5.4806893E-002, 5.1669568E-002, 3.3085998E-001, 3.0423343E-001, 3.0091837E-001, 3.0051126E-001, 9.8080384E-004, 8.3052508E-004, 7.8064792E-004, 7.4644247E-004, 1.4460422E-009, 1.4541278E-009, 1.2814548E-009, 1.1366878E-009,-1.1410807E-009
 2.7000065E+001, 1.4500357E+001, 6.9871380E-002, 5.9008134E-002, 5.4842034E-002, 5.1673561E-002, 3.4872046E-001, 3.0556502E-001, 3.0099901E-001, 3.0049857E-001, 1.0194829E-003, 8.6352921E-004, 8.1133012E-004, 7.7517408E-004, 1.4460422E-009, 1.4408870E-009, 1.2785855E-009, 1.1336737E-009,-1.1343671E-009
 2.8000054E+001, 1.4500357E+001, 7.0050660E-002, 5.9030886E-002, 5.4876206E-002, 5.1692782E-002, 3.5940499E-001, 3.0700497E-001, 3.0116863E-001, 3.0052458E-001, 1.0595947E-003, 8.9647546E-004, 8.4204437E-004, 8.0402012E-004, 1.4460422E-009, 1.4317447E-009, 1.2689430E-009, 1.1298435E-009,-1.1274610E-009
 2.9000043E+001, 1.4500357E+001, 7.0269548E-002, 5.9026445E-002, 5.4888551E-002, 5.1712495E-002, 3.6042218E-001, 3.0741684E-001, 3.0129344E-001, 3.0055659E-001, 1.1002137E-003, 9.2923548E-004, 8.7262682E-004, 8.3289133E-004, 1.4460422E-009, 1.4319916E-009, 1.2625008E-009, 1.1300607E-009,-1.1273854E-009
 3.0000000E+001, 1.4500357E+001, 7.0405306E-002, 5.9005395E-002, 5.4876329E-002, 5.1719785E-002, 3.5135482E-001, 3.0717184E-001, 3.0131016E-001, 3.0056862E-001, 1.1403820E-003, 9.6185113E-004, 9.0301731E-004, 8.6168001E-004, 1.4460422E-009, 1.4322522E-009, 1.2603075E-009, 1.1295911E-009,-1.1292093E-009
