s,mol/mol,mol/mol,mol/mol,mol/mol,C,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,kg/kg,kg/kg,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,O2Rear,CO2Rear,CORear,UHRear,TRSampPtRh,O2Front,CO2Front,COFront,UHFront,TFSampPtRh,TRSampA,TFSampA,YsootR,YsootF,HFRFL,HFFFL,HFOFL,HFRCE,HFCCE,HFFCE,TSHFRFL,TSHFFFL,TSHFOFL,TSHFRCE,TSHFCCE,TSHFFCE,TSXHFRFL,TSXHFFFL,TSXHFRCE,TSXHFCCE,TSXHFFCE,TR3,TR30,TR60,TR90,TR105,TR120,TR135,TR150,TR180,TR210,TR237,TF3,TF30,TF60,TF90,TF105,TF120,TF135,TF150,TF180,TF210,TF237
 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00, 0.000E+00, 2.000E+01, 2.095E-01, 3.901E-04, 0.000E+00, 0.000E+00, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 0.000E+00,-2.869E-06,-4.882E-06,-3.096E-05,-1.733E-06,-2.216E-06,-3.326E-06, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01
 5.012E+00, 2.095E-01, 3.941E-04, 1.673E-08, 3.334E-12, 2.010E+01, 2.095E-01, 3.901E-04, 2.662E-14, 1.488E-18, 2.007E+01, 2.008E+01, 2.001E+01, 3.023E-08, 4.812E-14, 4.881E-01, 5.356E-01, 3.807E-02, 3.012E-01, 1.018E+00, 2.855E-01, 2.660E+01, 2.729E+01, 2.048E+01, 2.367E+01, 3.272E+01, 2.346E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.030E+01, 2.042E+01, 2.038E+01, 2.029E+01, 2.026E+01, 2.022E+01, 2.019E+01, 2.016E+01, 2.012E+01, 2.015E+01, 2.100E+01, 2.032E+01, 2.044E+01, 2.039E+01, 2.029E+01, 2.027E+01, 2.022E+01, 2.020E+01, 2.016E+01, 2.012E+01, 2.013E+01, 2.086E+01
 1.000E+01, 2.066E-01, 2.381E-03, 8.320E-06, 6.186E-12, 3.042E+01, 2.038E-01, 4.308E-03, 1.637E-05, 2.909E-10, 4.416E+01, 5.398E+01, 8.811E+01, 1.503E-05, 2.955E-05, 2.517E+00, 2.900E+00, 3.084E-01, 2.480E+00, 6.075E+00, 2.914E+00, 6.981E+01, 7.592E+01, 2.563E+01, 6.700E+01, 1.335E+02, 7.159E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.428E+01, 2.543E+01, 2.509E+01, 2.431E+01, 2.402E+01, 2.379E+01, 2.376E+01, 2.301E+01, 2.268E+01, 2.526E+01, 8.670E+01, 2.483E+01, 2.603E+01, 2.567E+01, 2.477E+01, 2.447E+01, 2.385E+01, 2.359E+01, 2.322E+01, 2.274E+01, 3.308E+01, 9.462E+01
 1.500E+01, 2.015E-01, 5.889E-03, 2.299E-05, 1.504E-09, 7.337E+01, 1.963E-01, 9.439E-03, 3.783E-05, 1.387E-09, 1.110E+02, 1.131E+02, 1.723E+02, 4.146E-05, 6.814E-05, 4.204E+00, 4.329E+00, 5.652E-01, 4.533E+00, 9.458E+00, 4.789E+00, 1.165E+02, 1.219E+02, 3.303E+01, 1.180E+02, 2.133E+02, 1.263E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 3.153E+01, 3.370E+01, 3.323E+01, 4.309E+01, 5.184E+01, 6.211E+01, 6.437E+01, 5.788E+01, 5.998E+01, 8.247E+01, 1.820E+02, 3.365E+01, 3.397E+01, 3.494E+01, 4.716E+01, 5.133E+01, 5.696E+01, 5.985E+01, 6.141E+01, 5.672E+01, 9.394E+01, 1.972E+02
 2.002E+01, 1.939E-01, 1.103E-02, 4.447E-05, 1.940E-10, 1.325E+02, 1.873E-01, 1.556E-02, 6.343E-05, 4.250E-09, 1.990E+02, 1.920E+02, 2.601E+02, 8.011E-05, 1.140E-04, 4.592E+00, 5.648E+00, 7.825E-01, 5.203E+00, 1.386E+01, 7.026E+00, 1.412E+02, 1.580E+02, 4.071E+01, 1.546E+02, 3.040E+02, 1.799E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 3.994E+01, 4.107E+01, 5.041E+01, 8.174E+01, 9.502E+01, 1.153E+02, 1.235E+02, 1.371E+02, 1.333E+02, 1.456E+02, 2.448E+02, 4.400E+01, 4.403E+01, 5.670E+01, 9.941E+01, 1.150E+02, 1.231E+02, 1.249E+02, 1.335E+02, 1.331E+02, 1.614E+02, 2.847E+02
 2.502E+01, 1.870E-01, 1.574E-02, 6.413E-05, 6.838E-10, 2.016E+02, 1.792E-01, 2.108E-02, 8.655E-05, 1.036E-08, 2.790E+02, 2.553E+02, 3.324E+02, 1.153E-04, 1.552E-04, 5.620E+00, 7.325E+00, 1.109E+00, 7.340E+00, 1.488E+01, 8.973E+00, 1.676E+02, 1.960E+02, 5.158E+01, 2.050E+02, 3.464E+02, 2.327E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 4.825E+01, 6.365E+01, 9.510E+01, 1.550E+02, 1.673E+02, 1.820E+02, 1.932E+02, 2.070E+02, 2.076E+02, 2.112E+02, 3.131E+02, 5.580E+01, 6.979E+01, 1.057E+02, 1.473E+02, 1.657E+02, 1.851E+02, 1.912E+02, 2.054E+02, 2.147E+02, 2.451E+02, 3.641E+02
 3.002E+01, 1.757E-01, 2.342E-02, 9.624E-05, 1.104E-09, 2.767E+02, 1.728E-01, 2.541E-02, 1.047E-04, 1.113E-08, 3.330E+02, 3.423E+02, 3.784E+02, 1.726E-04, 1.874E-04, 7.617E+00, 9.058E+00, 1.559E+00, 1.149E+01, 2.230E+01, 1.350E+01, 2.054E+02, 2.371E+02, 6.788E+01, 2.668E+02, 4.131E+02, 3.049E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 6.095E+01, 9.356E+01, 1.381E+02, 2.118E+02, 2.219E+02, 2.420E+02, 2.523E+02, 2.651E+02, 2.741E+02, 2.808E+02, 3.701E+02, 7.298E+01, 9.279E+01, 1.578E+02, 2.390E+02, 2.580E+02, 2.626E+02, 2.664E+02, 2.620E+02, 2.653E+02, 3.003E+02, 4.421E+02
 3.502E+01, 1.673E-01, 2.915E-02, 1.202E-04, 1.087E-09, 3.499E+02, 1.621E-01, 3.269E-02, 1.352E-04, 2.518E-08, 3.942E+02, 3.969E+02, 4.488E+02, 2.152E-04, 2.414E-04, 1.041E+01, 1.066E+01, 1.778E+00, 1.607E+01, 3.805E+01, 1.630E+01, 2.549E+02, 2.682E+02, 7.855E+01, 3.442E+02, 5.360E+02, 3.514E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 8.136E+01, 1.479E+02, 2.002E+02, 2.762E+02, 2.893E+02, 3.106E+02, 3.151E+02, 3.232E+02, 3.371E+02, 3.524E+02, 4.720E+02, 9.090E+01, 1.389E+02, 2.147E+02, 2.886E+02, 3.118E+02, 3.123E+02, 3.171E+02, 3.203E+02, 3.238E+02, 3.570E+02, 4.680E+02
 4.001E+01, 1.611E-01, 3.338E-02, 1.379E-04, 4.545E-09, 4.022E+02, 1.455E-01, 4.400E-02, 1.828E-04, 4.307E-08, 4.645E+02, 4.250E+02, 5.223E+02, 2.464E-04, 3.247E-04, 1.427E+01, 1.338E+01, 2.196E+00, 2.330E+01, 4.829E+01, 2.144E+01, 3.153E+02, 3.106E+02, 8.890E+01, 4.228E+02, 6.106E+02, 4.145E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 1.146E+02, 1.946E+02, 2.735E+02, 3.443E+02, 3.586E+02, 3.837E+02, 3.893E+02, 3.911E+02, 3.971E+02, 4.231E+02, 5.452E+02, 1.120E+02, 1.837E+02, 2.660E+02, 3.352E+02, 3.493E+02, 3.621E+02, 3.718E+02, 3.778E+02, 3.765E+02, 4.138E+02, 5.465E+02
