s,mol/mol,mol/mol,mol/mol,mol/mol,C,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,kg/kg,kg/kg,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,O2Rear,CO2Rear,CORear,UHRear,TRSampPtRh,O2Front,CO2Front,COFront,UHFront,TFSampPtRh,TRSampA,TFSampA,YsootR,YsootF,HFRFL,HFFFL,HFOFL,HFRCE,HFCCE,HFFCE,TSHFRFL,TSHFFFL,TSHFOFL,TSHFRCE,TSHFCCE,TSHFFCE,TSXHFRFL,TSXHFFFL,TSXHFRCE,TSXHFCCE,TSXHFFCE,TR3,TR30,TR60,TR90,TR105,TR120,TR135,TR150,TR180,TR210,TR237,TF3,TF30,TF60,TF90,TF105,TF120,TF135,TF150,TF180,TF210,TF237
 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00, 0.000E+00, 2.000E+01, 2.095E-01, 3.901E-04, 0.000E+00, 0.000E+00, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 0.000E+00,-2.821E-06,-3.779E-06,-4.018E-06,-1.872E-06,-2.859E-06,-3.053E-06, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01
 2.001E+01, 2.088E-01, 8.883E-04, 2.082E-06, 5.789E-12, 2.381E+01, 2.078E-01, 1.559E-03, 4.885E-06, 9.616E-12, 3.182E+01, 2.962E+01, 4.232E+01, 3.762E-06, 8.824E-06, 3.492E-01, 3.705E-01, 1.863E-03, 4.893E-01, 1.233E+00, 4.982E-01, 2.812E+01, 2.854E+01, 2.005E+01, 3.165E+01, 5.166E+01, 3.163E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.067E+01, 2.085E+01, 2.088E+01, 2.098E+01, 2.120E+01, 2.158E+01, 2.168E+01, 2.202E+01, 2.212E+01, 2.507E+01, 4.756E+01, 2.071E+01, 2.089E+01, 2.092E+01, 2.081E+01, 2.089E+01, 2.158E+01, 2.203E+01, 2.274E+01, 2.234E+01, 2.448E+01, 4.560E+01
 4.001E+01, 2.002E-01, 6.780E-03, 2.670E-05, 3.101E-12, 1.004E+02, 1.972E-01, 8.803E-03, 3.516E-05, 7.463E-11, 1.299E+02, 1.292E+02, 1.597E+02, 4.815E-05, 6.335E-05, 1.999E+00, 2.138E+00, 2.039E-02, 2.588E+00, 4.732E+00, 2.927E+00, 7.930E+01, 8.250E+01, 2.068E+01, 9.401E+01, 1.526E+02, 1.011E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.882E+01, 2.985E+01, 3.573E+01, 5.142E+01, 6.328E+01, 8.361E+01, 9.115E+01, 9.574E+01, 9.347E+01, 1.019E+02, 1.656E+02, 2.912E+01, 2.996E+01, 3.839E+01, 5.458E+01, 6.321E+01, 7.868E+01, 8.412E+01, 9.745E+01, 1.023E+02, 1.086E+02, 1.800E+02
 6.001E+01, 1.856E-01, 1.667E-02, 6.803E-05, 1.391E-11, 2.375E+02, 1.817E-01, 1.936E-02, 7.929E-05, 1.648E-10, 2.663E+02, 2.653E+02, 2.972E+02, 1.223E-04, 1.424E-04, 3.954E+00, 4.216E+00, 7.176E-02, 6.114E+00, 1.003E+01, 6.674E+00, 1.388E+02, 1.471E+02, 2.279E+01, 1.934E+02, 2.742E+02, 2.072E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 4.595E+01, 6.093E+01, 1.246E+02, 1.686E+02, 1.819E+02, 1.988E+02, 2.068E+02, 2.218E+02, 2.325E+02, 2.443E+02, 3.123E+02, 4.876E+01, 5.858E+01, 1.225E+02, 1.723E+02, 1.864E+02, 2.076E+02, 2.132E+02, 2.250E+02, 2.277E+02, 2.646E+02, 3.346E+02
 8.001E+01, 1.733E-01, 2.511E-02, 1.033E-04, 5.569E-11, 3.172E+02, 1.659E-01, 3.011E-02, 1.242E-04, 7.776E-11, 3.455E+02, 3.338E+02, 3.697E+02, 1.852E-04, 2.223E-04, 7.350E+00, 6.997E+00, 1.302E-01, 1.125E+01, 1.900E+01, 1.090E+01, 2.238E+02, 2.183E+02, 2.577E+01, 3.062E+02, 4.110E+02, 3.042E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 9.209E+01, 1.251E+02, 2.328E+02, 2.849E+02, 2.967E+02, 3.110E+02, 3.145E+02, 3.189E+02, 3.244E+02, 3.353E+02, 4.260E+02, 8.226E+01, 1.269E+02, 2.368E+02, 2.710E+02, 2.810E+02, 2.975E+02, 3.040E+02, 3.115E+02, 3.155E+02, 3.581E+02, 4.282E+02
 1.000E+02, 1.589E-01, 3.490E-02, 1.442E-04, 4.286E-11, 3.783E+02, 1.495E-01, 4.130E-02, 1.710E-04, 1.821E-10, 4.011E+02, 3.904E+02, 4.222E+02, 2.576E-04, 3.048E-04, 1.072E+01, 9.874E+00, 1.856E-01, 1.503E+01, 2.768E+01, 1.541E+01, 2.990E+02, 2.817E+02, 2.882E+01, 3.757E+02, 5.005E+02, 3.781E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 1.588E+02, 1.886E+02, 3.046E+02, 3.583E+02, 3.671E+02, 3.811E+02, 3.829E+02, 3.842E+02, 3.842E+02, 3.939E+02, 4.687E+02, 1.175E+02, 2.011E+02, 3.052E+02, 3.351E+02, 3.430E+02, 3.542E+02, 3.603E+02, 3.687E+02, 3.801E+02, 4.092E+02, 4.879E+02
 1.200E+02, 1.417E-01, 4.659E-02, 1.930E-04, 6.793E-11, 4.236E+02, 1.336E-01, 5.214E-02, 2.163E-04, 2.381E-10, 4.470E+02, 4.325E+02, 4.642E+02, 3.436E-04, 3.842E-04, 1.370E+01, 1.295E+01, 2.533E-01, 1.927E+01, 3.365E+01, 1.969E+01, 3.555E+02, 3.384E+02, 3.227E+01, 4.311E+02, 5.554E+02, 4.357E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.362E+02, 2.461E+02, 3.536E+02, 4.048E+02, 4.146E+02, 4.270E+02, 4.293E+02, 4.333E+02, 4.349E+02, 4.424E+02, 5.169E+02, 1.619E+02, 2.717E+02, 3.569E+02, 3.865E+02, 3.947E+02, 4.060E+02, 4.104E+02, 4.176E+02, 4.295E+02, 4.630E+02, 5.315E+02
 1.400E+02, 1.252E-01, 5.785E-02, 2.401E-04, 8.669E-11, 4.688E+02, 1.232E-01, 5.924E-02, 2.459E-04, 2.089E-10, 4.810E+02, 4.753E+02, 4.954E+02, 4.257E-04, 4.359E-04, 1.797E+01, 1.657E+01, 3.573E-01, 2.412E+01, 3.421E+01, 2.378E+01, 4.154E+02, 3.917E+02, 3.722E+01, 4.825E+02, 5.671E+02, 4.787E+02, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.001E+01, 3.144E+02, 3.238E+02, 4.298E+02, 4.647E+02, 4.691E+02, 4.776E+02, 4.829E+02, 4.878E+02, 4.885E+02, 4.909E+02, 5.609E+02, 2.118E+02, 3.576E+02, 4.086E+02, 4.342E+02, 4.423E+02, 4.524E+02, 4.567E+02, 4.653E+02, 4.729E+02, 4.941E+02, 5.586E+02
 1.600E+02, 1.113E-01, 6.735E-02, 2.798E-04, 7.118E-11, 5.000E+02, 1.107E-01, 6.771E-02, 2.813E-04, 6.044E-10, 5.044E+02, 5.036E+02, 5.146E+02, 4.946E-04, 4.972E-04, 2.016E+01, 1.783E+01, 3.895E-01, 2.711E+01, 3.417E+01, 2.630E+01, 4.501E+02, 4.146E+02, 4.027E+01, 5.126E+02, 5.725E+02, 5.082E+02, 2.001E+01, 2.001E+01, 2.002E+01, 2.002E+01, 2.002E+01, 3.874E+02, 3.943E+02, 4.494E+02, 4.955E+02, 5.013E+02, 5.080E+02, 5.110E+02, 5.150E+02, 5.163E+02, 5.212E+02, 5.871E+02, 2.215E+02, 4.132E+02, 4.457E+02, 4.666E+02, 4.732E+02, 4.841E+02, 4.885E+02, 4.948E+02, 5.023E+02, 5.260E+02, 5.893E+02
 1.800E+02, 1.193E-01, 6.186E-02, 2.569E-04, 3.310E-10, 5.384E+02, 1.044E-01, 7.205E-02, 2.995E-04, 2.460E-10, 5.161E+02, 5.433E+02, 5.282E+02, 4.548E-04, 5.285E-04, 2.557E+01, 1.873E+01, 3.955E-01, 3.779E+01, 3.447E+01, 2.603E+01, 4.993E+02, 4.299E+02, 4.209E+01, 5.822E+02, 5.748E+02, 5.121E+02, 2.002E+01, 2.003E+01, 2.003E+01, 2.005E+01, 2.003E+01, 4.301E+02, 4.511E+02, 4.738E+02, 5.075E+02, 5.198E+02, 5.353E+02, 5.398E+02, 5.449E+02, 5.511E+02, 5.778E+02, 6.638E+02, 2.506E+02, 4.416E+02, 4.713E+02, 4.876E+02, 4.930E+02, 5.003E+02, 5.023E+02, 5.059E+02, 5.132E+02, 5.314E+02, 5.698E+02
