s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS,MLR_STYRENE
 0.000E+00, 0.000E+00, 0.000E+00,-7.902E-05, 4.947E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.902E-05, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.002E+01, 2.927E+01, 0.000E+00,-1.002E+00, 5.413E-01,-6.758E-01, 1.615E-02, 0.000E+00, 0.000E+00, 2.776E+01, 2.815E+01, 0.000E+00, 0.000E+00, 0.000E+00, 8.590E-04
 2.001E+01, 3.231E+01, 0.000E+00,-1.210E+00, 5.657E-01,-2.562E+00, 1.804E-02, 0.000E+00, 0.000E+00, 2.916E+01, 2.912E+01, 0.000E+00, 0.000E+00, 0.000E+00, 9.286E-04
 3.003E+01, 3.116E+01, 0.000E+00,-1.408E+00, 1.435E-01,-2.673E+00, 1.762E-02, 0.000E+00, 0.000E+00, 2.720E+01, 2.724E+01, 0.000E+00, 0.000E+00, 0.000E+00, 9.113E-04
 4.002E+01, 4.179E+01, 0.000E+00,-2.572E+00,-8.567E-01,-3.756E+00, 2.331E-02, 0.000E+00, 0.000E+00, 3.458E+01, 3.463E+01, 0.000E+00, 0.000E+00, 0.000E+00, 1.220E-03
 5.001E+01, 5.158E+01, 0.000E+00,-4.465E+00,-4.006E+00,-4.861E+00, 2.830E-02, 0.000E+00, 0.000E+00, 3.822E+01, 3.827E+01, 0.000E+00, 0.000E+00, 0.000E+00, 1.502E-03
 6.001E+01, 6.044E+01, 0.000E+00,-6.463E+00,-6.182E+00,-5.699E+00, 3.264E-02, 0.000E+00, 0.000E+00, 4.209E+01, 4.213E+01, 0.000E+00, 0.000E+00, 0.000E+00, 1.759E-03
 7.001E+01, 6.911E+01, 0.000E+00,-9.472E+00,-1.045E+01,-6.579E+00, 3.685E-02, 0.000E+00, 0.000E+00, 4.263E+01, 4.265E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.011E-03
 8.001E+01, 7.764E+01, 0.000E+00,-1.232E+01,-1.495E+01,-7.556E+00, 4.115E-02, 0.000E+00, 0.000E+00, 4.281E+01, 4.285E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.257E-03
 9.001E+01, 8.607E+01, 0.000E+00,-1.657E+01,-1.829E+01,-8.199E+00, 4.510E-02, 0.000E+00, 0.000E+00, 4.303E+01, 4.305E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.503E-03
 1.000E+02, 9.878E+01, 0.000E+00,-2.209E+01,-2.447E+01,-8.650E+00, 5.179E-02, 0.000E+00, 0.000E+00, 4.358E+01, 4.362E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.874E-03
 1.100E+02, 1.157E+02, 0.000E+00,-2.940E+01,-3.001E+01,-8.988E+00, 5.948E-02, 0.000E+00, 0.000E+00, 4.730E+01, 4.732E+01, 0.000E+00, 0.000E+00, 0.000E+00, 3.369E-03
 1.200E+02, 1.329E+02, 0.000E+00,-3.893E+01,-3.508E+01,-9.499E+00, 6.764E-02, 0.000E+00, 0.000E+00, 4.943E+01, 4.944E+01, 0.000E+00, 0.000E+00, 0.000E+00, 3.863E-03
 1.300E+02, 1.432E+02, 0.000E+00,-4.669E+01,-4.254E+01,-9.115E+00, 7.185E-02, 0.000E+00, 0.000E+00, 4.488E+01, 4.489E+01, 0.000E+00, 0.000E+00, 0.000E+00, 4.160E-03
 1.400E+02, 1.466E+02, 0.000E+00,-5.225E+01,-4.740E+01,-8.639E+00, 7.357E-02, 0.000E+00, 0.000E+00, 3.841E+01, 3.841E+01, 0.000E+00, 0.000E+00, 0.000E+00, 4.263E-03
 1.500E+02, 1.504E+02, 0.000E+00,-5.753E+01,-5.577E+01,-8.275E+00, 7.485E-02, 0.000E+00, 0.000E+00, 2.894E+01, 2.890E+01, 0.000E+00, 0.000E+00, 0.000E+00, 4.366E-03
 1.600E+02, 1.538E+02, 0.000E+00,-6.187E+01,-5.591E+01,-7.412E+00, 7.630E-02, 0.000E+00, 0.000E+00, 2.863E+01, 2.865E+01, 0.000E+00, 0.000E+00, 0.000E+00, 4.469E-03
 1.700E+02, 1.576E+02, 0.000E+00,-6.562E+01,-6.036E+01,-6.376E+00, 7.809E-02, 0.000E+00, 0.000E+00, 2.529E+01, 2.531E+01, 0.000E+00, 0.000E+00, 0.000E+00, 4.572E-03
