s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 9.200E+02, 8.436E+02, 0.000E+00,-4.226E+02,-4.339E+02, 1.983E+01,-5.420E-01, 0.000E+00, 0.000E+00, 6.851E+00, 6.319E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.062E-02
 9.300E+02, 8.311E+02, 0.000E+00,-4.199E+02,-4.222E+02, 1.919E+01,-5.251E-01, 0.000E+00, 0.000E+00, 8.141E+00, 7.678E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.054E-02
 9.400E+02, 8.477E+02, 0.000E+00,-4.291E+02,-4.263E+02, 2.000E+01,-5.426E-01, 0.000E+00, 0.000E+00, 1.224E+01, 1.183E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.047E-02
 9.500E+02, 8.525E+02, 0.000E+00,-4.367E+02,-4.258E+02, 2.063E+01,-5.507E-01, 0.000E+00, 0.000E+00, 1.077E+01, 9.997E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.039E-02
 9.600E+02, 8.311E+02, 0.000E+00,-4.363E+02,-4.174E+02, 2.004E+01,-5.355E-01, 0.000E+00, 0.000E+00,-2.380E+00,-3.054E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.032E-02
 9.700E+02, 8.159E+02, 0.000E+00,-4.095E+02,-4.224E+02, 2.120E+01,-5.467E-01, 0.000E+00, 0.000E+00, 5.185E+00, 4.604E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.024E-02
 9.800E+02, 7.871E+02, 0.000E+00,-3.913E+02,-4.244E+02, 2.158E+01,-5.423E-01, 0.000E+00, 0.000E+00,-6.974E+00,-7.510E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.017E-02
 9.900E+02, 8.561E+02, 0.000E+00,-4.243E+02,-4.354E+02, 1.981E+01,-5.399E-01, 0.000E+00, 0.000E+00, 1.619E+01, 1.560E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.010E-02
 1.000E+03, 8.195E+02, 0.000E+00,-4.034E+02,-4.417E+02, 2.129E+01,-5.321E-01, 0.000E+00, 0.000E+00,-4.466E+00,-4.821E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.002E-02
 1.010E+03, 8.094E+02, 0.000E+00,-3.883E+02,-4.445E+02, 2.076E+01,-5.394E-01, 0.000E+00, 0.000E+00,-2.361E+00,-3.115E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.995E-02
 1.020E+03, 8.358E+02, 0.000E+00,-3.990E+02,-4.558E+02, 2.142E+01,-5.313E-01, 0.000E+00, 0.000E+00, 2.642E+00, 1.934E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.987E-02
 1.030E+03, 8.041E+02, 0.000E+00,-3.911E+02,-4.332E+02, 2.163E+01,-5.290E-01, 0.000E+00, 0.000E+00, 1.314E+00, 9.568E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.980E-02
 1.040E+03, 8.144E+02, 0.000E+00,-4.041E+02,-4.274E+02, 2.155E+01,-5.246E-01, 0.000E+00, 0.000E+00, 4.475E+00, 3.840E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.972E-02
 1.050E+03, 7.949E+02, 0.000E+00,-3.804E+02,-4.365E+02, 2.162E+01,-5.268E-01, 0.000E+00, 0.000E+00, 1.163E-01,-8.597E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.965E-02
 1.060E+03, 8.009E+02, 0.000E+00,-3.908E+02,-4.352E+02, 2.199E+01,-5.304E-01, 0.000E+00, 0.000E+00,-3.010E+00,-3.605E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.957E-02
 1.070E+03, 7.961E+02, 0.000E+00,-3.758E+02,-4.367E+02, 2.188E+01,-5.350E-01, 0.000E+00, 0.000E+00, 5.374E+00, 5.036E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.950E-02
 1.080E+03, 8.074E+02, 0.000E+00,-3.813E+02,-4.529E+02, 2.296E+01,-5.278E-01, 0.000E+00, 0.000E+00,-3.619E+00,-4.343E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.942E-02
 1.090E+03, 8.086E+02, 0.000E+00,-3.883E+02,-4.481E+02, 2.262E+01,-5.285E-01, 0.000E+00, 0.000E+00,-4.872E+00,-5.657E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.935E-02
 1.100E+03, 7.618E+02, 0.000E+00,-3.740E+02,-4.021E+02, 2.190E+01,-5.199E-01, 0.000E+00, 0.000E+00, 7.632E+00, 7.157E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.928E-02
 1.110E+03, 7.837E+02, 0.000E+00,-3.704E+02,-4.370E+02, 2.271E+01,-5.230E-01, 0.000E+00, 0.000E+00,-1.040E+00,-1.478E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.920E-02
 1.120E+03, 8.081E+02, 0.000E+00,-3.879E+02,-4.364E+02, 2.188E+01,-5.235E-01, 0.000E+00, 0.000E+00, 5.590E+00, 5.123E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.913E-02
 1.130E+03, 7.886E+02, 0.000E+00,-3.778E+02,-4.330E+02, 2.314E+01,-5.261E-01, 0.000E+00, 0.000E+00, 7.477E-01, 3.839E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.905E-02
